iteration,period,group,ge_single
0,EM,bl,0.012992989477766077
0,EM,c0,0.013748541397545822
0,EM,imm,0.012394928760837361
0,EM,lep,0.01376748202534982
0,EM,lico,0.014045206804952096
0,EM,rac,0.012751780176632546
0,EM,raw,0.01346603405969321
1,EM,bl,0.012730682249883789
1,EM,c0,0.013575955291201558
1,EM,imm,0.012119705520690803
1,EM,lep,0.013575011760210262
1,EM,lico,0.0135943142519863
1,EM,rac,0.012515029697385405
1,EM,raw,0.013186491924161395
2,EM,bl,0.012730682249883789
2,EM,c0,0.013575955291201558
2,EM,imm,0.012119705520690803
2,EM,lep,0.013575011760210262
2,EM,lico,0.0135943142519863
2,EM,rac,0.012515029697385405
2,EM,raw,0.013186491924161395
3,EM,bl,0.01261174604879564
3,EM,c0,0.013456619426081281
3,EM,imm,0.012027769777493117
3,EM,lep,0.013483721985307425
3,EM,lico,0.013497223631608149
3,EM,rac,0.012428801119637964
3,EM,raw,0.013082170925005463
4,EM,bl,0.012581468534977354
4,EM,c0,0.013442259149567001
4,EM,imm,0.011998598450278142
4,EM,lep,0.01344466847729318
4,EM,lico,0.013458456396544966
4,EM,rac,0.012393124507551034
4,EM,raw,0.013030606334886768
5,EM,bl,0.012581468534977354
5,EM,c0,0.013442259149567001
5,EM,imm,0.011998598450278142
5,EM,lep,0.01344466847729318
5,EM,lico,0.013458456396544966
5,EM,rac,0.012393124507551034
5,EM,raw,0.013030606334886768
6,EM,bl,0.012581468534977354
6,EM,c0,0.013442259149567001
6,EM,imm,0.011998598450278142
6,EM,lep,0.01344466847729318
6,EM,lico,0.013458456396544966
6,EM,rac,0.012393124507551034
6,EM,raw,0.013030606334886768
7,EM,bl,0.01240278338575907
7,EM,c0,0.013276407540535337
7,EM,imm,0.011876212514674802
7,EM,lep,0.013312129166043072
7,EM,lico,0.013301767496751209
7,EM,rac,0.012280857947164719
7,EM,raw,0.012913685969818272
8,EM,bl,0.01239919481693456
8,EM,c0,0.013276407540535337
8,EM,imm,0.011873021078723896
8,EM,lep,0.01330876906121465
8,EM,lico,0.013291424671923192
8,EM,rac,0.012277719475021346
8,EM,raw,0.012908911014153215
9,EM,bl,0.012397529202841137
9,EM,c0,0.013276407540535337
9,EM,imm,0.011871539791626438
9,EM,lep,0.013307209487403672
9,EM,lico,0.013286624107786953
9,EM,rac,0.012276262770778108
9,EM,raw,0.012906694745261597
10,EM,bl,0.012397529202841137
10,EM,c0,0.013276407540535337
10,EM,imm,0.011871539791626438
10,EM,lep,0.013307209487403672
10,EM,lico,0.013286624107786953
10,EM,rac,0.012276262770778108
10,EM,raw,0.012906694745261597
11,EM,bl,0.012397529202841137
11,EM,c0,0.013276407540535337
11,EM,imm,0.011871539791626438
11,EM,lep,0.013307209487403672
11,EM,lico,0.013286624107786953
11,EM,rac,0.012276262770778108
11,EM,raw,0.012906694745261597
12,EM,bl,0.012397529202841137
12,EM,c0,0.013276407540535337
12,EM,imm,0.011871539791626438
12,EM,lep,0.013307209487403672
12,EM,lico,0.013286624107786953
12,EM,rac,0.012276262770778108
12,EM,raw,0.012906694745261597
13,EM,bl,0.012397529202841137
13,EM,c0,0.013276407540535337
13,EM,imm,0.011871539791626438
13,EM,lep,0.013307209487403672
13,EM,lico,0.013286624107786953
13,EM,rac,0.012276262770778108
13,EM,raw,0.012906694745261597
14,EM,bl,0.012397529202841137
14,EM,c0,0.013276407540535337
14,EM,imm,0.011871539791626438
14,EM,lep,0.013307209487403672
14,EM,lico,0.013286624107786953
14,EM,rac,0.012276262770778108
14,EM,raw,0.012906694745261597
15,EM,bl,0.012391690549044744
15,EM,c0,0.013275970762530254
15,EM,imm,0.011868353914213927
15,EM,lep,0.013305365799216894
15,EM,lico,0.01328401068554156
15,EM,rac,0.012273394340070413
15,EM,raw,0.012903824114451954
16,EM,bl,0.012391690549044744
16,EM,c0,0.013275970762530254
16,EM,imm,0.011868353914213927
16,EM,lep,0.013305365799216894
16,EM,lico,0.01328401068554156
16,EM,rac,0.012273394340070413
16,EM,raw,0.012903824114451954
17,EM,bl,0.012336960435555256
17,EM,c0,0.013214492052308376
17,EM,imm,0.011781076810074754
17,EM,lep,0.013238557851057575
17,EM,lico,0.013208607052229772
17,EM,rac,0.012202753662479913
17,EM,raw,0.012844027529839416
18,EM,bl,0.012333057290939205
18,EM,c0,0.0132060003223956
18,EM,imm,0.011771509873541813
18,EM,lep,0.013234833191019927
18,EM,lico,0.013206273822850782
18,EM,rac,0.012196791809445379
18,EM,raw,0.012837589487139206
19,EM,bl,0.012327325496574587
19,EM,c0,0.0132060003223956
19,EM,imm,0.01176960878250505
19,EM,lep,0.013233519862230878
19,EM,lico,0.013206273822850782
19,EM,rac,0.012194560924856955
19,EM,raw,0.012835588107300672
20,EM,bl,0.012327325496574587
20,EM,c0,0.0132060003223956
20,EM,imm,0.01176960878250505
20,EM,lep,0.013233519862230878
20,EM,lico,0.013206273822850782
20,EM,rac,0.012194560924856955
20,EM,raw,0.012835588107300672
21,EM,bl,0.012327325496574587
21,EM,c0,0.0132060003223956
21,EM,imm,0.01176960878250505
21,EM,lep,0.013233519862230878
21,EM,lico,0.013206273822850782
21,EM,rac,0.012194560924856955
21,EM,raw,0.012835588107300672
22,EM,bl,0.012326094368756348
22,EM,c0,0.013202691310347618
22,EM,imm,0.01176530830868638
22,EM,lep,0.013230526469527902
22,EM,lico,0.013203851193536939
22,EM,rac,0.012191003104329651
22,EM,raw,0.012833082042576117
23,EM,bl,0.012294330287294892
23,EM,c0,0.013202691310347618
23,EM,imm,0.011754892505283875
23,EM,lep,0.013223293454290939
23,EM,lico,0.013203851193536939
23,EM,rac,0.012178702821730815
23,EM,raw,0.012822169974476483
24,EM,bl,0.012287922429194773
24,EM,c0,0.013185267028032334
24,EM,imm,0.011749193779772649
24,EM,lep,0.0132172935484803
24,EM,lico,0.013203851193536939
24,EM,rac,0.012173098670012013
24,EM,raw,0.0128136436677976
25,EM,bl,0.012273950880626036
25,EM,c0,0.013153710013640454
25,EM,imm,0.011692799073691624
25,EM,lep,0.013188892143280848
25,EM,lico,0.013168395993297687
25,EM,rac,0.01213917454141993
25,EM,raw,0.012785090183688856
26,EM,bl,0.012273825795490391
26,EM,c0,0.013153710013640454
26,EM,imm,0.01169255850217
26,EM,lep,0.013188788364300628
26,EM,lico,0.013168395993297687
26,EM,rac,0.012139021454928055
26,EM,raw,0.012784748314286797
27,EM,bl,0.012273825795490391
27,EM,c0,0.013153710013640454
27,EM,imm,0.01169255850217
27,EM,lep,0.013188788364300628
27,EM,lico,0.013168395993297687
27,EM,rac,0.012139021454928055
27,EM,raw,0.012784748314286797
28,EM,bl,0.012273825795490391
28,EM,c0,0.013153710013640454
28,EM,imm,0.01169255850217
28,EM,lep,0.013188788364300628
28,EM,lico,0.013168395993297687
28,EM,rac,0.012139021454928055
28,EM,raw,0.012784748314286797
29,EM,bl,0.012272212030042513
29,EM,c0,0.013152301805097149
29,EM,imm,0.011692144300957564
29,EM,lep,0.01318789136959327
29,EM,lico,0.013166903395312858
29,EM,rac,0.01213826954184876
29,EM,raw,0.012783880049136971
30,EM,bl,0.012272212030042513
30,EM,c0,0.013152301805097149
30,EM,imm,0.011692144300957564
30,EM,lep,0.01318789136959327
30,EM,lico,0.013166903395312858
30,EM,rac,0.01213826954184876
30,EM,raw,0.012783880049136971
31,EM,bl,0.012272212030042513
31,EM,c0,0.013152301805097149
31,EM,imm,0.011692144300957564
31,EM,lep,0.01318789136959327
31,EM,lico,0.013166903395312858
31,EM,rac,0.01213826954184876
31,EM,raw,0.012783880049136971
32,EM,bl,0.012272212030042513
32,EM,c0,0.013152301805097149
32,EM,imm,0.011692144300957564
32,EM,lep,0.01318789136959327
32,EM,lico,0.013166903395312858
32,EM,rac,0.01213826954184876
32,EM,raw,0.012783880049136971
33,EM,bl,0.012272212030042513
33,EM,c0,0.013152301805097149
33,EM,imm,0.011692144300957564
33,EM,lep,0.01318789136959327
33,EM,lico,0.013166903395312858
33,EM,rac,0.01213826954184876
33,EM,raw,0.012783880049136971
34,EM,bl,0.012272212030042513
34,EM,c0,0.013152301805097149
34,EM,imm,0.011692144300957564
34,EM,lep,0.01318789136959327
34,EM,lico,0.013166903395312858
34,EM,rac,0.01213826954184876
34,EM,raw,0.012783880049136971
35,EM,bl,0.012272212030042513
35,EM,c0,0.013152301805097149
35,EM,imm,0.011692144300957564
35,EM,lep,0.01318789136959327
35,EM,lico,0.013166903395312858
35,EM,rac,0.01213826954184876
35,EM,raw,0.012783880049136971
36,EM,bl,0.012272212030042513
36,EM,c0,0.013152301805097149
36,EM,imm,0.011692144300957564
36,EM,lep,0.01318789136959327
36,EM,lico,0.013166903395312858
36,EM,rac,0.01213826954184876
36,EM,raw,0.012783880049136971
37,EM,bl,0.012272212030042513
37,EM,c0,0.013152301805097149
37,EM,imm,0.011692144300957564
37,EM,lep,0.01318789136959327
37,EM,lico,0.013166903395312858
37,EM,rac,0.01213826954184876
37,EM,raw,0.012783880049136971
38,EM,bl,0.012236552593648666
38,EM,c0,0.013055336473277652
38,EM,imm,0.01166043115489246
38,EM,lep,0.013154502168977303
38,EM,lico,0.013166903395312858
38,EM,rac,0.012107082694600329
38,EM,raw,0.012736431543577145
39,EM,bl,0.012222990186907921
39,EM,c0,0.013018457503701052
39,EM,imm,0.011648369646650626
39,EM,lep,0.013141803204403084
39,EM,lico,0.013166903395312858
39,EM,rac,0.01209522135437405
39,EM,raw,0.0127183853825404
40,EM,bl,0.012213650981216113
40,EM,c0,0.013018291055866682
40,EM,imm,0.011641491668821561
40,EM,lep,0.01313755178551888
40,EM,lico,0.013164492461785521
40,EM,rac,0.012089667003492307
40,EM,raw,0.01271323175174423
41,EM,bl,0.012213650981216113
41,EM,c0,0.013018291055866682
41,EM,imm,0.011641491668821561
41,EM,lep,0.01313755178551888
41,EM,lico,0.013164492461785521
41,EM,rac,0.012089667003492307
41,EM,raw,0.01271323175174423
42,EM,bl,0.012213650981216113
42,EM,c0,0.013018291055866682
42,EM,imm,0.011641491668821561
42,EM,lep,0.01313755178551888
42,EM,lico,0.013164492461785521
42,EM,rac,0.012089667003492307
42,EM,raw,0.01271323175174423
43,EM,bl,0.012213650981216113
43,EM,c0,0.013018291055866682
43,EM,imm,0.011641491668821561
43,EM,lep,0.01313755178551888
43,EM,lico,0.013164492461785521
43,EM,rac,0.012089667003492307
43,EM,raw,0.01271323175174423
44,EM,bl,0.012213650981216113
44,EM,c0,0.013018291055866682
44,EM,imm,0.011641491668821561
44,EM,lep,0.01313755178551888
44,EM,lico,0.013164492461785521
44,EM,rac,0.012089667003492307
44,EM,raw,0.01271323175174423
45,EM,bl,0.012213650981216113
45,EM,c0,0.013018291055866682
45,EM,imm,0.011641491668821561
45,EM,lep,0.01313755178551888
45,EM,lico,0.013164492461785521
45,EM,rac,0.012089667003492307
45,EM,raw,0.01271323175174423
46,EM,bl,0.012213650981216113
46,EM,c0,0.013018291055866682
46,EM,imm,0.011641491668821561
46,EM,lep,0.01313755178551888
46,EM,lico,0.013164492461785521
46,EM,rac,0.012089667003492307
46,EM,raw,0.01271323175174423
47,EM,bl,0.012213650981216113
47,EM,c0,0.013018291055866682
47,EM,imm,0.011641491668821561
47,EM,lep,0.01313755178551888
47,EM,lico,0.013164492461785521
47,EM,rac,0.012089667003492307
47,EM,raw,0.01271323175174423
48,EM,bl,0.012213650981216113
48,EM,c0,0.013018291055866682
48,EM,imm,0.011641491668821561
48,EM,lep,0.01313755178551888
48,EM,lico,0.013164492461785521
48,EM,rac,0.012089667003492307
48,EM,raw,0.01271323175174423
49,EM,bl,0.012206875496321172
49,EM,c0,0.013018291055866682
49,EM,imm,0.01163928318618071
49,EM,lep,0.013136013945629712
49,EM,lico,0.013164492461785521
49,EM,rac,0.012087050235337097
49,EM,raw,0.01271092402170518
50,EM,bl,0.012206875496321172
50,EM,c0,0.013018291055866682
50,EM,imm,0.01163928318618071
50,EM,lep,0.013136013945629712
50,EM,lico,0.013164492461785521
50,EM,rac,0.012087050235337097
50,EM,raw,0.01271092402170518
51,EM,bl,0.01218376236166453
51,EM,c0,0.01298390282956076
51,EM,imm,0.011621579873685147
51,EM,lep,0.013092297839756512
51,EM,lico,0.013129667685534552
51,EM,rac,0.012064375042804939
51,EM,raw,0.012689296496092094
52,EM,bl,0.01218366199050449
52,EM,c0,0.01298390282956076
52,EM,imm,0.011620478975036886
52,EM,lep,0.01309179378424628
52,EM,lico,0.013129667685534552
52,EM,rac,0.012064076021470287
52,EM,raw,0.012688859930058914
53,EM,bl,0.01217824900179008
53,EM,c0,0.01297718137990496
53,EM,imm,0.011617512018359772
53,EM,lep,0.013088522213781286
53,EM,lico,0.01312312992360846
53,EM,rac,0.01206092146821021
53,EM,raw,0.01268557089123051
54,EM,bl,0.012028940924298303
54,EM,c0,0.012929179763413371
54,EM,imm,0.01151464180895839
54,EM,lep,0.013017504895812295
54,EM,lico,0.012961463680763455
54,EM,rac,0.011933121531273835
54,EM,raw,0.012583278274829733
55,EM,bl,0.011967354117959524
55,EM,c0,0.012846233489010015
55,EM,imm,0.011446683932735756
55,EM,lep,0.012968370915184827
55,EM,lico,0.012875394740231208
55,EM,rac,0.011865601237716966
55,EM,raw,0.012526193374704153
56,EM,bl,0.011872121155843074
56,EM,c0,0.012715576341941964
56,EM,imm,0.011375386603983607
56,EM,lep,0.012845108547409759
56,EM,lico,0.012760392958485873
56,EM,rac,0.01178586050950875
56,EM,raw,0.01242145294254089
57,EM,bl,0.011850981839135612
57,EM,c0,0.012711060353516351
57,EM,imm,0.01135540099219419
57,EM,lep,0.012826622117657607
57,EM,lico,0.01275418438046749
57,EM,rac,0.011768255009322508
