0:44:39.879644,0,0,22929194
0:49:48.112890,10,500,22914896
0:55:10.898698,20,1000,22901333
1:00:53.085922,30,1500,22885932
1:06:44.554778,40,2000,22870449
1:12:42.653301,50,2500,22856180
1:19:02.717190,60,3000,22842820
1:25:53.296949,70,3500,22830092
1:33:03.099592,80,4000,22814996
1:40:11.812042,90,4500,22800652
0:01:29.091938,0,0,22929194
0:05:54.872180,10,500,22914865
0:10:37.559971,20,1000,22900338
0:15:39.262059,30,1500,22885501
0:20:45.451635,40,2000,22871278
0:25:53.981501,50,2500,22857438
0:30:59.258766,60,3000,22843923
0:36:14.205657,70,3500,22829808
0:41:39.194757,80,4000,22815661
0:47:06.884614,90,4500,22800621
