0:41:03.346697,0,0,22929194,Bus Route
0:45:50.882612,10,10,22929107,Bus Route
0:50:30.811694,20,20,22929060,Bus Route
0:55:11.052331,30,50,22928874,Bus Route
0:59:53.989939,40,100,22928621,Bus Route
1:04:33.975531,50,150,22928413,Bus Route
1:09:16.567579,60,250,22927976,Bus Route
1:14:04.978648,70,350,22927511,Bus Route
1:18:54.308880,80,525,22926742,Bus Route
1:23:48.209909,90,775,22923330,Bus Route
1:28:44.020775,100,1025,22920699,Bus Route
1:33:44.331431,110,1525,22916442,Bus Route
1:38:41.722574,120,2025,22909166,Bus Route
1:43:40.530965,130,2525,22898826,Bus Route
1:48:42.387891,140,3025,22888993,Bus Route
1:53:34.898679,0,0,22929194,Inner Subway Station
1:58:12.788403,10,10,22927994,Inner Subway Station
2:02:56.673678,20,20,22926737,Inner Subway Station
2:07:39.942846,30,50,22923021,Inner Subway Station
2:11:33.068221,0,0,22929194,Outer Subway Station
2:16:09.930264,10,10,22927980,Outer Subway Station
2:20:58.307328,20,20,22926906,Outer Subway Station
2:25:52.658437,30,50,22924683,Outer Subway Station
2:26:20.891388,0,0,22929194,Frequent Bus Route
2:30:59.055160,10,10,22928078,Frequent Bus Route
2:35:37.099411,20,20,22927642,Frequent Bus Route
2:40:18.360226,30,50,22925684,Frequent Bus Route
2:44:54.489141,40,100,22922565,Frequent Bus Route
2:49:26.107766,50,150,22919703,Frequent Bus Route
2:53:58.274486,60,250,22912160,Frequent Bus Route
2:58:27.876756,70,350,22905363,Frequent Bus Route
3:03:08.070885,80,525,22893952,Frequent Bus Route
3:07:53.471926,90,775,22878406,Frequent Bus Route
3:08:20.335136,0,0,22929194,Streetcar Route
3:12:43.803832,10,10,22928420,Streetcar Route
3:17:07.915140,20,20,22927834,Streetcar Route
3:21:30.824737,30,50,22925969,Streetcar Route
3:25:58.133105,40,100,22922150,Streetcar Route
3:29:54.456042,50,150,22918525,Streetcar Route
