0:41:45.418613,0,0,22929194
0:45:58.658643,10,10,22929107
0:50:12.789828,20,20,22928945
0:54:28.328258,30,30,22928434
0:59:00.165022,40,40,22928148
1:03:34.128655,50,50,22927990
1:08:05.513840,60,100,22927002
1:12:44.283310,70,150,22926052
1:17:33.625617,80,200,22924951
1:22:24.664719,90,250,22924652
1:27:19.881048,100,300,22923703
1:32:19.940218,110,550,22920789
1:37:31.473884,120,800,22917088
1:42:54.387028,130,1050,22909878
1:48:19.164497,140,1300,22905246
1:53:44.217013,150,1550,22896919
1:59:23.804056,160,2050,22884071
2:05:04.135228,170,2550,22867132
2:10:59.503516,180,3050,22851208
2:16:51.755261,190,3550,22831888
2:22:40.669926,200,4050,22817438
0:01:27.541306,0,0,22929194
0:05:17.963149,10,10,22929107
0:09:08.465481,20,20,22928945
0:13:08.986949,30,30,22928434
0:17:09.055103,40,40,22928148
0:21:03.856159,50,50,22927990
0:24:59.038514,60,100,22927002
0:29:10.492045,70,150,22926052
0:33:29.011833,80,200,22924951
0:37:45.565661,90,250,22924652
0:42:00.574794,100,300,22923703
0:46:24.778749,110,550,22920789
0:50:50.360078,120,800,22917088
0:55:28.456922,130,1050,22909878
1:00:15.072455,140,1300,22905246
1:05:18.652623,150,1550,22896920
1:10:24.057515,160,2050,22884071
1:15:20.603397,170,2550,22867663
1:20:21.379357,180,3050,22851195
1:25:44.870025,190,3550,22831888
1:31:12.795007,200,4050,22817438
