0:42:02.725622,0,0,22929194
0:46:18.339566,10,10,22929107
0:50:37.123560,20,20,22928945
0:54:57.061255,30,30,22928434
0:59:28.855011,40,40,22928148
1:03:56.961126,50,50,22927990
1:08:21.050042,60,100,22927002
1:12:50.040812,70,150,22926052
1:17:29.123335,80,200,22924951
1:22:14.845513,90,250,22924652
1:27:02.946604,100,300,22923703
1:31:58.588507,110,550,22920789
1:37:04.152134,120,800,22917088
1:42:19.895532,130,1050,22909878
1:47:43.733837,140,1300,22905246
1:53:09.861040,150,1550,22896919
1:58:48.969000,160,2050,22884071
2:04:23.570676,170,2550,22867132
2:10:13.601036,180,3050,22851208
2:16:05.599237,190,3550,22831888
2:21:53.657753,200,4050,22817438
0:01:26.866625,0,0,22929194
0:05:17.714770,10,10,22929107
0:09:07.197400,20,20,22928945
0:13:09.608327,30,30,22928434
0:17:06.766904,40,40,22928148
0:21:00.556163,50,50,22927990
0:24:54.240465,60,100,22927002
0:29:03.817680,70,150,22926052
0:33:11.550947,80,200,22924951
0:37:29.252249,90,250,22924652
0:41:41.440167,100,300,22923703
0:46:01.699926,110,550,22920789
0:50:40.462962,120,800,22917088
0:55:16.141591,130,1050,22909878
0:59:54.616135,140,1300,22905246
1:04:51.701349,150,1550,22896920
1:09:54.153623,160,2050,22884071
1:14:59.635787,170,2550,22867663
1:20:16.535702,180,3050,22851195
1:25:47.047632,190,3550,22831888
1:31:18.148672,200,4050,22817438
