o_node,d_node,origin,destination,travel_time,iteration
1223-0-4-7,1203-0-99-99,1223,1203,143.0,12
1139-0-4-7,1211-0-99-99,1139,1211,152.0,12
1166-0-4-7,1218-0-99-99,1166,1218,152.0,12
1523-0-4-7,1218-0-99-99,1523,1218,160.0,12
1554-0-4-7,1218-0-99-99,1554,1218,176.0,12
1620-0-4-7,1220-0-99-99,1620,1220,187.0,12
1197-0-4-7,1227-0-99-99,1197,1227,32.0,12
1233-0-4-7,1227-0-99-99,1233,1227,156.0,12
1560-0-4-7,1243-0-99-99,1560,1243,161.0,12
1575-0-4-7,1243-0-99-99,1575,1243,193.0,12
1224-0-4-7,1247-0-99-99,1224,1247,70.0,12
1251-0-4-7,1247-0-99-99,1251,1247,54.0,12
1524-0-4-7,1253-0-99-99,1524,1253,151.0,12
1383-0-4-7,1260-0-99-99,1383,1260,228.0,12
1110-0-4-7,1272-0-99-99,1110,1272,118.0,12
1250-0-4-7,1275-0-99-99,1250,1275,30.0,12
1144-0-4-7,1277-0-99-99,1144,1277,145.0,12
1347-0-4-7,1285-0-99-99,1347,1285,151.0,12
1431-0-4-7,1285-0-99-99,1431,1285,175.0,12
1544-0-4-7,1298-0-99-99,1544,1298,233.0,12
1131-0-4-7,1299-0-99-99,1131,1299,182.0,12
1271-0-4-7,1307-0-99-99,1271,1307,135.0,12
1290-0-4-7,1307-0-99-99,1290,1307,32.0,12
1353-0-4-7,1307-0-99-99,1353,1307,162.0,12
1458-0-4-7,1313-0-99-99,1458,1313,220.0,12
1124-0-4-7,1317-0-99-99,1124,1317,34.0,12
1326-0-4-7,1317-0-99-99,1326,1317,135.0,12
1133-0-4-7,1331-0-99-99,1133,1331,169.0,12
1177-0-4-7,1355-0-99-99,1177,1355,166.0,12
1110-0-4-7,1356-0-99-99,1110,1356,172.0,12
1039-0-4-7,1357-0-99-99,1039,1357,172.0,12
1385-0-4-7,1358-0-99-99,1385,1358,151.0,12
1021-0-4-7,1361-0-99-99,1021,1361,170.0,12
1062-0-4-7,1371-0-99-99,1062,1371,167.0,12
1173-0-4-7,1378-0-99-99,1173,1378,179.0,12
1232-0-4-7,1378-0-99-99,1232,1378,224.0,12
1342-0-4-7,1378-0-99-99,1342,1378,161.0,12
1351-0-4-7,1379-0-99-99,1351,1379,167.0,12
1021-0-4-7,1386-0-99-99,1021,1386,185.0,12
1249-0-4-7,1388-0-99-99,1249,1388,231.0,12
1396-0-4-7,1388-0-99-99,1396,1388,154.0,12
1538-0-4-7,1388-0-99-99,1538,1388,231.0,12
1445-0-4-7,1391-0-99-99,1445,1391,141.0,12
1265-0-4-7,1393-0-99-99,1265,1393,183.0,12
1531-0-4-7,1393-0-99-99,1531,1393,203.0,12
1173-0-4-7,1394-0-99-99,1173,1394,157.0,12
1401-0-4-7,1395-0-99-99,1401,1395,46.0,12
1140-0-4-7,1402-0-99-99,1140,1402,138.0,12
1173-0-4-7,1402-0-99-99,1173,1402,167.0,12
1400-0-4-7,1402-0-99-99,1400,1402,43.0,12
1415-0-4-7,1402-0-99-99,1415,1402,138.0,12
1423-0-4-7,1411-0-99-99,1423,1411,76.0,12
1407-0-4-7,1415-0-99-99,1407,1415,48.0,12
1606-0-4-7,1415-0-99-99,1606,1415,187.0,12
1381-0-4-7,1421-0-99-99,1381,1421,166.0,12
1041-0-4-7,1423-0-99-99,1041,1423,141.0,12
1062-0-4-7,1442-0-99-99,1062,1442,145.0,12
1482-0-4-7,1472-0-99-99,1482,1472,140.0,12
1538-0-4-7,1476-0-99-99,1538,1476,159.0,12
1583-0-4-7,1481-0-99-99,1583,1481,59.0,12
1524-0-4-7,1486-0-99-99,1524,1486,141.0,12
1531-0-4-7,1490-0-99-99,1531,1490,76.0,12
1366-0-4-7,1492-0-99-99,1366,1492,224.0,12
1579-0-4-7,1492-0-99-99,1579,1492,38.0,12
1513-0-4-7,1503-0-99-99,1513,1503,141.0,12
1021-0-4-7,1519-0-99-99,1021,1519,81.0,12
1495-0-4-7,1529-0-99-99,1495,1529,156.0,12
1428-0-4-7,1530-0-99-99,1428,1530,180.0,12
1443-0-4-7,1530-0-99-99,1443,1530,176.0,12
1577-0-4-7,1536-0-99-99,1577,1536,151.0,12
1569-0-4-7,1543-0-99-99,1569,1543,179.0,12
1182-0-4-7,1544-0-99-99,1182,1544,181.0,12
1021-0-4-7,1545-0-99-99,1021,1545,85.0,12
1515-0-4-7,1561-0-99-99,1515,1561,54.0,12
1245-0-4-7,1582-0-99-99,1245,1582,141.0,12
1154-0-4-7,1599-0-99-99,1154,1599,190.0,12
1562-0-4-7,1607-0-99-99,1562,1607,54.0,12
1436-0-4-7,1081-0-99-99,1436,1081,164.0,12
1506-0-4-7,1002-0-99-99,1506,1002,158.0,13
1126-0-4-7,1006-0-99-99,1126,1006,141.0,13
1243-0-4-7,1021-0-99-99,1243,1021,145.0,13
1382-0-4-7,1021-0-99-99,1382,1021,192.0,13
1571-0-4-7,1021-0-99-99,1571,1021,183.0,13
1232-0-4-7,1022-0-99-99,1232,1022,159.0,13
1175-0-4-7,1023-0-99-99,1175,1023,112.0,13
1018-0-4-7,1034-0-99-99,1018,1034,33.0,13
1518-0-4-7,1034-0-99-99,1518,1034,165.0,13
1590-0-4-7,1034-0-99-99,1590,1034,197.0,13
1250-0-4-7,1035-0-99-99,1250,1035,136.0,13
1214-0-4-7,1036-0-99-99,1214,1036,158.0,13
1219-0-4-7,1036-0-99-99,1219,1036,148.0,13
1574-0-4-7,1036-0-99-99,1574,1036,203.0,13
1591-0-4-7,1036-0-99-99,1591,1036,188.0,13
1131-0-4-7,1037-0-99-99,1131,1037,167.0,13
1238-0-4-7,1037-0-99-99,1238,1037,156.0,13
1285-0-4-7,1037-0-99-99,1285,1037,163.0,13
1406-0-4-7,1037-0-99-99,1406,1037,177.0,13
1131-0-4-7,1038-0-99-99,1131,1038,164.0,13
1389-0-4-7,1038-0-99-99,1389,1038,180.0,13
1422-0-4-7,1038-0-99-99,1422,1038,144.0,13
1559-0-4-7,1038-0-99-99,1559,1038,174.0,13
1076-0-4-7,1042-0-99-99,1076,1042,45.0,13
1245-0-4-7,1042-0-99-99,1245,1042,150.0,13
1090-0-4-7,1043-0-99-99,1090,1043,75.0,13
1427-0-4-7,1043-0-99-99,1427,1043,147.0,13
1250-0-4-7,1045-0-99-99,1250,1045,132.0,13
1214-0-4-7,1046-0-99-99,1214,1046,145.0,13
1411-0-4-7,1046-0-99-99,1411,1046,156.0,13
1313-0-4-7,1047-0-99-99,1313,1047,135.0,13
1520-0-4-7,1047-0-99-99,1520,1047,151.0,13
1574-0-4-7,1049-0-99-99,1574,1049,195.0,13
1252-0-4-7,1050-0-99-99,1252,1050,110.0,13
1522-0-4-7,1050-0-99-99,1522,1050,161.0,13
1280-0-4-7,1051-0-99-99,1280,1051,56.0,13
1328-0-4-7,1051-0-99-99,1328,1051,153.0,13
1266-0-4-7,1052-0-99-99,1266,1052,71.0,13
1447-0-4-7,1052-0-99-99,1447,1052,181.0,13
1464-0-4-7,1052-0-99-99,1464,1052,172.0,13
1495-0-4-7,1052-0-99-99,1495,1052,179.0,13
1538-0-4-7,1052-0-99-99,1538,1052,142.0,13
1591-0-4-7,1055-0-99-99,1591,1055,189.0,13
1425-0-4-7,1056-0-99-99,1425,1056,157.0,13
1444-0-4-7,1056-0-99-99,1444,1056,182.0,13
1619-0-4-7,1056-0-99-99,1619,1056,205.0,13
1200-0-4-7,1057-0-99-99,1200,1057,153.0,13
1277-0-4-7,1057-0-99-99,1277,1057,52.0,13
1539-0-4-7,1057-0-99-99,1539,1057,141.0,13
1601-0-4-7,1057-0-99-99,1601,1057,192.0,13
1122-0-4-7,1058-0-99-99,1122,1058,147.0,13
1270-0-4-7,1058-0-99-99,1270,1058,53.0,13
1450-0-4-7,1058-0-99-99,1450,1058,160.0,13
1411-0-4-7,1059-0-99-99,1411,1059,173.0,13
1090-0-4-7,1060-0-99-99,1090,1060,42.0,13
1484-0-4-7,1062-0-99-99,1484,1062,188.0,13
1544-0-4-7,1063-0-99-99,1544,1063,177.0,13
1621-0-4-7,1063-0-99-99,1621,1063,212.0,13
1110-0-4-7,1065-0-99-99,1110,1065,44.0,13
1122-0-4-7,1065-0-99-99,1122,1065,112.0,13
1202-0-4-7,1065-0-99-99,1202,1065,136.0,13
1424-0-4-7,1065-0-99-99,1424,1065,158.0,13
1572-0-4-7,1065-0-99-99,1572,1065,230.0,13
1122-0-4-7,1066-0-99-99,1122,1066,137.0,13
1263-0-4-7,1067-0-99-99,1263,1067,141.0,13
1120-0-4-7,1068-0-99-99,1120,1068,86.0,13
1330-0-4-7,1068-0-99-99,1330,1068,155.0,13
1602-0-4-7,1068-0-99-99,1602,1068,186.0,13
1606-0-4-7,1068-0-99-99,1606,1068,186.0,13
1483-0-4-7,1070-0-99-99,1483,1070,163.0,13
1510-0-4-7,1076-0-99-99,1510,1076,176.0,13
1600-0-4-7,1076-0-99-99,1600,1076,206.0,13
1039-0-4-7,1078-0-99-99,1039,1078,45.0,13
1524-0-4-7,1078-0-99-99,1524,1078,175.0,13
1562-0-4-7,1078-0-99-99,1562,1078,211.0,13
1365-0-4-7,1080-0-99-99,1365,1080,199.0,13
1143-0-4-7,1085-0-99-99,1143,1085,144.0,13
1513-0-4-7,1090-0-99-99,1513,1090,180.0,13
1132-0-4-7,1104-0-99-99,1132,1104,152.0,13
1389-0-4-7,1113-0-99-99,1389,1113,191.0,13
1286-0-4-7,1114-0-99-99,1286,1114,138.0,13
1022-0-4-7,1116-0-99-99,1022,1116,57.0,13
1400-0-4-7,1118-0-99-99,1400,1118,156.0,13
1116-0-4-7,1124-0-99-99,1116,1124,27.0,13
1412-0-4-7,1139-0-99-99,1412,1139,149.0,13
1524-0-4-7,1141-0-99-99,1524,1141,193.0,13
1046-0-4-7,1142-0-99-99,1046,1142,72.0,13
1130-0-4-7,1145-0-99-99,1130,1145,35.0,13
1153-0-4-7,1146-0-99-99,1153,1146,113.0,13
1382-0-4-7,1150-0-99-99,1382,1150,174.0,13
1133-0-4-7,1156-0-99-99,1133,1156,54.0,13
1572-0-4-7,1157-0-99-99,1572,1157,241.0,13
1544-0-4-7,1160-0-99-99,1544,1160,191.0,13
1176-0-4-7,1168-0-99-99,1176,1168,41.0,13
1212-0-4-7,1170-0-99-99,1212,1170,146.0,13
1588-0-4-7,1180-0-99-99,1588,1180,183.0,13
1595-0-4-7,1187-0-99-99,1595,1187,178.0,13
1186-0-4-7,1202-0-99-99,1186,1202,30.0,13
1223-0-4-7,1203-0-99-99,1223,1203,143.0,13
1139-0-4-7,1211-0-99-99,1139,1211,152.0,13
1166-0-4-7,1218-0-99-99,1166,1218,152.0,13
1523-0-4-7,1218-0-99-99,1523,1218,170.0,13
1554-0-4-7,1218-0-99-99,1554,1218,176.0,13
1620-0-4-7,1220-0-99-99,1620,1220,187.0,13
1197-0-4-7,1227-0-99-99,1197,1227,32.0,13
1233-0-4-7,1227-0-99-99,1233,1227,156.0,13
1560-0-4-7,1243-0-99-99,1560,1243,161.0,13
1575-0-4-7,1243-0-99-99,1575,1243,201.0,13
1224-0-4-7,1247-0-99-99,1224,1247,70.0,13
1251-0-4-7,1247-0-99-99,1251,1247,54.0,13
1524-0-4-7,1253-0-99-99,1524,1253,151.0,13
1383-0-4-7,1260-0-99-99,1383,1260,228.0,13
1110-0-4-7,1272-0-99-99,1110,1272,118.0,13
1250-0-4-7,1275-0-99-99,1250,1275,30.0,13
1144-0-4-7,1277-0-99-99,1144,1277,145.0,13
1347-0-4-7,1285-0-99-99,1347,1285,151.0,13
1431-0-4-7,1285-0-99-99,1431,1285,175.0,13
1544-0-4-7,1298-0-99-99,1544,1298,233.0,13
1131-0-4-7,1299-0-99-99,1131,1299,188.0,13
1271-0-4-7,1307-0-99-99,1271,1307,135.0,13
1290-0-4-7,1307-0-99-99,1290,1307,32.0,13
1353-0-4-7,1307-0-99-99,1353,1307,162.0,13
1458-0-4-7,1313-0-99-99,1458,1313,220.0,13
1124-0-4-7,1317-0-99-99,1124,1317,34.0,13
1326-0-4-7,1317-0-99-99,1326,1317,135.0,13
1133-0-4-7,1331-0-99-99,1133,1331,169.0,13
1177-0-4-7,1355-0-99-99,1177,1355,166.0,13
1110-0-4-7,1356-0-99-99,1110,1356,173.0,13
1039-0-4-7,1357-0-99-99,1039,1357,172.0,13
1385-0-4-7,1358-0-99-99,1385,1358,151.0,13
1021-0-4-7,1361-0-99-99,1021,1361,170.0,13
1062-0-4-7,1371-0-99-99,1062,1371,167.0,13
1173-0-4-7,1378-0-99-99,1173,1378,179.0,13
1232-0-4-7,1378-0-99-99,1232,1378,224.0,13
1342-0-4-7,1378-0-99-99,1342,1378,161.0,13
1351-0-4-7,1379-0-99-99,1351,1379,167.0,13
1021-0-4-7,1386-0-99-99,1021,1386,185.0,13
1249-0-4-7,1388-0-99-99,1249,1388,231.0,13
1396-0-4-7,1388-0-99-99,1396,1388,154.0,13
1538-0-4-7,1388-0-99-99,1538,1388,231.0,13
1445-0-4-7,1391-0-99-99,1445,1391,141.0,13
1265-0-4-7,1393-0-99-99,1265,1393,183.0,13
1531-0-4-7,1393-0-99-99,1531,1393,203.0,13
1173-0-4-7,1394-0-99-99,1173,1394,157.0,13
1401-0-4-7,1395-0-99-99,1401,1395,46.0,13
1140-0-4-7,1402-0-99-99,1140,1402,138.0,13
1173-0-4-7,1402-0-99-99,1173,1402,167.0,13
1400-0-4-7,1402-0-99-99,1400,1402,43.0,13
1415-0-4-7,1402-0-99-99,1415,1402,138.0,13
1423-0-4-7,1411-0-99-99,1423,1411,76.0,13
1407-0-4-7,1415-0-99-99,1407,1415,48.0,13
1606-0-4-7,1415-0-99-99,1606,1415,199.0,13
1381-0-4-7,1421-0-99-99,1381,1421,166.0,13
1041-0-4-7,1423-0-99-99,1041,1423,141.0,13
1062-0-4-7,1442-0-99-99,1062,1442,145.0,13
1482-0-4-7,1472-0-99-99,1482,1472,140.0,13
1538-0-4-7,1476-0-99-99,1538,1476,159.0,13
1583-0-4-7,1481-0-99-99,1583,1481,59.0,13
1524-0-4-7,1486-0-99-99,1524,1486,141.0,13
1531-0-4-7,1490-0-99-99,1531,1490,76.0,13
1366-0-4-7,1492-0-99-99,1366,1492,224.0,13
1579-0-4-7,1492-0-99-99,1579,1492,38.0,13
1513-0-4-7,1503-0-99-99,1513,1503,141.0,13
1021-0-4-7,1519-0-99-99,1021,1519,81.0,13
1495-0-4-7,1529-0-99-99,1495,1529,156.0,13
1428-0-4-7,1530-0-99-99,1428,1530,180.0,13
1443-0-4-7,1530-0-99-99,1443,1530,176.0,13
1577-0-4-7,1536-0-99-99,1577,1536,171.0,13
1569-0-4-7,1543-0-99-99,1569,1543,179.0,13
1182-0-4-7,1544-0-99-99,1182,1544,181.0,13
1021-0-4-7,1545-0-99-99,1021,1545,85.0,13
1515-0-4-7,1561-0-99-99,1515,1561,54.0,13
1245-0-4-7,1582-0-99-99,1245,1582,141.0,13
1154-0-4-7,1599-0-99-99,1154,1599,190.0,13
1562-0-4-7,1607-0-99-99,1562,1607,54.0,13
1436-0-4-7,1081-0-99-99,1436,1081,164.0,13
1506-0-4-7,1002-0-99-99,1506,1002,158.0,14
1126-0-4-7,1006-0-99-99,1126,1006,169.0,14
1243-0-4-7,1021-0-99-99,1243,1021,145.0,14
1382-0-4-7,1021-0-99-99,1382,1021,192.0,14
1571-0-4-7,1021-0-99-99,1571,1021,183.0,14
1232-0-4-7,1022-0-99-99,1232,1022,159.0,14
1175-0-4-7,1023-0-99-99,1175,1023,112.0,14
1018-0-4-7,1034-0-99-99,1018,1034,33.0,14
1518-0-4-7,1034-0-99-99,1518,1034,165.0,14
1590-0-4-7,1034-0-99-99,1590,1034,197.0,14
1250-0-4-7,1035-0-99-99,1250,1035,136.0,14
1214-0-4-7,1036-0-99-99,1214,1036,158.0,14
1219-0-4-7,1036-0-99-99,1219,1036,148.0,14
1574-0-4-7,1036-0-99-99,1574,1036,203.0,14
1591-0-4-7,1036-0-99-99,1591,1036,188.0,14
1131-0-4-7,1037-0-99-99,1131,1037,167.0,14
1238-0-4-7,1037-0-99-99,1238,1037,164.0,14
1285-0-4-7,1037-0-99-99,1285,1037,163.0,14
1406-0-4-7,1037-0-99-99,1406,1037,182.0,14
1131-0-4-7,1038-0-99-99,1131,1038,164.0,14
1389-0-4-7,1038-0-99-99,1389,1038,180.0,14
1422-0-4-7,1038-0-99-99,1422,1038,144.0,14
1559-0-4-7,1038-0-99-99,1559,1038,174.0,14
1076-0-4-7,1042-0-99-99,1076,1042,45.0,14
1245-0-4-7,1042-0-99-99,1245,1042,150.0,14
1090-0-4-7,1043-0-99-99,1090,1043,75.0,14
1427-0-4-7,1043-0-99-99,1427,1043,147.0,14
1250-0-4-7,1045-0-99-99,1250,1045,132.0,14
1214-0-4-7,1046-0-99-99,1214,1046,145.0,14
1411-0-4-7,1046-0-99-99,1411,1046,156.0,14
1313-0-4-7,1047-0-99-99,1313,1047,135.0,14
1520-0-4-7,1047-0-99-99,1520,1047,151.0,14
1574-0-4-7,1049-0-99-99,1574,1049,195.0,14
1252-0-4-7,1050-0-99-99,1252,1050,110.0,14
1522-0-4-7,1050-0-99-99,1522,1050,161.0,14
1280-0-4-7,1051-0-99-99,1280,1051,56.0,14
1328-0-4-7,1051-0-99-99,1328,1051,153.0,14
1266-0-4-7,1052-0-99-99,1266,1052,71.0,14
1447-0-4-7,1052-0-99-99,1447,1052,181.0,14
1464-0-4-7,1052-0-99-99,1464,1052,172.0,14
1495-0-4-7,1052-0-99-99,1495,1052,179.0,14
1538-0-4-7,1052-0-99-99,1538,1052,144.0,14
1591-0-4-7,1055-0-99-99,1591,1055,189.0,14
1425-0-4-7,1056-0-99-99,1425,1056,157.0,14
1444-0-4-7,1056-0-99-99,1444,1056,182.0,14
1619-0-4-7,1056-0-99-99,1619,1056,205.0,14
1200-0-4-7,1057-0-99-99,1200,1057,153.0,14
1277-0-4-7,1057-0-99-99,1277,1057,53.0,14
1539-0-4-7,1057-0-99-99,1539,1057,141.0,14
1601-0-4-7,1057-0-99-99,1601,1057,192.0,14
1122-0-4-7,1058-0-99-99,1122,1058,147.0,14
1270-0-4-7,1058-0-99-99,1270,1058,53.0,14
1450-0-4-7,1058-0-99-99,1450,1058,160.0,14
1411-0-4-7,1059-0-99-99,1411,1059,173.0,14
1090-0-4-7,1060-0-99-99,1090,1060,42.0,14
1484-0-4-7,1062-0-99-99,1484,1062,188.0,14
1544-0-4-7,1063-0-99-99,1544,1063,177.0,14
1621-0-4-7,1063-0-99-99,1621,1063,212.0,14
1110-0-4-7,1065-0-99-99,1110,1065,49.0,14
1122-0-4-7,1065-0-99-99,1122,1065,112.0,14
1202-0-4-7,1065-0-99-99,1202,1065,143.0,14
1424-0-4-7,1065-0-99-99,1424,1065,158.0,14
1572-0-4-7,1065-0-99-99,1572,1065,230.0,14
1122-0-4-7,1066-0-99-99,1122,1066,137.0,14
1263-0-4-7,1067-0-99-99,1263,1067,141.0,14
1120-0-4-7,1068-0-99-99,1120,1068,135.0,14
1330-0-4-7,1068-0-99-99,1330,1068,155.0,14
1602-0-4-7,1068-0-99-99,1602,1068,186.0,14
1606-0-4-7,1068-0-99-99,1606,1068,186.0,14
1483-0-4-7,1070-0-99-99,1483,1070,163.0,14
1510-0-4-7,1076-0-99-99,1510,1076,176.0,14
1600-0-4-7,1076-0-99-99,1600,1076,206.0,14
1039-0-4-7,1078-0-99-99,1039,1078,45.0,14
1524-0-4-7,1078-0-99-99,1524,1078,175.0,14
1562-0-4-7,1078-0-99-99,1562,1078,211.0,14
1365-0-4-7,1080-0-99-99,1365,1080,199.0,14
1143-0-4-7,1085-0-99-99,1143,1085,144.0,14
1513-0-4-7,1090-0-99-99,1513,1090,180.0,14
1132-0-4-7,1104-0-99-99,1132,1104,152.0,14
1389-0-4-7,1113-0-99-99,1389,1113,191.0,14
1286-0-4-7,1114-0-99-99,1286,1114,138.0,14
1022-0-4-7,1116-0-99-99,1022,1116,57.0,14
1400-0-4-7,1118-0-99-99,1400,1118,156.0,14
1116-0-4-7,1124-0-99-99,1116,1124,27.0,14
1412-0-4-7,1139-0-99-99,1412,1139,149.0,14
1524-0-4-7,1141-0-99-99,1524,1141,193.0,14
1046-0-4-7,1142-0-99-99,1046,1142,72.0,14
1130-0-4-7,1145-0-99-99,1130,1145,35.0,14
1153-0-4-7,1146-0-99-99,1153,1146,113.0,14
1382-0-4-7,1150-0-99-99,1382,1150,174.0,14
1133-0-4-7,1156-0-99-99,1133,1156,54.0,14
1572-0-4-7,1157-0-99-99,1572,1157,241.0,14
1544-0-4-7,1160-0-99-99,1544,1160,191.0,14
1176-0-4-7,1168-0-99-99,1176,1168,41.0,14
1212-0-4-7,1170-0-99-99,1212,1170,146.0,14
1588-0-4-7,1180-0-99-99,1588,1180,183.0,14
1595-0-4-7,1187-0-99-99,1595,1187,178.0,14
1186-0-4-7,1202-0-99-99,1186,1202,30.0,14
1223-0-4-7,1203-0-99-99,1223,1203,143.0,14
1139-0-4-7,1211-0-99-99,1139,1211,152.0,14
1166-0-4-7,1218-0-99-99,1166,1218,160.0,14
1523-0-4-7,1218-0-99-99,1523,1218,170.0,14
1554-0-4-7,1218-0-99-99,1554,1218,176.0,14
1620-0-4-7,1220-0-99-99,1620,1220,187.0,14
1197-0-4-7,1227-0-99-99,1197,1227,32.0,14
1233-0-4-7,1227-0-99-99,1233,1227,156.0,14
1560-0-4-7,1243-0-99-99,1560,1243,161.0,14
1575-0-4-7,1243-0-99-99,1575,1243,201.0,14
1224-0-4-7,1247-0-99-99,1224,1247,70.0,14
1251-0-4-7,1247-0-99-99,1251,1247,54.0,14
1524-0-4-7,1253-0-99-99,1524,1253,151.0,14
1383-0-4-7,1260-0-99-99,1383,1260,228.0,14
1110-0-4-7,1272-0-99-99,1110,1272,118.0,14
1250-0-4-7,1275-0-99-99,1250,1275,30.0,14
1144-0-4-7,1277-0-99-99,1144,1277,145.0,14
1347-0-4-7,1285-0-99-99,1347,1285,151.0,14
1431-0-4-7,1285-0-99-99,1431,1285,175.0,14
1544-0-4-7,1298-0-99-99,1544,1298,233.0,14
1131-0-4-7,1299-0-99-99,1131,1299,188.0,14
1271-0-4-7,1307-0-99-99,1271,1307,135.0,14
1290-0-4-7,1307-0-99-99,1290,1307,43.0,14
1353-0-4-7,1307-0-99-99,1353,1307,162.0,14
1458-0-4-7,1313-0-99-99,1458,1313,220.0,14
1124-0-4-7,1317-0-99-99,1124,1317,34.0,14
1326-0-4-7,1317-0-99-99,1326,1317,135.0,14
1133-0-4-7,1331-0-99-99,1133,1331,169.0,14
1177-0-4-7,1355-0-99-99,1177,1355,166.0,14
1110-0-4-7,1356-0-99-99,1110,1356,173.0,14
1039-0-4-7,1357-0-99-99,1039,1357,172.0,14
1385-0-4-7,1358-0-99-99,1385,1358,151.0,14
1021-0-4-7,1361-0-99-99,1021,1361,170.0,14
1062-0-4-7,1371-0-99-99,1062,1371,167.0,14
1173-0-4-7,1378-0-99-99,1173,1378,179.0,14
1232-0-4-7,1378-0-99-99,1232,1378,224.0,14
1342-0-4-7,1378-0-99-99,1342,1378,161.0,14
1351-0-4-7,1379-0-99-99,1351,1379,167.0,14
1021-0-4-7,1386-0-99-99,1021,1386,185.0,14
1249-0-4-7,1388-0-99-99,1249,1388,231.0,14
1396-0-4-7,1388-0-99-99,1396,1388,154.0,14
1538-0-4-7,1388-0-99-99,1538,1388,231.0,14
1445-0-4-7,1391-0-99-99,1445,1391,141.0,14
1265-0-4-7,1393-0-99-99,1265,1393,188.0,14
1531-0-4-7,1393-0-99-99,1531,1393,203.0,14
1173-0-4-7,1394-0-99-99,1173,1394,157.0,14
1401-0-4-7,1395-0-99-99,1401,1395,46.0,14
1140-0-4-7,1402-0-99-99,1140,1402,138.0,14
1173-0-4-7,1402-0-99-99,1173,1402,167.0,14
1400-0-4-7,1402-0-99-99,1400,1402,43.0,14
1415-0-4-7,1402-0-99-99,1415,1402,155.0,14
1423-0-4-7,1411-0-99-99,1423,1411,76.0,14
1407-0-4-7,1415-0-99-99,1407,1415,48.0,14
1606-0-4-7,1415-0-99-99,1606,1415,199.0,14
1381-0-4-7,1421-0-99-99,1381,1421,166.0,14
1041-0-4-7,1423-0-99-99,1041,1423,141.0,14
1062-0-4-7,1442-0-99-99,1062,1442,154.0,14
1482-0-4-7,1472-0-99-99,1482,1472,140.0,14
1538-0-4-7,1476-0-99-99,1538,1476,159.0,14
1583-0-4-7,1481-0-99-99,1583,1481,59.0,14
1524-0-4-7,1486-0-99-99,1524,1486,141.0,14
1531-0-4-7,1490-0-99-99,1531,1490,76.0,14
1366-0-4-7,1492-0-99-99,1366,1492,224.0,14
1579-0-4-7,1492-0-99-99,1579,1492,38.0,14
1513-0-4-7,1503-0-99-99,1513,1503,141.0,14
1021-0-4-7,1519-0-99-99,1021,1519,92.0,14
1495-0-4-7,1529-0-99-99,1495,1529,156.0,14
1428-0-4-7,1530-0-99-99,1428,1530,180.0,14
1443-0-4-7,1530-0-99-99,1443,1530,176.0,14
1577-0-4-7,1536-0-99-99,1577,1536,171.0,14
1569-0-4-7,1543-0-99-99,1569,1543,179.0,14
1182-0-4-7,1544-0-99-99,1182,1544,181.0,14
1021-0-4-7,1545-0-99-99,1021,1545,85.0,14
1515-0-4-7,1561-0-99-99,1515,1561,54.0,14
1245-0-4-7,1582-0-99-99,1245,1582,141.0,14
1154-0-4-7,1599-0-99-99,1154,1599,201.0,14
1562-0-4-7,1607-0-99-99,1562,1607,54.0,14
1436-0-4-7,1081-0-99-99,1436,1081,164.0,14
1506-0-4-7,1002-0-99-99,1506,1002,158.0,15
1126-0-4-7,1006-0-99-99,1126,1006,169.0,15
1243-0-4-7,1021-0-99-99,1243,1021,145.0,15
1382-0-4-7,1021-0-99-99,1382,1021,192.0,15
1571-0-4-7,1021-0-99-99,1571,1021,183.0,15
1232-0-4-7,1022-0-99-99,1232,1022,164.0,15
1175-0-4-7,1023-0-99-99,1175,1023,112.0,15
1018-0-4-7,1034-0-99-99,1018,1034,33.0,15
1518-0-4-7,1034-0-99-99,1518,1034,165.0,15
1590-0-4-7,1034-0-99-99,1590,1034,197.0,15
1250-0-4-7,1035-0-99-99,1250,1035,147.0,15
1214-0-4-7,1036-0-99-99,1214,1036,158.0,15
1219-0-4-7,1036-0-99-99,1219,1036,152.0,15
1574-0-4-7,1036-0-99-99,1574,1036,203.0,15
1591-0-4-7,1036-0-99-99,1591,1036,188.0,15
1131-0-4-7,1037-0-99-99,1131,1037,172.0,15
1238-0-4-7,1037-0-99-99,1238,1037,164.0,15
1285-0-4-7,1037-0-99-99,1285,1037,163.0,15
1406-0-4-7,1037-0-99-99,1406,1037,182.0,15
1131-0-4-7,1038-0-99-99,1131,1038,170.0,15
1389-0-4-7,1038-0-99-99,1389,1038,180.0,15
1422-0-4-7,1038-0-99-99,1422,1038,144.0,15
1559-0-4-7,1038-0-99-99,1559,1038,174.0,15
1076-0-4-7,1042-0-99-99,1076,1042,45.0,15
1245-0-4-7,1042-0-99-99,1245,1042,150.0,15
1090-0-4-7,1043-0-99-99,1090,1043,75.0,15
1427-0-4-7,1043-0-99-99,1427,1043,147.0,15
1250-0-4-7,1045-0-99-99,1250,1045,132.0,15
1214-0-4-7,1046-0-99-99,1214,1046,145.0,15
1411-0-4-7,1046-0-99-99,1411,1046,156.0,15
1313-0-4-7,1047-0-99-99,1313,1047,141.0,15
1520-0-4-7,1047-0-99-99,1520,1047,151.0,15
1574-0-4-7,1049-0-99-99,1574,1049,195.0,15
1252-0-4-7,1050-0-99-99,1252,1050,110.0,15
1522-0-4-7,1050-0-99-99,1522,1050,161.0,15
