0:44:37.665253,0,0,22929194
0:49:42.204350,10,500,22915120
0:55:18.121470,20,1000,22901030
1:01:02.260536,30,1500,22886703
1:06:46.886688,40,2000,22871858
1:12:37.983979,50,2500,22858172
1:18:52.597909,60,3000,22842748
1:25:41.878940,70,3500,22829308
1:32:47.856409,80,4000,22815013
1:40:04.000669,90,4500,22800604
0:01:27.790052,0,0,22929194
0:05:53.480634,10,500,22916029
0:10:28.962071,20,1000,22901278
0:15:28.142185,30,1500,22887124
0:20:33.590821,40,2000,22873401
0:25:38.278145,50,2500,22857414
0:30:46.283030,60,3000,22843832
0:35:46.866561,70,3500,22830224
0:41:08.089787,80,4000,22816176
0:46:38.851540,90,4500,22800498
