0:44:32.554354,0,0,22929194
0:49:36.875413,10,500,22914655
0:55:08.996364,20,1000,22900290
1:00:46.448753,30,1500,22885720
1:06:32.047577,40,2000,22871689
1:12:30.159102,50,2500,22857279
1:18:56.216546,60,3000,22843686
1:25:54.703697,70,3500,22830230
1:33:05.203962,80,4000,22816685
1:40:13.874906,90,4500,22800741
0:01:29.348341,0,0,22929194
0:05:49.434479,10,500,22914511
0:10:31.210684,20,1000,22899876
0:15:24.543551,30,1500,22885809
0:20:26.170508,40,2000,22871581
0:25:24.178391,50,2500,22857172
0:30:25.718864,60,3000,22843266
0:35:34.686508,70,3500,22829169
0:40:39.235258,80,4000,22814816
0:46:04.897272,90,4500,22800514
