o_node,d_node,origin,destination,travel_time,iteration
1132-0-4-48,1104-0-99-99,1132,1104,118.0,26
1389-0-4-48,1113-0-99-99,1389,1113,150.0,26
1286-0-4-48,1114-0-99-99,1286,1114,97.0,26
1022-0-4-48,1116-0-99-99,1022,1116,99.0,26
1400-0-4-48,1118-0-99-99,1400,1118,126.0,26
1116-0-4-48,1124-0-99-99,1116,1124,34.0,26
1412-0-4-48,1139-0-99-99,1412,1139,108.0,26
1524-0-4-48,1141-0-99-99,1524,1141,187.0,26
1046-0-4-48,1142-0-99-99,1046,1142,114.0,26
1130-0-4-48,1145-0-99-99,1130,1145,35.0,26
1153-0-4-48,1146-0-99-99,1153,1146,99.0,26
1382-0-4-48,1150-0-99-99,1382,1150,141.0,26
1133-0-4-48,1156-0-99-99,1133,1156,98.0,26
1572-0-4-48,1157-0-99-99,1572,1157,212.0,26
1544-0-4-48,1160-0-99-99,1544,1160,186.0,26
1176-0-4-48,1168-0-99-99,1176,1168,47.0,26
1212-0-4-48,1170-0-99-99,1212,1170,110.0,26
1588-0-4-48,1180-0-99-99,1588,1180,151.0,26
1595-0-4-48,1187-0-99-99,1595,1187,170.0,26
1186-0-4-48,1202-0-99-99,1186,1202,30.0,26
1223-0-4-48,1203-0-99-99,1223,1203,113.0,26
1139-0-4-48,1211-0-99-99,1139,1211,143.0,26
1166-0-4-48,1218-0-99-99,1166,1218,145.0,26
1523-0-4-48,1218-0-99-99,1523,1218,129.0,26
1554-0-4-48,1218-0-99-99,1554,1218,162.0,26
1620-0-4-48,1220-0-99-99,1620,1220,160.0,26
1197-0-4-48,1227-0-99-99,1197,1227,39.0,26
1233-0-4-48,1227-0-99-99,1233,1227,115.0,26
1560-0-4-48,1243-0-99-99,1560,1243,132.0,26
1575-0-4-48,1243-0-99-99,1575,1243,160.0,26
1224-0-4-48,1247-0-99-99,1224,1247,108.0,26
1251-0-4-48,1247-0-99-99,1251,1247,54.0,26
1524-0-4-48,1253-0-99-99,1524,1253,128.0,26
1383-0-4-48,1260-0-99-99,1383,1260,188.0,26
1110-0-4-48,1272-0-99-99,1110,1272,108.0,26
1250-0-4-48,1275-0-99-99,1250,1275,29.0,26
1144-0-4-48,1277-0-99-99,1144,1277,130.0,26
1347-0-4-48,1285-0-99-99,1347,1285,134.0,26
1431-0-4-48,1285-0-99-99,1431,1285,198.0,26
1544-0-4-48,1298-0-99-99,1544,1298,251.0,26
1131-0-4-48,1299-0-99-99,1131,1299,147.0,26
1271-0-4-48,1307-0-99-99,1271,1307,174.0,26
1290-0-4-48,1307-0-99-99,1290,1307,96.0,26
1353-0-4-48,1307-0-99-99,1353,1307,121.0,26
1458-0-4-48,1313-0-99-99,1458,1313,179.0,26
1124-0-4-48,1317-0-99-99,1124,1317,33.0,26
1326-0-4-48,1317-0-99-99,1326,1317,115.0,26
1133-0-4-48,1331-0-99-99,1133,1331,128.0,26
1177-0-4-48,1355-0-99-99,1177,1355,161.0,26
1110-0-4-48,1356-0-99-99,1110,1356,133.0,26
1039-0-4-48,1357-0-99-99,1039,1357,168.0,26
1385-0-4-48,1358-0-99-99,1385,1358,146.0,26
1021-0-4-48,1361-0-99-99,1021,1361,180.0,26
1062-0-4-48,1371-0-99-99,1062,1371,180.0,26
1173-0-4-48,1378-0-99-99,1173,1378,183.0,26
1232-0-4-48,1378-0-99-99,1232,1378,183.0,26
1342-0-4-48,1378-0-99-99,1342,1378,120.0,26
1351-0-4-48,1379-0-99-99,1351,1379,127.0,26
1021-0-4-48,1386-0-99-99,1021,1386,197.0,26
1249-0-4-48,1388-0-99-99,1249,1388,206.0,26
1396-0-4-48,1388-0-99-99,1396,1388,126.0,26
1538-0-4-48,1388-0-99-99,1538,1388,206.0,26
1445-0-4-48,1391-0-99-99,1445,1391,100.0,26
1265-0-4-48,1393-0-99-99,1265,1393,176.0,26
1531-0-4-48,1393-0-99-99,1531,1393,176.0,26
1173-0-4-48,1394-0-99-99,1173,1394,127.0,26
1401-0-4-48,1395-0-99-99,1401,1395,48.0,26
1140-0-4-48,1402-0-99-99,1140,1402,132.0,26
1173-0-4-48,1402-0-99-99,1173,1402,155.0,26
1400-0-4-48,1402-0-99-99,1400,1402,54.0,26
1415-0-4-48,1402-0-99-99,1415,1402,118.0,26
1423-0-4-48,1411-0-99-99,1423,1411,109.0,26
1407-0-4-48,1415-0-99-99,1407,1415,48.0,26
1606-0-4-48,1415-0-99-99,1606,1415,176.0,26
1381-0-4-48,1421-0-99-99,1381,1421,126.0,26
1041-0-4-48,1423-0-99-99,1041,1423,130.0,26
1062-0-4-48,1442-0-99-99,1062,1442,138.0,26
1482-0-4-48,1472-0-99-99,1482,1472,102.0,26
1538-0-4-48,1476-0-99-99,1538,1476,123.0,26
1583-0-4-48,1481-0-99-99,1583,1481,109.0,26
1524-0-4-48,1486-0-99-99,1524,1486,105.0,26
1531-0-4-48,1490-0-99-99,1531,1490,89.0,26
1366-0-4-48,1492-0-99-99,1366,1492,183.0,26
1579-0-4-48,1492-0-99-99,1579,1492,38.0,26
1513-0-4-48,1503-0-99-99,1513,1503,100.0,26
1021-0-4-48,1519-0-99-99,1021,1519,131.0,26
1495-0-4-48,1529-0-99-99,1495,1529,130.0,26
1428-0-4-48,1530-0-99-99,1428,1530,163.0,26
1443-0-4-48,1530-0-99-99,1443,1530,147.0,26
1577-0-4-48,1536-0-99-99,1577,1536,138.0,26
1569-0-4-48,1543-0-99-99,1569,1543,151.0,26
1182-0-4-48,1544-0-99-99,1182,1544,161.0,26
1021-0-4-48,1545-0-99-99,1021,1545,124.0,26
1515-0-4-48,1561-0-99-99,1515,1561,54.0,26
1245-0-4-48,1582-0-99-99,1245,1582,120.0,26
1154-0-4-48,1599-0-99-99,1154,1599,160.0,26
1562-0-4-48,1607-0-99-99,1562,1607,101.0,26
1436-0-4-48,1081-0-99-99,1436,1081,134.0,26
1506-0-4-48,1002-0-99-99,1506,1002,139.0,27
1126-0-4-48,1006-0-99-99,1126,1006,138.0,27
1243-0-4-48,1021-0-99-99,1243,1021,128.0,27
1382-0-4-48,1021-0-99-99,1382,1021,156.0,27
1571-0-4-48,1021-0-99-99,1571,1021,188.0,27
1232-0-4-48,1022-0-99-99,1232,1022,150.0,27
1175-0-4-48,1023-0-99-99,1175,1023,109.0,27
1018-0-4-48,1034-0-99-99,1018,1034,33.0,27
1518-0-4-48,1034-0-99-99,1518,1034,163.0,27
1590-0-4-48,1034-0-99-99,1590,1034,163.0,27
1250-0-4-48,1035-0-99-99,1250,1035,106.0,27
1214-0-4-48,1036-0-99-99,1214,1036,126.0,27
1219-0-4-48,1036-0-99-99,1219,1036,119.0,27
1574-0-4-48,1036-0-99-99,1574,1036,182.0,27
1591-0-4-48,1036-0-99-99,1591,1036,156.0,27
1131-0-4-48,1037-0-99-99,1131,1037,145.0,27
1238-0-4-48,1037-0-99-99,1238,1037,133.0,27
1285-0-4-48,1037-0-99-99,1285,1037,130.0,27
1406-0-4-48,1037-0-99-99,1406,1037,141.0,27
1131-0-4-48,1038-0-99-99,1131,1038,144.0,27
1389-0-4-48,1038-0-99-99,1389,1038,139.0,27
1422-0-4-48,1038-0-99-99,1422,1038,108.0,27
1559-0-4-48,1038-0-99-99,1559,1038,170.0,27
1076-0-4-48,1042-0-99-99,1076,1042,45.0,27
1245-0-4-48,1042-0-99-99,1245,1042,146.0,27
1090-0-4-48,1043-0-99-99,1090,1043,66.0,27
1427-0-4-48,1043-0-99-99,1427,1043,106.0,27
1250-0-4-48,1045-0-99-99,1250,1045,121.0,27
1214-0-4-48,1046-0-99-99,1214,1046,114.0,27
1411-0-4-48,1046-0-99-99,1411,1046,132.0,27
1313-0-4-48,1047-0-99-99,1313,1047,120.0,27
1520-0-4-48,1047-0-99-99,1520,1047,164.0,27
1574-0-4-48,1049-0-99-99,1574,1049,196.0,27
1252-0-4-48,1050-0-99-99,1252,1050,110.0,27
1522-0-4-48,1050-0-99-99,1522,1050,162.0,27
1280-0-4-48,1051-0-99-99,1280,1051,68.0,27
1328-0-4-48,1051-0-99-99,1328,1051,124.0,27
1266-0-4-48,1052-0-99-99,1266,1052,92.0,27
1447-0-4-48,1052-0-99-99,1447,1052,138.0,27
1464-0-4-48,1052-0-99-99,1464,1052,138.0,27
1495-0-4-48,1052-0-99-99,1495,1052,165.0,27
1538-0-4-48,1052-0-99-99,1538,1052,116.0,27
1591-0-4-48,1055-0-99-99,1591,1055,162.0,27
1425-0-4-48,1056-0-99-99,1425,1056,113.0,27
1444-0-4-48,1056-0-99-99,1444,1056,138.0,27
1619-0-4-48,1056-0-99-99,1619,1056,190.0,27
1200-0-4-48,1057-0-99-99,1200,1057,109.0,27
1277-0-4-48,1057-0-99-99,1277,1057,94.0,27
1539-0-4-48,1057-0-99-99,1539,1057,112.0,27
1601-0-4-48,1057-0-99-99,1601,1057,170.0,27
1122-0-4-48,1058-0-99-99,1122,1058,127.0,27
1270-0-4-48,1058-0-99-99,1270,1058,58.0,27
1450-0-4-48,1058-0-99-99,1450,1058,139.0,27
1411-0-4-48,1059-0-99-99,1411,1059,145.0,27
1090-0-4-48,1060-0-99-99,1090,1060,42.0,27
1484-0-4-48,1062-0-99-99,1484,1062,171.0,27
1544-0-4-48,1063-0-99-99,1544,1063,150.0,27
1621-0-4-48,1063-0-99-99,1621,1063,195.0,27
1110-0-4-48,1065-0-99-99,1110,1065,49.0,27
1122-0-4-48,1065-0-99-99,1122,1065,116.0,27
1202-0-4-48,1065-0-99-99,1202,1065,101.0,27
1424-0-4-48,1065-0-99-99,1424,1065,113.0,27
1572-0-4-48,1065-0-99-99,1572,1065,204.0,27
1122-0-4-48,1066-0-99-99,1122,1066,117.0,27
1263-0-4-48,1067-0-99-99,1263,1067,117.0,27
1120-0-4-48,1068-0-99-99,1120,1068,117.0,27
1330-0-4-48,1068-0-99-99,1330,1068,120.0,27
1602-0-4-48,1068-0-99-99,1602,1068,175.0,27
1606-0-4-48,1068-0-99-99,1606,1068,175.0,27
1483-0-4-48,1070-0-99-99,1483,1070,136.0,27
1510-0-4-48,1076-0-99-99,1510,1076,169.0,27
1600-0-4-48,1076-0-99-99,1600,1076,175.0,27
1039-0-4-48,1078-0-99-99,1039,1078,36.0,27
1524-0-4-48,1078-0-99-99,1524,1078,170.0,27
1562-0-4-48,1078-0-99-99,1562,1078,197.0,27
1365-0-4-48,1080-0-99-99,1365,1080,147.0,27
1143-0-4-48,1085-0-99-99,1143,1085,123.0,27
1513-0-4-48,1090-0-99-99,1513,1090,176.0,27
1132-0-4-48,1104-0-99-99,1132,1104,118.0,27
1389-0-4-48,1113-0-99-99,1389,1113,150.0,27
1286-0-4-48,1114-0-99-99,1286,1114,97.0,27
1022-0-4-48,1116-0-99-99,1022,1116,99.0,27
1400-0-4-48,1118-0-99-99,1400,1118,126.0,27
1116-0-4-48,1124-0-99-99,1116,1124,34.0,27
1412-0-4-48,1139-0-99-99,1412,1139,108.0,27
1524-0-4-48,1141-0-99-99,1524,1141,187.0,27
1046-0-4-48,1142-0-99-99,1046,1142,114.0,27
1130-0-4-48,1145-0-99-99,1130,1145,35.0,27
1153-0-4-48,1146-0-99-99,1153,1146,99.0,27
1382-0-4-48,1150-0-99-99,1382,1150,141.0,27
1133-0-4-48,1156-0-99-99,1133,1156,98.0,27
1572-0-4-48,1157-0-99-99,1572,1157,212.0,27
1544-0-4-48,1160-0-99-99,1544,1160,186.0,27
1176-0-4-48,1168-0-99-99,1176,1168,47.0,27
1212-0-4-48,1170-0-99-99,1212,1170,110.0,27
1588-0-4-48,1180-0-99-99,1588,1180,151.0,27
1595-0-4-48,1187-0-99-99,1595,1187,170.0,27
1186-0-4-48,1202-0-99-99,1186,1202,30.0,27
1223-0-4-48,1203-0-99-99,1223,1203,113.0,27
1139-0-4-48,1211-0-99-99,1139,1211,143.0,27
1166-0-4-48,1218-0-99-99,1166,1218,145.0,27
1523-0-4-48,1218-0-99-99,1523,1218,129.0,27
1554-0-4-48,1218-0-99-99,1554,1218,162.0,27
1620-0-4-48,1220-0-99-99,1620,1220,160.0,27
1197-0-4-48,1227-0-99-99,1197,1227,39.0,27
1233-0-4-48,1227-0-99-99,1233,1227,115.0,27
1560-0-4-48,1243-0-99-99,1560,1243,132.0,27
1575-0-4-48,1243-0-99-99,1575,1243,160.0,27
1224-0-4-48,1247-0-99-99,1224,1247,108.0,27
1251-0-4-48,1247-0-99-99,1251,1247,54.0,27
1524-0-4-48,1253-0-99-99,1524,1253,128.0,27
1383-0-4-48,1260-0-99-99,1383,1260,188.0,27
1110-0-4-48,1272-0-99-99,1110,1272,108.0,27
1250-0-4-48,1275-0-99-99,1250,1275,29.0,27
1144-0-4-48,1277-0-99-99,1144,1277,130.0,27
1347-0-4-48,1285-0-99-99,1347,1285,134.0,27
1431-0-4-48,1285-0-99-99,1431,1285,198.0,27
1544-0-4-48,1298-0-99-99,1544,1298,251.0,27
1131-0-4-48,1299-0-99-99,1131,1299,147.0,27
1271-0-4-48,1307-0-99-99,1271,1307,174.0,27
1290-0-4-48,1307-0-99-99,1290,1307,96.0,27
1353-0-4-48,1307-0-99-99,1353,1307,121.0,27
1458-0-4-48,1313-0-99-99,1458,1313,179.0,27
1124-0-4-48,1317-0-99-99,1124,1317,33.0,27
1326-0-4-48,1317-0-99-99,1326,1317,115.0,27
1133-0-4-48,1331-0-99-99,1133,1331,128.0,27
1177-0-4-48,1355-0-99-99,1177,1355,161.0,27
1110-0-4-48,1356-0-99-99,1110,1356,133.0,27
1039-0-4-48,1357-0-99-99,1039,1357,168.0,27
1385-0-4-48,1358-0-99-99,1385,1358,146.0,27
1021-0-4-48,1361-0-99-99,1021,1361,180.0,27
1062-0-4-48,1371-0-99-99,1062,1371,180.0,27
1173-0-4-48,1378-0-99-99,1173,1378,184.0,27
1232-0-4-48,1378-0-99-99,1232,1378,184.0,27
1342-0-4-48,1378-0-99-99,1342,1378,120.0,27
1351-0-4-48,1379-0-99-99,1351,1379,127.0,27
1021-0-4-48,1386-0-99-99,1021,1386,197.0,27
1249-0-4-48,1388-0-99-99,1249,1388,206.0,27
1396-0-4-48,1388-0-99-99,1396,1388,126.0,27
1538-0-4-48,1388-0-99-99,1538,1388,206.0,27
1445-0-4-48,1391-0-99-99,1445,1391,100.0,27
1265-0-4-48,1393-0-99-99,1265,1393,176.0,27
1531-0-4-48,1393-0-99-99,1531,1393,176.0,27
1173-0-4-48,1394-0-99-99,1173,1394,127.0,27
1401-0-4-48,1395-0-99-99,1401,1395,48.0,27
1140-0-4-48,1402-0-99-99,1140,1402,132.0,27
1173-0-4-48,1402-0-99-99,1173,1402,155.0,27
1400-0-4-48,1402-0-99-99,1400,1402,54.0,27
1415-0-4-48,1402-0-99-99,1415,1402,118.0,27
1423-0-4-48,1411-0-99-99,1423,1411,109.0,27
1407-0-4-48,1415-0-99-99,1407,1415,48.0,27
1606-0-4-48,1415-0-99-99,1606,1415,176.0,27
1381-0-4-48,1421-0-99-99,1381,1421,126.0,27
1041-0-4-48,1423-0-99-99,1041,1423,130.0,27
1062-0-4-48,1442-0-99-99,1062,1442,138.0,27
1482-0-4-48,1472-0-99-99,1482,1472,102.0,27
1538-0-4-48,1476-0-99-99,1538,1476,124.0,27
1583-0-4-48,1481-0-99-99,1583,1481,109.0,27
1524-0-4-48,1486-0-99-99,1524,1486,105.0,27
1531-0-4-48,1490-0-99-99,1531,1490,89.0,27
1366-0-4-48,1492-0-99-99,1366,1492,183.0,27
1579-0-4-48,1492-0-99-99,1579,1492,38.0,27
1513-0-4-48,1503-0-99-99,1513,1503,100.0,27
1021-0-4-48,1519-0-99-99,1021,1519,131.0,27
1495-0-4-48,1529-0-99-99,1495,1529,130.0,27
1428-0-4-48,1530-0-99-99,1428,1530,163.0,27
1443-0-4-48,1530-0-99-99,1443,1530,147.0,27
1577-0-4-48,1536-0-99-99,1577,1536,138.0,27
1569-0-4-48,1543-0-99-99,1569,1543,151.0,27
1182-0-4-48,1544-0-99-99,1182,1544,161.0,27
1021-0-4-48,1545-0-99-99,1021,1545,124.0,27
1515-0-4-48,1561-0-99-99,1515,1561,54.0,27
1245-0-4-48,1582-0-99-99,1245,1582,120.0,27
1154-0-4-48,1599-0-99-99,1154,1599,160.0,27
1562-0-4-48,1607-0-99-99,1562,1607,101.0,27
1436-0-4-48,1081-0-99-99,1436,1081,134.0,27
1506-0-4-48,1002-0-99-99,1506,1002,139.0,28
1126-0-4-48,1006-0-99-99,1126,1006,143.0,28
1243-0-4-48,1021-0-99-99,1243,1021,128.0,28
1382-0-4-48,1021-0-99-99,1382,1021,156.0,28
1571-0-4-48,1021-0-99-99,1571,1021,188.0,28
1232-0-4-48,1022-0-99-99,1232,1022,150.0,28
1175-0-4-48,1023-0-99-99,1175,1023,114.0,28
1018-0-4-48,1034-0-99-99,1018,1034,33.0,28
1518-0-4-48,1034-0-99-99,1518,1034,163.0,28
1590-0-4-48,1034-0-99-99,1590,1034,163.0,28
1250-0-4-48,1035-0-99-99,1250,1035,106.0,28
1214-0-4-48,1036-0-99-99,1214,1036,126.0,28
1219-0-4-48,1036-0-99-99,1219,1036,119.0,28
1574-0-4-48,1036-0-99-99,1574,1036,182.0,28
1591-0-4-48,1036-0-99-99,1591,1036,156.0,28
1131-0-4-48,1037-0-99-99,1131,1037,155.0,28
1238-0-4-48,1037-0-99-99,1238,1037,133.0,28
1285-0-4-48,1037-0-99-99,1285,1037,130.0,28
1406-0-4-48,1037-0-99-99,1406,1037,151.0,28
1131-0-4-48,1038-0-99-99,1131,1038,149.0,28
1389-0-4-48,1038-0-99-99,1389,1038,145.0,28
1422-0-4-48,1038-0-99-99,1422,1038,117.0,28
1559-0-4-48,1038-0-99-99,1559,1038,170.0,28
1076-0-4-48,1042-0-99-99,1076,1042,45.0,28
1245-0-4-48,1042-0-99-99,1245,1042,146.0,28
1090-0-4-48,1043-0-99-99,1090,1043,66.0,28
1427-0-4-48,1043-0-99-99,1427,1043,106.0,28
1250-0-4-48,1045-0-99-99,1250,1045,121.0,28
1214-0-4-48,1046-0-99-99,1214,1046,114.0,28
1411-0-4-48,1046-0-99-99,1411,1046,135.0,28
1313-0-4-48,1047-0-99-99,1313,1047,126.0,28
1520-0-4-48,1047-0-99-99,1520,1047,164.0,28
1574-0-4-48,1049-0-99-99,1574,1049,196.0,28
1252-0-4-48,1050-0-99-99,1252,1050,110.0,28
1522-0-4-48,1050-0-99-99,1522,1050,162.0,28
1280-0-4-48,1051-0-99-99,1280,1051,68.0,28
1328-0-4-48,1051-0-99-99,1328,1051,130.0,28
1266-0-4-48,1052-0-99-99,1266,1052,92.0,28
1447-0-4-48,1052-0-99-99,1447,1052,138.0,28
1464-0-4-48,1052-0-99-99,1464,1052,138.0,28
1495-0-4-48,1052-0-99-99,1495,1052,165.0,28
1538-0-4-48,1052-0-99-99,1538,1052,116.0,28
1591-0-4-48,1055-0-99-99,1591,1055,162.0,28
1425-0-4-48,1056-0-99-99,1425,1056,124.0,28
1444-0-4-48,1056-0-99-99,1444,1056,141.0,28
1619-0-4-48,1056-0-99-99,1619,1056,190.0,28
1200-0-4-48,1057-0-99-99,1200,1057,109.0,28
1277-0-4-48,1057-0-99-99,1277,1057,94.0,28
1539-0-4-48,1057-0-99-99,1539,1057,112.0,28
1601-0-4-48,1057-0-99-99,1601,1057,170.0,28
1122-0-4-48,1058-0-99-99,1122,1058,127.0,28
1270-0-4-48,1058-0-99-99,1270,1058,58.0,28
1450-0-4-48,1058-0-99-99,1450,1058,146.0,28
1411-0-4-48,1059-0-99-99,1411,1059,156.0,28
1090-0-4-48,1060-0-99-99,1090,1060,42.0,28
1484-0-4-48,1062-0-99-99,1484,1062,171.0,28
1544-0-4-48,1063-0-99-99,1544,1063,150.0,28
1621-0-4-48,1063-0-99-99,1621,1063,195.0,28
1110-0-4-48,1065-0-99-99,1110,1065,49.0,28
1122-0-4-48,1065-0-99-99,1122,1065,116.0,28
1202-0-4-48,1065-0-99-99,1202,1065,113.0,28
1424-0-4-48,1065-0-99-99,1424,1065,132.0,28
1572-0-4-48,1065-0-99-99,1572,1065,204.0,28
1122-0-4-48,1066-0-99-99,1122,1066,117.0,28
1263-0-4-48,1067-0-99-99,1263,1067,117.0,28
1120-0-4-48,1068-0-99-99,1120,1068,117.0,28
1330-0-4-48,1068-0-99-99,1330,1068,120.0,28
1602-0-4-48,1068-0-99-99,1602,1068,175.0,28
1606-0-4-48,1068-0-99-99,1606,1068,175.0,28
1483-0-4-48,1070-0-99-99,1483,1070,136.0,28
1510-0-4-48,1076-0-99-99,1510,1076,169.0,28
1600-0-4-48,1076-0-99-99,1600,1076,175.0,28
1039-0-4-48,1078-0-99-99,1039,1078,36.0,28
1524-0-4-48,1078-0-99-99,1524,1078,170.0,28
1562-0-4-48,1078-0-99-99,1562,1078,197.0,28
1365-0-4-48,1080-0-99-99,1365,1080,170.0,28
1143-0-4-48,1085-0-99-99,1143,1085,130.0,28
1513-0-4-48,1090-0-99-99,1513,1090,176.0,28
1132-0-4-48,1104-0-99-99,1132,1104,118.0,28
1389-0-4-48,1113-0-99-99,1389,1113,150.0,28
1286-0-4-48,1114-0-99-99,1286,1114,97.0,28
1022-0-4-48,1116-0-99-99,1022,1116,99.0,28
1400-0-4-48,1118-0-99-99,1400,1118,126.0,28
1116-0-4-48,1124-0-99-99,1116,1124,34.0,28
1412-0-4-48,1139-0-99-99,1412,1139,108.0,28
1524-0-4-48,1141-0-99-99,1524,1141,187.0,28
1046-0-4-48,1142-0-99-99,1046,1142,114.0,28
1130-0-4-48,1145-0-99-99,1130,1145,35.0,28
1153-0-4-48,1146-0-99-99,1153,1146,99.0,28
1382-0-4-48,1150-0-99-99,1382,1150,141.0,28
1133-0-4-48,1156-0-99-99,1133,1156,98.0,28
1572-0-4-48,1157-0-99-99,1572,1157,212.0,28
1544-0-4-48,1160-0-99-99,1544,1160,186.0,28
1176-0-4-48,1168-0-99-99,1176,1168,47.0,28
1212-0-4-48,1170-0-99-99,1212,1170,110.0,28
1588-0-4-48,1180-0-99-99,1588,1180,151.0,28
1595-0-4-48,1187-0-99-99,1595,1187,170.0,28
1186-0-4-48,1202-0-99-99,1186,1202,30.0,28
1223-0-4-48,1203-0-99-99,1223,1203,113.0,28
1139-0-4-48,1211-0-99-99,1139,1211,143.0,28
1166-0-4-48,1218-0-99-99,1166,1218,145.0,28
1523-0-4-48,1218-0-99-99,1523,1218,129.0,28
1554-0-4-48,1218-0-99-99,1554,1218,162.0,28
1620-0-4-48,1220-0-99-99,1620,1220,160.0,28
1197-0-4-48,1227-0-99-99,1197,1227,39.0,28
1233-0-4-48,1227-0-99-99,1233,1227,115.0,28
1560-0-4-48,1243-0-99-99,1560,1243,132.0,28
1575-0-4-48,1243-0-99-99,1575,1243,160.0,28
1224-0-4-48,1247-0-99-99,1224,1247,108.0,28
1251-0-4-48,1247-0-99-99,1251,1247,54.0,28
1524-0-4-48,1253-0-99-99,1524,1253,128.0,28
1383-0-4-48,1260-0-99-99,1383,1260,188.0,28
1110-0-4-48,1272-0-99-99,1110,1272,108.0,28
1250-0-4-48,1275-0-99-99,1250,1275,29.0,28
1144-0-4-48,1277-0-99-99,1144,1277,130.0,28
1347-0-4-48,1285-0-99-99,1347,1285,134.0,28
1431-0-4-48,1285-0-99-99,1431,1285,198.0,28
1544-0-4-48,1298-0-99-99,1544,1298,251.0,28
1131-0-4-48,1299-0-99-99,1131,1299,147.0,28
1271-0-4-48,1307-0-99-99,1271,1307,174.0,28
1290-0-4-48,1307-0-99-99,1290,1307,96.0,28
1353-0-4-48,1307-0-99-99,1353,1307,121.0,28
1458-0-4-48,1313-0-99-99,1458,1313,179.0,28
1124-0-4-48,1317-0-99-99,1124,1317,33.0,28
1326-0-4-48,1317-0-99-99,1326,1317,115.0,28
1133-0-4-48,1331-0-99-99,1133,1331,128.0,28
1177-0-4-48,1355-0-99-99,1177,1355,161.0,28
1110-0-4-48,1356-0-99-99,1110,1356,133.0,28
1039-0-4-48,1357-0-99-99,1039,1357,168.0,28
1385-0-4-48,1358-0-99-99,1385,1358,146.0,28
1021-0-4-48,1361-0-99-99,1021,1361,180.0,28
1062-0-4-48,1371-0-99-99,1062,1371,180.0,28
1173-0-4-48,1378-0-99-99,1173,1378,184.0,28
1232-0-4-48,1378-0-99-99,1232,1378,184.0,28
1342-0-4-48,1378-0-99-99,1342,1378,120.0,28
1351-0-4-48,1379-0-99-99,1351,1379,127.0,28
1021-0-4-48,1386-0-99-99,1021,1386,197.0,28
1249-0-4-48,1388-0-99-99,1249,1388,206.0,28
1396-0-4-48,1388-0-99-99,1396,1388,126.0,28
1538-0-4-48,1388-0-99-99,1538,1388,206.0,28
1445-0-4-48,1391-0-99-99,1445,1391,100.0,28
1265-0-4-48,1393-0-99-99,1265,1393,176.0,28
1531-0-4-48,1393-0-99-99,1531,1393,176.0,28
1173-0-4-48,1394-0-99-99,1173,1394,127.0,28
1401-0-4-48,1395-0-99-99,1401,1395,48.0,28
1140-0-4-48,1402-0-99-99,1140,1402,132.0,28
1173-0-4-48,1402-0-99-99,1173,1402,155.0,28
1400-0-4-48,1402-0-99-99,1400,1402,54.0,28
1415-0-4-48,1402-0-99-99,1415,1402,118.0,28
1423-0-4-48,1411-0-99-99,1423,1411,109.0,28
1407-0-4-48,1415-0-99-99,1407,1415,48.0,28
1606-0-4-48,1415-0-99-99,1606,1415,177.0,28
1381-0-4-48,1421-0-99-99,1381,1421,126.0,28
1041-0-4-48,1423-0-99-99,1041,1423,130.0,28
1062-0-4-48,1442-0-99-99,1062,1442,138.0,28
1482-0-4-48,1472-0-99-99,1482,1472,102.0,28
1538-0-4-48,1476-0-99-99,1538,1476,124.0,28
1583-0-4-48,1481-0-99-99,1583,1481,109.0,28
1524-0-4-48,1486-0-99-99,1524,1486,105.0,28
1531-0-4-48,1490-0-99-99,1531,1490,89.0,28
1366-0-4-48,1492-0-99-99,1366,1492,183.0,28
1579-0-4-48,1492-0-99-99,1579,1492,38.0,28
1513-0-4-48,1503-0-99-99,1513,1503,100.0,28
1021-0-4-48,1519-0-99-99,1021,1519,131.0,28
1495-0-4-48,1529-0-99-99,1495,1529,131.0,28
1428-0-4-48,1530-0-99-99,1428,1530,167.0,28
1443-0-4-48,1530-0-99-99,1443,1530,152.0,28
1577-0-4-48,1536-0-99-99,1577,1536,138.0,28
1569-0-4-48,1543-0-99-99,1569,1543,151.0,28
1182-0-4-48,1544-0-99-99,1182,1544,161.0,28
1021-0-4-48,1545-0-99-99,1021,1545,124.0,28
1515-0-4-48,1561-0-99-99,1515,1561,54.0,28
1245-0-4-48,1582-0-99-99,1245,1582,120.0,28
1154-0-4-48,1599-0-99-99,1154,1599,160.0,28
1562-0-4-48,1607-0-99-99,1562,1607,101.0,28
1436-0-4-48,1081-0-99-99,1436,1081,143.0,28
1506-0-4-48,1002-0-99-99,1506,1002,139.0,29
1126-0-4-48,1006-0-99-99,1126,1006,143.0,29
1243-0-4-48,1021-0-99-99,1243,1021,128.0,29
1382-0-4-48,1021-0-99-99,1382,1021,156.0,29
1571-0-4-48,1021-0-99-99,1571,1021,188.0,29
1232-0-4-48,1022-0-99-99,1232,1022,150.0,29
1175-0-4-48,1023-0-99-99,1175,1023,114.0,29
1018-0-4-48,1034-0-99-99,1018,1034,33.0,29
1518-0-4-48,1034-0-99-99,1518,1034,163.0,29
1590-0-4-48,1034-0-99-99,1590,1034,163.0,29
1250-0-4-48,1035-0-99-99,1250,1035,106.0,29
1214-0-4-48,1036-0-99-99,1214,1036,126.0,29
1219-0-4-48,1036-0-99-99,1219,1036,119.0,29
1574-0-4-48,1036-0-99-99,1574,1036,182.0,29
1591-0-4-48,1036-0-99-99,1591,1036,156.0,29
