0:41:27.477286,0,0,22496909
0:51:40.403783,10,500,22482528
1:04:04.709823,20,1000,22468004
1:25:48.691020,30,1500,22453131
1:41:30.441184,40,2000,22438172
1:52:18.856406,50,2500,22423959
1:59:49.490941,60,3000,22409436
2:05:50.074179,70,3500,22395020
2:11:00.264581,80,4000,22380474
2:14:54.312129,90,4500,22366393
2:17:35.207848,100,5000,22350876
2:19:57.145241,110,5500,22336041
2:22:15.425993,120,6000,22321200
2:24:33.420696,130,6500,22306215
2:26:51.177356,140,7000,22291601
2:29:14.672022,150,7500,22276835
2:31:38.670777,160,8000,22262154
0:01:51.000347,0,0,22496909
0:09:49.783870,10,500,22482256
0:19:21.178814,20,1000,22467427
0:32:39.427441,30,1500,22452566
0:45:19.136603,40,2000,22437801
0:53:31.947739,50,2500,22423270
0:59:36.610537,60,3000,22408184
1:04:33.275314,70,3500,22392876
1:08:40.749626,80,4000,22377089
1:12:03.896308,90,4500,22362171
1:14:56.325681,100,5000,22347769
1:17:09.348335,110,5500,22333041
1:19:21.630585,120,6000,22317804
1:21:32.153093,130,6500,22303098
1:23:51.425661,140,7000,22288372
1:25:59.588941,150,7500,22274019
