0:41:24.528771,0,0,22496909
0:52:48.487224,10,500,22482005
1:05:16.544421,20,1000,22467335
1:18:45.044718,30,1500,22451812
1:33:58.359397,40,2000,22437543
1:44:01.164119,50,2500,22422785
1:49:40.749176,60,3000,22408010
1:54:02.781133,70,3500,22393616
1:57:21.948063,80,4000,22378940
1:59:47.905661,90,4500,22364077
2:01:44.616130,100,5000,22349207
2:03:31.393357,110,5500,22334619
2:05:16.251247,120,6000,22320422
2:07:01.622728,130,6500,22305275
2:08:47.783846,140,7000,22290868
2:10:35.607757,150,7500,22276897
2:12:26.500706,160,8000,22261838
0:01:50.921046,0,0,22496909
0:10:01.104793,10,500,22482536
0:21:40.402834,20,1000,22467031
0:36:08.940281,30,1500,22452502
0:50:32.643591,40,2000,22438028
1:00:59.338747,50,2500,22422840
1:08:46.271912,60,3000,22408123
1:14:48.864233,70,3500,22392904
1:19:40.728242,80,4000,22378899
1:23:59.179121,90,4500,22363283
1:27:10.667084,100,5000,22348009
1:29:20.736089,110,5500,22333454
1:31:20.470282,120,6000,22318400
1:32:56.216352,130,6500,22303909
1:34:22.882568,140,7000,22288660
1:35:47.904249,150,7500,22273785
