0:41:31.239946,0,0,22496909
0:51:36.147537,10,500,22482648
1:10:16.774075,20,1000,22467410
1:30:18.127275,30,1500,22452606
1:47:10.652852,40,2000,22438465
1:59:10.980686,50,2500,22423986
2:08:02.552914,60,3000,22409640
2:13:50.970520,70,3500,22394954
2:17:55.606925,80,4000,22379676
2:21:20.125296,90,4500,22364861
2:24:15.700088,100,5000,22349975
2:27:01.185610,110,5500,22335483
2:29:39.907448,120,6000,22321067
2:32:06.220609,130,6500,22305753
2:33:52.380727,140,7000,22291545
2:35:35.790363,150,7500,22276926
2:37:12.740367,160,8000,22261875
0:01:54.001357,0,0,22496909
0:11:25.186600,10,500,22481820
0:25:21.930801,20,1000,22467045
0:40:24.108713,30,1500,22452108
0:52:17.610375,40,2000,22437040
0:59:59.814074,50,2500,22421628
1:05:29.243396,60,3000,22406969
1:09:50.511437,70,3500,22392145
1:13:31.331274,80,4000,22377608
1:16:53.640727,90,4500,22363521
1:20:10.829584,100,5000,22348530
1:23:06.660678,110,5500,22334191
1:25:56.122091,120,6000,22319151
1:27:45.946813,130,6500,22304228
1:29:20.951757,140,7000,22289263
1:30:47.547023,150,7500,22274180
