0:40:48.874588,0,0,22496909
0:49:18.957774,10,10,22496091
0:58:08.867409,20,20,22495255
1:07:18.609491,30,30,22494449
1:16:30.121382,40,40,22493598
1:26:02.682931,50,50,22492743
1:35:37.308340,60,100,22488860
1:44:48.487172,70,150,22485459
1:54:59.683440,80,200,22482817
2:05:08.853856,90,250,22480332
2:15:25.379549,100,300,22477975
2:25:24.687249,110,550,22467475
2:35:55.782976,120,800,22456410
2:46:52.234112,130,1050,22446768
2:57:55.531938,140,1300,22436663
3:09:18.741228,150,1550,22426636
3:22:14.388586,160,2050,22408642
3:35:42.133027,170,2550,22392220
3:48:38.744055,180,3050,22376668
4:01:41.099081,190,3550,22362315
4:13:10.752989,200,4050,22348012
4:21:00.495163,210,5050,22321907
4:26:33.239516,220,6050,22298283
4:29:23.850181,230,7050,22278059
4:30:59.317762,240,8050,22260520
0:01:50.126889,0,0,22496909
0:09:34.809195,10,10,22496093
0:17:26.038460,20,20,22495259
0:25:50.528315,30,30,22494458
0:34:19.418398,40,40,22493595
0:42:50.751430,50,50,22492748
0:51:39.790699,60,100,22488844
1:00:03.756163,70,150,22485600
1:08:35.752217,80,200,22483072
1:17:11.622643,90,250,22480454
1:25:49.086416,100,300,22478220
1:34:30.449110,110,550,22467342
1:43:28.305425,120,800,22457154
1:53:08.445217,130,1050,22447286
2:02:59.910890,140,1300,22437879
2:12:32.194246,150,1550,22428286
2:23:10.578231,160,2050,22410317
2:32:59.812579,170,2550,22394103
2:43:48.332600,180,3050,22378606
2:55:15.033701,190,3550,22363515
3:05:09.416979,200,4050,22350644
3:11:36.076281,210,5050,22324939
3:15:21.567597,220,6050,22300013
3:17:35.009858,230,7050,22280534
