o_node,d_node,origin,destination,travel_time,iteration,edge_type
1025-0-20-37,1067-0-99-99,1025,1067,21.0,0,Inner Subway Station
1037-0-20-37,1067-0-99-99,1037,1067,21.0,0,Inner Subway Station
1108-0-20-37,1067-0-99-99,1108,1067,27.0,0,Inner Subway Station
1220-0-20-37,1067-0-99-99,1220,1067,60.0,0,Inner Subway Station
1406-0-20-37,1067-0-99-99,1406,1067,65.0,0,Inner Subway Station
1029-0-20-37,1068-0-99-99,1029,1068,36.0,0,Inner Subway Station
1507-0-20-37,1068-0-99-99,1507,1068,70.0,0,Inner Subway Station
1021-0-20-37,1069-0-99-99,1021,1069,31.0,0,Inner Subway Station
1093-0-20-37,1069-0-99-99,1093,1069,22.0,0,Inner Subway Station
1107-0-20-37,1069-0-99-99,1107,1069,33.0,0,Inner Subway Station
1043-0-20-37,1070-0-99-99,1043,1070,22.0,0,Inner Subway Station
1116-0-20-37,1070-0-99-99,1116,1070,27.0,0,Inner Subway Station
1430-0-20-37,1070-0-99-99,1430,1070,71.0,0,Inner Subway Station
1024-0-20-37,1071-0-99-99,1024,1071,37.0,0,Inner Subway Station
1036-0-20-37,1071-0-99-99,1036,1071,31.0,0,Inner Subway Station
1042-0-20-37,1071-0-99-99,1042,1071,25.0,0,Inner Subway Station
1051-0-20-37,1071-0-99-99,1051,1071,24.0,0,Inner Subway Station
1055-0-20-37,1071-0-99-99,1055,1071,24.0,0,Inner Subway Station
1069-0-20-37,1071-0-99-99,1069,1071,18.0,0,Inner Subway Station
1258-0-20-37,1071-0-99-99,1258,1071,34.0,0,Inner Subway Station
1263-0-20-37,1071-0-99-99,1263,1071,37.0,0,Inner Subway Station
1364-0-20-37,1071-0-99-99,1364,1071,76.0,0,Inner Subway Station
1442-0-20-37,1071-0-99-99,1442,1071,50.0,0,Inner Subway Station
1021-0-20-37,1072-0-99-99,1021,1072,28.0,0,Inner Subway Station
1066-0-20-37,1072-0-99-99,1066,1072,29.0,0,Inner Subway Station
1093-0-20-37,1072-0-99-99,1093,1072,25.0,0,Inner Subway Station
1101-0-20-37,1072-0-99-99,1101,1072,29.0,0,Inner Subway Station
1173-0-20-37,1072-0-99-99,1173,1072,30.0,0,Inner Subway Station
1270-0-20-37,1072-0-99-99,1270,1072,43.0,0,Inner Subway Station
1540-0-20-37,1072-0-99-99,1540,1072,57.0,0,Inner Subway Station
1057-0-20-37,1073-0-99-99,1057,1073,30.0,0,Inner Subway Station
1063-0-20-37,1073-0-99-99,1063,1073,34.0,0,Inner Subway Station
1067-0-20-37,1073-0-99-99,1067,1073,26.0,0,Inner Subway Station
1076-0-20-37,1073-0-99-99,1076,1073,24.0,0,Inner Subway Station
1105-0-20-37,1073-0-99-99,1105,1073,28.0,0,Inner Subway Station
1181-0-20-37,1073-0-99-99,1181,1073,44.0,0,Inner Subway Station
1268-0-20-37,1073-0-99-99,1268,1073,42.0,0,Inner Subway Station
1483-0-20-37,1073-0-99-99,1483,1073,65.0,0,Inner Subway Station
1100-0-20-37,1074-0-99-99,1100,1074,30.0,0,Inner Subway Station
1106-0-20-37,1074-0-99-99,1106,1074,38.0,0,Inner Subway Station
1056-0-20-37,1075-0-99-99,1056,1075,34.0,0,Inner Subway Station
1066-0-20-37,1075-0-99-99,1066,1075,22.0,0,Inner Subway Station
1101-0-20-37,1075-0-99-99,1101,1075,32.0,0,Inner Subway Station
1391-0-20-37,1075-0-99-99,1391,1075,85.0,0,Inner Subway Station
1454-0-20-37,1075-0-99-99,1454,1075,59.0,0,Inner Subway Station
1599-0-20-37,1075-0-99-99,1599,1075,96.0,0,Inner Subway Station
1022-0-20-37,1076-0-99-99,1022,1076,35.0,0,Inner Subway Station
1080-0-20-37,1076-0-99-99,1080,1076,25.0,0,Inner Subway Station
1101-0-20-37,1076-0-99-99,1101,1076,31.0,0,Inner Subway Station
1254-0-20-37,1076-0-99-99,1254,1076,60.0,0,Inner Subway Station
1314-0-20-37,1076-0-99-99,1314,1076,54.0,0,Inner Subway Station
1069-0-20-37,1077-0-99-99,1069,1077,29.0,0,Inner Subway Station
1084-0-20-37,1077-0-99-99,1084,1077,19.0,0,Inner Subway Station
1085-0-20-37,1077-0-99-99,1085,1077,28.0,0,Inner Subway Station
1090-0-20-37,1077-0-99-99,1090,1077,14.0,0,Inner Subway Station
1211-0-20-37,1077-0-99-99,1211,1077,59.0,0,Inner Subway Station
1287-0-20-37,1077-0-99-99,1287,1077,58.0,0,Inner Subway Station
1017-0-20-37,1078-0-99-99,1017,1078,37.0,0,Inner Subway Station
1040-0-20-37,1078-0-99-99,1040,1078,36.0,0,Inner Subway Station
1069-0-20-37,1078-0-99-99,1069,1078,32.0,0,Inner Subway Station
1073-0-20-37,1078-0-99-99,1073,1078,32.0,0,Inner Subway Station
1180-0-20-37,1078-0-99-99,1180,1078,53.0,0,Inner Subway Station
1217-0-20-37,1078-0-99-99,1217,1078,65.0,0,Inner Subway Station
1038-0-20-37,1079-0-99-99,1038,1079,36.0,0,Inner Subway Station
1049-0-20-37,1079-0-99-99,1049,1079,36.0,0,Inner Subway Station
1052-0-20-37,1079-0-99-99,1052,1079,32.0,0,Inner Subway Station
1055-0-20-37,1079-0-99-99,1055,1079,26.0,0,Inner Subway Station
1070-0-20-37,1079-0-99-99,1070,1079,33.0,0,Inner Subway Station
1106-0-20-37,1079-0-99-99,1106,1079,51.0,0,Inner Subway Station
1210-0-20-37,1079-0-99-99,1210,1079,51.0,0,Inner Subway Station
1055-0-20-37,1080-0-99-99,1055,1080,26.0,0,Inner Subway Station
1094-0-20-37,1080-0-99-99,1094,1080,35.0,0,Inner Subway Station
1046-0-20-37,1082-0-99-99,1046,1082,41.0,0,Inner Subway Station
1047-0-20-37,1082-0-99-99,1047,1082,41.0,0,Inner Subway Station
1038-0-20-37,1084-0-99-99,1038,1084,41.0,0,Inner Subway Station
1043-0-20-37,1084-0-99-99,1043,1084,41.0,0,Inner Subway Station
1052-0-20-37,1084-0-99-99,1052,1084,35.0,0,Inner Subway Station
1067-0-20-37,1084-0-99-99,1067,1084,30.0,0,Inner Subway Station
1072-0-20-37,1084-0-99-99,1072,1084,40.0,0,Inner Subway Station
1077-0-20-37,1084-0-99-99,1077,1084,19.0,0,Inner Subway Station
1093-0-20-37,1084-0-99-99,1093,1084,29.0,0,Inner Subway Station
1391-0-20-37,1084-0-99-99,1391,1084,96.0,0,Inner Subway Station
1102-0-20-37,1087-0-99-99,1102,1087,40.0,0,Inner Subway Station
1021-0-20-37,1089-0-99-99,1021,1089,46.0,0,Inner Subway Station
1037-0-20-37,1089-0-99-99,1037,1089,35.0,0,Inner Subway Station
1042-0-20-37,1089-0-99-99,1042,1089,46.0,0,Inner Subway Station
1052-0-20-37,1089-0-99-99,1052,1089,35.0,0,Inner Subway Station
1071-0-20-37,1089-0-99-99,1071,1089,40.0,0,Inner Subway Station
1278-0-20-37,1089-0-99-99,1278,1089,51.0,0,Inner Subway Station
1041-0-20-37,1090-0-99-99,1041,1090,44.0,0,Inner Subway Station
1051-0-20-37,1090-0-99-99,1051,1090,33.0,0,Inner Subway Station
1052-0-20-37,1090-0-99-99,1052,1090,27.0,0,Inner Subway Station
1054-0-20-37,1090-0-99-99,1054,1090,27.0,0,Inner Subway Station
1055-0-20-37,1090-0-99-99,1055,1090,26.0,0,Inner Subway Station
1056-0-20-37,1090-0-99-99,1056,1090,31.0,0,Inner Subway Station
1057-0-20-37,1090-0-99-99,1057,1090,26.0,0,Inner Subway Station
1071-0-20-37,1090-0-99-99,1071,1090,38.0,0,Inner Subway Station
1095-0-20-37,1090-0-99-99,1095,1090,27.0,0,Inner Subway Station
1203-0-20-37,1090-0-99-99,1203,1090,44.0,0,Inner Subway Station
1219-0-20-37,1091-0-99-99,1219,1091,68.0,0,Inner Subway Station
1270-0-20-37,1091-0-99-99,1270,1091,51.0,0,Inner Subway Station
1025-0-20-37,1092-0-99-99,1025,1092,38.0,0,Inner Subway Station
1029-0-20-37,1092-0-99-99,1029,1092,45.0,0,Inner Subway Station
1045-0-20-37,1092-0-99-99,1045,1092,34.0,0,Inner Subway Station
1069-0-20-37,1092-0-99-99,1069,1092,24.0,0,Inner Subway Station
1312-0-20-37,1092-0-99-99,1312,1092,52.0,0,Inner Subway Station
1040-0-20-37,1093-0-99-99,1040,1093,26.0,0,Inner Subway Station
1072-0-20-37,1093-0-99-99,1072,1093,25.0,0,Inner Subway Station
1075-0-20-37,1093-0-99-99,1075,1093,19.0,0,Inner Subway Station
1078-0-20-37,1093-0-99-99,1078,1093,26.0,0,Inner Subway Station
1101-0-20-37,1093-0-99-99,1101,1093,24.0,0,Inner Subway Station
1122-0-20-37,1093-0-99-99,1122,1093,41.0,0,Inner Subway Station
1180-0-20-37,1093-0-99-99,1180,1093,44.0,0,Inner Subway Station
1021-0-20-37,1094-0-99-99,1021,1094,29.0,0,Inner Subway Station
1035-0-20-37,1094-0-99-99,1035,1094,36.0,0,Inner Subway Station
1055-0-20-37,1094-0-99-99,1055,1094,32.0,0,Inner Subway Station
1202-0-20-37,1094-0-99-99,1202,1094,40.0,0,Inner Subway Station
1214-0-20-37,1094-0-99-99,1214,1094,47.0,0,Inner Subway Station
1069-0-20-37,1095-0-99-99,1069,1095,30.0,0,Inner Subway Station
1074-0-20-37,1095-0-99-99,1074,1095,29.0,0,Inner Subway Station
1019-0-20-37,1096-0-99-99,1019,1096,44.0,0,Inner Subway Station
1042-0-20-37,1096-0-99-99,1042,1096,26.0,0,Inner Subway Station
1055-0-20-37,1096-0-99-99,1055,1096,35.0,0,Inner Subway Station
1065-0-20-37,1096-0-99-99,1065,1096,35.0,0,Inner Subway Station
1104-0-20-37,1096-0-99-99,1104,1096,23.0,0,Inner Subway Station
1180-0-20-37,1096-0-99-99,1180,1096,44.0,0,Inner Subway Station
1052-0-20-37,1097-0-99-99,1052,1097,35.0,0,Inner Subway Station
1067-0-20-37,1097-0-99-99,1067,1097,27.0,0,Inner Subway Station
1069-0-20-37,1097-0-99-99,1069,1097,29.0,0,Inner Subway Station
1079-0-20-37,1097-0-99-99,1079,1097,35.0,0,Inner Subway Station
1116-0-20-37,1097-0-99-99,1116,1097,34.0,0,Inner Subway Station
1444-0-20-37,1097-0-99-99,1444,1097,62.0,0,Inner Subway Station
1052-0-20-37,1098-0-99-99,1052,1098,32.0,0,Inner Subway Station
1120-0-20-37,1098-0-99-99,1120,1098,40.0,0,Inner Subway Station
1265-0-20-37,1098-0-99-99,1265,1098,53.0,0,Inner Subway Station
1041-0-20-37,1099-0-99-99,1041,1099,46.0,0,Inner Subway Station
1042-0-20-37,1099-0-99-99,1042,1099,44.0,0,Inner Subway Station
1055-0-20-37,1099-0-99-99,1055,1099,33.0,0,Inner Subway Station
1056-0-20-37,1099-0-99-99,1056,1099,39.0,0,Inner Subway Station
1066-0-20-37,1099-0-99-99,1066,1099,28.0,0,Inner Subway Station
1077-0-20-37,1099-0-99-99,1077,1099,22.0,0,Inner Subway Station
1094-0-20-37,1099-0-99-99,1094,1099,38.0,0,Inner Subway Station
1175-0-20-37,1099-0-99-99,1175,1099,40.0,0,Inner Subway Station
1204-0-20-37,1099-0-99-99,1204,1099,50.0,0,Inner Subway Station
1270-0-20-37,1099-0-99-99,1270,1099,50.0,0,Inner Subway Station
1391-0-20-37,1099-0-99-99,1391,1099,93.0,0,Inner Subway Station
1075-0-20-37,1100-0-99-99,1075,1100,28.0,0,Inner Subway Station
1069-0-20-37,1101-0-99-99,1069,1101,26.0,0,Inner Subway Station
1075-0-20-37,1101-0-99-99,1075,1101,34.0,0,Inner Subway Station
1076-0-20-37,1102-0-99-99,1076,1102,33.0,0,Inner Subway Station
1078-0-20-37,1102-0-99-99,1078,1102,38.0,0,Inner Subway Station
1105-0-20-37,1102-0-99-99,1105,1102,26.0,0,Inner Subway Station
1200-0-20-37,1102-0-99-99,1200,1102,52.0,0,Inner Subway Station
1240-0-20-37,1102-0-99-99,1240,1102,71.0,0,Inner Subway Station
1090-0-20-37,1103-0-99-99,1090,1103,31.0,0,Inner Subway Station
1119-0-20-37,1103-0-99-99,1119,1103,29.0,0,Inner Subway Station
1158-0-20-37,1103-0-99-99,1158,1103,43.0,0,Inner Subway Station
