0:44:49.839438,0,0,22496909,Inner Subway Station
0:53:22.343978,10,10,22496091,Inner Subway Station
1:01:58.187602,20,20,22495262,Inner Subway Station
1:11:20.112777,30,50,22492793,Inner Subway Station
1:19:39.953605,0,0,22496909,Outer Subway Station
1:28:18.286164,10,10,22496036,Outer Subway Station
1:37:34.054263,20,20,22495221,Outer Subway Station
1:46:45.794659,30,50,22493212,Outer Subway Station
1:48:30.680483,0,0,22496909,Frequent Bus Route
1:56:49.873199,10,10,22496197,Frequent Bus Route
2:05:05.906861,20,20,22495544,Frequent Bus Route
2:13:23.758842,30,50,22494097,Frequent Bus Route
2:21:43.714190,40,100,22491989,Frequent Bus Route
2:30:02.515336,50,150,22489900,Frequent Bus Route
2:38:23.992450,60,250,22485461,Frequent Bus Route
2:46:43.416206,70,350,22480710,Frequent Bus Route
2:54:58.739744,80,525,22472161,Frequent Bus Route
3:03:10.249117,90,775,22460782,Frequent Bus Route
3:11:22.484617,100,1025,22450361,Frequent Bus Route
3:19:25.567517,110,1525,22428589,Frequent Bus Route
3:27:35.366590,120,2025,22408791,Frequent Bus Route
3:35:22.925279,130,2525,22391874,Frequent Bus Route
3:38:26.328321,0,0,22496909,Streetcar Route
3:46:46.918779,10,10,22496424,Streetcar Route
3:55:04.691246,20,20,22495845,Streetcar Route
4:03:19.576709,30,50,22494228,Streetcar Route
4:11:35.558362,40,100,22491654,Streetcar Route
4:19:57.097487,50,150,22489278,Streetcar Route
4:28:18.341061,60,250,22484491,Streetcar Route
4:36:25.989758,70,350,22479505,Streetcar Route
4:44:28.554068,80,525,22472183,Streetcar Route
4:49:10.746870,0,0,22496909,Bus Route
4:57:46.970561,10,10,22496465,Bus Route
5:08:02.056524,20,20,22496040,Bus Route
5:19:20.645081,30,50,22494890,Bus Route
5:30:40.423346,40,100,22492996,Bus Route
5:42:00.199112,50,150,22491271,Bus Route
5:52:09.441052,60,250,22488324,Bus Route
6:02:03.701377,70,350,22485599,Bus Route
6:11:31.272538,80,525,22481188,Bus Route
6:20:37.575485,90,775,22475789,Bus Route
6:30:07.684590,100,1025,22470755,Bus Route
6:39:33.208394,110,1525,22460474,Bus Route
6:48:28.451906,120,2025,22451614,Bus Route
6:57:19.311153,130,2525,22442713,Bus Route
7:05:36.995104,140,3025,22434447,Bus Route
7:16:25.628428,150,3525,22426012,Bus Route
7:31:01.066878,160,4525,22410892,Bus Route
0:01:53.602836,0,0,22496909,Inner Subway Station
0:09:38.879199,10,10,22496093,Inner Subway Station
0:17:40.662711,20,20,22495266,Inner Subway Station
0:26:25.768625,30,50,22492798,Inner Subway Station
0:34:12.702014,0,0,22496909,Outer Subway Station
0:42:20.356177,10,10,22496036,Outer Subway Station
0:50:53.078193,20,20,22495219,Outer Subway Station
0:59:32.012777,30,50,22493212,Outer Subway Station
1:01:14.941647,0,0,22496909,Frequent Bus Route
1:08:54.152526,10,10,22496197,Frequent Bus Route
1:16:30.410833,20,20,22495582,Frequent Bus Route
1:24:05.939202,30,50,22494144,Frequent Bus Route
1:31:47.675862,40,100,22491922,Frequent Bus Route
1:39:20.301568,50,150,22489770,Frequent Bus Route
1:46:57.308059,60,250,22485545,Frequent Bus Route
1:54:49.316649,70,350,22480964,Frequent Bus Route
2:02:25.250666,80,525,22472740,Frequent Bus Route
2:10:03.386370,90,775,22461361,Frequent Bus Route
2:17:36.748754,100,1025,22450274,Frequent Bus Route
2:25:22.043834,110,1525,22429098,Frequent Bus Route
2:33:09.823667,120,2025,22409935,Frequent Bus Route
2:40:50.474000,130,2525,22392374,Frequent Bus Route
2:43:03.275942,0,0,22496909,Streetcar Route
2:50:47.030923,10,10,22496424,Streetcar Route
2:58:25.927078,20,20,22495935,Streetcar Route
3:06:16.585399,30,50,22494315,Streetcar Route
3:14:04.540222,40,100,22491879,Streetcar Route
3:21:47.655632,50,150,22489321,Streetcar Route
3:29:19.930283,60,250,22484164,Streetcar Route
3:36:47.048810,70,350,22479670,Streetcar Route
3:43:59.208817,80,525,22471999,Streetcar Route
3:47:35.348290,0,0,22496909,Bus Route
3:55:17.599011,10,10,22496474,Bus Route
4:02:54.410365,20,20,22496033,Bus Route
4:10:37.095114,30,50,22494866,Bus Route
4:18:17.128938,40,100,22493197,Bus Route
4:26:01.080323,50,150,22491496,Bus Route
4:34:00.652236,60,250,22488595,Bus Route
4:42:01.917358,70,350,22486019,Bus Route
4:49:54.374250,80,525,22481272,Bus Route
4:57:41.495789,90,775,22476192,Bus Route
5:05:34.544996,100,1025,22471183,Bus Route
5:13:32.109457,110,1525,22461132,Bus Route
5:21:23.326845,120,2025,22451931,Bus Route
5:28:54.919566,130,2525,22443355,Bus Route
5:36:32.211043,140,3025,22434595,Bus Route
5:43:30.817979,150,3525,22426235,Bus Route
