0:41:09.512676,0,0,22496909
0:49:55.161571,10,10,22496091
0:58:55.151457,20,20,22495255
1:08:27.707005,30,30,22494449
1:18:05.020382,40,40,22493598
1:27:39.395248,50,50,22492743
1:37:24.097908,60,100,22488860
1:47:00.164567,70,150,22485459
1:57:28.133752,80,200,22482817
2:07:49.619308,90,250,22480332
2:18:06.029981,100,300,22477975
2:28:12.716464,110,550,22467475
2:38:27.960936,120,800,22456410
2:49:03.428923,130,1050,22446768
2:59:53.404433,140,1300,22436663
3:10:55.736091,150,1550,22426636
3:23:19.421895,160,2050,22408642
3:36:26.508243,170,2550,22392220
3:49:00.861901,180,3050,22376668
4:01:23.475517,190,3550,22362315
4:12:18.326375,200,4050,22348012
4:19:44.404434,210,5050,22321907
4:25:08.851344,220,6050,22298283
4:28:17.434134,230,7050,22278059
4:30:08.537434,240,8050,22260520
0:01:50.710882,0,0,22496909
0:09:22.157817,10,10,22496093
0:17:06.448161,20,20,22495259
0:25:17.342268,30,30,22494458
0:33:44.191808,40,40,22493595
0:42:10.027334,50,50,22492748
0:50:40.525934,60,100,22488844
0:59:13.508903,70,150,22485600
1:07:40.590983,80,200,22483072
1:16:13.137857,90,250,22480454
1:24:50.041639,100,300,22478220
1:33:38.117514,110,550,22467342
1:42:34.607672,120,800,22457154
1:51:54.119581,130,1050,22447286
2:01:28.805045,140,1300,22437879
2:10:49.046059,150,1550,22428286
2:20:43.913864,160,2050,22410317
2:30:18.517515,170,2550,22394103
2:40:47.737360,180,3050,22378606
2:51:40.557680,190,3550,22363515
3:01:01.255314,200,4050,22350644
3:07:13.074793,210,5050,22324939
3:11:11.773062,220,6050,22300013
3:13:25.540521,230,7050,22280534
