0:41:12.958774,0,0,22496909
0:50:07.964295,10,10,22496091
0:59:18.196962,20,20,22495255
1:08:47.228900,30,30,22494449
1:18:32.109091,40,40,22493598
1:28:10.806208,50,50,22492743
1:38:04.738974,60,100,22488860
1:47:40.337051,70,150,22485459
1:58:13.318606,80,200,22482817
2:08:43.470169,90,250,22480332
2:19:08.366318,100,300,22477975
2:29:13.430520,110,550,22467475
2:39:40.414032,120,800,22456410
2:50:24.894587,130,1050,22446768
3:01:17.121988,140,1300,22436663
3:12:32.778963,150,1550,22426636
3:25:15.128511,160,2050,22408642
3:38:07.189248,170,2550,22392220
3:50:30.052908,180,3050,22376668
4:03:00.787937,190,3550,22362315
4:13:40.105593,200,4050,22348012
4:20:23.885302,210,5050,22321907
4:24:51.176770,220,6050,22298283
4:27:27.149389,230,7050,22278059
4:29:05.170432,240,8050,22260520
0:01:53.898862,0,0,22496909
0:09:39.101350,10,10,22496093
0:17:36.226820,20,20,22495259
0:25:57.955672,30,30,22494458
0:34:39.875529,40,40,22493595
0:43:22.292941,50,50,22492748
0:52:04.812674,60,100,22488844
1:00:43.216687,70,150,22485600
1:09:22.397573,80,200,22483072
1:18:04.905719,90,250,22480454
1:26:48.117177,100,300,22478220
1:35:34.095172,110,550,22467342
1:44:46.017871,120,800,22457154
1:54:31.388116,130,1050,22447286
2:04:33.934589,140,1300,22437879
2:14:39.130004,150,1550,22428286
2:25:28.878592,160,2050,22410317
2:35:47.484298,170,2550,22394103
2:47:21.127626,180,3050,22378606
2:59:20.884943,190,3550,22363515
3:09:55.191867,200,4050,22350644
3:16:31.725237,210,5050,22324939
3:20:13.356367,220,6050,22300013
3:22:22.100112,230,7050,22280534
