,route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
0,58595,1,39152875,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690482,788095,1,1
1,58595,1,39152902,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690480,788095,1,1
2,58595,1,39152876,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690482,788096,1,1
3,58595,1,39152899,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690480,788096,1,1
4,58595,1,39152874,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690482,788096,1,1
5,58595,1,39152891,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690480,788096,1,1
6,58595,1,39152888,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690482,788096,1,1
7,58595,1,39152904,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690480,788096,1,1
8,58595,1,39152879,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690482,788096,1,1
9,58595,1,39152897,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690480,788096,1,1
10,58595,1,39152885,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690482,788096,1,1
11,58595,1,39152882,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690480,788096,1,1
12,58595,1,39152881,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690482,788096,1,1
13,58595,1,39152896,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690480,788096,1,1
14,58595,1,39152886,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690482,788096,1,1
15,58595,1,39152872,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690480,788096,1,1
16,58595,1,39152873,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690481,788095,1,1
17,58595,1,39152901,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690481,788096,1,1
18,58595,1,39152893,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690481,788096,1,1
19,58595,1,39152895,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690479,788096,1,1
20,58595,1,39152894,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690481,788096,1,1
21,58595,1,39152892,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690479,788096,1,1
22,58595,1,39152883,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690483,788096,1,1
23,58595,1,39152878,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690481,788096,1,1
24,58595,1,39152877,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690479,788096,1,1
25,58595,1,39152887,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690483,788096,1,1
26,58595,1,39152903,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690481,788096,1,1
27,58595,1,39152900,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690479,788096,1,1
28,58595,1,39152898,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690483,788096,1,1
29,58595,1,39152889,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690481,788096,1,1
30,58595,1,39152890,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690479,788096,1,1
31,58595,1,39152884,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690483,788096,1,1
32,58595,1,39152880,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690481,788096,1,1
33,58595,1,39152871,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690479,788096,1,1
34,58595,1,39152905,EAST - 10 VAN HORNE towards VICTORIA PARK,0,1690483,788096,1,1
35,58595,1,39152938,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690482,788097,1,1
36,58595,1,39152914,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690480,788097,1,1
37,58595,1,39152926,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690482,788097,1,1
38,58595,1,39152908,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690480,788097,1,1
39,58595,1,39152936,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690482,788097,1,1
40,58595,1,39152913,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690480,788097,1,1
41,58595,1,39152922,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690482,788097,1,1
42,58595,1,39152910,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690480,788097,1,1
43,58595,1,39152921,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690482,788097,1,1
44,58595,1,39152916,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690480,788097,1,1
45,58595,1,39152925,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690482,788097,1,1
46,58595,1,39152912,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690480,788097,1,1
47,58595,1,39152907,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690482,788097,1,1
48,58595,1,39152906,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690480,788097,1,1
49,58595,1,39152937,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690482,788097,1,1
50,58595,1,39152909,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690481,788097,1,1
51,58595,1,39152915,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690481,788097,1,1
52,58595,1,39152933,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690481,788097,1,1
53,58595,1,39152932,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690479,788097,1,1
54,58595,1,39152931,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690481,788097,1,1
55,58595,1,39152917,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690479,788097,1,1
56,58595,1,39152939,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690483,788097,1,1
57,58595,1,39152923,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690481,788097,1,1
58,58595,1,39152929,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690479,788097,1,1
59,58595,1,39152928,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690483,788097,1,1
60,58595,1,39152927,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690481,788097,1,1
61,58595,1,39152935,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690479,788097,1,1
62,58595,1,39152911,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690483,788097,1,1
63,58595,1,39152930,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690481,788097,1,1
64,58595,1,39152920,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690479,788097,1,1
65,58595,1,39152919,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690483,788097,1,1
66,58595,1,39152918,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690481,788097,1,1
67,58595,1,39152934,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690479,788097,1,1
68,58595,1,39152924,WEST - 10 VAN HORNE towards DON MILLS STATION,1,1690483,788097,1,1
69,58596,1,39153064,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690488,788101,1,1
70,58596,1,39153063,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690494,788101,1,1
71,58596,1,39153062,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690503,788101,1,1
72,58596,1,39153061,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690485,788101,1,1
73,58596,1,39153060,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690490,788101,1,1
74,58596,1,39152943,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690488,788101,1,1
75,58596,1,39152948,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690491,788101,1,1
76,58596,1,39152970,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690495,788101,1,1
77,58596,1,39152959,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690498,788101,1,1
78,58596,1,39152971,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690494,788101,1,1
79,58596,1,39152968,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690501,788101,1,1
80,58596,1,39152978,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690486,788101,1,1
81,58596,1,39152977,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690504,788101,1,1
82,58596,1,39152976,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690493,788101,1,1
83,58596,1,39152975,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690503,788101,1,1
84,58596,1,39152974,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690500,788101,1,1
85,58596,1,39153021,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690499,788101,1,1
86,58596,1,39153020,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690485,788101,1,1
87,58596,1,39153019,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690502,788101,1,1
88,58596,1,39153018,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690484,788101,1,1
89,58596,1,39153017,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690497,788101,1,1
90,58596,1,39153016,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690490,788101,1,1
91,58596,1,39152944,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690487,788101,1,1
92,58596,1,39152958,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690489,788101,1,1
93,58596,1,39153057,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690492,788101,1,1
94,58596,1,39153059,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690488,788101,1,1
95,58596,1,39153058,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690491,788101,1,1
96,58596,1,39153086,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690495,788101,1,1
97,58596,1,39153011,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690498,788101,1,1
98,58596,1,39153010,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690494,788101,1,1
99,58596,1,39153008,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690501,788101,1,1
100,58596,1,39153007,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690486,788101,1,1
101,58596,1,39153076,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690504,788101,1,1
102,58596,1,39153078,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690493,788101,1,1
103,58596,1,39153077,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690503,788101,1,1
104,58596,1,39153006,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690500,788101,1,1
105,58596,1,39152960,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690499,788101,1,1
106,58596,1,39152972,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690485,788101,1,1
107,58596,1,39152973,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690502,788101,1,1
108,58596,1,39153009,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690484,788101,1,1
109,58596,1,39152969,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690497,788101,1,1
110,58596,1,39152947,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690490,788101,1,1
111,58596,1,39152946,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690487,788101,1,1
112,58596,1,39152945,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690489,788101,1,1
113,58596,1,39153031,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690492,788101,1,1
114,58596,1,39153085,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690488,788101,1,1
115,58596,1,39153065,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690491,788101,1,1
116,58596,1,39153030,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690495,788101,1,1
117,58596,1,39153029,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690498,788101,1,1
118,58596,1,39153028,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690494,788101,1,1
119,58596,1,39153027,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690501,788101,1,1
120,58596,1,39152942,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690486,788101,1,1
121,58596,1,39153004,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690493,788101,1,1
122,58596,1,39153003,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690500,788101,1,1
123,58596,1,39153002,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690485,788101,1,1
124,58596,1,39153001,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690484,788101,1,1
125,58596,1,39153000,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690497,788101,1,1
126,58596,1,39152999,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690487,788101,1,1
127,58596,1,39152998,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690492,788101,1,1
128,58596,1,39152997,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690491,788101,1,1
129,58596,1,39152996,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690495,788101,1,1
130,58596,1,39152995,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690494,788101,1,1
131,58596,1,39152994,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690486,788101,1,1
132,58596,1,39152993,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690493,788101,1,1
133,58596,1,39152992,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690500,788101,1,1
134,58596,1,39152991,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690485,788101,1,1
135,58596,1,39152990,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690484,788101,1,1
136,58596,1,39152989,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690497,788101,1,1
137,58596,1,39152988,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690487,788101,1,1
138,58596,1,39152987,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690492,788101,1,1
139,58596,1,39152986,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690491,788101,1,1
140,58596,1,39152985,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690495,788101,1,1
141,58596,1,39152984,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690494,788101,1,1
142,58596,1,39152983,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690486,788101,1,1
143,58596,1,39152982,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690493,788101,1,1
144,58596,1,39152981,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690500,788101,1,1
145,58596,1,39152980,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690485,788101,1,1
146,58596,1,39153052,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690484,788101,1,1
147,58596,1,39153051,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690497,788101,1,1
148,58596,1,39153050,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690487,788101,1,1
149,58596,1,39153049,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690492,788101,1,1
150,58596,1,39153048,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690491,788101,1,1
151,58596,1,39153047,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690495,788101,1,1
152,58596,1,39153046,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690494,788101,1,1
153,58596,1,39153045,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690486,788101,1,1
154,58596,1,39153056,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690493,788101,1,1
155,58596,1,39153055,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690500,788101,1,1
156,58596,1,39153054,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690485,788101,1,1
157,58596,1,39153053,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690484,788101,1,1
158,58596,1,39153044,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690497,788101,1,1
159,58596,1,39153043,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690487,788101,1,1
160,58596,1,39153042,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690492,788101,1,1
161,58596,1,39153041,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690491,788101,1,1
162,58596,1,39152979,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690495,788101,1,1
163,58596,1,39153040,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690494,788101,1,1
164,58596,1,39153039,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690486,788101,1,1
165,58596,1,39153038,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690493,788101,1,1
166,58596,1,39153037,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690500,788101,1,1
167,58596,1,39153036,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690485,788101,1,1
168,58596,1,39153035,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690484,788101,1,1
169,58596,1,39153034,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690497,788101,1,1
170,58596,1,39153033,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690487,788101,1,1
171,58596,1,39153032,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690492,788101,1,1
172,58596,1,39152967,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690491,788101,1,1
173,58596,1,39152966,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690495,788101,1,1
174,58596,1,39152965,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690494,788101,1,1
175,58596,1,39152964,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690486,788101,1,1
176,58596,1,39152963,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690493,788101,1,1
177,58596,1,39152962,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690500,788101,1,1
178,58596,1,39152961,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690485,788101,1,1
179,58596,1,39153084,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690484,788101,1,1
180,58596,1,39153083,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690497,788101,1,1
181,58596,1,39153082,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690487,788101,1,1
182,58596,1,39153081,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690492,788101,1,1
183,58596,1,39153080,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690491,788101,1,1
184,58596,1,39153079,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690495,788101,1,1
185,58596,1,39153075,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690494,788101,1,1
186,58596,1,39153074,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690486,788101,1,1
187,58596,1,39153073,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690493,788101,1,1
188,58596,1,39153072,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690500,788101,1,1
189,58596,1,39153071,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690485,788101,1,1
190,58596,1,39153070,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690484,788101,1,1
191,58596,1,39153069,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690497,788101,1,1
192,58596,1,39153068,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690496,788101,1,1
193,58596,1,39153067,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690487,788101,1,1
194,58596,1,39153066,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690492,788101,1,1
195,58596,1,39153005,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690491,788101,1,1
196,58596,1,39153026,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690495,788101,1,1
197,58596,1,39153025,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690494,788101,1,1
198,58596,1,39153024,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690486,788101,1,1
199,58596,1,39153023,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690493,788101,1,1
200,58596,1,39153022,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690500,788101,1,1
201,58596,1,39152941,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690485,788101,1,1
202,58596,1,39152940,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690484,788101,1,1
203,58596,1,39152957,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690497,788101,1,1
204,58596,1,39152956,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690496,788101,1,1
205,58596,1,39152955,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690487,788101,1,1
206,58596,1,39152954,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690492,788101,1,1
207,58596,1,39152953,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690491,788101,1,1
208,58596,1,39152952,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690495,788101,1,1
209,58596,1,39152951,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690494,788101,1,1
210,58596,1,39152950,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690486,788101,1,1
211,58596,1,39152949,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690493,788101,1,1
212,58596,1,39153015,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690500,788101,1,1
213,58596,1,39153014,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690485,788101,1,1
214,58596,1,39153013,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690484,788101,1,1
215,58596,1,39153012,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690496,788101,1,1
216,58596,1,39153092,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690487,788101,1,1
217,58596,1,39153091,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690492,788101,1,1
218,58596,1,39153097,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690494,788101,1,1
219,58596,1,39153094,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690493,788101,1,1
220,58596,1,39153093,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690500,788101,1,1
221,58596,1,39153117,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690484,788101,1,1
222,58596,1,39153115,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690496,788101,1,1
223,58596,1,39153114,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690487,788101,1,1
224,58596,1,39153113,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690492,788101,1,1
225,58596,1,39153112,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690494,788101,1,1
226,58596,1,39153109,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690493,788101,1,1
227,58596,1,39153107,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690500,788101,1,1
228,58596,1,39153106,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690484,788101,1,1
229,58596,1,39153105,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690496,788101,1,1
230,58596,1,39153104,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690487,788101,1,1
231,58596,1,39153103,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690492,788101,1,1
232,58596,1,39153101,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690494,788101,1,1
233,58596,1,39153100,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690500,788101,1,1
234,58596,1,39153099,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690484,788101,1,1
235,58596,1,39153102,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690496,788101,1,1
236,58596,1,39153119,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690487,788101,1,1
237,58596,1,39153090,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690492,788101,1,1
238,58596,1,39153122,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690494,788101,1,1
239,58596,1,39153121,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690500,788101,1,1
240,58596,1,39153120,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690484,788101,1,1
241,58596,1,39153111,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690496,788101,1,1
242,58596,1,39153110,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690487,788101,1,1
243,58596,1,39153118,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690492,788101,1,1
244,58596,1,39153116,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690494,788101,1,1
245,58596,1,39153108,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690500,788101,1,1
246,58596,1,39153089,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690484,788101,1,1
247,58596,1,39153098,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690496,788101,1,1
248,58596,1,39153087,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690487,788101,1,1
249,58596,1,39153088,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690492,788101,1,1
250,58596,1,39153096,SOUTH - 100A FLEMINGDON PARK towards BROADVIEW STATION,0,1690494,788101,1,1
251,58596,1,39153125,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,1,1690488,788104,1,1
252,58596,1,39153218,NORTH - 100A FLEMINGDON PARK towards DON MILLS & WYNFORD,1,1690494,788104,1,1
