std,INT_ID_o,INT_ID_d,cost
0.0,112.0,13454354.0,2.0
0.0,112.0,13454680.0,1.0
0.33371190623595726,113.0,112.0,2.875
0.4937931146320848,113.0,114.0,4.39622641509434
0.0,113.0,13450770.0,1.0
0.0,113.0,13451157.0,2.0
0.42966892442365967,113.0,13451259.0,1.2307692307692308
0.0,113.0,13451789.0,3.0
0.0,113.0,13451833.0,5.0
0.0,113.0,13451896.0,2.0
0.0,113.0,13452017.0,4.0
0.48349377841522817,114.0,113.0,3.357142857142857
1.1122075569413805,114.0,115.0,1.9833333333333334
0.0,114.0,401.0,3.0
0.5135525910130955,114.0,13448605.0,1.5714285714285714
0.3550358012483631,114.0,13448844.0,1.1428571428571428
0.0,114.0,13448917.0,2.0
0.0,114.0,13449607.0,5.0
0.40089186286863654,115.0,114.0,1.1964285714285714
0.37335497772755005,115.0,116.0,2.8363636363636364
0.5163977794943222,115.0,13447144.0,2.3333333333333335
0.408248290463863,115.0,13448244.0,1.1666666666666667
0.5045249791095129,116.0,115.0,2.5090909090909093
0.3196839098200004,116.0,13445250.0,2.8857142857142857
0.0,116.0,13445452.0,5.0
0.0,116.0,13446040.0,1.0
0.0,116.0,13446218.0,1.0
0.0,116.0,13446504.0,2.0
0.45773770821706306,116.0,13446970.0,9.733333333333333
0.2620817977022988,151.0,100.0,1.9272727272727272
0.48237031531795893,151.0,152.0,1.3548387096774193
0.0,151.0,13466636.0,1.0
0.3379896435506349,151.0,13466960.0,2.9420289855072466
0.4837513258571415,151.0,13467321.0,3.8260869565217392
0.7808003091745145,152.0,151.0,1.456140350877193
0.4598645559684565,152.0,153.0,1.2950819672131149
0.0,152.0,13466418.0,2.0
0.0,152.0,13466708.0,2.0
1.0327955589886444,152.0,13466802.0,4.333333333333333
0.4468504500113261,153.0,152.0,1.2678571428571428
0.48237031531795904,153.0,154.0,1.6451612903225807
0.0,153.0,13465422.0,2.0
0.0,153.0,13465901.0,1.0
0.30512857662936466,153.0,13466064.0,1.9
0.4820321529793836,154.0,153.0,1.6481481481481481
0.3876509048663705,154.0,155.0,2.180327868852459
0.9759000729485332,154.0,13464585.0,2.4285714285714284
0.4710082159536055,154.0,13465052.0,1.3142857142857143
0.0,154.0,13465273.0,2.0
0.3779644730092272,154.0,13465527.0,1.8571428571428572
0.2925824198357195,155.0,154.0,2.0925925925925926
0.4945498837527219,155.0,156.0,1.403225806451613
0.0,155.0,13463747.0,0.0
0.0,155.0,13464402.0,1.0
0.3333333333333333,155.0,13464647.0,1.8888888888888888
0.4820321529793837,156.0,155.0,1.3518518518518519
0.471279860066707,156.0,157.0,1.6774193548387097
0.0,156.0,214.0,1.0
0.1259881576697424,156.0,215.0,1.9841269841269842
0.0,156.0,13463075.0,2.0
0.49596555413404597,157.0,156.0,1.5925925925925926
0.37631756115320764,157.0,158.0,1.0571428571428572
0.0,157.0,214.0,2.0
0.45086251754678236,158.0,157.0,1.0793650793650793
0.2858370213073664,158.0,159.0,2.9838709677419355
0.0,158.0,13462293.0,1.0
0.0,158.0,13462552.0,2.0
0.0,158.0,13462937.0,1.0
0.4094316213238944,159.0,158.0,2.792452830188679
0.5256508644587088,159.0,160.0,4.048387096774194
3.1462660248284644,159.0,13460975.0,10.909090909090908
0.25765588412036866,159.0,13461271.0,1.9294117647058824
0.3658705191764068,160.0,159.0,4.0576923076923075
0.36596252735569995,160.0,161.0,1.84375
0.496052875341062,160.0,13458311.0,1.5957446808510638
0.7011784408671734,160.0,13458567.0,2.4242424242424243
0.42543562981151706,161.0,160.0,1.7692307692307692
0.856816558771255,161.0,162.0,2.0153846153846153
0.0,161.0,13456655.0,0.0
0.0,161.0,13456841.0,1.0
0.49125075078907476,162.0,161.0,1.6153846153846154
0.25154887429323164,162.0,163.0,1.9333333333333333
0.4478876178801743,162.0,13455564.0,1.2692307692307692
0.0,162.0,13455749.0,1.0
0.4815434123430768,163.0,162.0,1.6521739130434783
0.4366668823046864,163.0,164.0,2.25
0.0,163.0,13454098.0,2.0
0.3779644730092272,163.0,13454398.0,1.1428571428571428
0.0,163.0,13454632.0,1.0
,163.0,13454825.0,3.0
0.0,163.0,13455194.0,1.0
0.0,164.0,163.0,2.0
0.0,164.0,165.0,3.0
0.24999999999999997,164.0,13452437.0,6.0625
0.7867957924694431,164.0,13452897.0,3.625
0.5017528537548116,164.0,13453281.0,2.4558823529411766
0.0,164.0,13453476.0,4.0
0.0,165.0,164.0,3.0
0.5031867754087849,165.0,13447779.0,5.478260869565218
0.0,165.0,13449330.0,3.0
0.0,165.0,13449607.0,5.0
0.3293772734489573,165.0,13450205.0,1.1222222222222222
0.46757190011951794,165.0,13450329.0,1.6923076923076923
0.2787178067853022,200.0,201.0,2.0833333333333335
0.0,200.0,13462655.0,9.0
0.0,200.0,13467982.0,3.0
0.4215697907053756,200.0,13468572.0,1.2244897959183674
0.0,200.0,13468683.0,2.0
0.3958473906635696,200.0,13468822.0,2.814814814814815
0.0,200.0,13469317.0,3.0
0.0,200.0,13469800.0,4.0
0.4366668823046865,201.0,200.0,3.25
0.18102033471939258,201.0,202.0,1.9666666666666666
0.0,201.0,13467331.0,1.0
0.0,201.0,13468227.0,1.0
0.18102033471939252,202.0,201.0,2.033333333333333
0.46693981077355773,202.0,204.0,2.3114754098360657
0.0,202.0,13466745.0,1.0
0.38238526043109716,202.0,13467917.0,1.1714285714285715
0.4903014177278999,203.0,204.0,1.3833333333333333
0.0,203.0,205.0,1.0
0.33210558207753604,203.0,13464451.0,4.117647058823529
0.3703280399090206,203.0,13466476.0,1.84
0.49544978059984546,204.0,202.0,2.593220338983051
0.4520747556538116,204.0,203.0,1.721311475409836
0.0,204.0,13466999.0,1.0
0.4643956877096258,205.0,203.0,1.305084745762712
0.17955622283415848,205.0,206.0,1.9672131147540983
0.43056154520204615,205.0,13466171.0,1.7647058823529411
0.0,205.0,13467143.0,1.0
0.4877218358133703,206.0,205.0,1.3728813559322033
0.49986777733472365,206.0,207.0,1.435483870967742
0.0,206.0,13465772.0,1.0
0.0,207.0,206.0,1.0
0.4411417329570162,207.0,208.0,1.2580645161290323
0.0,207.0,13465564.0,1.0
0.0,207.0,13466722.0,2.0
0.22340379562211257,208.0,207.0,1.9482758620689655
0.45761666161750747,208.0,209.0,1.7096774193548387
0.0,208.0,13465288.0,1.0
0.0,208.0,13465705.0,2.0
0.0,208.0,13466258.0,3.0
0.49681380460171526,209.0,208.0,2.413793103448276
0.44114173295701614,209.0,210.0,1.2580645161290323
0.0,209.0,13464892.0,2.0
0.0,209.0,13466235.0,2.0
0.4774273547023862,210.0,209.0,0.6610169491525424
0.482370315317959,210.0,211.0,1.6451612903225807
0.0,210.0,13464778.0,1.0
0.3312945782245398,210.0,13465703.0,1.8780487804878048
0.22340379562211252,211.0,210.0,0.9482758620689655
0.45761666161750747,211.0,212.0,1.7096774193548387
0.0,211.0,13464281.0,1.0
0.0,211.0,13465043.0,2.0
0.4629100498862757,211.0,13465254.0,1.7
0.4934538202469137,212.0,211.0,1.396551724137931
0.46263343794052075,212.0,213.0,1.6984126984126984
0.0,212.0,13464157.0,1.0
0.48479606354681753,213.0,212.0,1.6379310344827587
0.49106237157443533,213.0,214.0,1.6129032258064515
0.0,213.0,13463491.0,3.0
0.0,213.0,13464590.0,2.0
0.4805484151611324,214.0,156.0,1.3492063492063493
0.0,214.0,157.0,2.0
0.48945319317801955,214.0,213.0,1.6206896551724137
0.0,214.0,13464417.0,2.0
0.49776285231308404,215.0,106.0,1.421875
0.47559486560567094,215.0,156.0,1.6666666666666667
0.0,215.0,13462968.0,1.0
0.0,215.0,13463813.0,1.0
0.0,216.0,106.0,4.0
0.4531634835874828,216.0,217.0,1.28125
0.0,216.0,13462748.0,1.0
0.0,216.0,13463693.0,1.0
0.0,217.0,216.0,1.0
0.21304202581158665,217.0,218.0,1.953125
0.0,217.0,13463124.0,2.0
0.0,218.0,217.0,1.0
0.30210898905832195,218.0,219.0,1.0625
0.0,218.0,13461456.0,2.0
0.0,218.0,13462704.0,2.0
0.0,219.0,218.0,1.0
0.4712911887733365,219.0,220.0,1.323076923076923
0.4712514425207864,220.0,219.0,1.6785714285714286
0.4879500364742665,220.0,221.0,1.375
0.0,220.0,13459931.0,6.0
0.5060094062400557,220.0,13461264.0,1.5263157894736843
0.0,220.0,13462117.0,1.0
0.4712514425207864,221.0,220.0,1.3214285714285714
0.0,221.0,222.0,1.0
0.0,221.0,13460818.0,1.0
0.0,221.0,13461657.0,2.0
0.0,222.0,221.0,1.0
0.0,222.0,223.0,1.0
0.0,222.0,13461356.0,2.0
0.47989897926858566,223.0,222.0,1.6545454545454545
0.4758309514308864,223.0,224.0,1.6666666666666667
0.0,223.0,13460535.0,1.0
0.0,223.0,13461380.0,3.0
0.0,224.0,223.0,1.0
0.4991257206110918,224.0,225.0,1.5740740740740742
0.0,224.0,13459542.0,2.0
0.0,224.0,13460937.0,0.0
0.4735424207422438,225.0,224.0,1.3272727272727274
0.4343722427630693,225.0,226.0,1.7547169811320755
0.5040069329937308,225.0,13459405.0,1.4333333333333333
0.0,225.0,13459820.0,4.0
0.455382555539187,225.0,13460822.0,2.2857142857142856
0.4735424207422438,226.0,225.0,1.6727272727272726
0.4893643873724844,226.0,227.0,3.6226415094339623
0.0,226.0,13456438.0,6.0
0.0,226.0,13458442.0,1.0
0.0,226.0,13459018.0,2.0
0.0,226.0,13459445.0,1.0
0.4758309514308865,227.0,226.0,3.3333333333333335
0.19238024756109742,227.0,228.0,3.9622641509433962
0.2906361870283389,227.0,13455771.0,1.9080459770114941
0.31622776601683805,227.0,13456152.0,2.1
0.0,227.0,13456960.0,2.0
0.0,227.0,20166260.0,1.0
0.4758309514308865,228.0,227.0,3.6666666666666665
0.0,228.0,301.0,3.0
0.0,228.0,13449501.0,8.0
0.5145007022880508,228.0,13452476.0,3.1574074074074074
0.0,228.0,13452869.0,2.0
0.5337605126836238,301.0,228.0,5.851851851851852
0.42365927286816163,301.0,302.0,2.7777777777777777
0.0,301.0,13449905.0,2.0
0.0,301.0,13450163.0,4.0
0.5063696835418333,302.0,301.0,2.5555555555555554
0.5039526306789696,302.0,303.0,1.4285714285714286
0.0,302.0,13447551.0,2.0
0.314970394174356,302.0,13447843.0,0.10714285714285714
0.5063696835418332,303.0,302.0,1.4444444444444444
0.4236592728681617,303.0,304.0,1.7777777777777777
0.4031128874149275,303.0,13446743.0,0.1875
0.0,303.0,13447496.0,1.0
0.4296689244236597,304.0,303.0,1.7692307692307692
1.1185835611110801,304.0,305.0,2.1076923076923078
0.0,304.0,13444619.0,5.0
0.33210558207753604,304.0,13445219.0,6.117647058823529
0.0,304.0,13446271.0,2.0
0.0,304.0,13446635.0,1.0
0.0,304.0,13449501.0,8.0
0.40272702259268356,305.0,304.0,1.9555555555555555
0.4897580376731436,305.0,13446271.0,0.3883495145631068
0.4630898556999651,305.0,13446827.0,1.696969696969697
0.5075192189225523,401.0,114.0,2.515151515151515
0.508000508000762,401.0,402.0,1.5
0.0,401.0,13447573.0,1.0
0.0,401.0,13447758.0,1.0
0.0,401.0,13448037.0,1.0
0.24999999999999997,401.0,13448765.0,2.0625
0.0,402.0,401.0,2.0
0.0,402.0,403.0,1.0
0.0,402.0,13447350.0,1.0
0.33333333333333337,402.0,13447653.0,0.1111111111111111
0.508000508000762,403.0,402.0,1.5
0.508000508000762,403.0,404.0,2.5
0.4714045207910316,403.0,13447128.0,1.1111111111111112
0.0,403.0,13447350.0,1.0
0.0,403.0,14675360.0,1.0
0.0,404.0,403.0,2.0
0.0,404.0,13445096.0,6.0
0.8709883407113854,404.0,13446349.0,1.4827586206896552
0.0,404.0,13446518.0,2.0
0.0,404.0,13446551.0,5.0
0.0,404.0,13446814.0,4.0
0.5060608273474738,404.0,13447423.0,3.4878048780487805
0.5270462766947297,13441616.0,14630472.0,6.444444444444445
0.0,13441616.0,30038667.0,0.0
0.3541688016605732,13441620.0,13441616.0,0.8571428571428571
0.0,13441620.0,13441635.0,3.0
1.3743685418725535,13441620.0,20364357.0,2.0
0.5035862528546925,13441635.0,13441620.0,2.2790697674418605
0.0,13441635.0,13441649.0,2.0
0.0,13441635.0,13441662.0,0.0
0.0,13441649.0,13441635.0,1.0
0.0,13441649.0,13441658.0,1.0
0.0,13441649.0,13441677.0,3.0
0.0,13441649.0,13441709.0,1.0
0.0,13441651.0,13441620.0,2.0
0.0,13441651.0,13441683.0,1.0
0.3550358012483631,13441651.0,20364357.0,0.8571428571428571
0.0,13441654.0,13441651.0,0.0
0.0,13441654.0,13441703.0,1.0
0.0,13441658.0,13441649.0,2.0
0.0,13441658.0,13441677.0,2.0
0.0,13441659.0,13441723.0,1.0
0.4216370213557839,13441662.0,13441635.0,1.2
0.0,13441662.0,13441692.0,1.0
0.0,13441665.0,13441654.0,0.0
0.0,13441674.0,13441665.0,1.0
0.0,13441674.0,13441692.0,1.0
0.447213595499958,13441677.0,13441649.0,3.8
0.28030595529069413,13441677.0,13441658.0,1.0833333333333333
0.0,13441677.0,13441706.0,1.0
0.0,13441677.0,13441740.0,2.0
0.0,13441677.0,13441762.0,2.0
0.51234753829798,13441683.0,13441651.0,0.4375
0.4277926319464986,13441683.0,13441776.0,0.7777777777777778
0.0,13441692.0,13441662.0,1.0
0.0,13441692.0,13441751.0,1.0
0.0,13441703.0,13441654.0,1.0
0.23550410797680274,13441706.0,13441677.0,1.9428571428571428
0.0,13441706.0,13441740.0,1.0
0.4523443208612048,13441709.0,13441649.0,1.7307692307692308
0.0,13441709.0,13441833.0,1.0
0.0,13441723.0,13449375.0,0.0
0.44095855184409843,13441734.0,13441674.0,0.2222222222222222
0.0,13441740.0,13441677.0,3.0
0.2323106841457232,13441740.0,13441706.0,1.0555555555555556
0.0,13441740.0,13441814.0,2.0
1.0112997936948631,13441740.0,13441919.0,1.9090909090909092
0.280305955290694,13441740.0,14171575.0,0.08333333333333333
0.0,13441751.0,13441692.0,0.0
0.0,13441751.0,13441810.0,0.0
0.0,13441760.0,13441659.0,2.0
0.0,13441762.0,13441677.0,1.0
0.0,13441762.0,13441891.0,1.0
0.6551081335677847,13441776.0,13441683.0,0.8125
0.0,13441776.0,13441760.0,0.0
0.0,13441776.0,13441912.0,1.0
0.0,13441801.0,13441703.0,1.0
0.0,13441801.0,13441896.0,3.0
0.0,13441810.0,13441751.0,1.0
0.0,13441810.0,13441926.0,1.0
0.447213595499958,13441814.0,13441740.0,2.8
0.0,13441814.0,13441856.0,1.0
0.0,13441814.0,13441903.0,2.0
0.484146339234228,13441814.0,30017743.0,0.3584905660377358
0.0,13441815.0,13441830.0,0.0
0.31622776601683794,13441815.0,13441904.0,0.1
0.0,13441830.0,13441815.0,1.0
0.0,13441830.0,13441836.0,1.0
0.4706787243316417,13441833.0,13441709.0,1.3076923076923077
0.0,13441833.0,13442036.0,2.0
0.0,13441836.0,13441850.0,0.0
0.48304589153964794,13441850.0,13441830.0,0.7
0.31622776601683794,13441850.0,13441897.0,0.1
0.0,13441850.0,13441944.0,0.0
0.0,13441856.0,13441814.0,1.0
0.0,13441856.0,13441903.0,1.0
0.0,13441867.0,13441734.0,1.0
0.0,13441891.0,13441762.0,1.0
0.0,13441891.0,13442140.0,2.0
0.0,13441893.0,13441922.0,2.0
0.0,13441893.0,13441971.0,1.0
0.44095855184409843,13441896.0,13441867.0,0.7777777777777778
0.0,13441896.0,13441965.0,1.0
0.48304589153964794,13441897.0,13441850.0,1.3
0.31622776601683794,13441897.0,13441963.0,0.9
0.0,13441903.0,13441814.0,2.0
0.0,13441903.0,13441856.0,1.0
0.8559526558876865,13441903.0,13441950.0,0.5319148936170213
0.0,13441903.0,13442003.0,2.0
0.0,13441903.0,13442139.0,1.0
0.5144957554275265,13441904.0,13441815.0,0.5
0.31622776601683794,13441904.0,13441944.0,0.9
0.512989176042577,13441912.0,13441776.0,0.5263157894736842
0.0,13441912.0,13441934.0,1.0
0.855585263892997,13441912.0,13442251.0,3.5555555555555554
0.0,13441919.0,13442041.0,1.0
0.0,13441919.0,14173872.0,1.0
0.0,13441922.0,13441893.0,1.0
0.0,13441922.0,13442037.0,0.0
0.0,13441926.0,13441810.0,1.0
0.4216370213557839,13441926.0,13441896.0,0.2
0.0,13441926.0,13442061.0,1.0
0.0,13441934.0,13441801.0,1.0
0.0,13441944.0,13441850.0,1.0
0.4277926319464986,13441944.0,13442021.0,0.2222222222222222
0.0,13441950.0,13441903.0,1.0
0.42797632794384316,13441950.0,13442003.0,1.2340425531914894
0.0,13441955.0,13441958.0,1.0
0.0,13441955.0,13442521.0,2.0
0.0,13441958.0,13441955.0,1.0
0.48304589153964794,13441963.0,13441897.0,0.7
0.0,13441963.0,13442005.0,0.0
0.18257418583505536,13441963.0,14606950.0,1.0333333333333334
0.0,13441965.0,13441926.0,1.0
0.0,13441965.0,13441995.0,0.0
0.0,13441971.0,13441893.0,0.0
0.0,13441971.0,13442002.0,1.0
0.0,13441995.0,13441965.0,0.0
0.0,13441995.0,13442014.0,1.0
0.0,13442002.0,13441971.0,1.0
0.0,13442002.0,13442251.0,2.0
0.0,13442003.0,13441903.0,2.0
0.0,13442003.0,13441950.0,1.0
0.280305955290694,13442003.0,13442071.0,1.0833333333333333
0.0,13442003.0,13442123.0,3.0
0.4990108793478454,13442003.0,13442145.0,0.6086956521739131
0.4893604849295929,13442005.0,13441963.0,0.65
0.0,13442005.0,13442063.0,1.0
0.0,13442014.0,13441995.0,1.0
0.0,13442014.0,13442036.0,0.0
0.5144957554275265,13442019.0,13441904.0,0.5
0.4277926319464986,13442021.0,13442070.0,0.7777777777777778
0.0,13442033.0,13441814.0,2.0
0.0,13442033.0,13442363.0,3.0
0.48516452403758403,13442036.0,13441833.0,1.6538461538461537
0.0,13442036.0,13442014.0,0.0
0.0,13442036.0,13442084.0,1.0
0.19611613513818402,13442036.0,13442207.0,1.0384615384615385
0.0,13442037.0,13441922.0,0.0
0.0,13442037.0,13442126.0,1.0
0.0,13442041.0,13441919.0,1.0
0.0,13442041.0,14038170.0,1.0
0.0,13442052.0,13441950.0,1.0
0.0,13442061.0,13441926.0,1.0
0.0,13442061.0,13442192.0,1.0
0.483045891539648,13442063.0,13442005.0,0.3333333333333333
0.0,13442063.0,13442196.0,1.0
0.0,13442068.0,13442142.0,1.0
0.0,13442070.0,13442136.0,0.0
0.16903085094570333,13442071.0,13442003.0,2.9714285714285715
0.0,13442071.0,13442123.0,1.0
0.0,13442074.0,13442126.0,1.0
0.5050353737560761,13442074.0,13442276.0,1.4615384615384615
0.16439898730535726,13442074.0,14184392.0,0.972972972972973
0.0,13442084.0,13442036.0,1.0
0.0,13442084.0,13442140.0,1.0
0.0,13442113.0,13442068.0,1.0
0.0,13442123.0,13442003.0,4.0
0.16666666666666669,13442123.0,13442071.0,1.0277777777777777
0.38480764425479264,13442123.0,13442179.0,1.175
0.0,13442123.0,13442443.0,1.0
0.42290206176626033,13442126.0,13442074.0,0.775
0.0,13442126.0,13442174.0,1.0
0.0,13442126.0,13442218.0,1.0
0.0,13442136.0,13442019.0,1.0
0.4277926319464986,13442136.0,13442196.0,0.2222222222222222
0.37553380809940534,13442139.0,13441903.0,1.1538461538461537
0.0,13442139.0,13442052.0,0.0
0.0,13442139.0,13442499.0,1.0
0.0,13442140.0,13441891.0,2.0
0.0,13442140.0,13442084.0,1.0
0.0,13442140.0,13442201.0,1.0
0.0,13442140.0,13442432.0,1.0
0.0,13442142.0,13442271.0,1.0
0.44232586846469135,13442145.0,13442003.0,0.75
0.5068698018697018,13442145.0,13442440.0,1.434782608695652
0.0,13442174.0,13442002.0,1.0
0.5060608273474739,13442174.0,13442126.0,1.5
0.0,13442174.0,13442251.0,1.0
0.3110117477759048,13442179.0,13442123.0,1.894736842105263
0.8101914936669332,13442179.0,13442279.0,3.4
0.0,13442179.0,13442540.0,1.0
0.0,13442192.0,13442061.0,1.0
0.0,13442192.0,13442336.0,0.0
0.483045891539648,13442196.0,13442063.0,1.6666666666666667
0.5144957554275265,13442196.0,13442136.0,0.47058823529411764
1.4969727517075382,13442196.0,13442514.0,2.21875
0.0,13442201.0,13442140.0,1.0
0.0,13442201.0,14038170.0,1.0
0.0,13442204.0,13442218.0,0.0
0.0,13442207.0,13442036.0,1.0
0.0,13442207.0,13442364.0,1.0
0.0,13442218.0,13442126.0,1.0
0.0,13442218.0,13442290.0,1.0
0.4023739080814784,13442251.0,13441912.0,2.1904761904761907
0.42683279491835424,13442251.0,13442174.0,1.7692307692307692
0.0,13442251.0,13442417.0,2.0
0.3929526239966879,13442251.0,13443499.0,2.176470588235294
0.0,13442254.0,13442113.0,0.0
0.3333333333333333,13442271.0,13442384.0,0.8888888888888888
0.21821789023599236,13442276.0,13442204.0,1.0476190476190477
0.0,13442276.0,13442522.0,1.0
0.23570226039551584,13442276.0,14184384.0,0.9444444444444444
0.3110117477759049,13442279.0,13442179.0,2.8947368421052633
0.3465834966066909,13442279.0,13442457.0,3.135135135135135
0.0,13442279.0,13442528.0,5.0
0.0,13442290.0,13442414.0,1.0
0.0,13442336.0,13442192.0,0.0
0.0,13442336.0,13442502.0,1.0
0.0,13442363.0,13442033.0,2.0
0.0,13442363.0,13442549.0,1.0
0.0,13442363.0,13442616.0,0.0
0.0,13442363.0,14038257.0,2.0
0.19999999999999998,13442364.0,13442207.0,1.04
0.19999999999999998,13442364.0,13442643.0,1.04
0.0,13442384.0,13442393.0,1.0
0.5123475382979799,13442384.0,13442447.0,0.4375
0.0,13442384.0,13442606.0,1.0
0.0,13442393.0,13442402.0,0.0
0.0,13442402.0,13442254.0,1.0
0.0,13442403.0,13442037.0,3.0
0.0,13442403.0,13442174.0,1.0
0.0,13442414.0,13442563.0,0.0
0.0,13442417.0,13442251.0,2.0
0.0,13442417.0,13442502.0,1.0
0.0,13442432.0,13442140.0,1.0
0.0,13442432.0,13442866.0,2.0
0.2041241452319315,13442440.0,13442145.0,0.9583333333333334
0.3378319623460881,13442440.0,13442867.0,2.125
0.0,13442443.0,13442801.0,1.0
0.0,13442447.0,13442384.0,1.0
0.0,13442447.0,13442559.0,1.0
0.0,13442457.0,13442279.0,3.0
0.0,13442457.0,13442528.0,1.0
0.0,13442457.0,13442682.0,1.0
0.4898979485566356,13442496.0,13442384.0,0.36
0.4925921830718889,13442499.0,13442139.0,1.3529411764705883
0.3834824944236852,13442499.0,13442651.0,0.8333333333333334
0.0,13442502.0,13442336.0,1.0
0.41162509149327114,13442502.0,13442417.0,0.7906976744186046
0.0,13442502.0,13442585.0,1.0
0.0,13442502.0,13442632.0,0.0
1.0077932457471335,13442514.0,13442196.0,2.8947368421052633
0.0,13442514.0,13442559.0,1.0
0.0,13442514.0,13443095.0,2.0
0.0,13442521.0,13441955.0,2.0
0.3007926037591192,13442521.0,13442597.0,1.0952380952380953
0.4023739080814782,13442521.0,13442623.0,0.19047619047619047
0.0,13442521.0,20080182.0,1.0
0.0,13442522.0,13442276.0,1.0
0.0,13442522.0,13442715.0,1.0
0.0,13442528.0,13442279.0,5.0
0.0,13442528.0,13442457.0,1.0
0.40108548367821956,13442528.0,13442557.0,0.8043478260869565
0.0,13442528.0,13442682.0,2.0
0.0,13442528.0,13443242.0,6.0
0.0,13442540.0,13442179.0,3.0
0.0,13442540.0,13442693.0,1.0
0.0,13442540.0,13443090.0,2.0
0.0,13442549.0,13442363.0,1.0
0.5188745216627708,13442549.0,13442607.0,0.5
0.0,13442555.0,13442762.0,1.0
0.0,13442555.0,14038170.0,2.0
0.41702882811414943,13442557.0,13442528.0,0.782608695652174
0.0,13442557.0,13442637.0,1.0
0.0,13442559.0,13442447.0,0.0
0.0,13442559.0,13442514.0,1.0
0.0,13442563.0,13442631.0,1.0
0.4572299568592125,13442585.0,13442502.0,0.7142857142857143
0.0,13442585.0,13442643.0,1.0
0.0,13442586.0,13442671.0,0.0
0.0,13442586.0,20080182.0,1.0
0.4815434123430768,13442597.0,13442521.0,1.3333333333333333
0.0,13442597.0,13442679.0,1.0
0.48989794855663554,13442606.0,13442496.0,0.36
0.0,13442606.0,13442715.0,0.0
0.0,13442606.0,13442749.0,1.0
0.2672612419124244,13442607.0,13442549.0,0.07142857142857142
0.5188745216627708,13442607.0,13442651.0,0.5
0.0,13442611.0,13442403.0,1.0
0.0,13442616.0,13442363.0,1.0
0.0,13442616.0,13442938.0,2.0
0.0,13442623.0,13442521.0,1.0
0.0,13442623.0,13442843.0,1.0
0.0,13442631.0,13442611.0,0.0
0.0,13442631.0,13442839.0,1.0
0.0,13442632.0,13442502.0,1.0
0.0,13442632.0,13443127.0,2.0
0.0,13442637.0,13442557.0,1.0
0.14744195615489714,13442637.0,13442696.0,0.9782608695652174
0.0,13442643.0,13442364.0,1.0
0.0,13442643.0,13442585.0,1.0
0.0,13442643.0,13442730.0,1.0
0.24709224814516542,13442643.0,13442866.0,1.0638297872340425
