INT_ID,int_lon,int_lat
13453439,-79.619498679,43.733191756
13469379,-79.516986556,43.628944057
13450255,-79.207640791,43.747861542
13451900,-79.567745987,43.742465082
13448310,-79.31753172,43.763020938
13444683,-79.442125529,43.791703566
13455910,-79.507224907,43.715456446
13454074,-79.307014052,43.72505896
13460334,-79.500381596,43.689279649
13444192,-79.292751738,43.793502365
13448439,-79.247240846,43.761034191
13457171,-79.252772902,43.703953474
13454523,-79.257084722,43.720864553
13454343,-79.431062638,43.72484498
13449156,-79.489980661,43.759325526
13448960,-79.238246653,43.757089538
13455354,-79.455680412,43.718257562
13456342,-79.463233227,43.712243594
13455638,-79.261547726,43.713607278
13463801,-79.353384092,43.667758325
13450594,-79.487592188,43.749607205
13456556,-79.427694353,43.710485875
13453395,-79.304507828,43.729190911
13467859,-79.40771868,43.642909624
13449279,-79.277153058,43.755407078
13465017,-79.344458836,43.660086477
13450238,-79.346873385,43.750085792
13466940,-79.420782156,43.649334078
13453093,-79.273889685,43.730845392
13459590,-79.34955178,43.691367996
13456438,-79.29619001,43.70927755
13449009,-79.27789327,43.757379793
13454002,-79.431623296,43.727397171
13453783,-79.340859626,43.727656424
13465894,-79.3672039,43.655015064
13452219,-79.426857055,43.738710525
13448474,-79.279457741,43.761298362
13465635,-79.488121546,43.658268072
13443573,-79.354142276,43.799608645
13466801,-79.366113435,43.649329416
14172279,-79.475194044,43.670854848
13468469,-79.521222206,43.639377016
13452847,-79.404573554,43.73436159
13460075,-79.570838263,43.691592488
13449201,-79.507930518,43.759283557
13451069,-79.245061178,43.743230192
13459357,-79.422582958,43.693712382
13459913,-79.394936396,43.690199042
13456185,-79.296821234,43.710842264
13454188,-79.569334361,43.727850377
13449786,-79.275778156,43.751920926
13460535,-79.324659028,43.685792332
13462101,-79.592851885,43.680814577
13441922,-79.233260904,43.819708597
13460559,-79.542873558,43.688620231
13467331,-79.525091022,43.64838231
13465112,-79.414667065,43.660525703
13458124,-79.397039182,43.700295286
13452207,-79.566929502,43.740637336
13454924,-79.300179433,43.71876902
13446271,-79.252923713,43.776307521
13449625,-79.203976933,43.751866719
13459344,-79.264751994,43.691479547
13449866,-79.517074886,43.754854238
13470590,-79.542907519,43.596515607
13464374,-79.327349535,43.663910082
13455506,-79.603459797,43.719156634
13454300,-79.485475928,43.725873565
13470081,-79.508429612,43.613708554
13447353,-79.493239886,43.771990067
13443354,-79.400893223,43.802245547
13460975,-79.411169162,43.684625363
13450684,-79.386395301,43.74757126
13457068,-79.294493766,43.70535747
13461912,-79.314986453,43.678090255
13446359,-79.422985309,43.77812301
13465276,-79.338960796,43.658402722
13453008,-79.305610212,43.731866213
13470566,-79.521318493,43.597206716
13464286,-79.325308012,43.664397603
13463123,-79.440996028,43.672990269
13452878,-79.246018345,43.731822142
13463288,-79.300866585,43.669845209
13444502,-79.123103483,43.788381869
30036276,-79.353180526,43.666805471
13446952,-79.283250077,43.771732972
13461421,-79.310754932,43.680793349
13460601,-79.473934355,43.687530741
13460832,-79.277015384,43.683557478
13454307,-79.379623439,43.724329739
13455487,-79.298662373,43.71520334
13443314,-79.318746052,43.801494201
13456826,-79.251292257,43.706341174
13464417,-79.402740484,43.664656924
13470214,-79.490381316,43.608306606
13449995,-79.568868188,43.754709517
13446410,-79.444081177,43.778067808
13460374,-79.355848312,43.687084431
13468280,-79.557698809,43.641484973
13467909,-79.377461613,43.642078384
13456405,-79.249769174,43.708776756
13461356,-79.332382725,43.681484142
13467337,-79.419839445,43.64692696
13445621,-79.136675797,43.77960242
13457557,-79.410957844,43.704082819
13466117,-79.363598619,43.653564017
13455864,-79.449470635,43.714970487
13469263,-79.504477296,43.630805566
13454283,-79.255628181,43.722715738
14651711,-79.622116087,43.726205447
13453001,-79.271210159,43.731434103
14036494,-79.366499778,43.650231835
13450554,-79.244558217,43.746367891
13465039,-79.48967091,43.661993354
13467856,-79.393928862,43.642738992
13468898,-79.562318729,43.635625356
13442145,-79.324555799,43.816199991
13459825,-79.474246454,43.691795415
13445659,-79.445550109,43.783932761
13465705,-79.44777214,43.657301938
13446348,-79.188656022,43.77473883
13451751,-79.435091772,43.741798399
13469614,-79.501827869,43.624468318
13462870,-79.45764749,43.674722765
13461657,-79.340177945,43.679874622
13458803,-79.475460231,43.697236977
13453888,-79.510712385,43.729303763
13467689,-79.559992312,43.646303302
13460471,-79.274390007,43.685401235
13465287,-79.489028374,43.660413026
13464832,-79.490213638,43.66332662
13463137,-79.563176723,43.674477761
13464281,-79.427296424,43.665873922
13466668,-79.363543951,43.650110401
13456650,-79.398997427,43.709583352
13456432,-79.379643213,43.710526112
13457880,-79.476811155,43.703027034
13453864,-79.482645639,43.729060896
13470639,-79.534016206,43.594361332
14634930,-79.229978733,43.834893833
13465217,-79.409089061,43.659806172
13470434,-79.503030153,43.601259337
13461829,-79.497740256,43.681094401
13465305,-79.530512092,43.660820447
13462409,-79.544889802,43.67853617
13465447,-79.424315074,43.658547056
13468465,-79.430916079,43.638210702
13458101,-79.50833093,43.701978667
13459781,-79.465379794,43.691940203
13456025,-79.248187291,43.711121086
13456890,-79.295085406,43.706748304
13453668,-79.403293991,43.729158086
13468685,-79.507052741,43.636944332
13443929,-79.163997661,43.793730188
13456252,-79.460874598,43.712754161
13465959,-79.364023387,43.654559096
14673411,-79.470149526,43.78383982
13465836,-79.399231376,43.655851398
13452030,-79.434661384,43.740001245
14203394,-79.458367248,43.729929457
13468120,-79.417244386,43.640991618
13455720,-79.359824986,43.71460395
14642975,-79.22532826,43.833549956
13461921,-79.39043249,43.679145763
13453201,-79.563945892,43.734059326
13456554,-79.47863816,43.711184756
13467486,-79.449059782,43.646337685
13460543,-79.285859727,43.685161045
13445290,-79.386646883,43.786254999
13462962,-79.460017991,43.674195008
13454486,-79.241448854,43.720875155
14173872,-79.298105261,43.819972106
13452055,-79.27013197,43.737453723
13451426,-79.514582874,43.744884758
13455032,-79.401141911,43.7195473
13445956,-79.304392175,43.779562227
13450358,-79.244549049,43.747816181
13446105,-79.348737709,43.779085608
20031732,-79.476914485,43.63026962
13460244,-79.325290723,43.687345747
13458248,-79.431039262,43.69982615
14063912,-79.409826103,43.636236691
13460171,-79.420730495,43.68914094
13455715,-79.537290903,43.717023648
13464649,-79.38378885,43.663021271
13448292,-79.519688904,43.765908729
13455046,-79.480724897,43.720515279
13468786,-79.473493527,43.635492132
13458356,-79.424765921,43.699022842
13463522,-79.343383741,43.669149299
14249609,-79.220369018,43.821371311
13443021,-79.385783596,43.805568662
13449953,-79.24443851,43.750403615
13452484,-79.592822783,43.73907851
13464771,-79.337704037,43.661598308
13464398,-79.35203898,43.664089089
13449457,-79.589353324,43.758460728
13443957,-79.355197287,43.796439104
13469672,-79.514783857,43.623592268
13464254,-79.341607452,43.664844257
13464820,-79.406037623,43.662260753
13453302,-79.280725185,43.729364491
13452869,-79.26793172,43.732201552
13453476,-79.458640025,43.730922667
13460899,-79.438064131,43.685462458
13462284,-79.31696616,43.676176207
13451676,-79.486000128,43.742867504
13460103,-79.353311792,43.688552116
13451259,-79.401467176,43.744375151
13450564,-79.436948128,43.749120941
13470116,-79.538788788,43.612983268
13470516,-79.544162709,43.599300247
13463377,-79.440261394,43.671303289
13447139,-79.261331289,43.770065338
13463938,-79.428155123,43.667954167
13448166,-79.394716179,43.765101953
13465055,-79.531189103,43.662411011
13466618,-79.397239103,43.650902271
13461488,-79.444844607,43.682368771
13465562,-79.529789253,43.659207937
13466288,-79.398049999,43.652944322
13463796,-79.34277848,43.66763627
13467370,-79.430380871,43.646844053
13445386,-79.28535662,43.783929544
13454821,-79.508979847,43.722364167
13450372,-79.378757087,43.749744081
13464436,-79.46861673,43.66546245
13458506,-79.547975883,43.69973139
13470151,-79.490059662,43.610943976
13464498,-79.330224215,43.663239245
13464154,-79.368632191,43.665875123
13457178,-79.551756247,43.708101188
13455496,-79.400481754,43.716605892
13457627,-79.477117566,43.704558176
13449821,-79.244421806,43.75123932
13454466,-79.509607252,43.724893855
13468316,-79.386573461,43.638854214
13468520,-79.433283399,43.637743309
13447250,-79.442532497,43.771995761
13456522,-79.382248665,43.710020155
13451700,-79.51414323,43.743122193
13446725,-79.414384457,43.775157055
13469439,-79.503143377,43.627668407
13468805,-79.519806538,43.635885888
13466493,-79.42178183,43.651977051
13468571,-79.436037444,43.63717638
13456310,-79.454348834,43.712354752
13467464,-79.409946736,43.645996913
13470520,-79.513947812,43.598834754
13458928,-79.447685297,43.696258795
13465212,-79.417513197,43.659934596
13454680,-79.401595214,43.721970232
13443782,-79.417087484,43.798672792
13463491,-79.41326877,43.670318929
13462239,-79.496865297,43.678939855
13451999,-79.50340118,43.741076459
13458742,-79.523294752,43.698175505
13441616,-79.248490369,43.837241185
13463705,-79.340400896,43.668173027
13469375,-79.503651316,43.628870227
13453646,-79.482979312,43.730343213
13455990,-79.367228681,43.713078128
13466476,-79.485974301,43.652947258
13450081,-79.370454605,43.751456312
13453963,-79.313523115,43.726023858
20232392,-79.604350094,43.728417784
13453602,-79.468106919,43.730336075
13465571,-79.358924357,43.656833256
13468186,-79.42800629,43.640599717
13450219,-79.516490469,43.752508744
13444082,-79.419631182,43.796322588
13450472,-79.311817887,43.747962296
13449253,-79.509554201,43.758911584
13463880,-79.412383607,43.668113591
13467795,-79.405285737,43.643402965
13458710,-79.539886606,43.698568877
13463723,-79.38616027,43.668742275
13456085,-79.36965948,43.712573817
13462783,-79.591063437,43.6768943
13466246,-79.42640405,43.653600351
13470599,-79.527616521,43.595814363
13464031,-79.465614172,43.667862066
13451886,-79.418202129,43.740629407
13454271,-79.577329454,43.727286238
13466357,-79.429677151,43.652915834
14630494,-79.231527306,43.836645996
13448102,-79.248207212,43.763475644
13462685,-79.442083253,43.675544841
13446304,-79.234995198,43.775741715
13453312,-79.432604934,43.731502335
13449710,-79.313535878,43.753005868
13470505,-79.511861877,43.599324743
13457713,-79.425911167,43.703337469
13459587,-79.440844889,43.692654453
13466199,-79.375773677,43.653168591
13453033,-79.511923893,43.734567627
13461355,-79.511457502,43.683962091
13451058,-79.515128547,43.747094261
13463882,-79.439035921,43.668464816
13468227,-79.522093467,43.641514004
13457412,-79.551126396,43.706724156
13451923,-79.501501931,43.741500312
13467654,-79.400097086,43.644453991
13466630,-79.371913897,43.650463956
13468134,-79.393004611,43.640562822
13450723,-79.515684889,43.749147656
13468117,-79.509271564,43.642237021
13454098,-79.457653389,43.726995698
13466100,-79.433365483,43.65468085
13454394,-79.457081243,43.72474797
13453954,-79.391994155,43.727257755
13464943,-79.409769278,43.661514805
13467084,-79.450027955,43.648832542
13460922,-79.30284515,43.683370501
13452617,-79.484559023,43.736944589
13457363,-79.293667849,43.703465041
13442915,-79.217210156,43.804288832
13461876,-79.443954782,43.68014954
13445830,-79.300395747,43.780509373
13457785,-79.397505407,43.702512049
13467321,-79.389773518,43.646603484
13461215,-79.437348737,43.683718442
13443860,-79.216358084,43.795087049
13461057,-79.305990407,43.682653874
13444653,-79.418474753,43.791647184
13451566,-79.319279279,43.741182581
13450847,-79.436476473,43.747247899
13461056,-79.27924162,43.682257442
13465956,-79.528763269,43.656814468
13444715,-79.262490842,43.788844534
13449378,-79.251561119,43.754283848
14064208,-79.500647485,43.776329439
13464607,-79.373061781,43.663190021
13465567,-79.365002164,43.656943834
13449737,-79.26245973,43.752065537
13460098,-79.439610288,43.689778903
13465315,-79.42067914,43.659280424
13461554,-79.425719619,43.68170951
13470414,-79.500763571,43.601759195
13465036,-79.462958396,43.661659889
13455007,-79.456172703,43.720462077
13465979,-79.369459663,43.6545253
13458815,-79.445313691,43.696764832
13446513,-79.427773995,43.777050542
13460822,-79.300155968,43.683950038
13465250,-79.462385249,43.660300076
13445569,-79.396338542,43.783981594
13459980,-79.325858396,43.688781282
13455968,-79.399839553,43.713652068
13457697,-79.452475903,43.703825343
13469132,-79.5052936,43.632718412
13455052,-79.55813668,43.721487701
13463279,-79.330692567,43.670319389
13444910,-79.455810622,43.790217037
30070005,-79.48000171,43.625205346
13441677,-79.287202146,43.828294934
13449259,-79.518115736,43.75897504
13456849,-79.45367077,43.709062202
13446538,-79.494649409,43.777717975
13460812,-79.285282029,43.68377459
13452266,-79.343448292,43.737173348
13455973,-79.479465164,43.71472075
13463440,-79.493755436,43.671672401
13461551,-79.436599107,43.681867152
13448037,-79.390039484,43.766134782
13448217,-79.440933646,43.765464713
13447325,-79.266499938,43.768941874
13453893,-79.402943774,43.727835202
13445721,-79.401882088,43.782760273
13442276,-79.225745722,43.81221966
13459757,-79.562516724,43.693401567
13464586,-79.361498301,43.663158537
13460275,-79.348106815,43.687534492
13461235,-79.308758716,43.681800956
13453443,-79.511278453,43.731816794
13458146,-79.427765759,43.700527002
13465702,-79.423702764,43.656978943
13445797,-79.404474501,43.782203341
13459714,-79.448805733,43.692175698
13459024,-79.529685752,43.696808469
13446625,-79.431722396,43.776188846
13469847,-79.506759002,43.619611179
13462856,-79.28876375,43.672387771
13470100,-79.536352099,43.613525419
13442967,-79.282151791,43.804644171
13457121,-79.482436847,43.707537828
13448117,-79.393125199,43.765457477
13447337,-79.250211097,43.768637751
13464490,-79.359244951,43.663707456
13448642,-79.304457196,43.760353768
13443256,-79.353355385,43.802508253
13457834,-79.500052213,43.703614632
13462117,-79.344231221,43.677413228
13461868,-79.416982033,43.679824736
13466894,-79.431453748,43.649651012
13990825,-79.556419898,43.60898951
13450370,-79.568359318,43.752289485
13468779,-79.425804771,43.634892802
13463785,-79.48079692,43.669615694
13454617,-79.553599958,43.724366215
13462073,-79.438771497,43.678923022
13462566,-79.463889603,43.676573953
13469497,-79.51610857,43.626784124
13447423,-79.346531338,43.769571236
13446040,-79.412315975,43.780475735
13462844,-79.319309875,43.672908032
13469267,-79.517762908,43.630876651
13457640,-79.413231936,43.703612059
13453918,-79.588558312,43.730115182
13459808,-79.345368664,43.690092711
13446475,-79.469120829,43.777943515
13463434,-79.535589897,43.672237755
13457990,-79.549568071,43.703281739
13446642,-79.246253917,43.773318767
