index,subwayline,station_char_o,stationid_o,traindirection,trip,trainid,estimated_arrival_o,station_char_d,stationid_d,estimated_arrival_d,cost
0,BD,KEL2,40,West,0,238,2019-12-13 05:56:45.308572-05:00,HPK2,39.0,2019-12-13 05:57:37.877928-05:00,0.8666666666666667
0,BD,KEL2,40,West,0,238,2019-12-13 05:56:45.308572-05:00,HPK2,39.0,2019-12-13 05:57:37.877928-05:00,0.8666666666666667
23,BD,KEL2,40,West,2,238,2019-12-13 07:39:44.913229-05:00,HPK2,39.0,2019-12-13 07:40:59.418814100-05:00,1.2333333333333334
1,BD,HPK2,39,West,0,238,2019-12-13 05:57:37.877928-05:00,RUN2,38.0,2019-12-13 05:58:37.603617-05:00,0.9833333333333333
1,BD,HPK2,39,West,0,238,2019-12-13 05:57:37.877928-05:00,RUN2,38.0,2019-12-13 05:58:37.603617-05:00,0.9833333333333333
24,BD,HPK2,39,West,2,238,2019-12-13 07:40:59.418814100-05:00,RUN2,38.0,2019-12-13 07:42:25.950973720-05:00,1.4333333333333333
2,BD,RUN2,38,West,0,238,2019-12-13 05:58:37.603617-05:00,JNE2,37.0,2019-12-13 05:59:37.481260-05:00,0.9833333333333333
2,BD,RUN2,38,West,0,238,2019-12-13 05:58:37.603617-05:00,JNE2,37.0,2019-12-13 05:59:37.481260-05:00,0.9833333333333333
25,BD,RUN2,38,West,2,238,2019-12-13 07:42:25.950973720-05:00,JNE2,37.0,2019-12-13 07:43:44.914472-05:00,1.3
3,BD,JNE2,37,West,0,238,2019-12-13 05:59:37.481260-05:00,OML2,36.0,2019-12-13 06:01:45.311668-05:00,2.1166666666666667
3,BD,JNE2,37,West,0,238,2019-12-13 05:59:37.481260-05:00,OML2,36.0,2019-12-13 06:01:45.311668-05:00,2.1166666666666667
26,BD,JNE2,37,West,2,238,2019-12-13 07:43:44.914472-05:00,OML2,36.0,2019-12-13 07:45:14.208312240-05:00,1.4833333333333334
4,BD,OML2,36,West,0,238,2019-12-13 06:01:45.311668-05:00,RYK2,35.0,2019-12-13 06:03:45.316446-05:00,2.0
4,BD,OML2,36,West,0,238,2019-12-13 06:01:45.311668-05:00,RYK2,35.0,2019-12-13 06:03:45.316446-05:00,2.0
27,BD,OML2,36,West,2,238,2019-12-13 07:45:14.208312240-05:00,RYK2,35.0,2019-12-13 07:47:20.807226280-05:00,2.1
5,BD,RYK2,35,West,0,238,2019-12-13 06:03:45.316446-05:00,ISL2,34.0,2019-12-13 06:05:37.644859-05:00,1.8666666666666667
5,BD,RYK2,35,West,0,238,2019-12-13 06:03:45.316446-05:00,ISL2,34.0,2019-12-13 06:05:37.644859-05:00,1.8666666666666667
28,BD,RYK2,35,West,2,238,2019-12-13 07:47:20.807226280-05:00,ISL2,34.0,2019-12-13 07:49:44.910541-05:00,2.4
6,BD,ISL2,34,West,0,238,2019-12-13 06:05:37.644859-05:00,KIP2,33.0,2019-12-13 06:07:37.737641-05:00,2.0
6,BD,ISL2,34,West,0,238,2019-12-13 06:05:37.644859-05:00,KIP2,33.0,2019-12-13 06:07:37.737641-05:00,2.0
29,BD,ISL2,34,West,2,238,2019-12-13 07:49:44.910541-05:00,KIP2,33.0,2019-12-13 07:54:52.902223-05:00,5.116666666666666
0,BD,KEN2,63,West,2,238,2019-12-13 07:04:37.939771-05:00,WAR2,62.0,2019-12-13 07:09:19.615676760-05:00,4.683333333333334
1,BD,WAR2,62,West,2,238,2019-12-13 07:09:19.615676760-05:00,VPK2,61.0,2019-12-13 07:12:25.418814860-05:00,3.0833333333333335
2,BD,VPK2,61,West,2,238,2019-12-13 07:12:25.418814860-05:00,MST2,60.0,2019-12-13 07:13:45.904389-05:00,1.3333333333333333
3,BD,MST2,60,West,2,238,2019-12-13 07:13:45.904389-05:00,WDB2,59.0,2019-12-13 07:15:44.904533-05:00,1.9833333333333334
4,BD,WDB2,59,West,2,238,2019-12-13 07:15:44.904533-05:00,COX2,58.0,2019-12-13 07:16:44.905183-05:00,1.0
5,BD,COX2,58,West,2,238,2019-12-13 07:16:44.905183-05:00,GWD2,57.0,2019-12-13 07:17:44.898820-05:00,0.9833333333333333
6,BD,GWD2,57,West,2,238,2019-12-13 07:17:44.898820-05:00,DON2,56.0,2019-12-13 07:19:18.711828279-05:00,1.55
7,BD,DON2,56,West,2,238,2019-12-13 07:19:18.711828279-05:00,PAP2,55.0,2019-12-13 07:20:44.905552-05:00,1.4333333333333333
8,BD,PAP2,55,West,2,238,2019-12-13 07:20:44.905552-05:00,CHE2,54.0,2019-12-13 07:21:37.478304-05:00,0.8666666666666667
9,BD,CHE2,54,West,2,238,2019-12-13 07:21:37.478304-05:00,BRD2,53.0,2019-12-13 07:22:44.904896-05:00,1.1166666666666667
10,BD,BRD2,53,West,2,238,2019-12-13 07:22:44.904896-05:00,CFK2,52.0,2019-12-13 07:24:44.906129-05:00,2.0
11,BD,CFK2,52,West,2,238,2019-12-13 07:24:44.906129-05:00,SHE2,51.0,2019-12-13 07:25:44.906430-05:00,1.0
12,BD,SHE2,51,West,2,238,2019-12-13 07:25:44.906430-05:00,YNG2,22.0,2019-12-13 07:27:37.836849-05:00,1.8666666666666667
13,BD,YNG2,22,West,2,238,2019-12-13 07:27:37.836849-05:00,BAU2,49.0,2019-12-13 07:28:02.421145900-05:00,0.4
14,BD,BAU2,49,West,2,238,2019-12-13 07:28:02.421145900-05:00,SGL2,10.0,2019-12-13 07:29:37.633512-05:00,1.5833333333333333
15,BD,SGL2,10,West,2,238,2019-12-13 07:29:37.633512-05:00,BSP2,9.0,2019-12-13 07:30:37.653459-05:00,1.0
16,BD,BSP2,9,West,2,238,2019-12-13 07:30:37.653459-05:00,BAT2,46.0,2019-12-13 07:31:44.907495-05:00,1.1166666666666667
17,BD,BAT2,46,West,2,238,2019-12-13 07:31:44.907495-05:00,CHR2,45.0,2019-12-13 07:33:02.316045240-05:00,1.2833333333333334
18,BD,CHR2,45,West,2,238,2019-12-13 07:33:02.316045240-05:00,OSS2,44.0,2019-12-13 07:34:44.908794-05:00,1.7
19,BD,OSS2,44,West,2,238,2019-12-13 07:34:44.908794-05:00,DUF2,43.0,2019-12-13 07:35:44.909102-05:00,1.0
20,BD,DUF2,43,West,2,238,2019-12-13 07:35:44.909102-05:00,LAN2,42.0,2019-12-13 07:36:44.908079-05:00,0.9833333333333333
21,BD,LAN2,42,West,2,238,2019-12-13 07:36:44.908079-05:00,DNW2,41.0,2019-12-13 07:38:44.908125-05:00,2.0
22,BD,DNW2,41,West,2,238,2019-12-13 07:38:44.908125-05:00,KEL2,40.0,2019-12-13 07:39:44.913229-05:00,1.0
0,BD,ISL1,34,East,3,238,2019-12-13 07:59:44.913329-05:00,RYK1,35.0,2019-12-13 08:01:44.914109-05:00,2.0
0,BD,ISL1,34,East,3,238,2019-12-13 07:59:44.913329-05:00,RYK1,35.0,2019-12-13 08:01:44.914109-05:00,2.0
1,BD,RYK1,35,East,3,238,2019-12-13 08:01:44.914109-05:00,OML1,36.0,2019-12-13 08:03:37.261036-05:00,1.8666666666666667
1,BD,RYK1,35,East,3,238,2019-12-13 08:01:44.914109-05:00,OML1,36.0,2019-12-13 08:03:37.261036-05:00,1.8666666666666667
2,BD,OML1,36,East,3,238,2019-12-13 08:03:37.261036-05:00,JNE1,37.0,2019-12-13 08:05:05.588886720-05:00,1.4666666666666666
2,BD,OML1,36,East,3,238,2019-12-13 08:03:37.261036-05:00,JNE1,37.0,2019-12-13 08:05:05.588886720-05:00,1.4666666666666666
3,BD,JNE1,37,East,3,238,2019-12-13 08:05:05.588886720-05:00,RUN1,38.0,2019-12-13 08:06:44.909435-05:00,1.65
3,BD,JNE1,37,East,3,238,2019-12-13 08:05:05.588886720-05:00,RUN1,38.0,2019-12-13 08:06:44.909435-05:00,1.65
4,BD,RUN1,38,East,3,238,2019-12-13 08:06:44.909435-05:00,HPK1,39.0,2019-12-13 08:07:37.373308-05:00,0.8666666666666667
4,BD,RUN1,38,East,3,238,2019-12-13 08:06:44.909435-05:00,HPK1,39.0,2019-12-13 08:07:37.373308-05:00,0.8666666666666667
5,BD,HPK1,39,East,3,238,2019-12-13 08:07:37.373308-05:00,KEL1,40.0,2019-12-13 08:08:50.587439760-05:00,1.2166666666666666
5,BD,HPK1,39,East,3,238,2019-12-13 08:07:37.373308-05:00,KEL1,40.0,2019-12-13 08:08:50.587439760-05:00,1.2166666666666666
6,BD,KEL1,40,East,3,238,2019-12-13 08:08:50.587439760-05:00,DNW1,41.0,2019-12-13 08:10:12.671302520-05:00,1.3666666666666667
6,BD,KEL1,40,East,3,238,2019-12-13 08:08:50.587439760-05:00,DNW1,41.0,2019-12-13 08:10:12.671302520-05:00,1.3666666666666667
7,BD,DNW1,41,East,3,238,2019-12-13 08:10:12.671302520-05:00,LAN1,42.0,2019-12-13 08:11:52.903880-05:00,1.6666666666666667
7,BD,DNW1,41,East,3,238,2019-12-13 08:10:12.671302520-05:00,LAN1,42.0,2019-12-13 08:11:52.903880-05:00,1.6666666666666667
8,BD,LAN1,42,East,3,238,2019-12-13 08:11:52.903880-05:00,DUF1,43.0,2019-12-13 08:12:45.251783-05:00,0.8666666666666667
8,BD,LAN1,42,East,3,238,2019-12-13 08:11:52.903880-05:00,DUF1,43.0,2019-12-13 08:12:45.251783-05:00,0.8666666666666667
9,BD,DUF1,43,East,3,238,2019-12-13 08:12:45.251783-05:00,OSS1,44.0,2019-12-13 08:14:05.226344100-05:00,1.3166666666666667
9,BD,DUF1,43,East,3,238,2019-12-13 08:12:45.251783-05:00,OSS1,44.0,2019-12-13 08:14:05.226344100-05:00,1.3166666666666667
10,BD,OSS1,44,East,3,238,2019-12-13 08:14:05.226344100-05:00,CHR1,45.0,2019-12-13 08:15:45.257979-05:00,1.6666666666666667
10,BD,OSS1,44,East,3,238,2019-12-13 08:14:05.226344100-05:00,CHR1,45.0,2019-12-13 08:15:45.257979-05:00,1.6666666666666667
11,BD,CHR1,45,East,3,238,2019-12-13 08:15:45.257979-05:00,BAT1,46.0,2019-12-13 08:16:45.252614-05:00,0.9833333333333333
11,BD,CHR1,45,East,3,238,2019-12-13 08:15:45.257979-05:00,BAT1,46.0,2019-12-13 08:16:45.252614-05:00,0.9833333333333333
12,BD,BAT1,46,East,3,238,2019-12-13 08:16:45.252614-05:00,BSP1,9.0,2019-12-13 08:18:37.565382-05:00,1.8666666666666667
12,BD,BAT1,46,East,3,238,2019-12-13 08:16:45.252614-05:00,BSP1,9.0,2019-12-13 08:18:37.565382-05:00,1.8666666666666667
13,BD,BSP1,9,East,3,238,2019-12-13 08:18:37.565382-05:00,SGL1,10.0,2019-12-13 08:20:37.445291-05:00,1.9833333333333334
13,BD,BSP1,9,East,3,238,2019-12-13 08:18:37.565382-05:00,SGL1,10.0,2019-12-13 08:20:37.445291-05:00,1.9833333333333334
14,BD,SGL1,10,East,3,238,2019-12-13 08:20:37.445291-05:00,BAU1,49.0,2019-12-13 08:22:45.255599-05:00,2.1166666666666667
14,BD,SGL1,10,East,3,238,2019-12-13 08:20:37.445291-05:00,BAU1,49.0,2019-12-13 08:22:45.255599-05:00,2.1166666666666667
15,BD,BAU1,49,East,3,238,2019-12-13 08:22:45.255599-05:00,YNG1,22.0,2019-12-13 08:23:37.765565-05:00,0.8666666666666667
15,BD,BAU1,49,East,3,238,2019-12-13 08:22:45.255599-05:00,YNG1,22.0,2019-12-13 08:23:37.765565-05:00,0.8666666666666667
16,BD,YNG1,22,East,3,238,2019-12-13 08:23:37.765565-05:00,SHE1,51.0,2019-12-13 08:24:45.256908-05:00,1.1166666666666667
16,BD,YNG1,22,East,3,238,2019-12-13 08:23:37.765565-05:00,SHE1,51.0,2019-12-13 08:24:45.256908-05:00,1.1166666666666667
17,BD,SHE1,51,East,3,238,2019-12-13 08:24:45.256908-05:00,CFK1,52.0,2019-12-13 08:26:33.895842140-05:00,1.8
17,BD,SHE1,51,East,3,238,2019-12-13 08:24:45.256908-05:00,CFK1,52.0,2019-12-13 08:26:33.895842140-05:00,1.8
18,BD,CFK1,52,East,3,238,2019-12-13 08:26:33.895842140-05:00,BRD1,53.0,2019-12-13 08:28:45.258314-05:00,2.183333333333333
18,BD,CFK1,52,East,3,238,2019-12-13 08:26:33.895842140-05:00,BRD1,53.0,2019-12-13 08:28:45.258314-05:00,2.183333333333333
19,BD,BRD1,53,East,3,238,2019-12-13 08:28:45.258314-05:00,CHE1,54.0,2019-12-13 08:29:45.258068-05:00,0.9833333333333333
19,BD,BRD1,53,East,3,238,2019-12-13 08:28:45.258314-05:00,CHE1,54.0,2019-12-13 08:29:45.258068-05:00,0.9833333333333333
20,BD,CHE1,54,East,3,238,2019-12-13 08:29:45.258068-05:00,PAP1,55.0,2019-12-13 08:31:04.250183620-05:00,1.3
20,BD,CHE1,54,East,3,238,2019-12-13 08:29:45.258068-05:00,PAP1,55.0,2019-12-13 08:31:04.250183620-05:00,1.3
0,BD,ISL1,34,East,3,238,2019-12-13 07:59:44.913329-05:00,RYK1,35.0,2019-12-13 08:01:44.914109-05:00,2.0
0,BD,ISL1,34,East,2,219,2019-12-13 07:16:52.633905900-05:00,RYK1,35.0,2019-12-13 07:18:53.898574-05:00,2.0166666666666666
0,BD,ISL1,34,East,2,219,2019-12-13 07:16:52.633905900-05:00,RYK1,35.0,2019-12-13 07:18:53.898574-05:00,2.0166666666666666
1,BD,RYK1,35,East,3,238,2019-12-13 08:01:44.914109-05:00,OML1,36.0,2019-12-13 08:03:37.261036-05:00,1.8666666666666667
1,BD,RYK1,35,East,2,219,2019-12-13 07:18:53.898574-05:00,OML1,36.0,2019-12-13 07:20:44.912484-05:00,1.85
1,BD,RYK1,35,East,2,219,2019-12-13 07:18:53.898574-05:00,OML1,36.0,2019-12-13 07:20:44.912484-05:00,1.85
2,BD,OML1,36,East,3,238,2019-12-13 08:03:37.261036-05:00,JNE1,37.0,2019-12-13 08:05:05.588886720-05:00,1.4666666666666666
2,BD,OML1,36,East,2,219,2019-12-13 07:20:44.912484-05:00,JNE1,37.0,2019-12-13 07:22:37.415143-05:00,1.8666666666666667
2,BD,OML1,36,East,2,219,2019-12-13 07:20:44.912484-05:00,JNE1,37.0,2019-12-13 07:22:37.415143-05:00,1.8666666666666667
3,BD,JNE1,37,East,3,238,2019-12-13 08:05:05.588886720-05:00,RUN1,38.0,2019-12-13 08:06:44.909435-05:00,1.65
3,BD,JNE1,37,East,2,219,2019-12-13 07:22:37.415143-05:00,RUN1,38.0,2019-12-13 07:23:37.261260-05:00,0.9833333333333333
3,BD,JNE1,37,East,2,219,2019-12-13 07:22:37.415143-05:00,RUN1,38.0,2019-12-13 07:23:37.261260-05:00,0.9833333333333333
4,BD,RUN1,38,East,3,238,2019-12-13 08:06:44.909435-05:00,HPK1,39.0,2019-12-13 08:07:37.373308-05:00,0.8666666666666667
4,BD,RUN1,38,East,2,219,2019-12-13 07:23:37.261260-05:00,HPK1,39.0,2019-12-13 07:24:44.911137-05:00,1.1166666666666667
4,BD,RUN1,38,East,2,219,2019-12-13 07:23:37.261260-05:00,HPK1,39.0,2019-12-13 07:24:44.911137-05:00,1.1166666666666667
5,BD,HPK1,39,East,3,238,2019-12-13 08:07:37.373308-05:00,KEL1,40.0,2019-12-13 08:08:50.587439760-05:00,1.2166666666666666
5,BD,HPK1,39,East,2,219,2019-12-13 07:24:44.911137-05:00,KEL1,40.0,2019-12-13 07:26:12.399266860-05:00,1.45
5,BD,HPK1,39,East,2,219,2019-12-13 07:24:44.911137-05:00,KEL1,40.0,2019-12-13 07:26:12.399266860-05:00,1.45
6,BD,KEL1,40,East,3,238,2019-12-13 08:08:50.587439760-05:00,DNW1,41.0,2019-12-13 08:10:12.671302520-05:00,1.3666666666666667
6,BD,KEL1,40,East,2,219,2019-12-13 07:26:12.399266860-05:00,DNW1,41.0,2019-12-13 07:27:19.930006520-05:00,1.1166666666666667
6,BD,KEL1,40,East,2,219,2019-12-13 07:26:12.399266860-05:00,DNW1,41.0,2019-12-13 07:27:19.930006520-05:00,1.1166666666666667
7,BD,DNW1,41,East,3,238,2019-12-13 08:10:12.671302520-05:00,LAN1,42.0,2019-12-13 08:11:52.903880-05:00,1.6666666666666667
7,BD,DNW1,41,East,2,219,2019-12-13 07:27:19.930006520-05:00,LAN1,42.0,2019-12-13 07:28:37.664096-05:00,1.2833333333333334
7,BD,DNW1,41,East,2,219,2019-12-13 07:27:19.930006520-05:00,LAN1,42.0,2019-12-13 07:28:37.664096-05:00,1.2833333333333334
8,BD,LAN1,42,East,3,238,2019-12-13 08:11:52.903880-05:00,DUF1,43.0,2019-12-13 08:12:45.251783-05:00,0.8666666666666667
8,BD,LAN1,42,East,2,219,2019-12-13 07:28:37.664096-05:00,DUF1,43.0,2019-12-13 07:31:37.693389-05:00,3.0
8,BD,LAN1,42,East,2,219,2019-12-13 07:28:37.664096-05:00,DUF1,43.0,2019-12-13 07:31:37.693389-05:00,3.0
9,BD,DUF1,43,East,3,238,2019-12-13 08:12:45.251783-05:00,OSS1,44.0,2019-12-13 08:14:05.226344100-05:00,1.3166666666666667
9,BD,DUF1,43,East,2,219,2019-12-13 07:31:37.693389-05:00,OSS1,44.0,2019-12-13 07:32:44.907639-05:00,1.1166666666666667
9,BD,DUF1,43,East,2,219,2019-12-13 07:31:37.693389-05:00,OSS1,44.0,2019-12-13 07:32:44.907639-05:00,1.1166666666666667
10,BD,OSS1,44,East,3,238,2019-12-13 08:14:05.226344100-05:00,CHR1,45.0,2019-12-13 08:15:45.257979-05:00,1.6666666666666667
10,BD,OSS1,44,East,2,219,2019-12-13 07:32:44.907639-05:00,CHR1,45.0,2019-12-13 07:34:10.335611860-05:00,1.4166666666666667
10,BD,OSS1,44,East,2,219,2019-12-13 07:32:44.907639-05:00,CHR1,45.0,2019-12-13 07:34:10.335611860-05:00,1.4166666666666667
11,BD,CHR1,45,East,3,238,2019-12-13 08:15:45.257979-05:00,BAT1,46.0,2019-12-13 08:16:45.252614-05:00,0.9833333333333333
11,BD,CHR1,45,East,2,219,2019-12-13 07:34:10.335611860-05:00,BAT1,46.0,2019-12-13 07:35:30.153283380-05:00,1.3166666666666667
11,BD,CHR1,45,East,2,219,2019-12-13 07:34:10.335611860-05:00,BAT1,46.0,2019-12-13 07:35:30.153283380-05:00,1.3166666666666667
12,BD,BAT1,46,East,3,238,2019-12-13 08:16:45.252614-05:00,BSP1,9.0,2019-12-13 08:18:37.565382-05:00,1.8666666666666667
12,BD,BAT1,46,East,2,219,2019-12-13 07:35:30.153283380-05:00,BSP1,9.0,2019-12-13 07:36:37.562712-05:00,1.1166666666666667
12,BD,BAT1,46,East,2,219,2019-12-13 07:35:30.153283380-05:00,BSP1,9.0,2019-12-13 07:36:37.562712-05:00,1.1166666666666667
13,BD,BSP1,9,East,3,238,2019-12-13 08:18:37.565382-05:00,SGL1,10.0,2019-12-13 08:20:37.445291-05:00,1.9833333333333334
13,BD,BSP1,9,East,2,219,2019-12-13 07:36:37.562712-05:00,SGL1,10.0,2019-12-13 07:37:37.485239-05:00,0.9833333333333333
13,BD,BSP1,9,East,2,219,2019-12-13 07:36:37.562712-05:00,SGL1,10.0,2019-12-13 07:37:37.485239-05:00,0.9833333333333333
14,BD,SGL1,10,East,3,238,2019-12-13 08:20:37.445291-05:00,BAU1,49.0,2019-12-13 08:22:45.255599-05:00,2.1166666666666667
14,BD,SGL1,10,East,2,219,2019-12-13 07:37:37.485239-05:00,BAU1,49.0,2019-12-13 07:39:10.684341140-05:00,1.55
14,BD,SGL1,10,East,2,219,2019-12-13 07:37:37.485239-05:00,BAU1,49.0,2019-12-13 07:39:10.684341140-05:00,1.55
15,BD,BAU1,49,East,3,238,2019-12-13 08:22:45.255599-05:00,YNG1,22.0,2019-12-13 08:23:37.765565-05:00,0.8666666666666667
15,BD,BAU1,49,East,2,219,2019-12-13 07:39:10.684341140-05:00,YNG1,22.0,2019-12-13 07:40:37.600346-05:00,1.4333333333333333
15,BD,BAU1,49,East,2,219,2019-12-13 07:39:10.684341140-05:00,YNG1,22.0,2019-12-13 07:40:37.600346-05:00,1.4333333333333333
16,BD,YNG1,22,East,3,238,2019-12-13 08:23:37.765565-05:00,SHE1,51.0,2019-12-13 08:24:45.256908-05:00,1.1166666666666667
16,BD,YNG1,22,East,2,219,2019-12-13 07:40:37.600346-05:00,SHE1,51.0,2019-12-13 07:43:44.904990-05:00,3.1166666666666667
16,BD,YNG1,22,East,2,219,2019-12-13 07:40:37.600346-05:00,SHE1,51.0,2019-12-13 07:43:44.904990-05:00,3.1166666666666667
17,BD,SHE1,51,East,3,238,2019-12-13 08:24:45.256908-05:00,CFK1,52.0,2019-12-13 08:26:33.895842140-05:00,1.8
17,BD,SHE1,51,East,2,219,2019-12-13 07:43:44.904990-05:00,CFK1,52.0,2019-12-13 07:46:44.903353-05:00,2.9833333333333334
17,BD,SHE1,51,East,2,219,2019-12-13 07:43:44.904990-05:00,CFK1,52.0,2019-12-13 07:46:44.903353-05:00,2.9833333333333334
18,BD,CFK1,52,East,3,238,2019-12-13 08:26:33.895842140-05:00,BRD1,53.0,2019-12-13 08:28:45.258314-05:00,2.183333333333333
18,BD,CFK1,52,East,2,219,2019-12-13 07:46:44.903353-05:00,BRD1,53.0,2019-12-13 07:48:44.903996-05:00,2.0
18,BD,CFK1,52,East,2,219,2019-12-13 07:46:44.903353-05:00,BRD1,53.0,2019-12-13 07:48:44.903996-05:00,2.0
19,BD,BRD1,53,East,3,238,2019-12-13 08:28:45.258314-05:00,CHE1,54.0,2019-12-13 08:29:45.258068-05:00,0.9833333333333333
19,BD,BRD1,53,East,2,219,2019-12-13 07:48:44.903996-05:00,CHE1,54.0,2019-12-13 07:50:44.902312-05:00,1.9833333333333334
