index,subwayline,station_char_o,stationid_o,traindirection,trip,trainid,estimated_arrival_o,station_char_d,stationid_d,estimated_arrival_d,cost
0,YUS,STP2,13,South,0,102,2019-12-13 16:00:52.568651440-05:00,QPK2,12.0,2019-12-13 16:02:37.643156-05:00,1.75
0,YUS,STP2,13,South,0,102,2019-12-13 16:00:52.568651440-05:00,QPK2,12.0,2019-12-13 16:02:37.643156-05:00,1.75
19,YUS,STP2,13,South,2,102,2019-12-13 18:45:51.294692440-05:00,QPK2,12.0,2019-12-13 18:47:02.964057-05:00,1.1833333333333333
1,YUS,QPK2,12,South,0,102,2019-12-13 16:02:37.643156-05:00,MUS2,11.0,2019-12-13 16:04:09.962443880-05:00,1.5333333333333334
1,YUS,QPK2,12,South,0,102,2019-12-13 16:02:37.643156-05:00,MUS2,11.0,2019-12-13 16:04:09.962443880-05:00,1.5333333333333334
18,YUS,QPK2,12,South,2,102,2019-12-13 18:47:02.964057-05:00,DNP2,75.0,2019-12-13 19:11:37.580137-05:00,24.566666666666666
12,YUS,SHW2,1,South,0,102,2019-12-13 16:26:37.644020-05:00,DNP2,75.0,2019-12-13 16:28:37.852820-05:00,2.0
12,YUS,SHW2,1,South,0,102,2019-12-13 16:26:37.644020-05:00,DNP2,75.0,2019-12-13 16:28:37.852820-05:00,2.0
2,YUS,MUS2,11,South,0,102,2019-12-13 16:04:09.962443880-05:00,SGU2,10.0,2019-12-13 16:05:37.598051-05:00,1.45
2,YUS,MUS2,11,South,0,102,2019-12-13 16:04:09.962443880-05:00,SGU2,10.0,2019-12-13 16:05:37.598051-05:00,1.45
3,YUS,SGU2,10,South,0,102,2019-12-13 16:05:37.598051-05:00,SPA2,9.0,2019-12-13 16:07:37.689927-05:00,2.0
3,YUS,SGU2,10,South,0,102,2019-12-13 16:05:37.598051-05:00,SPA2,9.0,2019-12-13 16:07:37.689927-05:00,2.0
4,YUS,SPA2,9,South,0,102,2019-12-13 16:07:37.689927-05:00,DUP2,8.0,2019-12-13 16:08:54.036113480-05:00,1.2666666666666666
4,YUS,SPA2,9,South,0,102,2019-12-13 16:07:37.689927-05:00,DUP2,8.0,2019-12-13 16:08:54.036113480-05:00,1.2666666666666666
5,YUS,DUP2,8,South,0,102,2019-12-13 16:08:54.036113480-05:00,SCW2,7.0,2019-12-13 16:11:38.090217-05:00,2.7333333333333334
5,YUS,DUP2,8,South,0,102,2019-12-13 16:08:54.036113480-05:00,SCW2,7.0,2019-12-13 16:11:38.090217-05:00,2.7333333333333334
6,YUS,SCW2,7,South,0,102,2019-12-13 16:11:38.090217-05:00,CVL2,6.0,2019-12-13 16:15:37.804893-05:00,3.9833333333333334
6,YUS,SCW2,7,South,0,102,2019-12-13 16:11:38.090217-05:00,CVL2,6.0,2019-12-13 16:15:37.804893-05:00,3.9833333333333334
7,YUS,CVL2,6,South,0,102,2019-12-13 16:15:37.804893-05:00,GCN2,5.0,2019-12-13 16:17:37.678988-05:00,1.9833333333333334
7,YUS,CVL2,6,South,0,102,2019-12-13 16:15:37.804893-05:00,GCN2,5.0,2019-12-13 16:17:37.678988-05:00,1.9833333333333334
8,YUS,GCN2,5,South,0,102,2019-12-13 16:17:37.678988-05:00,LWW2,4.0,2019-12-13 16:19:06.279066320-05:00,1.4666666666666666
8,YUS,GCN2,5,South,0,102,2019-12-13 16:17:37.678988-05:00,LWW2,4.0,2019-12-13 16:19:06.279066320-05:00,1.4666666666666666
9,YUS,LWW2,4,South,0,102,2019-12-13 16:19:06.279066320-05:00,YKD2,3.0,2019-12-13 16:21:37.349483-05:00,2.5166666666666666
9,YUS,LWW2,4,South,0,102,2019-12-13 16:19:06.279066320-05:00,YKD2,3.0,2019-12-13 16:21:37.349483-05:00,2.5166666666666666
10,YUS,YKD2,3,South,0,102,2019-12-13 16:21:37.349483-05:00,WIL2,2.0,2019-12-13 16:23:37.965471-05:00,2.0
10,YUS,YKD2,3,South,0,102,2019-12-13 16:21:37.349483-05:00,WIL2,2.0,2019-12-13 16:23:37.965471-05:00,2.0
11,YUS,WIL2,2,South,0,102,2019-12-13 16:23:37.965471-05:00,SHW2,1.0,2019-12-13 16:26:37.644020-05:00,2.9833333333333334
11,YUS,WIL2,2,South,0,102,2019-12-13 16:23:37.965471-05:00,SHW2,1.0,2019-12-13 16:26:37.644020-05:00,2.9833333333333334
13,YUS,DNP2,75,South,0,102,2019-12-13 16:28:37.852820-05:00,FIW2,76.0,2019-12-13 16:31:37.486635-05:00,2.9833333333333334
13,YUS,DNP2,75,South,0,102,2019-12-13 16:28:37.852820-05:00,FIW2,76.0,2019-12-13 16:31:37.486635-05:00,2.9833333333333334
20,YUS,DNP2,75,South,2,102,2019-12-13 19:11:37.580137-05:00,FIW2,76.0,2019-12-13 19:14:45.082965-05:00,3.1166666666666667
14,YUS,FIW2,76,South,0,102,2019-12-13 16:31:37.486635-05:00,YUN2,77.0,2019-12-13 16:34:16.245334880-05:00,2.6333333333333333
14,YUS,FIW2,76,South,0,102,2019-12-13 16:31:37.486635-05:00,YUN2,77.0,2019-12-13 16:34:16.245334880-05:00,2.6333333333333333
