index,subwayline,station_char_o,stationid_o,traindirection,trip,trainid,estimated_arrival_o,station_char_d,stationid_d,estimated_arrival_d,cost
0,BD,CHE1,54,East,0,245,2019-12-06 16:00:45.616209-05:00,PAP1,55.0,2019-12-06 16:01:44.616950-05:00,0.9833333333333333
0,BD,CHE1,54,East,0,245,2019-12-06 16:00:45.616209-05:00,PAP1,55.0,2019-12-06 16:01:44.616950-05:00,0.9833333333333333
21,BD,CHE1,54,East,2,245,2019-12-06 17:47:03.166709020-05:00,PAP1,55.0,2019-12-06 17:48:45.323321-05:00,1.7
21,BD,CHE1,54,East,4,245,2019-12-06 19:33:45.549601-05:00,PAP1,55.0,2019-12-06 19:34:44.548899-05:00,0.9666666666666667
1,BD,PAP1,55,East,0,245,2019-12-06 16:01:44.616950-05:00,DON1,56.0,2019-12-06 16:02:44.611353-05:00,0.9833333333333333
1,BD,PAP1,55,East,0,245,2019-12-06 16:01:44.616950-05:00,DON1,56.0,2019-12-06 16:02:44.611353-05:00,0.9833333333333333
22,BD,PAP1,55,East,2,245,2019-12-06 17:48:45.323321-05:00,DON1,56.0,2019-12-06 17:49:45.318332-05:00,0.9833333333333333
22,BD,PAP1,55,East,4,245,2019-12-06 19:34:44.548899-05:00,DON1,56.0,2019-12-06 19:35:45.543734-05:00,1.0
2,BD,DON1,56,East,0,245,2019-12-06 16:02:44.611353-05:00,GWD1,57.0,2019-12-06 16:04:05.888756500-05:00,1.35
2,BD,DON1,56,East,0,245,2019-12-06 16:02:44.611353-05:00,GWD1,57.0,2019-12-06 16:04:05.888756500-05:00,1.35
23,BD,DON1,56,East,2,245,2019-12-06 17:49:45.318332-05:00,GWD1,57.0,2019-12-06 17:50:45.317485-05:00,0.9833333333333333
23,BD,DON1,56,East,4,245,2019-12-06 19:35:45.543734-05:00,GWD1,57.0,2019-12-06 19:36:45.543657-05:00,0.9833333333333333
3,BD,GWD1,57,East,0,245,2019-12-06 16:04:05.888756500-05:00,COX1,58.0,2019-12-06 16:05:44.627617-05:00,1.6333333333333333
3,BD,GWD1,57,East,0,245,2019-12-06 16:04:05.888756500-05:00,COX1,58.0,2019-12-06 16:05:44.627617-05:00,1.6333333333333333
24,BD,GWD1,57,East,2,245,2019-12-06 17:50:45.317485-05:00,COX1,58.0,2019-12-06 17:52:45.325654-05:00,2.0
24,BD,GWD1,57,East,4,245,2019-12-06 19:36:45.543657-05:00,COX1,58.0,2019-12-06 19:38:03.836421-05:00,1.3
4,BD,COX1,58,East,0,245,2019-12-06 16:05:44.627617-05:00,WDB1,59.0,2019-12-06 16:08:45.619337-05:00,3.0
4,BD,COX1,58,East,0,245,2019-12-06 16:05:44.627617-05:00,WDB1,59.0,2019-12-06 16:08:45.619337-05:00,3.0
25,BD,COX1,58,East,2,245,2019-12-06 17:52:45.325654-05:00,WDB1,59.0,2019-12-06 17:54:45.330924-05:00,2.0
25,BD,COX1,58,East,4,245,2019-12-06 19:38:03.836421-05:00,WDB1,59.0,2019-12-06 19:39:45.549008-05:00,1.6833333333333333
5,BD,WDB1,59,East,0,245,2019-12-06 16:08:45.619337-05:00,MST1,60.0,2019-12-06 16:10:01.727280760-05:00,1.2666666666666666
5,BD,WDB1,59,East,0,245,2019-12-06 16:08:45.619337-05:00,MST1,60.0,2019-12-06 16:10:01.727280760-05:00,1.2666666666666666
26,BD,WDB1,59,East,2,245,2019-12-06 17:54:45.330924-05:00,MST1,60.0,2019-12-06 17:55:45.326525-05:00,0.9833333333333333
26,BD,WDB1,59,East,4,245,2019-12-06 19:39:45.549008-05:00,MST1,60.0,2019-12-06 19:41:15.400464339-05:00,1.4833333333333334
6,BD,MST1,60,East,0,245,2019-12-06 16:10:01.727280760-05:00,VPK1,61.0,2019-12-06 16:11:45.621708-05:00,1.7166666666666666
6,BD,MST1,60,East,0,245,2019-12-06 16:10:01.727280760-05:00,VPK1,61.0,2019-12-06 16:11:45.621708-05:00,1.7166666666666666
27,BD,MST1,60,East,2,245,2019-12-06 17:55:45.326525-05:00,VPK1,61.0,2019-12-06 17:57:45.326579-05:00,2.0
27,BD,MST1,60,East,4,245,2019-12-06 19:41:15.400464339-05:00,VPK1,61.0,2019-12-06 19:43:13.657202340-05:00,1.9666666666666666
7,BD,VPK1,61,East,0,245,2019-12-06 16:11:45.621708-05:00,WAR1,62.0,2019-12-06 16:15:45.620473-05:00,3.9833333333333334
7,BD,VPK1,61,East,0,245,2019-12-06 16:11:45.621708-05:00,WAR1,62.0,2019-12-06 16:15:45.620473-05:00,3.9833333333333334
28,BD,VPK1,61,East,2,245,2019-12-06 17:57:45.326579-05:00,WAR1,62.0,2019-12-06 18:00:45.329669-05:00,3.0
28,BD,VPK1,61,East,4,245,2019-12-06 19:43:13.657202340-05:00,WAR1,62.0,2019-12-06 19:46:44.548369-05:00,3.5
8,BD,WAR1,62,East,0,245,2019-12-06 16:15:45.620473-05:00,KEN1,63.0,2019-12-06 16:19:44.621202-05:00,3.9833333333333334
8,BD,WAR1,62,East,0,245,2019-12-06 16:15:45.620473-05:00,KEN1,63.0,2019-12-06 16:19:44.621202-05:00,3.9833333333333334
29,BD,WAR1,62,East,2,245,2019-12-06 18:00:45.329669-05:00,KEN1,63.0,2019-12-06 18:05:20.373828980-05:00,4.583333333333333
29,BD,WAR1,62,East,4,245,2019-12-06 19:46:44.548369-05:00,KEN2,63.0,2019-12-06 19:50:42.317030360-05:00,3.95
30,BD,KEN1,63,East,2,245,2019-12-06 18:05:20.373828980-05:00,KEN2,63.0,2019-12-06 18:05:20.373828980-05:00,0.0
0,BD,KEN1,63,West,3,245,2019-12-06 18:06:03.670817060-05:00,KEN2,63.0,2019-12-06 18:06:45.332329-05:00,0.6833333333333333
0,BD,KIP1,33,East,2,245,2019-12-06 17:13:53.293083-05:00,ISL1,34.0,2019-12-06 17:17:37.431434-05:00,3.7333333333333334
0,BD,KIP1,33,East,4,245,2019-12-06 18:58:37.796956-05:00,ISL1,34.0,2019-12-06 19:04:45.555770-05:00,6.116666666666666
1,BD,ISL1,34,East,2,245,2019-12-06 17:17:37.431434-05:00,RYK1,35.0,2019-12-06 17:19:37.560644-05:00,2.0
