index,subwayline,station_char_o,stationid_o,traindirection,trip,trainid,estimated_arrival_o,station_char_d,stationid_d,estimated_arrival_d,cost
0,BD,KEN2,63,West,2,227,2019-12-12 11:56:45.456798-05:00,WAR2,62.0,2019-12-12 12:04:45.058632-05:00,7.983333333333333
1,BD,WAR2,62,West,2,227,2019-12-12 12:04:45.058632-05:00,VPK2,61.0,2019-12-12 12:07:45.059021-05:00,3.0
0,BD,WAR2,62,West,4,227,2019-12-12 13:54:44.953119-05:00,VPK2,61.0,2019-12-12 13:57:53.943926-05:00,3.1333333333333333
2,BD,VPK2,61,West,2,227,2019-12-12 12:07:45.059021-05:00,MST2,60.0,2019-12-12 12:09:45.054514-05:00,1.9833333333333334
1,BD,VPK2,61,West,4,227,2019-12-12 13:57:53.943926-05:00,MST2,60.0,2019-12-12 13:59:02.429609540-05:00,1.1333333333333333
3,BD,MST2,60,West,2,227,2019-12-12 12:09:45.054514-05:00,WDB2,59.0,2019-12-12 12:11:45.050072-05:00,1.9833333333333334
2,BD,MST2,60,West,4,227,2019-12-12 13:59:02.429609540-05:00,WDB2,59.0,2019-12-12 14:00:44.949531-05:00,1.7
4,BD,WDB2,59,West,2,227,2019-12-12 12:11:45.050072-05:00,COX2,58.0,2019-12-12 12:12:59.350088800-05:00,1.2333333333333334
3,BD,WDB2,59,West,4,227,2019-12-12 14:00:44.949531-05:00,COX2,58.0,2019-12-12 14:01:44.948905-05:00,0.9833333333333333
5,BD,COX2,58,West,2,227,2019-12-12 12:12:59.350088800-05:00,GWD2,57.0,2019-12-12 12:14:28.472050760-05:00,1.4833333333333334
4,BD,COX2,58,West,4,227,2019-12-12 14:01:44.948905-05:00,GWD2,57.0,2019-12-12 14:03:44.971885-05:00,2.0
6,BD,GWD2,57,West,2,227,2019-12-12 12:14:28.472050760-05:00,DON2,56.0,2019-12-12 12:15:45.045175-05:00,1.2666666666666666
