index,subwayline,station_char_o,stationid_o,traindirection,trip,trainid,estimated_arrival_o,station_char_d,stationid_d,estimated_arrival_d,cost
0,YUS,YKM1,29,North,0,129,2019-12-10 11:02:37.600861-05:00,SHP1,30.0,2019-12-10 11:06:37.464584-05:00,3.9833333333333334
0,YUS,YKM1,29,North,0,129,2019-12-10 11:02:37.600861-05:00,SHP1,30.0,2019-12-10 11:06:37.464584-05:00,3.9833333333333334
34,YUS,YKM1,29,North,2,129,2019-12-10 13:49:37.694482-05:00,SHP1,30.0,2019-12-10 13:53:37.672978-05:00,3.9833333333333334
1,YUS,SHP1,30,North,0,129,2019-12-10 11:06:37.464584-05:00,NYC1,31.0,2019-12-10 11:08:37.463325-05:00,1.9833333333333334
1,YUS,SHP1,30,North,0,129,2019-12-10 11:06:37.464584-05:00,NYC1,31.0,2019-12-10 11:08:37.463325-05:00,1.9833333333333334
35,YUS,SHP1,30,North,2,129,2019-12-10 13:53:37.672978-05:00,NYC1,31.0,2019-12-10 13:54:45.052308-05:00,1.1166666666666667
2,YUS,NYC1,31,North,0,129,2019-12-10 11:08:37.463325-05:00,FIN2,32.0,2019-12-10 11:12:11.037050299-05:00,3.55
2,YUS,NYC1,31,North,0,129,2019-12-10 11:08:37.463325-05:00,FIN2,32.0,2019-12-10 11:12:11.037050299-05:00,3.55
36,YUS,NYC1,31,North,2,129,2019-12-10 13:54:45.052308-05:00,FIN2,32.0,2019-12-10 13:57:35.048957500-05:00,2.816666666666667
0,YUS,VMC1,80,North,2,129,2019-12-10 12:33:38.643412-05:00,HWY1,79.0,2019-12-10 12:38:37.721018-05:00,4.983333333333333
1,YUS,HWY1,79,North,2,129,2019-12-10 12:38:37.721018-05:00,PVL1,78.0,2019-12-10 12:40:37.674594-05:00,1.9833333333333334
2,YUS,PVL1,78,North,2,129,2019-12-10 12:40:37.674594-05:00,YUN1,77.0,2019-12-10 12:42:37.739928-05:00,2.0
