index,subwayline,station_char_o,stationid_o,traindirection,trip,trainid,estimated_arrival_o,station_char_d,stationid_d,estimated_arrival_d,cost
0,BD,PAP1,55,East,0,203,2019-12-23 11:00:45.483712-05:00,DON1,56.0,2019-12-23 11:01:45.476881-05:00,0.9833333333333333
0,BD,PAP1,55,East,0,203,2019-12-23 11:00:45.483712-05:00,DON1,56.0,2019-12-23 11:01:45.476881-05:00,0.9833333333333333
22,BD,PAP1,55,East,2,203,2019-12-23 12:39:37.884613-05:00,DON1,56.0,2019-12-23 12:40:44.768600-05:00,1.1
21,BD,PAP1,55,East,4,203,2019-12-23 14:25:45.246942-05:00,DON1,56.0,2019-12-23 14:26:59.737214120-05:00,1.2333333333333334
1,BD,DON1,56,East,0,203,2019-12-23 11:01:45.476881-05:00,GWD1,57.0,2019-12-23 11:02:45.477121-05:00,1.0
1,BD,DON1,56,East,0,203,2019-12-23 11:01:45.476881-05:00,GWD1,57.0,2019-12-23 11:02:45.477121-05:00,1.0
23,BD,DON1,56,East,2,203,2019-12-23 12:40:44.768600-05:00,GWD1,57.0,2019-12-23 12:41:45.768654-05:00,1.0166666666666666
22,BD,DON1,56,East,4,203,2019-12-23 14:26:59.737214120-05:00,GWD1,57.0,2019-12-23 14:28:45.240126-05:00,1.75
2,BD,GWD1,57,East,0,203,2019-12-23 11:02:45.477121-05:00,COX1,58.0,2019-12-23 11:04:04.784439560-05:00,1.3166666666666667
2,BD,GWD1,57,East,0,203,2019-12-23 11:02:45.477121-05:00,COX1,58.0,2019-12-23 11:04:04.784439560-05:00,1.3166666666666667
24,BD,GWD1,57,East,2,203,2019-12-23 12:41:45.768654-05:00,COX1,58.0,2019-12-23 12:43:44.777566-05:00,1.9833333333333334
23,BD,GWD1,57,East,4,203,2019-12-23 14:28:45.240126-05:00,COX1,58.0,2019-12-23 14:30:45.247025-05:00,2.0
3,BD,COX1,58,East,0,203,2019-12-23 11:04:04.784439560-05:00,WDB1,59.0,2019-12-23 11:05:45.748963-05:00,1.6666666666666667
3,BD,COX1,58,East,0,203,2019-12-23 11:04:04.784439560-05:00,WDB1,59.0,2019-12-23 11:05:45.748963-05:00,1.6666666666666667
25,BD,COX1,58,East,2,203,2019-12-23 12:43:44.777566-05:00,WDB1,59.0,2019-12-23 12:44:57.945633200-05:00,1.2166666666666666
24,BD,COX1,58,East,4,203,2019-12-23 14:30:45.247025-05:00,WDB1,59.0,2019-12-23 14:32:36.313737900-05:00,1.85
4,BD,WDB1,59,East,0,203,2019-12-23 11:05:45.748963-05:00,MST1,60.0,2019-12-23 11:07:01.226422-05:00,1.25
