index,subwayline,station_char_o,stationid_o,traindirection,trip,trainid,estimated_arrival_o,station_char_d,stationid_d,estimated_arrival_d,cost
0,YUS,LAW1,28,North,0,106,2019-12-27 07:01:57.062783260-05:00,YKM1,29.0,2019-12-27 07:04:37.824978-05:00,2.6666666666666665
0,YUS,LAW1,28,North,0,106,2019-12-27 07:01:57.062783260-05:00,YKM1,29.0,2019-12-27 07:04:37.824978-05:00,2.6666666666666665
1,YUS,YKM1,29,North,0,106,2019-12-27 07:04:37.824978-05:00,SHP1,30.0,2019-12-27 07:11:37.681787-05:00,6.983333333333333
1,YUS,YKM1,29,North,0,106,2019-12-27 07:04:37.824978-05:00,SHP1,30.0,2019-12-27 07:11:37.681787-05:00,6.983333333333333
22,YUS,QUN1,18,North,4,106,2019-12-27 09:32:03.150433100-05:00,SHP1,64.0,2019-12-27 09:55:45.146963-05:00,23.683333333333334
2,YUS,SHP1,30,North,0,106,2019-12-27 07:11:37.681787-05:00,NYC1,31.0,2019-12-27 07:13:52.367854740-05:00,2.2333333333333334
2,YUS,SHP1,30,North,0,106,2019-12-27 07:11:37.681787-05:00,NYC1,31.0,2019-12-27 07:13:52.367854740-05:00,2.2333333333333334
23,YUS,SHP1,64,North,4,106,2019-12-27 09:55:45.146963-05:00,NYC1,31.0,2019-12-27 09:59:37.800867-05:00,3.8666666666666667
3,YUS,NYC1,31,North,0,106,2019-12-27 07:13:52.367854740-05:00,FIN2,32.0,2019-12-27 07:18:22.164989720-05:00,4.483333333333333
3,YUS,NYC1,31,North,0,106,2019-12-27 07:13:52.367854740-05:00,FIN2,32.0,2019-12-27 07:18:22.164989720-05:00,4.483333333333333
24,YUS,NYC1,31,North,4,106,2019-12-27 09:59:37.800867-05:00,FIN1,32.0,2019-12-27 10:03:37.562247-05:00,3.9833333333333334
0,YUS,VMC1,80,South,3,106,2019-12-27 08:44:59.232901880-05:00,VMC2,80.0,2019-12-27 08:44:59.232901880-05:00,0.0
35,YUS,HWY2,79,South,5,106,2019-12-27 11:25:18.666224840-05:00,VMC2,80.0,2019-12-27 11:27:35.282994120-05:00,2.2666666666666666
2,YUS,HWY2,79,South,7,106,2019-12-27 11:37:37.919987-05:00,VMC2,80.0,2019-12-27 11:40:11.412470720-05:00,2.55
2,YUS,HWY2,79,South,7,106,2019-12-27 11:37:37.919987-05:00,VMC2,80.0,2019-12-27 11:40:11.412470720-05:00,2.55
0,YUS,VMC1,80,North,4,106,2019-12-27 08:45:37.800457-05:00,HWY1,79.0,2019-12-27 08:48:22.986045880-05:00,2.75
1,YUS,HWY1,79,North,4,106,2019-12-27 08:48:22.986045880-05:00,PVL1,78.0,2019-12-27 08:50:28.252803780-05:00,2.0833333333333335
2,YUS,PVL1,78,North,4,106,2019-12-27 08:50:28.252803780-05:00,YUN1,77.0,2019-12-27 08:51:37.381258-05:00,1.15
3,YUS,YUN1,77,North,4,106,2019-12-27 08:51:37.381258-05:00,FIW1,76.0,2019-12-27 08:53:37.769526-05:00,2.0
4,YUS,FIW1,76,North,4,106,2019-12-27 08:53:37.769526-05:00,DNP1,75.0,2019-12-27 08:56:37.532632-05:00,2.9833333333333334
5,YUS,DNP1,75,North,4,106,2019-12-27 08:56:37.532632-05:00,SHW1,1.0,2019-12-27 08:58:38.006749-05:00,2.0
6,YUS,SHW1,1,North,4,106,2019-12-27 08:58:38.006749-05:00,WIL1,2.0,2019-12-27 09:01:51.290150920-05:00,3.216666666666667
7,YUS,WIL1,2,North,4,106,2019-12-27 09:01:51.290150920-05:00,YKD1,3.0,2019-12-27 09:03:37.711256-05:00,1.7666666666666666
8,YUS,YKD1,3,North,4,106,2019-12-27 09:03:37.711256-05:00,LWW1,4.0,2019-12-27 09:05:37.412123-05:00,1.9833333333333334
9,YUS,LWW1,4,North,4,106,2019-12-27 09:05:37.412123-05:00,GCN1,5.0,2019-12-27 09:06:47.018804600-05:00,1.15
10,YUS,GCN1,5,North,4,106,2019-12-27 09:06:47.018804600-05:00,CVL1,6.0,2019-12-27 09:08:37.437544-05:00,1.8333333333333333
11,YUS,CVL1,6,North,4,106,2019-12-27 09:08:37.437544-05:00,SCW1,7.0,2019-12-27 09:13:38.041291-05:00,5.0
12,YUS,SCW1,7,North,4,106,2019-12-27 09:13:38.041291-05:00,DUP1,8.0,2019-12-27 09:15:37.707210-05:00,1.9833333333333334
13,YUS,DUP1,8,North,4,106,2019-12-27 09:15:37.707210-05:00,SPA1,9.0,2019-12-27 09:17:37.348897-05:00,1.9833333333333334
14,YUS,SPA1,9,North,4,106,2019-12-27 09:17:37.348897-05:00,SGU1,48.0,2019-12-27 09:18:44.728003-05:00,1.1166666666666667
15,YUS,SGU1,48,North,4,106,2019-12-27 09:18:44.728003-05:00,MUS1,11.0,2019-12-27 09:20:46.925663160-05:00,2.033333333333333
16,YUS,MUS1,11,North,4,106,2019-12-27 09:20:46.925663160-05:00,QPK1,12.0,2019-12-27 09:22:37.421972-05:00,1.8333333333333333
17,YUS,QPK1,12,North,4,106,2019-12-27 09:22:37.421972-05:00,STP1,13.0,2019-12-27 09:24:37.513400-05:00,2.0
18,YUS,STP1,13,North,4,106,2019-12-27 09:24:37.513400-05:00,OSG1,14.0,2019-12-27 09:26:00.950086380-05:00,1.3833333333333333
19,YUS,OSG1,14,North,4,106,2019-12-27 09:26:00.950086380-05:00,UNI1,16.0,2019-12-27 09:29:37.437505-05:00,3.6
20,YUS,UNI1,16,North,4,106,2019-12-27 09:29:37.437505-05:00,KNG1,17.0,2019-12-27 09:30:49.152922360-05:00,1.1833333333333333
21,YUS,KNG1,17,North,4,106,2019-12-27 09:30:49.152922360-05:00,QUN1,18.0,2019-12-27 09:32:03.150433100-05:00,1.2166666666666666
0,YUS,NYC2,31,South,5,106,2019-12-27 10:09:37.642379-05:00,SHP2,30.0,2019-12-27 10:10:37.526410-05:00,0.9833333333333333
1,YUS,SHP2,30,South,5,106,2019-12-27 10:10:37.526410-05:00,YKM2,29.0,2019-12-27 10:17:37.739299-05:00,7.0
2,YUS,YKM2,29,South,5,106,2019-12-27 10:17:37.739299-05:00,LAW2,28.0,2019-12-27 10:22:37.366719-05:00,4.983333333333333
3,YUS,LAW2,28,South,5,106,2019-12-27 10:22:37.366719-05:00,EGL2,27.0,2019-12-27 10:27:37.647061-05:00,5.0
4,YUS,EGL2,27,South,5,106,2019-12-27 10:27:37.647061-05:00,DAV2,26.0,2019-12-27 10:30:09.098019220-05:00,2.5166666666666666
5,YUS,DAV2,26,South,5,106,2019-12-27 10:30:09.098019220-05:00,STC2,25.0,2019-12-27 10:31:37.546312-05:00,1.4666666666666666
6,YUS,STC2,25,South,5,106,2019-12-27 10:31:37.546312-05:00,SUM2,24.0,2019-12-27 10:33:11.512080400-05:00,1.55
7,YUS,SUM2,24,South,5,106,2019-12-27 10:33:11.512080400-05:00,ROS2,23.0,2019-12-27 10:34:37.683544-05:00,1.4333333333333333
8,YUS,ROS2,23,South,5,106,2019-12-27 10:34:37.683544-05:00,BLO2,22.0,2019-12-27 10:35:38.229895-05:00,1.0
9,YUS,BLO2,22,South,5,106,2019-12-27 10:35:38.229895-05:00,WEL2,21.0,2019-12-27 10:37:06.580458840-05:00,1.4666666666666666
10,YUS,WEL2,21,South,5,106,2019-12-27 10:37:06.580458840-05:00,COL2,20.0,2019-12-27 10:38:37.344720-05:00,1.5
11,YUS,COL2,20,South,5,106,2019-12-27 10:38:37.344720-05:00,DUN2,19.0,2019-12-27 10:39:37.527256-05:00,1.0
12,YUS,DUN2,19,South,5,106,2019-12-27 10:39:37.527256-05:00,QUN2,18.0,2019-12-27 10:40:37.544643-05:00,1.0
13,YUS,QUN2,18,South,5,106,2019-12-27 10:40:37.544643-05:00,KNG2,17.0,2019-12-27 10:41:37.892005-05:00,1.0
14,YUS,KNG2,17,South,5,106,2019-12-27 10:41:37.892005-05:00,UNI2,16.0,2019-12-27 10:42:58.796167460-05:00,1.3333333333333333
15,YUS,UNI2,16,South,5,106,2019-12-27 10:42:58.796167460-05:00,STA2,15.0,2019-12-27 10:44:51.879299740-05:00,1.8833333333333333
16,YUS,STA2,15,South,5,106,2019-12-27 10:44:51.879299740-05:00,OSG2,14.0,2019-12-27 10:46:05.590572240-05:00,1.2166666666666666
17,YUS,OSG2,14,South,5,106,2019-12-27 10:46:05.590572240-05:00,STP2,13.0,2019-12-27 10:47:37.604728-05:00,1.5333333333333334
18,YUS,STP2,13,South,5,106,2019-12-27 10:47:37.604728-05:00,QPK2,12.0,2019-12-27 10:48:37.311916-05:00,0.9833333333333333
19,YUS,QPK2,12,South,5,106,2019-12-27 10:48:37.311916-05:00,MUS2,11.0,2019-12-27 10:50:37.758886-05:00,2.0
20,YUS,MUS2,11,South,5,106,2019-12-27 10:50:37.758886-05:00,SGU2,10.0,2019-12-27 10:52:37.422402-05:00,1.9833333333333334
21,YUS,SGU2,10,South,5,106,2019-12-27 10:52:37.422402-05:00,SPA2,9.0,2019-12-27 10:53:37.411488-05:00,0.9833333333333333
22,YUS,SPA2,9,South,5,106,2019-12-27 10:53:37.411488-05:00,DUP2,8.0,2019-12-27 10:55:11.622030120-05:00,1.5666666666666667
23,YUS,DUP2,8,South,5,106,2019-12-27 10:55:11.622030120-05:00,SCW2,7.0,2019-12-27 10:57:37.827223-05:00,2.433333333333333
24,YUS,SCW2,7,South,5,106,2019-12-27 10:57:37.827223-05:00,CVL2,6.0,2019-12-27 11:01:37.271691-05:00,3.9833333333333334
25,YUS,CVL2,6,South,5,106,2019-12-27 11:01:37.271691-05:00,GCN2,5.0,2019-12-27 11:03:37.675505-05:00,2.0
26,YUS,GCN2,5,South,5,106,2019-12-27 11:03:37.675505-05:00,LWW2,4.0,2019-12-27 11:04:37.389716-05:00,0.9833333333333333
27,YUS,LWW2,4,South,5,106,2019-12-27 11:04:37.389716-05:00,YKD2,3.0,2019-12-27 11:06:37.734372-05:00,2.0
