index,subwayline,station_char_o,stationid_o,traindirection,trip,trainid,estimated_arrival_o,station_char_d,stationid_d,estimated_arrival_d,cost
0,YUS,DUP1,8,North,0,141,2019-12-17 16:01:37.528489-05:00,SPA1,9.0,2019-12-17 16:02:37.690812-05:00,1.0
0,YUS,DUP1,8,North,0,141,2019-12-17 16:01:37.528489-05:00,SPA1,9.0,2019-12-17 16:02:37.690812-05:00,1.0
13,YUS,DUP1,8,North,2,141,2019-12-17 18:46:37.995848-05:00,SPA1,9.0,2019-12-17 18:47:37.848231-05:00,0.9833333333333333
13,YUS,DUP1,8,North,2,141,2019-12-17 18:46:37.995848-05:00,SPA1,9.0,2019-12-17 18:47:37.848231-05:00,0.9833333333333333
1,YUS,SPA1,9,North,0,141,2019-12-17 16:02:37.690812-05:00,SGU1,10.0,2019-12-17 16:04:37.763926-05:00,2.0
1,YUS,SPA1,9,North,0,141,2019-12-17 16:02:37.690812-05:00,SGU1,10.0,2019-12-17 16:04:37.763926-05:00,2.0
14,YUS,SPA1,9,North,2,141,2019-12-17 18:47:37.848231-05:00,SGU1,48.0,2019-12-17 18:49:45.684176-05:00,2.1166666666666667
14,YUS,SPA1,9,North,2,141,2019-12-17 18:47:37.848231-05:00,SGU1,48.0,2019-12-17 18:49:45.684176-05:00,2.1166666666666667
2,YUS,SGU1,10,North,0,141,2019-12-17 16:04:37.763926-05:00,MUS1,11.0,2019-12-17 16:06:37.617528-05:00,1.9833333333333334
2,YUS,SGU1,10,North,0,141,2019-12-17 16:04:37.763926-05:00,MUS1,11.0,2019-12-17 16:06:37.617528-05:00,1.9833333333333334
15,YUS,SGU1,48,North,2,141,2019-12-17 18:49:45.684176-05:00,MUS1,11.0,2019-12-17 18:51:58.146505720-05:00,2.2
15,YUS,SGU1,48,North,2,141,2019-12-17 18:49:45.684176-05:00,MUS1,11.0,2019-12-17 18:51:58.146505720-05:00,2.2
3,YUS,MUS1,11,North,0,141,2019-12-17 16:06:37.617528-05:00,QPK1,12.0,2019-12-17 16:08:37.462857-05:00,1.9833333333333334
3,YUS,MUS1,11,North,0,141,2019-12-17 16:06:37.617528-05:00,QPK1,12.0,2019-12-17 16:08:37.462857-05:00,1.9833333333333334
16,YUS,MUS1,11,North,2,141,2019-12-17 18:51:58.146505720-05:00,QPK1,12.0,2019-12-17 18:53:37.705546-05:00,1.65
16,YUS,MUS1,11,North,2,141,2019-12-17 18:51:58.146505720-05:00,QPK1,12.0,2019-12-17 18:53:37.705546-05:00,1.65
4,YUS,QPK1,12,North,0,141,2019-12-17 16:08:37.462857-05:00,STP1,13.0,2019-12-17 16:09:37.370500-05:00,0.9833333333333333
4,YUS,QPK1,12,North,0,141,2019-12-17 16:08:37.462857-05:00,STP1,13.0,2019-12-17 16:09:37.370500-05:00,0.9833333333333333
17,YUS,QPK1,12,North,2,141,2019-12-17 18:53:37.705546-05:00,STP1,13.0,2019-12-17 18:55:05.275666460-05:00,1.45
17,YUS,QPK1,12,North,2,141,2019-12-17 18:53:37.705546-05:00,STP1,13.0,2019-12-17 18:55:05.275666460-05:00,1.45
5,YUS,STP1,13,North,0,141,2019-12-17 16:09:37.370500-05:00,OSG1,14.0,2019-12-17 16:11:01.051858260-05:00,1.3833333333333333
5,YUS,STP1,13,North,0,141,2019-12-17 16:09:37.370500-05:00,OSG1,14.0,2019-12-17 16:11:01.051858260-05:00,1.3833333333333333
18,YUS,STP1,13,North,2,141,2019-12-17 18:55:05.275666460-05:00,OSG1,14.0,2019-12-17 18:56:01.145662260-05:00,0.9166666666666666
18,YUS,STP1,13,North,2,141,2019-12-17 18:55:05.275666460-05:00,OSG1,14.0,2019-12-17 18:56:01.145662260-05:00,0.9166666666666666
6,YUS,OSG1,14,North,0,141,2019-12-17 16:11:01.051858260-05:00,STA1,15.0,2019-12-17 16:11:54.415938740-05:00,0.8833333333333333
6,YUS,OSG1,14,North,0,141,2019-12-17 16:11:01.051858260-05:00,STA1,15.0,2019-12-17 16:11:54.415938740-05:00,0.8833333333333333
19,YUS,OSG1,14,North,2,141,2019-12-17 18:56:01.145662260-05:00,STA1,15.0,2019-12-17 18:56:54.036245740-05:00,0.8666666666666667
19,YUS,OSG1,14,North,2,141,2019-12-17 18:56:01.145662260-05:00,STA1,15.0,2019-12-17 18:56:54.036245740-05:00,0.8666666666666667
7,YUS,STA1,15,North,0,141,2019-12-17 16:11:54.415938740-05:00,UNI1,16.0,2019-12-17 16:13:37.470661-05:00,1.7166666666666666
7,YUS,STA1,15,North,0,141,2019-12-17 16:11:54.415938740-05:00,UNI1,16.0,2019-12-17 16:13:37.470661-05:00,1.7166666666666666
20,YUS,STA1,15,North,2,141,2019-12-17 18:56:54.036245740-05:00,UNI1,16.0,2019-12-17 18:58:37.639697-05:00,1.7166666666666666
20,YUS,STA1,15,North,2,141,2019-12-17 18:56:54.036245740-05:00,UNI1,16.0,2019-12-17 18:58:37.639697-05:00,1.7166666666666666
8,YUS,UNI1,16,North,0,141,2019-12-17 16:13:37.470661-05:00,KNG1,17.0,2019-12-17 16:14:37.692150-05:00,1.0
8,YUS,UNI1,16,North,0,141,2019-12-17 16:13:37.470661-05:00,KNG1,17.0,2019-12-17 16:14:37.692150-05:00,1.0
21,YUS,UNI1,16,North,2,141,2019-12-17 18:58:37.639697-05:00,KNG1,17.0,2019-12-17 19:00:37.441062-05:00,1.9833333333333334
21,YUS,UNI1,16,North,2,141,2019-12-17 18:58:37.639697-05:00,KNG1,17.0,2019-12-17 19:00:37.441062-05:00,1.9833333333333334
9,YUS,KNG1,17,North,0,141,2019-12-17 16:14:37.692150-05:00,QUN1,18.0,2019-12-17 16:15:49.762292540-05:00,1.2
9,YUS,KNG1,17,North,0,141,2019-12-17 16:14:37.692150-05:00,QUN1,18.0,2019-12-17 16:15:49.762292540-05:00,1.2
22,YUS,KNG1,17,North,2,141,2019-12-17 19:00:37.441062-05:00,QUN1,18.0,2019-12-17 19:01:37.392678-05:00,0.9833333333333333
22,YUS,KNG1,17,North,2,141,2019-12-17 19:00:37.441062-05:00,QUN1,18.0,2019-12-17 19:01:37.392678-05:00,0.9833333333333333
10,YUS,QUN1,18,North,0,141,2019-12-17 16:15:49.762292540-05:00,DUN1,19.0,2019-12-17 16:17:37.898095-05:00,1.8
10,YUS,QUN1,18,North,0,141,2019-12-17 16:15:49.762292540-05:00,DUN1,19.0,2019-12-17 16:17:37.898095-05:00,1.8
23,YUS,QUN1,18,North,2,141,2019-12-17 19:01:37.392678-05:00,DUN1,19.0,2019-12-17 19:02:37.460215-05:00,1.0
23,YUS,QUN1,18,North,2,141,2019-12-17 19:01:37.392678-05:00,DUN1,19.0,2019-12-17 19:02:37.460215-05:00,1.0
11,YUS,DUN1,19,North,0,141,2019-12-17 16:17:37.898095-05:00,COL1,20.0,2019-12-17 16:18:37.500212-05:00,0.9833333333333333
11,YUS,DUN1,19,North,0,141,2019-12-17 16:17:37.898095-05:00,COL1,20.0,2019-12-17 16:18:37.500212-05:00,0.9833333333333333
24,YUS,DUN1,19,North,2,141,2019-12-17 19:02:37.460215-05:00,COL1,20.0,2019-12-17 19:03:37.515521-05:00,1.0
24,YUS,DUN1,19,North,2,141,2019-12-17 19:02:37.460215-05:00,COL1,20.0,2019-12-17 19:03:37.515521-05:00,1.0
12,YUS,COL1,20,North,0,141,2019-12-17 16:18:37.500212-05:00,WEL1,21.0,2019-12-17 16:21:37.432909-05:00,2.9833333333333334
12,YUS,COL1,20,North,0,141,2019-12-17 16:18:37.500212-05:00,WEL1,21.0,2019-12-17 16:21:37.432909-05:00,2.9833333333333334
25,YUS,COL1,20,North,2,141,2019-12-17 19:03:37.515521-05:00,WEL1,21.0,2019-12-17 19:04:54.165662420-05:00,1.2666666666666666
25,YUS,COL1,20,North,2,141,2019-12-17 19:03:37.515521-05:00,WEL1,21.0,2019-12-17 19:04:54.165662420-05:00,1.2666666666666666
13,YUS,WEL1,21,North,0,141,2019-12-17 16:21:37.432909-05:00,BLO1,22.0,2019-12-17 16:24:37.349719-05:00,2.9833333333333334
13,YUS,WEL1,21,North,0,141,2019-12-17 16:21:37.432909-05:00,BLO1,22.0,2019-12-17 16:24:37.349719-05:00,2.9833333333333334
26,YUS,WEL1,21,North,2,141,2019-12-17 19:04:54.165662420-05:00,BLO1,22.0,2019-12-17 19:06:37.779426-05:00,1.7166666666666666
26,YUS,WEL1,21,North,2,141,2019-12-17 19:04:54.165662420-05:00,BLO1,22.0,2019-12-17 19:06:37.779426-05:00,1.7166666666666666
14,YUS,BLO1,22,North,0,141,2019-12-17 16:24:37.349719-05:00,ROS1,23.0,2019-12-17 16:26:37.493883-05:00,2.0
14,YUS,BLO1,22,North,0,141,2019-12-17 16:24:37.349719-05:00,ROS1,23.0,2019-12-17 16:26:37.493883-05:00,2.0
27,YUS,BLO1,22,North,2,141,2019-12-17 19:06:37.779426-05:00,ROS1,23.0,2019-12-17 19:08:11.319334260-05:00,1.55
27,YUS,BLO1,22,North,2,141,2019-12-17 19:06:37.779426-05:00,ROS1,23.0,2019-12-17 19:08:11.319334260-05:00,1.55
15,YUS,ROS1,23,North,0,141,2019-12-17 16:26:37.493883-05:00,SUM1,24.0,2019-12-17 16:27:37.492042-05:00,0.9833333333333333
15,YUS,ROS1,23,North,0,141,2019-12-17 16:26:37.493883-05:00,SUM1,24.0,2019-12-17 16:27:37.492042-05:00,0.9833333333333333
28,YUS,ROS1,23,North,2,141,2019-12-17 19:08:11.319334260-05:00,SUM1,24.0,2019-12-17 19:09:37.882240-05:00,1.4333333333333333
28,YUS,ROS1,23,North,2,141,2019-12-17 19:08:11.319334260-05:00,SUM1,24.0,2019-12-17 19:09:37.882240-05:00,1.4333333333333333
16,YUS,SUM1,24,North,0,141,2019-12-17 16:27:37.492042-05:00,STC1,25.0,2019-12-17 16:29:38.047263-05:00,2.0
16,YUS,SUM1,24,North,0,141,2019-12-17 16:27:37.492042-05:00,STC1,25.0,2019-12-17 16:29:38.047263-05:00,2.0
29,YUS,SUM1,24,North,2,141,2019-12-17 19:09:37.882240-05:00,STC1,25.0,2019-12-17 19:15:37.444814-05:00,5.983333333333333
29,YUS,SUM1,24,North,2,141,2019-12-17 19:09:37.882240-05:00,STC1,25.0,2019-12-17 19:15:37.444814-05:00,5.983333333333333
17,YUS,STC1,25,North,0,141,2019-12-17 16:29:38.047263-05:00,DAV1,26.0,2019-12-17 16:31:27.628663920-05:00,1.8166666666666667
17,YUS,STC1,25,North,0,141,2019-12-17 16:29:38.047263-05:00,DAV1,26.0,2019-12-17 16:31:27.628663920-05:00,1.8166666666666667
30,YUS,STC1,25,North,2,141,2019-12-17 19:15:37.444814-05:00,DAV1,26.0,2019-12-17 19:17:37.821416-05:00,2.0
30,YUS,STC1,25,North,2,141,2019-12-17 19:15:37.444814-05:00,DAV1,26.0,2019-12-17 19:17:37.821416-05:00,2.0
18,YUS,DAV1,26,North,0,141,2019-12-17 16:31:27.628663920-05:00,EGL1,27.0,2019-12-17 16:32:45.181606739-05:00,1.2833333333333334
18,YUS,DAV1,26,North,0,141,2019-12-17 16:31:27.628663920-05:00,EGL1,27.0,2019-12-17 16:32:45.181606739-05:00,1.2833333333333334
31,YUS,DAV1,26,North,2,141,2019-12-17 19:17:37.821416-05:00,EGL1,27.0,2019-12-17 19:19:37.338881-05:00,1.9833333333333334
31,YUS,DAV1,26,North,2,141,2019-12-17 19:17:37.821416-05:00,EGL1,27.0,2019-12-17 19:19:37.338881-05:00,1.9833333333333334
19,YUS,EGL1,27,North,0,141,2019-12-17 16:32:45.181606739-05:00,LAW1,28.0,2019-12-17 16:35:56.943389260-05:00,3.183333333333333
