index,subwayline,station_char_o,stationid_o,traindirection,trip,trainid,estimated_arrival_o,station_char_d,stationid_d,estimated_arrival_d,cost
0,YUS,DUP2,8,South,0,146,2019-12-23 07:01:37.677187-05:00,SCW2,7.0,2019-12-23 07:04:37.381563-05:00,2.9833333333333334
0,YUS,DUP2,8,South,0,146,2019-12-23 07:01:37.677187-05:00,SCW2,7.0,2019-12-23 07:04:37.381563-05:00,2.9833333333333334
23,YUS,DUP2,8,South,2,146,2019-12-23 09:50:11.655265120-05:00,SCW2,7.0,2019-12-23 09:52:37.754008-05:00,2.433333333333333
1,YUS,SCW2,7,South,0,146,2019-12-23 07:04:37.381563-05:00,CVL2,6.0,2019-12-23 07:09:21.089094260-05:00,4.716666666666667
1,YUS,SCW2,7,South,0,146,2019-12-23 07:04:37.381563-05:00,CVL2,6.0,2019-12-23 07:09:21.089094260-05:00,4.716666666666667
24,YUS,SCW2,7,South,2,146,2019-12-23 09:52:37.754008-05:00,CVL2,6.0,2019-12-23 09:56:37.736959-05:00,3.9833333333333334
2,YUS,CVL2,6,South,0,146,2019-12-23 07:09:21.089094260-05:00,GCN2,5.0,2019-12-23 07:11:11.389917740-05:00,1.8333333333333333
2,YUS,CVL2,6,South,0,146,2019-12-23 07:09:21.089094260-05:00,GCN2,5.0,2019-12-23 07:11:11.389917740-05:00,1.8333333333333333
25,YUS,CVL2,6,South,2,146,2019-12-23 09:56:37.736959-05:00,GCN2,5.0,2019-12-23 09:58:44.793988260-05:00,2.1166666666666667
3,YUS,GCN2,5,South,0,146,2019-12-23 07:11:11.389917740-05:00,LWW2,4.0,2019-12-23 07:12:37.725891-05:00,1.4333333333333333
3,YUS,GCN2,5,South,0,146,2019-12-23 07:11:11.389917740-05:00,LWW2,4.0,2019-12-23 07:12:37.725891-05:00,1.4333333333333333
26,YUS,GCN2,5,South,2,146,2019-12-23 09:58:44.793988260-05:00,LWW2,4.0,2019-12-23 09:59:37.721937-05:00,0.8666666666666667
