index,subwayline,station_char_o,stationid_o,traindirection,trip,trainid,estimated_arrival_o,station_char_d,stationid_d,estimated_arrival_d,cost
0,BD,PAP2,55,West,0,242,2019-12-30 05:47:37.584384-05:00,CHE2,54.0,2019-12-30 05:48:37.499751-05:00,0.9833333333333333
1,BD,PAP2,55,West,0,220,2019-12-30 06:37:45.009862-05:00,CHE2,54.0,2019-12-30 06:39:06.110093480-05:00,1.35
1,BD,CHE2,54,West,0,242,2019-12-30 05:48:37.499751-05:00,BRD2,53.0,2019-12-30 05:50:04.216186520-05:00,1.4333333333333333
2,BD,CHE2,54,West,0,220,2019-12-30 06:39:06.110093480-05:00,BRD2,53.0,2019-12-30 06:40:19.477033140-05:00,1.2166666666666666
2,BD,BRD2,53,West,0,242,2019-12-30 05:50:04.216186520-05:00,CFK2,52.0,2019-12-30 05:51:44.987996-05:00,1.6666666666666667
3,BD,BRD2,53,West,0,220,2019-12-30 06:40:19.477033140-05:00,CFK2,52.0,2019-12-30 06:41:45.012983-05:00,1.4166666666666667
3,BD,CFK2,52,West,0,242,2019-12-30 05:51:44.987996-05:00,SHE2,51.0,2019-12-30 05:52:37.419449-05:00,0.8666666666666667
4,BD,CFK2,52,West,0,220,2019-12-30 06:41:45.012983-05:00,SHE2,51.0,2019-12-30 06:42:45.012802-05:00,0.9833333333333333
4,BD,SHE2,51,West,0,242,2019-12-30 05:52:37.419449-05:00,YNG2,22.0,2019-12-30 05:54:37.561116-05:00,2.0
5,BD,SHE2,51,West,0,220,2019-12-30 06:42:45.012802-05:00,YNG2,22.0,2019-12-30 06:44:37.549311-05:00,1.8666666666666667
5,BD,YNG2,22,West,0,242,2019-12-30 05:54:37.561116-05:00,BAU2,49.0,2019-12-30 05:57:49.670616720-05:00,3.2
6,BD,YNG2,22,West,0,220,2019-12-30 06:44:37.549311-05:00,BAU2,49.0,2019-12-30 06:45:18.276040-05:00,0.6666666666666666
6,BD,BAU2,49,West,0,242,2019-12-30 05:57:49.670616720-05:00,SGL2,48.0,2019-12-30 05:59:20.213884620-05:00,1.5
7,BD,BAU2,49,West,0,220,2019-12-30 06:45:18.276040-05:00,SGL2,10.0,2019-12-30 06:46:37.880552-05:00,1.3166666666666667
7,BD,SGL2,48,West,0,242,2019-12-30 05:59:20.213884620-05:00,BSP2,9.0,2019-12-30 06:00:37.780476-05:00,1.2833333333333334
8,BD,SGL2,10,West,0,220,2019-12-30 06:46:37.880552-05:00,BSP2,9.0,2019-12-30 06:47:37.651961-05:00,0.9833333333333333
8,BD,BSP2,9,West,0,242,2019-12-30 06:00:37.780476-05:00,BAT2,46.0,2019-12-30 06:01:44.994459-05:00,1.1166666666666667
9,BD,BSP2,9,West,0,220,2019-12-30 06:47:37.651961-05:00,BAT2,46.0,2019-12-30 06:48:54.917631380-05:00,1.2833333333333334
9,BD,BAT2,46,West,0,242,2019-12-30 06:01:44.994459-05:00,CHR2,45.0,2019-12-30 06:02:44.997404-05:00,1.0
10,BD,BAT2,46,West,0,220,2019-12-30 06:48:54.917631380-05:00,CHR2,45.0,2019-12-30 06:50:02.427668240-05:00,1.1166666666666667
10,BD,CHR2,45,West,0,242,2019-12-30 06:02:44.997404-05:00,OSS2,44.0,2019-12-30 06:04:37.605102-05:00,1.8666666666666667
11,BD,CHR2,45,West,0,220,2019-12-30 06:50:02.427668240-05:00,OSS2,44.0,2019-12-30 06:51:45.021188-05:00,1.7
11,BD,OSS2,44,West,0,242,2019-12-30 06:04:37.605102-05:00,DUF2,43.0,2019-12-30 06:05:44.998354-05:00,1.1166666666666667
12,BD,OSS2,44,West,0,220,2019-12-30 06:51:45.021188-05:00,DUF2,43.0,2019-12-30 06:52:46.020495-05:00,1.0
12,BD,DUF2,43,West,0,242,2019-12-30 06:05:44.998354-05:00,LAN2,42.0,2019-12-30 06:06:37.606878-05:00,0.8666666666666667
13,BD,DUF2,43,West,0,220,2019-12-30 06:52:46.020495-05:00,LAN2,42.0,2019-12-30 06:53:45.021878-05:00,0.9833333333333333
13,BD,LAN2,42,West,0,242,2019-12-30 06:06:37.606878-05:00,DNW2,41.0,2019-12-30 06:08:09.622323520-05:00,1.5333333333333334
14,BD,LAN2,42,West,0,220,2019-12-30 06:53:45.021878-05:00,DNW2,41.0,2019-12-30 06:55:45.024997-05:00,2.0
14,BD,DNW2,41,West,0,242,2019-12-30 06:08:09.622323520-05:00,KEL2,40.0,2019-12-30 06:09:45.004616-05:00,1.5833333333333333
15,BD,DNW2,41,West,0,220,2019-12-30 06:55:45.024997-05:00,KEL2,40.0,2019-12-30 06:56:45.029363-05:00,1.0
15,BD,KEL2,40,West,0,242,2019-12-30 06:09:45.004616-05:00,HPK2,39.0,2019-12-30 06:10:45.001515-05:00,0.9833333333333333
16,BD,KEL2,40,West,0,220,2019-12-30 06:56:45.029363-05:00,HPK2,39.0,2019-12-30 06:57:45.025479-05:00,0.9833333333333333
16,BD,HPK2,39,West,0,242,2019-12-30 06:10:45.001515-05:00,RUN2,38.0,2019-12-30 06:11:45.004215-05:00,1.0
17,BD,HPK2,39,West,0,220,2019-12-30 06:57:45.025479-05:00,RUN2,38.0,2019-12-30 06:59:11.403072100-05:00,1.4333333333333333
17,BD,RUN2,38,West,0,242,2019-12-30 06:11:45.004215-05:00,JNE2,37.0,2019-12-30 06:13:16.279941760-05:00,1.5166666666666666
18,BD,RUN2,38,West,0,220,2019-12-30 06:59:11.403072100-05:00,JNE2,37.0,2019-12-30 07:00:45.031111-05:00,1.55
18,BD,JNE2,37,West,0,242,2019-12-30 06:13:16.279941760-05:00,OML2,36.0,2019-12-30 06:14:37.695169-05:00,1.35
19,BD,JNE2,37,West,0,220,2019-12-30 07:00:45.031111-05:00,OML2,36.0,2019-12-30 07:01:57.947610860-05:00,1.2
19,BD,OML2,36,West,0,242,2019-12-30 06:14:37.695169-05:00,RYK2,35.0,2019-12-30 06:16:37.483070-05:00,1.9833333333333334
20,BD,OML2,36,West,0,220,2019-12-30 07:01:57.947610860-05:00,RYK2,35.0,2019-12-30 07:04:13.034005760-05:00,2.25
20,BD,RYK2,35,West,0,242,2019-12-30 06:16:37.483070-05:00,ISL2,34.0,2019-12-30 06:18:52.804517-05:00,2.25
21,BD,RYK2,35,West,0,220,2019-12-30 07:04:13.034005760-05:00,ISL2,34.0,2019-12-30 07:06:52.998586-05:00,2.65
21,BD,ISL2,34,West,0,242,2019-12-30 06:18:52.804517-05:00,KIP1,33.0,2019-12-30 06:21:36.779615720-05:00,2.716666666666667
22,BD,ISL2,34,West,0,220,2019-12-30 07:06:52.998586-05:00,KIP1,33.0,2019-12-30 07:10:01.396857240-05:00,3.1333333333333333
0,BD,DON2,56,West,0,220,2019-12-30 06:36:45.002396-05:00,PAP2,55.0,2019-12-30 06:37:45.009862-05:00,1.0
0,BD,ISL1,34,East,3,220,2019-12-30 07:20:14.046212240-05:00,RYK1,35.0,2019-12-30 07:22:37.646008-05:00,2.3833333333333333
0,BD,ISL1,34,East,3,220,2019-12-30 07:20:14.046212240-05:00,RYK1,35.0,2019-12-30 07:22:37.646008-05:00,2.3833333333333333
1,BD,RYK1,35,East,3,220,2019-12-30 07:22:37.646008-05:00,OML1,36.0,2019-12-30 07:24:16.863243240-05:00,1.65
1,BD,RYK1,35,East,3,220,2019-12-30 07:22:37.646008-05:00,OML1,36.0,2019-12-30 07:24:16.863243240-05:00,1.65
2,BD,OML1,36,East,3,220,2019-12-30 07:24:16.863243240-05:00,JNE1,37.0,2019-12-30 07:25:45.019990-05:00,1.4666666666666666
2,BD,OML1,36,East,3,220,2019-12-30 07:24:16.863243240-05:00,JNE1,37.0,2019-12-30 07:25:45.019990-05:00,1.4666666666666666
3,BD,JNE1,37,East,3,220,2019-12-30 07:25:45.019990-05:00,RUN1,38.0,2019-12-30 07:26:57.060060240-05:00,1.2
3,BD,JNE1,37,East,3,220,2019-12-30 07:25:45.019990-05:00,RUN1,38.0,2019-12-30 07:26:57.060060240-05:00,1.2
4,BD,RUN1,38,East,3,220,2019-12-30 07:26:57.060060240-05:00,HPK1,39.0,2019-12-30 07:28:30.845247720-05:00,1.55
4,BD,RUN1,38,East,3,220,2019-12-30 07:26:57.060060240-05:00,HPK1,39.0,2019-12-30 07:28:30.845247720-05:00,1.55
5,BD,HPK1,39,East,3,220,2019-12-30 07:28:30.845247720-05:00,KEL1,40.0,2019-12-30 07:29:45.016418-05:00,1.2333333333333334
5,BD,HPK1,39,East,3,220,2019-12-30 07:28:30.845247720-05:00,KEL1,40.0,2019-12-30 07:29:45.016418-05:00,1.2333333333333334
6,BD,KEL1,40,East,3,220,2019-12-30 07:29:45.016418-05:00,DNW1,41.0,2019-12-30 07:30:45.021669-05:00,1.0
6,BD,KEL1,40,East,3,220,2019-12-30 07:29:45.016418-05:00,DNW1,41.0,2019-12-30 07:30:45.021669-05:00,1.0
7,BD,DNW1,41,East,3,220,2019-12-30 07:30:45.021669-05:00,LAN1,42.0,2019-12-30 07:32:21.245901720-05:00,1.6
7,BD,DNW1,41,East,3,220,2019-12-30 07:30:45.021669-05:00,LAN1,42.0,2019-12-30 07:32:21.245901720-05:00,1.6
8,BD,LAN1,42,East,3,220,2019-12-30 07:32:21.245901720-05:00,DUF1,43.0,2019-12-30 07:33:45.019244-05:00,1.3833333333333333
8,BD,LAN1,42,East,3,220,2019-12-30 07:32:21.245901720-05:00,DUF1,43.0,2019-12-30 07:33:45.019244-05:00,1.3833333333333333
9,BD,DUF1,43,East,3,220,2019-12-30 07:33:45.019244-05:00,OSS1,44.0,2019-12-30 07:34:37.725021-05:00,0.8666666666666667
9,BD,DUF1,43,East,3,220,2019-12-30 07:33:45.019244-05:00,OSS1,44.0,2019-12-30 07:34:37.725021-05:00,0.8666666666666667
10,BD,OSS1,44,East,3,220,2019-12-30 07:34:37.725021-05:00,CHR1,45.0,2019-12-30 07:36:45.020298-05:00,2.1166666666666667
10,BD,OSS1,44,East,3,220,2019-12-30 07:34:37.725021-05:00,CHR1,45.0,2019-12-30 07:36:45.020298-05:00,2.1166666666666667
11,BD,CHR1,45,East,3,220,2019-12-30 07:36:45.020298-05:00,BAT1,46.0,2019-12-30 07:37:45.018998-05:00,0.9833333333333333
11,BD,CHR1,45,East,3,220,2019-12-30 07:36:45.020298-05:00,BAT1,46.0,2019-12-30 07:37:45.018998-05:00,0.9833333333333333
12,BD,BAT1,46,East,3,220,2019-12-30 07:37:45.018998-05:00,BSP1,9.0,2019-12-30 07:38:37.413850-05:00,0.8666666666666667
12,BD,BAT1,46,East,3,220,2019-12-30 07:37:45.018998-05:00,BSP1,9.0,2019-12-30 07:38:37.413850-05:00,0.8666666666666667
