index,subwayline,station_char_o,stationid_o,traindirection,trip,trainid,estimated_arrival_o,station_char_d,stationid_d,estimated_arrival_d,cost
0,BD,GWD1,57,East,0,235,2019-12-18 06:46:45.588437-05:00,COX1,58.0,2019-12-18 06:48:45.593620-05:00,2.0
0,BD,GWD1,57,East,0,235,2019-12-18 06:46:45.588437-05:00,COX1,58.0,2019-12-18 06:48:45.593620-05:00,2.0
1,BD,COX1,58,East,0,235,2019-12-18 06:48:45.593620-05:00,WDB1,59.0,2019-12-18 06:50:13.323497480-05:00,1.45
1,BD,COX1,58,East,0,235,2019-12-18 06:48:45.593620-05:00,WDB1,59.0,2019-12-18 06:50:13.323497480-05:00,1.45
2,BD,WDB1,59,East,0,235,2019-12-18 06:50:13.323497480-05:00,MST1,60.0,2019-12-18 06:51:45.590397-05:00,1.5333333333333334
2,BD,WDB1,59,East,0,235,2019-12-18 06:50:13.323497480-05:00,MST1,60.0,2019-12-18 06:51:45.590397-05:00,1.5333333333333334
3,BD,MST1,60,East,0,235,2019-12-18 06:51:45.590397-05:00,VPK1,61.0,2019-12-18 06:53:44.589263-05:00,1.9666666666666666
3,BD,MST1,60,East,0,235,2019-12-18 06:51:45.590397-05:00,VPK1,61.0,2019-12-18 06:53:44.589263-05:00,1.9666666666666666
4,BD,VPK1,61,East,0,235,2019-12-18 06:53:44.589263-05:00,WAR1,62.0,2019-12-18 06:56:45.594027-05:00,3.0166666666666666
4,BD,VPK1,61,East,0,235,2019-12-18 06:53:44.589263-05:00,WAR1,62.0,2019-12-18 06:56:45.594027-05:00,3.0166666666666666
5,BD,WAR1,62,East,0,235,2019-12-18 06:56:45.594027-05:00,KEN2,63.0,2019-12-18 07:01:20.858810280-05:00,4.583333333333333
5,BD,WAR1,62,East,0,235,2019-12-18 06:56:45.594027-05:00,KEN2,63.0,2019-12-18 07:01:20.858810280-05:00,4.583333333333333
6,BD,KEN2,63,East,0,235,2019-12-18 07:01:20.858810280-05:00,KEN1,63.0,2019-12-18 07:01:20.858810280-05:00,0.0
