index,subwayline,station_char_o,stationid_o,traindirection,trip,trainid,estimated_arrival_o,station_char_d,stationid_d,estimated_arrival_d,cost
0,YUS,NYC2,31,South,0,120,2019-12-13 11:01:37.578102-05:00,SHP2,64.0,2019-12-13 11:04:45.261907-05:00,3.1166666666666667
0,YUS,NYC2,31,South,0,120,2019-12-13 11:01:37.578102-05:00,SHP2,64.0,2019-12-13 11:04:45.261907-05:00,3.1166666666666667
0,YUS,NYC2,31,South,2,120,2019-12-13 14:00:37.420523-05:00,SHP2,30.0,2019-12-13 14:02:37.521169-05:00,2.0
0,YUS,NYC2,31,South,2,120,2019-12-13 14:00:37.420523-05:00,SHP2,30.0,2019-12-13 14:02:37.521169-05:00,2.0
1,YUS,SHP2,64,South,0,120,2019-12-13 11:04:45.261907-05:00,YKM2,29.0,2019-12-13 11:10:37.739341-05:00,5.866666666666666
1,YUS,SHP2,64,South,0,120,2019-12-13 11:04:45.261907-05:00,YKM2,29.0,2019-12-13 11:10:37.739341-05:00,5.866666666666666
1,YUS,SHP2,30,South,2,120,2019-12-13 14:02:37.521169-05:00,YKM2,29.0,2019-12-13 14:05:52.524384-05:00,3.25
1,YUS,SHP2,30,South,2,120,2019-12-13 14:02:37.521169-05:00,YKM2,29.0,2019-12-13 14:05:52.524384-05:00,3.25
2,YUS,YKM2,29,South,0,120,2019-12-13 11:10:37.739341-05:00,LAW2,28.0,2019-12-13 11:17:53.260265-05:00,7.25
2,YUS,YKM2,29,South,0,120,2019-12-13 11:10:37.739341-05:00,LAW2,28.0,2019-12-13 11:17:53.260265-05:00,7.25
2,YUS,YKM2,29,South,2,120,2019-12-13 14:05:52.524384-05:00,LAW2,28.0,2019-12-13 14:09:37.420274-05:00,3.7333333333333334
2,YUS,YKM2,29,South,2,120,2019-12-13 14:05:52.524384-05:00,LAW2,28.0,2019-12-13 14:09:37.420274-05:00,3.7333333333333334
3,YUS,LAW2,28,South,0,120,2019-12-13 11:17:53.260265-05:00,EGL2,27.0,2019-12-13 11:23:37.339982-05:00,5.733333333333333
3,YUS,LAW2,28,South,0,120,2019-12-13 11:17:53.260265-05:00,EGL2,27.0,2019-12-13 11:23:37.339982-05:00,5.733333333333333
3,YUS,LAW2,28,South,2,120,2019-12-13 14:09:37.420274-05:00,EGL2,27.0,2019-12-13 14:12:37.734694-05:00,3.0
3,YUS,LAW2,28,South,2,120,2019-12-13 14:09:37.420274-05:00,EGL2,27.0,2019-12-13 14:12:37.734694-05:00,3.0
4,YUS,EGL2,27,South,0,120,2019-12-13 11:23:37.339982-05:00,DAV2,26.0,2019-12-13 11:26:37.479757-05:00,3.0
4,YUS,EGL2,27,South,0,120,2019-12-13 11:23:37.339982-05:00,DAV2,26.0,2019-12-13 11:26:37.479757-05:00,3.0
4,YUS,EGL2,27,South,2,120,2019-12-13 14:12:37.734694-05:00,DAV2,26.0,2019-12-13 14:14:37.616254-05:00,1.9833333333333334
4,YUS,EGL2,27,South,2,120,2019-12-13 14:12:37.734694-05:00,DAV2,26.0,2019-12-13 14:14:37.616254-05:00,1.9833333333333334
5,YUS,DAV2,26,South,0,120,2019-12-13 11:26:37.479757-05:00,STC2,25.0,2019-12-13 11:28:37.459675-05:00,1.9833333333333334
5,YUS,DAV2,26,South,0,120,2019-12-13 11:26:37.479757-05:00,STC2,25.0,2019-12-13 11:28:37.459675-05:00,1.9833333333333334
5,YUS,DAV2,26,South,2,120,2019-12-13 14:14:37.616254-05:00,STC2,25.0,2019-12-13 14:17:38.372688-05:00,3.0
5,YUS,DAV2,26,South,2,120,2019-12-13 14:14:37.616254-05:00,STC2,25.0,2019-12-13 14:17:38.372688-05:00,3.0
6,YUS,STC2,25,South,0,120,2019-12-13 11:28:37.459675-05:00,SUM2,24.0,2019-12-13 11:30:37.704109-05:00,2.0
6,YUS,STC2,25,South,0,120,2019-12-13 11:28:37.459675-05:00,SUM2,24.0,2019-12-13 11:30:37.704109-05:00,2.0
6,YUS,STC2,25,South,2,120,2019-12-13 14:17:38.372688-05:00,SUM2,24.0,2019-12-13 14:18:37.877960-05:00,0.9833333333333333
6,YUS,STC2,25,South,2,120,2019-12-13 14:17:38.372688-05:00,SUM2,24.0,2019-12-13 14:18:37.877960-05:00,0.9833333333333333
7,YUS,SUM2,24,South,0,120,2019-12-13 11:30:37.704109-05:00,ROS2,23.0,2019-12-13 11:31:54.470010060-05:00,1.2666666666666666
7,YUS,SUM2,24,South,0,120,2019-12-13 11:30:37.704109-05:00,ROS2,23.0,2019-12-13 11:31:54.470010060-05:00,1.2666666666666666
7,YUS,SUM2,24,South,2,120,2019-12-13 14:18:37.877960-05:00,ROS2,23.0,2019-12-13 14:20:37.514329-05:00,1.9833333333333334
7,YUS,SUM2,24,South,2,120,2019-12-13 14:18:37.877960-05:00,ROS2,23.0,2019-12-13 14:20:37.514329-05:00,1.9833333333333334
8,YUS,ROS2,23,South,0,120,2019-12-13 11:31:54.470010060-05:00,BLO2,22.0,2019-12-13 11:33:37.507173-05:00,1.7166666666666666
8,YUS,ROS2,23,South,0,120,2019-12-13 11:31:54.470010060-05:00,BLO2,22.0,2019-12-13 11:33:37.507173-05:00,1.7166666666666666
8,YUS,ROS2,23,South,2,120,2019-12-13 14:20:37.514329-05:00,BLO2,22.0,2019-12-13 14:22:37.929682-05:00,2.0
8,YUS,ROS2,23,South,2,120,2019-12-13 14:20:37.514329-05:00,BLO2,22.0,2019-12-13 14:22:37.929682-05:00,2.0
9,YUS,BLO2,22,South,0,120,2019-12-13 11:33:37.507173-05:00,WEL2,21.0,2019-12-13 11:35:37.817618-05:00,2.0
9,YUS,BLO2,22,South,0,120,2019-12-13 11:33:37.507173-05:00,WEL2,21.0,2019-12-13 11:35:37.817618-05:00,2.0
9,YUS,BLO2,22,South,2,120,2019-12-13 14:22:37.929682-05:00,WEL2,21.0,2019-12-13 14:24:37.633079-05:00,1.9833333333333334
9,YUS,BLO2,22,South,2,120,2019-12-13 14:22:37.929682-05:00,WEL2,21.0,2019-12-13 14:24:37.633079-05:00,1.9833333333333334
10,YUS,WEL2,21,South,0,120,2019-12-13 11:35:37.817618-05:00,COL2,20.0,2019-12-13 11:37:37.518846-05:00,1.9833333333333334
10,YUS,WEL2,21,South,0,120,2019-12-13 11:35:37.817618-05:00,COL2,20.0,2019-12-13 11:37:37.518846-05:00,1.9833333333333334
10,YUS,WEL2,21,South,2,120,2019-12-13 14:24:37.633079-05:00,COL2,20.0,2019-12-13 14:25:37.695321-05:00,1.0
10,YUS,WEL2,21,South,2,120,2019-12-13 14:24:37.633079-05:00,COL2,20.0,2019-12-13 14:25:37.695321-05:00,1.0
11,YUS,COL2,20,South,0,120,2019-12-13 11:37:37.518846-05:00,DUN2,19.0,2019-12-13 11:38:37.688785-05:00,1.0
11,YUS,COL2,20,South,0,120,2019-12-13 11:37:37.518846-05:00,DUN2,19.0,2019-12-13 11:38:37.688785-05:00,1.0
11,YUS,COL2,20,South,2,120,2019-12-13 14:25:37.695321-05:00,DUN2,19.0,2019-12-13 14:27:37.566980-05:00,1.9833333333333334
11,YUS,COL2,20,South,2,120,2019-12-13 14:25:37.695321-05:00,DUN2,19.0,2019-12-13 14:27:37.566980-05:00,1.9833333333333334
12,YUS,DUN2,19,South,0,120,2019-12-13 11:38:37.688785-05:00,QUN2,18.0,2019-12-13 11:40:37.545292-05:00,1.9833333333333334
12,YUS,DUN2,19,South,0,120,2019-12-13 11:38:37.688785-05:00,QUN2,18.0,2019-12-13 11:40:37.545292-05:00,1.9833333333333334
12,YUS,DUN2,19,South,2,120,2019-12-13 14:27:37.566980-05:00,QUN2,18.0,2019-12-13 14:28:41.864726220-05:00,1.0666666666666667
12,YUS,DUN2,19,South,2,120,2019-12-13 14:27:37.566980-05:00,QUN2,18.0,2019-12-13 14:28:41.864726220-05:00,1.0666666666666667
13,YUS,QUN2,18,South,0,120,2019-12-13 11:40:37.545292-05:00,KNG2,17.0,2019-12-13 11:41:37.261934-05:00,0.9833333333333333
13,YUS,QUN2,18,South,0,120,2019-12-13 11:40:37.545292-05:00,KNG2,17.0,2019-12-13 11:41:37.261934-05:00,0.9833333333333333
13,YUS,QUN2,18,South,2,120,2019-12-13 14:28:41.864726220-05:00,KNG2,17.0,2019-12-13 14:30:37.748818-05:00,1.9166666666666667
13,YUS,QUN2,18,South,2,120,2019-12-13 14:28:41.864726220-05:00,KNG2,17.0,2019-12-13 14:30:37.748818-05:00,1.9166666666666667
14,YUS,KNG2,17,South,0,120,2019-12-13 11:41:37.261934-05:00,UNI2,16.0,2019-12-13 11:43:37.601178-05:00,2.0
14,YUS,KNG2,17,South,0,120,2019-12-13 11:41:37.261934-05:00,UNI2,16.0,2019-12-13 11:43:37.601178-05:00,2.0
14,YUS,KNG2,17,South,2,120,2019-12-13 14:30:37.748818-05:00,UNI2,16.0,2019-12-13 14:32:37.512830-05:00,1.9833333333333334
14,YUS,KNG2,17,South,2,120,2019-12-13 14:30:37.748818-05:00,UNI2,16.0,2019-12-13 14:32:37.512830-05:00,1.9833333333333334
15,YUS,UNI2,16,South,0,120,2019-12-13 11:43:37.601178-05:00,STA2,15.0,2019-12-13 11:45:37.626879-05:00,2.0
15,YUS,UNI2,16,South,0,120,2019-12-13 11:43:37.601178-05:00,STA2,15.0,2019-12-13 11:45:37.626879-05:00,2.0
15,YUS,UNI2,16,South,2,120,2019-12-13 14:32:37.512830-05:00,STA2,15.0,2019-12-13 14:34:37.503383-05:00,1.9833333333333334
15,YUS,UNI2,16,South,2,120,2019-12-13 14:32:37.512830-05:00,STA2,15.0,2019-12-13 14:34:37.503383-05:00,1.9833333333333334
16,YUS,STA2,15,South,0,120,2019-12-13 11:45:37.626879-05:00,OSG2,14.0,2019-12-13 11:46:37.518401-05:00,0.9833333333333333
16,YUS,STA2,15,South,0,120,2019-12-13 11:45:37.626879-05:00,OSG2,14.0,2019-12-13 11:46:37.518401-05:00,0.9833333333333333
16,YUS,STA2,15,South,2,120,2019-12-13 14:34:37.503383-05:00,OSG2,14.0,2019-12-13 14:35:37.665617-05:00,1.0
16,YUS,STA2,15,South,2,120,2019-12-13 14:34:37.503383-05:00,OSG2,14.0,2019-12-13 14:35:37.665617-05:00,1.0
17,YUS,OSG2,14,South,0,120,2019-12-13 11:46:37.518401-05:00,STP2,13.0,2019-12-13 11:47:37.645634-05:00,1.0
17,YUS,OSG2,14,South,0,120,2019-12-13 11:46:37.518401-05:00,STP2,13.0,2019-12-13 11:47:37.645634-05:00,1.0
17,YUS,OSG2,14,South,2,120,2019-12-13 14:35:37.665617-05:00,STP2,13.0,2019-12-13 14:37:39.014532-05:00,2.0166666666666666
17,YUS,OSG2,14,South,2,120,2019-12-13 14:35:37.665617-05:00,STP2,13.0,2019-12-13 14:37:39.014532-05:00,2.0166666666666666
18,YUS,STP2,13,South,0,120,2019-12-13 11:47:37.645634-05:00,QPK2,12.0,2019-12-13 11:49:37.620613-05:00,1.9833333333333334
18,YUS,STP2,13,South,0,120,2019-12-13 11:47:37.645634-05:00,QPK2,12.0,2019-12-13 11:49:37.620613-05:00,1.9833333333333334
19,YUS,STP2,13,South,2,120,2019-12-13 14:37:39.014532-05:00,QPK2,12.0,2019-12-13 14:38:50.500637720-05:00,1.1833333333333333
19,YUS,STP2,13,South,2,120,2019-12-13 14:37:39.014532-05:00,QPK2,12.0,2019-12-13 14:38:50.500637720-05:00,1.1833333333333333
19,YUS,QPK2,12,South,0,120,2019-12-13 11:49:37.620613-05:00,MUS2,11.0,2019-12-13 11:51:37.528755-05:00,1.9833333333333334
19,YUS,QPK2,12,South,0,120,2019-12-13 11:49:37.620613-05:00,MUS2,11.0,2019-12-13 11:51:37.528755-05:00,1.9833333333333334
