index,subwayline,station_char_o,stationid_o,traindirection,trip,trainid,estimated_arrival_o,station_char_d,stationid_d,estimated_arrival_d,cost
0,YUS,EGL1,27,North,0,128,2019-12-23 16:01:37.482652-05:00,LAW1,28.0,2019-12-23 16:04:37.952000-05:00,3.0
0,YUS,EGL1,27,North,0,128,2019-12-23 16:01:37.482652-05:00,LAW1,28.0,2019-12-23 16:04:37.952000-05:00,3.0
30,YUS,STC1,25,North,2,128,2019-12-23 18:44:13.700124460-05:00,LAW1,28.0,2019-12-23 18:48:38.077339-05:00,4.4
30,YUS,STC1,25,North,2,128,2019-12-23 18:44:13.700124460-05:00,LAW1,28.0,2019-12-23 18:48:38.077339-05:00,4.4
1,YUS,LAW1,28,North,0,128,2019-12-23 16:04:37.952000-05:00,YKM1,29.0,2019-12-23 16:07:37.818621-05:00,2.9833333333333334
1,YUS,LAW1,28,North,0,128,2019-12-23 16:04:37.952000-05:00,YKM1,29.0,2019-12-23 16:07:37.818621-05:00,2.9833333333333334
31,YUS,LAW1,28,North,2,128,2019-12-23 18:48:38.077339-05:00,YKM1,29.0,2019-12-23 18:54:22.523097460-05:00,5.733333333333333
31,YUS,LAW1,28,North,2,128,2019-12-23 18:48:38.077339-05:00,YKM1,29.0,2019-12-23 18:54:22.523097460-05:00,5.733333333333333
2,YUS,YKM1,29,North,0,128,2019-12-23 16:07:37.818621-05:00,SHP1,64.0,2019-12-23 16:10:45.402107-05:00,3.1166666666666667
2,YUS,YKM1,29,North,0,128,2019-12-23 16:07:37.818621-05:00,SHP1,64.0,2019-12-23 16:10:45.402107-05:00,3.1166666666666667
3,YUS,SHP1,64,North,0,128,2019-12-23 16:10:45.402107-05:00,NYC1,31.0,2019-12-23 16:12:45.398864-05:00,1.9833333333333334
3,YUS,SHP1,64,North,0,128,2019-12-23 16:10:45.402107-05:00,NYC1,31.0,2019-12-23 16:12:45.398864-05:00,1.9833333333333334
4,YUS,NYC1,31,North,0,128,2019-12-23 16:12:45.398864-05:00,FIN2,32.0,2019-12-23 16:16:43.220230540-05:00,3.95
4,YUS,NYC1,31,North,0,128,2019-12-23 16:12:45.398864-05:00,FIN2,32.0,2019-12-23 16:16:43.220230540-05:00,3.95
0,YUS,VMC1,80,North,2,128,2019-12-23 17:39:53.406890-05:00,HWY1,79.0,2019-12-23 17:43:37.646067-05:00,3.7333333333333334
0,YUS,VMC1,80,North,2,128,2019-12-23 17:39:53.406890-05:00,HWY1,79.0,2019-12-23 17:43:37.646067-05:00,3.7333333333333334
1,YUS,HWY1,79,North,2,128,2019-12-23 17:43:37.646067-05:00,PVL1,78.0,2019-12-23 17:45:37.574413-05:00,1.9833333333333334
1,YUS,HWY1,79,North,2,128,2019-12-23 17:43:37.646067-05:00,PVL1,78.0,2019-12-23 17:45:37.574413-05:00,1.9833333333333334
2,YUS,PVL1,78,North,2,128,2019-12-23 17:45:37.574413-05:00,YUN1,77.0,2019-12-23 17:47:15.578172720-05:00,1.6333333333333333
2,YUS,PVL1,78,North,2,128,2019-12-23 17:45:37.574413-05:00,YUN1,77.0,2019-12-23 17:47:15.578172720-05:00,1.6333333333333333
3,YUS,YUN1,77,North,2,128,2019-12-23 17:47:15.578172720-05:00,FIW1,76.0,2019-12-23 17:49:37.751149-05:00,2.3666666666666667
3,YUS,YUN1,77,North,2,128,2019-12-23 17:47:15.578172720-05:00,FIW1,76.0,2019-12-23 17:49:37.751149-05:00,2.3666666666666667
4,YUS,FIW1,76,North,2,128,2019-12-23 17:49:37.751149-05:00,DNP1,75.0,2019-12-23 17:52:37.390910-05:00,2.9833333333333334
4,YUS,FIW1,76,North,2,128,2019-12-23 17:49:37.751149-05:00,DNP1,75.0,2019-12-23 17:52:37.390910-05:00,2.9833333333333334
5,YUS,DNP1,75,North,2,128,2019-12-23 17:52:37.390910-05:00,SHW1,1.0,2019-12-23 17:54:37.493404-05:00,2.0
5,YUS,DNP1,75,North,2,128,2019-12-23 17:52:37.390910-05:00,SHW1,1.0,2019-12-23 17:54:37.493404-05:00,2.0
6,YUS,SHW1,1,North,2,128,2019-12-23 17:54:37.493404-05:00,WIL1,2.0,2019-12-23 17:57:37.659553-05:00,3.0
6,YUS,SHW1,1,North,2,128,2019-12-23 17:54:37.493404-05:00,WIL1,2.0,2019-12-23 17:57:37.659553-05:00,3.0
7,YUS,WIL1,2,North,2,128,2019-12-23 17:57:37.659553-05:00,YKD1,3.0,2019-12-23 17:59:37.839145-05:00,2.0
7,YUS,WIL1,2,North,2,128,2019-12-23 17:57:37.659553-05:00,YKD1,3.0,2019-12-23 17:59:37.839145-05:00,2.0
8,YUS,YKD1,3,North,2,128,2019-12-23 17:59:37.839145-05:00,LWW1,4.0,2019-12-23 18:01:37.698738-05:00,1.9833333333333334
8,YUS,YKD1,3,North,2,128,2019-12-23 17:59:37.839145-05:00,LWW1,4.0,2019-12-23 18:01:37.698738-05:00,1.9833333333333334
9,YUS,LWW1,4,North,2,128,2019-12-23 18:01:37.698738-05:00,GCN1,5.0,2019-12-23 18:03:05.653944600-05:00,1.45
9,YUS,LWW1,4,North,2,128,2019-12-23 18:01:37.698738-05:00,GCN1,5.0,2019-12-23 18:03:05.653944600-05:00,1.45
10,YUS,GCN1,5,North,2,128,2019-12-23 18:03:05.653944600-05:00,CVL1,6.0,2019-12-23 18:05:11.168959700-05:00,2.0833333333333335
10,YUS,GCN1,5,North,2,128,2019-12-23 18:03:05.653944600-05:00,CVL1,6.0,2019-12-23 18:05:11.168959700-05:00,2.0833333333333335
11,YUS,CVL1,6,North,2,128,2019-12-23 18:05:11.168959700-05:00,SCW1,7.0,2019-12-23 18:09:37.492229-05:00,4.433333333333334
11,YUS,CVL1,6,North,2,128,2019-12-23 18:05:11.168959700-05:00,SCW1,7.0,2019-12-23 18:09:37.492229-05:00,4.433333333333334
12,YUS,SCW1,7,North,2,128,2019-12-23 18:09:37.492229-05:00,DUP1,8.0,2019-12-23 18:12:37.561868-05:00,3.0
12,YUS,SCW1,7,North,2,128,2019-12-23 18:09:37.492229-05:00,DUP1,8.0,2019-12-23 18:12:37.561868-05:00,3.0
13,YUS,DUP1,8,North,2,128,2019-12-23 18:12:37.561868-05:00,SPA1,9.0,2019-12-23 18:13:37.636635-05:00,1.0
13,YUS,DUP1,8,North,2,128,2019-12-23 18:12:37.561868-05:00,SPA1,9.0,2019-12-23 18:13:37.636635-05:00,1.0
14,YUS,SPA1,9,North,2,128,2019-12-23 18:13:37.636635-05:00,SGU1,10.0,2019-12-23 18:15:37.527687-05:00,1.9833333333333334
14,YUS,SPA1,9,North,2,128,2019-12-23 18:13:37.636635-05:00,SGU1,10.0,2019-12-23 18:15:37.527687-05:00,1.9833333333333334
15,YUS,SGU1,10,North,2,128,2019-12-23 18:15:37.527687-05:00,MUS1,11.0,2019-12-23 18:17:46.846779180-05:00,2.15
15,YUS,SGU1,10,North,2,128,2019-12-23 18:15:37.527687-05:00,MUS1,11.0,2019-12-23 18:17:46.846779180-05:00,2.15
16,YUS,MUS1,11,North,2,128,2019-12-23 18:17:46.846779180-05:00,QPK1,12.0,2019-12-23 18:19:37.628677-05:00,1.8333333333333333
16,YUS,MUS1,11,North,2,128,2019-12-23 18:17:46.846779180-05:00,QPK1,12.0,2019-12-23 18:19:37.628677-05:00,1.8333333333333333
17,YUS,QPK1,12,North,2,128,2019-12-23 18:19:37.628677-05:00,STP1,13.0,2019-12-23 18:22:37.529591-05:00,2.9833333333333334
17,YUS,QPK1,12,North,2,128,2019-12-23 18:19:37.628677-05:00,STP1,13.0,2019-12-23 18:22:37.529591-05:00,2.9833333333333334
18,YUS,STP1,13,North,2,128,2019-12-23 18:22:37.529591-05:00,OSG1,14.0,2019-12-23 18:24:37.654894-05:00,2.0
18,YUS,STP1,13,North,2,128,2019-12-23 18:22:37.529591-05:00,OSG1,14.0,2019-12-23 18:24:37.654894-05:00,2.0
19,YUS,OSG1,14,North,2,128,2019-12-23 18:24:37.654894-05:00,STA1,15.0,2019-12-23 18:26:37.400804-05:00,1.9833333333333334
19,YUS,OSG1,14,North,2,128,2019-12-23 18:24:37.654894-05:00,STA1,15.0,2019-12-23 18:26:37.400804-05:00,1.9833333333333334
20,YUS,STA1,15,North,2,128,2019-12-23 18:26:37.400804-05:00,UNI1,16.0,2019-12-23 18:29:37.449370-05:00,3.0
20,YUS,STA1,15,North,2,128,2019-12-23 18:26:37.400804-05:00,UNI1,16.0,2019-12-23 18:29:37.449370-05:00,3.0
21,YUS,UNI1,16,North,2,128,2019-12-23 18:29:37.449370-05:00,KNG1,17.0,2019-12-23 18:32:37.449301-05:00,2.9833333333333334
21,YUS,UNI1,16,North,2,128,2019-12-23 18:29:37.449370-05:00,KNG1,17.0,2019-12-23 18:32:37.449301-05:00,2.9833333333333334
22,YUS,KNG1,17,North,2,128,2019-12-23 18:32:37.449301-05:00,QUN1,18.0,2019-12-23 18:33:37.473848-05:00,1.0
22,YUS,KNG1,17,North,2,128,2019-12-23 18:32:37.449301-05:00,QUN1,18.0,2019-12-23 18:33:37.473848-05:00,1.0
23,YUS,QUN1,18,North,2,128,2019-12-23 18:33:37.473848-05:00,DUN1,19.0,2019-12-23 18:34:37.698307-05:00,1.0
