index,subwayline,station_char_o,stationid_o,traindirection,trip,trainid,estimated_arrival_o,station_char_d,stationid_d,estimated_arrival_d,cost
0,BD,GWD1,57,East,0,239,2019-12-17 06:51:44.619292-05:00,COX1,58.0,2019-12-17 06:53:45.626417-05:00,2.0166666666666666
0,BD,GWD1,57,East,0,239,2019-12-17 06:51:44.619292-05:00,COX1,58.0,2019-12-17 06:53:45.626417-05:00,2.0166666666666666
1,BD,COX1,58,East,0,239,2019-12-17 06:53:45.626417-05:00,WDB1,59.0,2019-12-17 06:54:45.625697-05:00,0.9833333333333333
1,BD,COX1,58,East,0,239,2019-12-17 06:53:45.626417-05:00,WDB1,59.0,2019-12-17 06:54:45.625697-05:00,0.9833333333333333
2,BD,WDB1,59,East,0,239,2019-12-17 06:54:45.625697-05:00,MST1,60.0,2019-12-17 06:56:44.624907-05:00,1.9666666666666666
2,BD,WDB1,59,East,0,239,2019-12-17 06:54:45.625697-05:00,MST1,60.0,2019-12-17 06:56:44.624907-05:00,1.9666666666666666
3,BD,MST1,60,East,0,239,2019-12-17 06:56:44.624907-05:00,VPK1,61.0,2019-12-17 06:58:13.823555520-05:00,1.4833333333333334
3,BD,MST1,60,East,0,239,2019-12-17 06:56:44.624907-05:00,VPK1,61.0,2019-12-17 06:58:13.823555520-05:00,1.4833333333333334
4,BD,VPK1,61,East,0,239,2019-12-17 06:58:13.823555520-05:00,WAR1,62.0,2019-12-17 07:01:21.691328140-05:00,3.1166666666666667
4,BD,VPK1,61,East,0,239,2019-12-17 06:58:13.823555520-05:00,WAR1,62.0,2019-12-17 07:01:21.691328140-05:00,3.1166666666666667
5,BD,WAR1,62,East,0,239,2019-12-17 07:01:21.691328140-05:00,KEN1,63.0,2019-12-17 07:06:44.625665-05:00,5.366666666666666
5,BD,WAR1,62,East,0,239,2019-12-17 07:01:21.691328140-05:00,KEN1,63.0,2019-12-17 07:06:44.625665-05:00,5.366666666666666
0,BD,ISL1,34,East,2,239,2019-12-17 08:02:52.407354900-05:00,RYK1,35.0,2019-12-17 08:05:02.518623760-05:00,2.1666666666666665
0,BD,ISL1,34,East,2,239,2019-12-17 08:02:52.407354900-05:00,RYK1,35.0,2019-12-17 08:05:02.518623760-05:00,2.1666666666666665
1,BD,RYK1,35,East,2,239,2019-12-17 08:05:02.518623760-05:00,OML1,36.0,2019-12-17 08:07:09.195158240-05:00,2.1
1,BD,RYK1,35,East,2,239,2019-12-17 08:05:02.518623760-05:00,OML1,36.0,2019-12-17 08:07:09.195158240-05:00,2.1
2,BD,OML1,36,East,2,239,2019-12-17 08:07:09.195158240-05:00,JNE1,37.0,2019-12-17 08:08:37.718536-05:00,1.4666666666666666
2,BD,OML1,36,East,2,239,2019-12-17 08:07:09.195158240-05:00,JNE1,37.0,2019-12-17 08:08:37.718536-05:00,1.4666666666666666
