index,subwayline,station_char_o,stationid_o,traindirection,trip,trainid,estimated_arrival_o,station_char_d,stationid_d,estimated_arrival_d,cost
0,BD,OSS2,44,West,0,226,2019-12-09 20:00:37.545480-05:00,DUF2,43.0,2019-12-09 20:02:13.034293340-05:00,1.5833333333333333
0,BD,OSS2,44,West,0,226,2019-12-09 20:00:37.545480-05:00,DUF2,43.0,2019-12-09 20:02:13.034293340-05:00,1.5833333333333333
19,BD,OSS2,44,West,2,226,2019-12-09 21:43:45.025240660-05:00,DUF2,43.0,2019-12-09 21:45:20.213517340-05:00,1.5833333333333333
18,BD,OSS2,44,West,4,226,2019-12-09 23:26:06.609476360-05:00,DUF2,43.0,2019-12-09 23:27:44.832484-05:00,1.6333333333333333
1,BD,DUF2,43,West,0,226,2019-12-09 20:02:13.034293340-05:00,LAN2,42.0,2019-12-09 20:03:19.395377-05:00,1.1
1,BD,DUF2,43,West,0,226,2019-12-09 20:02:13.034293340-05:00,LAN2,42.0,2019-12-09 20:03:19.395377-05:00,1.1
20,BD,DUF2,43,West,2,226,2019-12-09 21:45:20.213517340-05:00,LAN2,42.0,2019-12-09 21:46:37.638974-05:00,1.2833333333333334
19,BD,DUF2,43,West,4,226,2019-12-09 23:27:44.832484-05:00,LAN2,42.0,2019-12-09 23:28:44.844434-05:00,1.0
2,BD,LAN2,42,West,0,226,2019-12-09 20:03:19.395377-05:00,DNW2,41.0,2019-12-09 20:04:37.464873-05:00,1.3
2,BD,LAN2,42,West,0,226,2019-12-09 20:03:19.395377-05:00,DNW2,41.0,2019-12-09 20:04:37.464873-05:00,1.3
21,BD,LAN2,42,West,2,226,2019-12-09 21:46:37.638974-05:00,DNW2,41.0,2019-12-09 21:47:37.481907-05:00,0.9833333333333333
20,BD,LAN2,42,West,4,226,2019-12-09 23:28:44.844434-05:00,DNW2,41.0,2019-12-09 23:30:27.844188660-05:00,1.7
3,BD,DNW2,41,West,0,226,2019-12-09 20:04:37.464873-05:00,KEL2,40.0,2019-12-09 20:05:58.698025980-05:00,1.35
3,BD,DNW2,41,West,0,226,2019-12-09 20:04:37.464873-05:00,KEL2,40.0,2019-12-09 20:05:58.698025980-05:00,1.35
22,BD,DNW2,41,West,2,226,2019-12-09 21:47:37.481907-05:00,KEL2,40.0,2019-12-09 21:49:44.789827-05:00,2.1166666666666667
21,BD,DNW2,41,West,4,226,2019-12-09 23:30:27.844188660-05:00,KEL2,40.0,2019-12-09 23:31:37.629784-05:00,1.15
4,BD,KEL2,40,West,0,226,2019-12-09 20:05:58.698025980-05:00,HPK2,39.0,2019-12-09 20:07:45.260122-05:00,1.7666666666666666
4,BD,KEL2,40,West,0,226,2019-12-09 20:05:58.698025980-05:00,HPK2,39.0,2019-12-09 20:07:45.260122-05:00,1.7666666666666666
23,BD,KEL2,40,West,2,226,2019-12-09 21:49:44.789827-05:00,HPK2,39.0,2019-12-09 21:51:05.787341360-05:00,1.3333333333333333
22,BD,KEL2,40,West,4,226,2019-12-09 23:31:37.629784-05:00,HPK2,39.0,2019-12-09 23:32:58.446962360-05:00,1.3333333333333333
5,BD,HPK2,39,West,0,226,2019-12-09 20:07:45.260122-05:00,RUN2,38.0,2019-12-09 20:09:10.662798980-05:00,1.4166666666666667
5,BD,HPK2,39,West,0,226,2019-12-09 20:07:45.260122-05:00,RUN2,38.0,2019-12-09 20:09:10.662798980-05:00,1.4166666666666667
24,BD,HPK2,39,West,2,226,2019-12-09 21:51:05.787341360-05:00,RUN2,38.0,2019-12-09 21:52:44.794690-05:00,1.65
