index,subwayline,station_char_o,stationid_o,traindirection,trip,trainid,estimated_arrival_o,station_char_d,stationid_d,estimated_arrival_d,cost
0,BD,WAR2,62,West,0,201,2019-12-23 20:01:00.775744660-05:00,VPK2,61.0,2019-12-23 20:04:03.857820360-05:00,3.05
0,BD,WAR2,62,West,0,201,2019-12-23 20:01:00.775744660-05:00,VPK2,61.0,2019-12-23 20:04:03.857820360-05:00,3.05
1,BD,WAR2,62,West,2,201,2019-12-23 21:51:19.009515020-05:00,VPK2,61.0,2019-12-23 21:54:44.584046-05:00,3.4166666666666665
0,BD,WAR2,62,West,4,201,2019-12-23 23:32:45.010411-05:00,VPK2,61.0,2019-12-23 23:35:45.447428-05:00,3.0
0,BD,WAR2,62,West,4,201,2019-12-23 23:32:45.010411-05:00,VPK2,61.0,2019-12-23 23:35:45.447428-05:00,3.0
1,BD,VPK2,61,West,0,201,2019-12-23 20:04:03.857820360-05:00,MST2,60.0,2019-12-23 20:05:44.994641-05:00,1.6833333333333333
1,BD,VPK2,61,West,0,201,2019-12-23 20:04:03.857820360-05:00,MST2,60.0,2019-12-23 20:05:44.994641-05:00,1.6833333333333333
2,BD,VPK2,61,West,2,201,2019-12-23 21:54:44.584046-05:00,MST2,60.0,2019-12-23 21:56:40.550231980-05:00,1.9166666666666667
1,BD,VPK2,61,West,4,201,2019-12-23 23:35:45.447428-05:00,MST2,60.0,2019-12-23 23:37:45.449067-05:00,2.0
1,BD,VPK2,61,West,4,201,2019-12-23 23:35:45.447428-05:00,MST2,60.0,2019-12-23 23:37:45.449067-05:00,2.0
2,BD,MST2,60,West,0,201,2019-12-23 20:05:44.994641-05:00,WDB2,59.0,2019-12-23 20:07:29.225252640-05:00,1.7333333333333334
2,BD,MST2,60,West,0,201,2019-12-23 20:05:44.994641-05:00,WDB2,59.0,2019-12-23 20:07:29.225252640-05:00,1.7333333333333334
3,BD,MST2,60,West,2,201,2019-12-23 21:56:40.550231980-05:00,WDB2,59.0,2019-12-23 21:57:45.584681-05:00,1.0833333333333333
2,BD,MST2,60,West,4,201,2019-12-23 23:37:45.449067-05:00,WDB2,59.0,2019-12-23 23:39:03.703603360-05:00,1.3
2,BD,MST2,60,West,4,201,2019-12-23 23:37:45.449067-05:00,WDB2,59.0,2019-12-23 23:39:03.703603360-05:00,1.3
3,BD,WDB2,59,West,0,201,2019-12-23 20:07:29.225252640-05:00,COX2,58.0,2019-12-23 20:08:44.996408-05:00,1.25
3,BD,WDB2,59,West,0,201,2019-12-23 20:07:29.225252640-05:00,COX2,58.0,2019-12-23 20:08:44.996408-05:00,1.25
4,BD,WDB2,59,West,2,201,2019-12-23 21:57:45.584681-05:00,COX2,58.0,2019-12-23 21:58:48.988763680-05:00,1.05
3,BD,WDB2,59,West,4,201,2019-12-23 23:39:03.703603360-05:00,COX2,58.0,2019-12-23 23:40:45.449188-05:00,1.6833333333333333
3,BD,WDB2,59,West,4,201,2019-12-23 23:39:03.703603360-05:00,COX2,58.0,2019-12-23 23:40:45.449188-05:00,1.6833333333333333
4,BD,COX2,58,West,0,201,2019-12-23 20:08:44.996408-05:00,GWD2,57.0,2019-12-23 20:09:45.989728-05:00,1.0
4,BD,COX2,58,West,0,201,2019-12-23 20:08:44.996408-05:00,GWD2,57.0,2019-12-23 20:09:45.989728-05:00,1.0
5,BD,COX2,58,West,2,201,2019-12-23 21:58:48.988763680-05:00,GWD2,57.0,2019-12-23 22:01:37.778312-05:00,2.8
4,BD,COX2,58,West,4,201,2019-12-23 23:40:45.449188-05:00,GWD2,57.0,2019-12-23 23:42:25.592927-05:00,1.6666666666666667
4,BD,COX2,58,West,4,201,2019-12-23 23:40:45.449188-05:00,GWD2,57.0,2019-12-23 23:42:25.592927-05:00,1.6666666666666667
5,BD,GWD2,57,West,0,201,2019-12-23 20:09:45.989728-05:00,DON2,56.0,2019-12-23 20:10:44.991586-05:00,0.9833333333333333
5,BD,GWD2,57,West,0,201,2019-12-23 20:09:45.989728-05:00,DON2,56.0,2019-12-23 20:10:44.991586-05:00,0.9833333333333333
6,BD,GWD2,57,West,2,201,2019-12-23 22:01:37.778312-05:00,DON2,56.0,2019-12-23 22:03:45.582471-05:00,2.1166666666666667
5,BD,GWD2,57,West,4,201,2019-12-23 23:42:25.592927-05:00,DON2,56.0,2019-12-23 23:43:45.444676-05:00,1.3166666666666667
5,BD,GWD2,57,West,4,201,2019-12-23 23:42:25.592927-05:00,DON2,56.0,2019-12-23 23:43:45.444676-05:00,1.3166666666666667
6,BD,DON2,56,West,0,201,2019-12-23 20:10:44.991586-05:00,PAP2,55.0,2019-12-23 20:11:44.997220-05:00,1.0
6,BD,DON2,56,West,0,201,2019-12-23 20:10:44.991586-05:00,PAP2,55.0,2019-12-23 20:11:44.997220-05:00,1.0
7,BD,DON2,56,West,2,201,2019-12-23 22:03:45.582471-05:00,PAP2,55.0,2019-12-23 22:04:44.589504-05:00,0.9833333333333333
6,BD,DON2,56,West,4,201,2019-12-23 23:43:45.444676-05:00,PAP2,55.0,2019-12-23 23:44:25.853628320-05:00,0.6666666666666666
6,BD,DON2,56,West,4,201,2019-12-23 23:43:45.444676-05:00,PAP2,55.0,2019-12-23 23:44:25.853628320-05:00,0.6666666666666666
7,BD,PAP2,55,West,0,201,2019-12-23 20:11:44.997220-05:00,CHE2,54.0,2019-12-23 20:13:05.316630020-05:00,1.3333333333333333
7,BD,PAP2,55,West,0,201,2019-12-23 20:11:44.997220-05:00,CHE2,54.0,2019-12-23 20:13:05.316630020-05:00,1.3333333333333333
8,BD,PAP2,55,West,2,201,2019-12-23 22:04:44.589504-05:00,CHE2,54.0,2019-12-23 22:05:37.805467-05:00,0.8833333333333333
8,BD,CHE2,54,West,0,201,2019-12-23 20:13:05.316630020-05:00,BRD2,53.0,2019-12-23 20:14:26.664988360-05:00,1.35
8,BD,CHE2,54,West,0,201,2019-12-23 20:13:05.316630020-05:00,BRD2,53.0,2019-12-23 20:14:26.664988360-05:00,1.35
9,BD,CHE2,54,West,2,201,2019-12-23 22:05:37.805467-05:00,BRD2,53.0,2019-12-23 22:07:00.157345679-05:00,1.3666666666666667
9,BD,BRD2,53,West,0,201,2019-12-23 20:14:26.664988360-05:00,CFK2,52.0,2019-12-23 20:15:44.999292-05:00,1.3
9,BD,BRD2,53,West,0,201,2019-12-23 20:14:26.664988360-05:00,CFK2,52.0,2019-12-23 20:15:44.999292-05:00,1.3
10,BD,BRD2,53,West,2,201,2019-12-23 22:07:00.157345679-05:00,CFK2,52.0,2019-12-23 22:08:44.590663-05:00,1.7333333333333334
10,BD,CFK2,52,West,0,201,2019-12-23 20:15:44.999292-05:00,SHE2,51.0,2019-12-23 20:16:44.998991-05:00,0.9833333333333333
10,BD,CFK2,52,West,0,201,2019-12-23 20:15:44.999292-05:00,SHE2,51.0,2019-12-23 20:16:44.998991-05:00,0.9833333333333333
11,BD,CFK2,52,West,2,201,2019-12-23 22:08:44.590663-05:00,SHE2,51.0,2019-12-23 22:09:37.544912-05:00,0.8666666666666667
11,BD,SHE2,51,West,0,201,2019-12-23 20:16:44.998991-05:00,YNG2,50.0,2019-12-23 20:17:44.999857-05:00,1.0
11,BD,SHE2,51,West,0,201,2019-12-23 20:16:44.998991-05:00,YNG2,50.0,2019-12-23 20:17:44.999857-05:00,1.0
12,BD,SHE2,51,West,2,201,2019-12-23 22:09:37.544912-05:00,YNG2,50.0,2019-12-23 22:10:37.945741-05:00,1.0
12,BD,YNG2,50,West,0,201,2019-12-23 20:17:44.999857-05:00,BAU2,49.0,2019-12-23 20:19:09.522215979-05:00,1.4
12,BD,YNG2,50,West,0,201,2019-12-23 20:17:44.999857-05:00,BAU2,49.0,2019-12-23 20:19:09.522215979-05:00,1.4
13,BD,YNG2,50,West,2,201,2019-12-23 22:10:37.945741-05:00,BAU2,49.0,2019-12-23 22:12:16.622074979-05:00,1.6333333333333333
13,BD,BAU2,49,West,0,201,2019-12-23 20:19:09.522215979-05:00,SGL2,10.0,2019-12-23 20:20:37.467600-05:00,1.45
13,BD,BAU2,49,West,0,201,2019-12-23 20:19:09.522215979-05:00,SGL2,10.0,2019-12-23 20:20:37.467600-05:00,1.45
14,BD,BAU2,49,West,2,201,2019-12-23 22:12:16.622074979-05:00,SGL2,10.0,2019-12-23 22:13:37.506411-05:00,1.3333333333333333
14,BD,SGL2,10,West,0,201,2019-12-23 20:20:37.467600-05:00,BSP2,9.0,2019-12-23 20:21:37.300564-05:00,0.9833333333333333
14,BD,SGL2,10,West,0,201,2019-12-23 20:20:37.467600-05:00,BSP2,9.0,2019-12-23 20:21:37.300564-05:00,0.9833333333333333
