index,subwayline,station_char_o,stationid_o,traindirection,trip,trainid,estimated_arrival_o,station_char_d,stationid_d,estimated_arrival_d,cost
0,YUS,SHW2,1,South,0,106,2019-12-09 05:40:37.383177-05:00,DNP2,75.0,2019-12-09 05:43:20.079150560-05:00,2.7
0,YUS,SHW2,1,South,0,106,2019-12-09 05:40:37.383177-05:00,DNP2,75.0,2019-12-09 05:43:20.079150560-05:00,2.7
30,YUS,SHW2,1,South,2,106,2019-12-09 08:36:16.052240880-05:00,DNP2,75.0,2019-12-09 08:38:37.702800-05:00,2.35
30,YUS,SHW2,1,South,2,106,2019-12-09 08:36:16.052240880-05:00,DNP2,75.0,2019-12-09 08:38:37.702800-05:00,2.35
1,YUS,DNP2,75,South,0,106,2019-12-09 05:43:20.079150560-05:00,FIW2,76.0,2019-12-09 05:45:33.378880060-05:00,2.216666666666667
1,YUS,DNP2,75,South,0,106,2019-12-09 05:43:20.079150560-05:00,FIW2,76.0,2019-12-09 05:45:33.378880060-05:00,2.216666666666667
31,YUS,DNP2,75,South,2,106,2019-12-09 08:38:37.702800-05:00,FIW2,76.0,2019-12-09 08:41:37.661964-05:00,2.9833333333333334
31,YUS,DNP2,75,South,2,106,2019-12-09 08:38:37.702800-05:00,FIW2,76.0,2019-12-09 08:41:37.661964-05:00,2.9833333333333334
2,YUS,FIW2,76,South,0,106,2019-12-09 05:45:33.378880060-05:00,YUN2,77.0,2019-12-09 05:47:55.567704760-05:00,2.3666666666666667
2,YUS,FIW2,76,South,0,106,2019-12-09 05:45:33.378880060-05:00,YUN2,77.0,2019-12-09 05:47:55.567704760-05:00,2.3666666666666667
32,YUS,FIW2,76,South,2,106,2019-12-09 08:41:37.661964-05:00,YUN2,77.0,2019-12-09 08:43:55.531646760-05:00,2.283333333333333
32,YUS,FIW2,76,South,2,106,2019-12-09 08:41:37.661964-05:00,YUN2,77.0,2019-12-09 08:43:55.531646760-05:00,2.283333333333333
3,YUS,YUN2,77,South,0,106,2019-12-09 05:47:55.567704760-05:00,PVL2,78.0,2019-12-09 05:48:48.218911500-05:00,0.8666666666666667
3,YUS,YUN2,77,South,0,106,2019-12-09 05:47:55.567704760-05:00,PVL2,78.0,2019-12-09 05:48:48.218911500-05:00,0.8666666666666667
33,YUS,YUN2,77,South,2,106,2019-12-09 08:43:55.531646760-05:00,PVL2,78.0,2019-12-09 08:45:17.780438920-05:00,1.3666666666666667
33,YUS,YUN2,77,South,2,106,2019-12-09 08:43:55.531646760-05:00,PVL2,78.0,2019-12-09 08:45:17.780438920-05:00,1.3666666666666667
4,YUS,PVL2,78,South,0,106,2019-12-09 05:48:48.218911500-05:00,HWY2,79.0,2019-12-09 05:50:37.513026-05:00,1.8166666666666667
4,YUS,PVL2,78,South,0,106,2019-12-09 05:48:48.218911500-05:00,HWY2,79.0,2019-12-09 05:50:37.513026-05:00,1.8166666666666667
34,YUS,PVL2,78,South,2,106,2019-12-09 08:45:17.780438920-05:00,HWY2,79.0,2019-12-09 08:47:19.484037580-05:00,2.0166666666666666
34,YUS,PVL2,78,South,2,106,2019-12-09 08:45:17.780438920-05:00,HWY2,79.0,2019-12-09 08:47:19.484037580-05:00,2.0166666666666666
5,YUS,HWY2,79,South,0,106,2019-12-09 05:50:37.513026-05:00,VMC2,80.0,2019-12-09 05:52:44.912780-05:00,2.1166666666666667
5,YUS,HWY2,79,South,0,106,2019-12-09 05:50:37.513026-05:00,VMC2,80.0,2019-12-09 05:52:44.912780-05:00,2.1166666666666667
36,YUS,VMC1,80,South,2,106,2019-12-09 08:49:35.440401140-05:00,VMC2,80.0,2019-12-09 08:49:35.440401140-05:00,0.0
36,YUS,VMC1,80,South,2,106,2019-12-09 08:49:35.440401140-05:00,VMC2,80.0,2019-12-09 08:49:35.440401140-05:00,0.0
35,YUS,HWY2,79,South,2,106,2019-12-09 08:47:19.484037580-05:00,VMC1,80.0,2019-12-09 08:49:35.440401140-05:00,2.25
35,YUS,HWY2,79,South,2,106,2019-12-09 08:47:19.484037580-05:00,VMC1,80.0,2019-12-09 08:49:35.440401140-05:00,2.25
7,YUS,VMC2,80,South,0,106,2019-12-09 05:52:44.912780-05:00,VMC1,80.0,2019-12-09 05:53:19.179495860-05:00,0.5666666666666667
7,YUS,VMC2,80,South,0,106,2019-12-09 05:52:44.912780-05:00,VMC1,80.0,2019-12-09 05:53:19.179495860-05:00,0.5666666666666667
0,YUS,NYC2,31,South,2,106,2019-12-09 07:37:00.199967820-05:00,SHP2,30.0,2019-12-09 07:38:37.766093-05:00,1.6166666666666667
0,YUS,NYC2,31,South,2,106,2019-12-09 07:37:00.199967820-05:00,SHP2,30.0,2019-12-09 07:38:37.766093-05:00,1.6166666666666667
1,YUS,SHP2,30,South,2,106,2019-12-09 07:38:37.766093-05:00,YKM2,29.0,2019-12-09 07:41:37.413703-05:00,2.9833333333333334
1,YUS,SHP2,30,South,2,106,2019-12-09 07:38:37.766093-05:00,YKM2,29.0,2019-12-09 07:41:37.413703-05:00,2.9833333333333334
2,YUS,YKM2,29,South,2,106,2019-12-09 07:41:37.413703-05:00,LAW2,28.0,2019-12-09 07:44:37.655904-05:00,3.0
2,YUS,YKM2,29,South,2,106,2019-12-09 07:41:37.413703-05:00,LAW2,28.0,2019-12-09 07:44:37.655904-05:00,3.0
3,YUS,LAW2,28,South,2,106,2019-12-09 07:44:37.655904-05:00,EGL2,27.0,2019-12-09 07:47:37.873111-05:00,3.0
3,YUS,LAW2,28,South,2,106,2019-12-09 07:44:37.655904-05:00,EGL2,27.0,2019-12-09 07:47:37.873111-05:00,3.0
4,YUS,EGL2,27,South,2,106,2019-12-09 07:47:37.873111-05:00,DAV2,26.0,2019-12-09 07:49:37.734262-05:00,1.9833333333333334
4,YUS,EGL2,27,South,2,106,2019-12-09 07:47:37.873111-05:00,DAV2,26.0,2019-12-09 07:49:37.734262-05:00,1.9833333333333334
5,YUS,DAV2,26,South,2,106,2019-12-09 07:49:37.734262-05:00,STC2,25.0,2019-12-09 07:51:37.856262-05:00,2.0
5,YUS,DAV2,26,South,2,106,2019-12-09 07:49:37.734262-05:00,STC2,25.0,2019-12-09 07:51:37.856262-05:00,2.0
6,YUS,STC2,25,South,2,106,2019-12-09 07:51:37.856262-05:00,SUM2,24.0,2019-12-09 07:53:03.985327920-05:00,1.4333333333333333
6,YUS,STC2,25,South,2,106,2019-12-09 07:51:37.856262-05:00,SUM2,24.0,2019-12-09 07:53:03.985327920-05:00,1.4333333333333333
7,YUS,SUM2,24,South,2,106,2019-12-09 07:53:03.985327920-05:00,ROS2,23.0,2019-12-09 07:54:37.416039-05:00,1.55
7,YUS,SUM2,24,South,2,106,2019-12-09 07:53:03.985327920-05:00,ROS2,23.0,2019-12-09 07:54:37.416039-05:00,1.55
8,YUS,ROS2,23,South,2,106,2019-12-09 07:54:37.416039-05:00,BLO2,22.0,2019-12-09 07:55:37.677936-05:00,1.0
8,YUS,ROS2,23,South,2,106,2019-12-09 07:54:37.416039-05:00,BLO2,22.0,2019-12-09 07:55:37.677936-05:00,1.0
9,YUS,BLO2,22,South,2,106,2019-12-09 07:55:37.677936-05:00,WEL2,21.0,2019-12-09 07:57:37.479374-05:00,1.9833333333333334
9,YUS,BLO2,22,South,2,106,2019-12-09 07:55:37.677936-05:00,WEL2,21.0,2019-12-09 07:57:37.479374-05:00,1.9833333333333334
10,YUS,WEL2,21,South,2,106,2019-12-09 07:57:37.479374-05:00,COL2,20.0,2019-12-09 07:58:37.677064-05:00,1.0
10,YUS,WEL2,21,South,2,106,2019-12-09 07:57:37.479374-05:00,COL2,20.0,2019-12-09 07:58:37.677064-05:00,1.0
11,YUS,COL2,20,South,2,106,2019-12-09 07:58:37.677064-05:00,DUN2,19.0,2019-12-09 07:59:37.698328-05:00,1.0
