index,subwayline,station_char_o,stationid_o,traindirection,trip,trainid,estimated_arrival_o,station_char_d,stationid_d,estimated_arrival_d,cost
0,YUS,WIL1,2,North,0,149,2019-12-19 05:58:08.901823699-05:00,YKD1,3.0,2019-12-19 06:00:01.087945360-05:00,1.8666666666666667
1,YUS,YKD1,3,North,0,149,2019-12-19 06:00:01.087945360-05:00,LWW1,4.0,2019-12-19 06:01:37.531719-05:00,1.6
2,YUS,LWW1,4,North,0,149,2019-12-19 06:01:37.531719-05:00,GCN1,5.0,2019-12-19 06:03:37.664406-05:00,2.0
3,YUS,GCN1,5,North,0,149,2019-12-19 06:03:37.664406-05:00,CVL1,6.0,2019-12-19 06:05:11.035974700-05:00,1.55
4,YUS,CVL1,6,North,0,149,2019-12-19 06:05:11.035974700-05:00,SCW1,7.0,2019-12-19 06:10:37.354158-05:00,5.433333333333334
5,YUS,SCW1,7,North,0,149,2019-12-19 06:10:37.354158-05:00,DUP1,8.0,2019-12-19 06:13:41.280218340-05:00,3.05
0,YUS,SHW2,1,South,0,115,2019-12-19 05:59:37.700997-05:00,DNP2,75.0,2019-12-19 06:03:20.015284560-05:00,3.7
0,YUS,SHW2,1,South,0,115,2019-12-19 05:59:37.700997-05:00,DNP2,75.0,2019-12-19 06:03:20.015284560-05:00,3.7
1,YUS,DNP2,75,South,0,115,2019-12-19 06:03:20.015284560-05:00,FIW2,76.0,2019-12-19 06:05:48.379576660-05:00,2.466666666666667
1,YUS,DNP2,75,South,0,115,2019-12-19 06:03:20.015284560-05:00,FIW2,76.0,2019-12-19 06:05:48.379576660-05:00,2.466666666666667
2,YUS,FIW2,76,South,0,115,2019-12-19 06:05:48.379576660-05:00,YUN2,77.0,2019-12-19 06:08:37.481680-05:00,2.816666666666667
2,YUS,FIW2,76,South,0,115,2019-12-19 06:05:48.379576660-05:00,YUN2,77.0,2019-12-19 06:08:37.481680-05:00,2.816666666666667
3,YUS,YUN2,77,South,0,115,2019-12-19 06:08:37.481680-05:00,PVL2,78.0,2019-12-19 06:10:37.364318-05:00,1.9833333333333334
3,YUS,YUN2,77,South,0,115,2019-12-19 06:08:37.481680-05:00,PVL2,78.0,2019-12-19 06:10:37.364318-05:00,1.9833333333333334
4,YUS,PVL2,78,South,0,115,2019-12-19 06:10:37.364318-05:00,HWY2,79.0,2019-12-19 06:12:37.522372-05:00,2.0
4,YUS,PVL2,78,South,0,115,2019-12-19 06:10:37.364318-05:00,HWY2,79.0,2019-12-19 06:12:37.522372-05:00,2.0
5,YUS,HWY2,79,South,0,115,2019-12-19 06:12:37.522372-05:00,VMC1,80.0,2019-12-19 06:14:35.520280140-05:00,1.95
5,YUS,HWY2,79,South,0,115,2019-12-19 06:12:37.522372-05:00,VMC1,80.0,2019-12-19 06:14:35.520280140-05:00,1.95
6,YUS,VMC1,80,South,0,115,2019-12-19 06:14:35.520280140-05:00,VMC2,80.0,2019-12-19 06:14:45.301068-05:00,0.15
6,YUS,VMC1,80,South,0,115,2019-12-19 06:14:35.520280140-05:00,VMC2,80.0,2019-12-19 06:14:45.301068-05:00,0.15
