index,subwayline,station_char_o,stationid_o,traindirection,trip,trainid,estimated_arrival_o,station_char_d,stationid_d,estimated_arrival_d,cost
0,BD,GWD1,57,East,0,206,2019-12-13 20:01:04.736493680-05:00,COX1,58.0,2019-12-13 20:02:45.091907-05:00,1.6666666666666667
0,BD,GWD1,57,East,0,206,2019-12-13 20:01:04.736493680-05:00,COX1,58.0,2019-12-13 20:02:45.091907-05:00,1.6666666666666667
24,BD,GWD1,57,East,2,206,2019-12-13 21:44:45.233923-05:00,COX1,58.0,2019-12-13 21:46:27.064080340-05:00,1.6833333333333333
25,BD,GWD1,57,East,4,206,2019-12-13 23:28:45.056965-05:00,COX1,58.0,2019-12-13 23:29:45.062936-05:00,1.0
1,BD,COX1,58,East,0,206,2019-12-13 20:02:45.091907-05:00,WDB1,59.0,2019-12-13 20:03:45.093054-05:00,1.0
1,BD,COX1,58,East,0,206,2019-12-13 20:02:45.091907-05:00,WDB1,59.0,2019-12-13 20:03:45.093054-05:00,1.0
25,BD,COX1,58,East,2,206,2019-12-13 21:46:27.064080340-05:00,WDB1,59.0,2019-12-13 21:47:45.238753-05:00,1.3
26,BD,COX1,58,East,4,206,2019-12-13 23:29:45.062936-05:00,WDB1,59.0,2019-12-13 23:31:45.063063-05:00,2.0
2,BD,WDB1,59,East,0,206,2019-12-13 20:03:45.093054-05:00,MST1,60.0,2019-12-13 20:05:45.093933-05:00,2.0
2,BD,WDB1,59,East,0,206,2019-12-13 20:03:45.093054-05:00,MST1,60.0,2019-12-13 20:05:45.093933-05:00,2.0
26,BD,WDB1,59,East,2,206,2019-12-13 21:47:45.238753-05:00,MST1,60.0,2019-12-13 21:49:16.090433339-05:00,1.5
27,BD,WDB1,59,East,4,206,2019-12-13 23:31:45.063063-05:00,MST1,60.0,2019-12-13 23:33:15.916074339-05:00,1.5
3,BD,MST1,60,East,0,206,2019-12-13 20:05:45.093933-05:00,VPK1,61.0,2019-12-13 20:07:45.094158-05:00,2.0
3,BD,MST1,60,East,0,206,2019-12-13 20:05:45.093933-05:00,VPK1,61.0,2019-12-13 20:07:45.094158-05:00,2.0
27,BD,MST1,60,East,2,206,2019-12-13 21:49:16.090433339-05:00,VPK1,61.0,2019-12-13 21:51:13.346421340-05:00,1.95
28,BD,MST1,60,East,4,206,2019-12-13 23:33:15.916074339-05:00,VPK1,61.0,2019-12-13 23:35:13.171796340-05:00,1.95
4,BD,VPK1,61,East,0,206,2019-12-13 20:07:45.094158-05:00,WAR1,62.0,2019-12-13 20:10:45.095270-05:00,3.0
4,BD,VPK1,61,East,0,206,2019-12-13 20:07:45.094158-05:00,WAR1,62.0,2019-12-13 20:10:45.095270-05:00,3.0
28,BD,VPK1,61,East,2,206,2019-12-13 21:51:13.346421340-05:00,WAR1,62.0,2019-12-13 21:54:00.561508660-05:00,2.783333333333333
29,BD,VPK1,61,East,4,206,2019-12-13 23:35:13.171796340-05:00,WAR1,62.0,2019-12-13 23:38:04.113763-05:00,2.8333333333333335
5,BD,WAR1,62,East,0,206,2019-12-13 20:10:45.095270-05:00,KEN2,63.0,2019-12-13 20:14:41.865568360-05:00,3.933333333333333
5,BD,WAR1,62,East,0,206,2019-12-13 20:10:45.095270-05:00,KEN2,63.0,2019-12-13 20:14:41.865568360-05:00,3.933333333333333
29,BD,WAR1,62,East,2,206,2019-12-13 21:54:00.561508660-05:00,KEN2,63.0,2019-12-13 21:58:19.197525979-05:00,4.3
31,BD,KEN1,63,East,4,206,2019-12-13 23:41:57.563371020-05:00,KEN2,63.0,2019-12-13 23:41:57.563371020-05:00,0.0
0,BD,KEN1,63,West,5,206,2019-12-13 23:42:02.837370320-05:00,KEN2,63.0,2019-12-13 23:42:45.064787-05:00,0.7
0,BD,KEN1,63,West,5,206,2019-12-13 23:42:02.837370320-05:00,KEN2,63.0,2019-12-13 23:42:45.064787-05:00,0.7
30,BD,WAR1,62,East,4,206,2019-12-13 23:38:04.113763-05:00,KEN1,63.0,2019-12-13 23:41:57.563371020-05:00,3.8833333333333333
0,BD,KIP1,33,East,2,206,2019-12-13 21:05:37.599711-05:00,ISL1,34.0,2019-12-13 21:13:37.256761-05:00,7.983333333333333
1,BD,KIP1,33,East,4,206,2019-12-13 22:55:37.462149-05:00,ISL1,34.0,2019-12-13 22:58:13.018954980-05:00,2.5833333333333335
1,BD,ISL1,34,East,2,206,2019-12-13 21:13:37.256761-05:00,RYK1,35.0,2019-12-13 21:15:45.251210-05:00,2.1166666666666667
2,BD,ISL1,34,East,4,206,2019-12-13 22:58:13.018954980-05:00,RYK1,35.0,2019-12-13 23:00:37.535012-05:00,2.4
2,BD,RYK1,35,East,2,206,2019-12-13 21:15:45.251210-05:00,OML1,36.0,2019-12-13 21:17:37.434068-05:00,1.8666666666666667
3,BD,RYK1,35,East,4,206,2019-12-13 23:00:37.535012-05:00,OML1,36.0,2019-12-13 23:01:45.062552-05:00,1.1166666666666667
3,BD,OML1,36,East,2,206,2019-12-13 21:17:37.434068-05:00,JNE1,37.0,2019-12-13 21:18:52.186523-05:00,1.2333333333333334
4,BD,OML1,36,East,4,206,2019-12-13 23:01:45.062552-05:00,JNE1,37.0,2019-12-13 23:03:45.063476-05:00,2.0
4,BD,JNE1,37,East,2,206,2019-12-13 21:18:52.186523-05:00,RUN1,38.0,2019-12-13 21:20:04.214190340-05:00,1.2
5,BD,JNE1,37,East,4,206,2019-12-13 23:03:45.063476-05:00,RUN1,38.0,2019-12-13 23:04:38.065321-05:00,0.8833333333333333
5,BD,RUN1,38,East,2,206,2019-12-13 21:20:04.214190340-05:00,HPK1,39.0,2019-12-13 21:21:37.852351-05:00,1.55
6,BD,RUN1,38,East,4,206,2019-12-13 23:04:38.065321-05:00,HPK1,39.0,2019-12-13 23:06:06.325885340-05:00,1.4666666666666666
6,BD,HPK1,39,East,2,206,2019-12-13 21:21:37.852351-05:00,KEL1,40.0,2019-12-13 21:22:37.651844-05:00,0.9833333333333333
7,BD,HPK1,39,East,4,206,2019-12-13 23:06:06.325885340-05:00,KEL1,40.0,2019-12-13 23:07:26.430611340-05:00,1.3333333333333333
7,BD,KEL1,40,East,2,206,2019-12-13 21:22:37.651844-05:00,DNW1,41.0,2019-12-13 21:23:45.247384-05:00,1.1166666666666667
8,BD,KEL1,40,East,4,206,2019-12-13 23:07:26.430611340-05:00,DNW1,41.0,2019-12-13 23:08:18.788658359-05:00,0.8666666666666667
8,BD,DNW1,41,East,2,206,2019-12-13 21:23:45.247384-05:00,LAN1,42.0,2019-12-13 21:25:24.268989660-05:00,1.65
9,BD,DNW1,41,East,4,206,2019-12-13 23:08:18.788658359-05:00,LAN1,42.0,2019-12-13 23:09:45.061380-05:00,1.4333333333333333
9,BD,LAN1,42,East,2,206,2019-12-13 21:25:24.268989660-05:00,DUF1,43.0,2019-12-13 21:26:37.661585-05:00,1.2166666666666666
10,BD,LAN1,42,East,4,206,2019-12-13 23:09:45.061380-05:00,DUF1,43.0,2019-12-13 23:10:45.061572-05:00,1.0
10,BD,DUF1,43,East,2,206,2019-12-13 21:26:37.661585-05:00,OSS1,44.0,2019-12-13 21:27:37.513075-05:00,0.9833333333333333
11,BD,DUF1,43,East,4,206,2019-12-13 23:10:45.061572-05:00,OSS1,44.0,2019-12-13 23:12:04.297801640-05:00,1.3166666666666667
11,BD,OSS1,44,East,2,206,2019-12-13 21:27:37.513075-05:00,CHR1,45.0,2019-12-13 21:29:09.731823980-05:00,1.5333333333333334
