index,subwayline,station_char_o,stationid_o,traindirection,trip,trainid,estimated_arrival_o,station_char_d,stationid_d,estimated_arrival_d,cost
0,BD,PAP2,55,West,0,228,2020-01-02 07:00:44.887921-05:00,CHE2,54.0,2020-01-02 07:02:05.989829480-05:00,1.35
0,BD,PAP2,55,West,0,228,2020-01-02 07:00:44.887921-05:00,CHE2,54.0,2020-01-02 07:02:05.989829480-05:00,1.35
8,BD,PAP2,55,West,2,228,2020-01-02 08:47:37.644861-05:00,CHE2,54.0,2020-01-02 08:48:37.725971-05:00,1.0
7,BD,PAP2,55,West,4,228,2020-01-02 10:35:58.999532700-05:00,CHE2,54.0,2020-01-02 10:37:26.248764640-05:00,1.45
7,BD,PAP2,55,West,4,228,2020-01-02 10:35:58.999532700-05:00,CHE2,54.0,2020-01-02 10:37:26.248764640-05:00,1.45
1,BD,CHE2,54,West,0,228,2020-01-02 07:02:05.989829480-05:00,BRD2,53.0,2020-01-02 07:03:44.888570-05:00,1.6333333333333333
1,BD,CHE2,54,West,0,228,2020-01-02 07:02:05.989829480-05:00,BRD2,53.0,2020-01-02 07:03:44.888570-05:00,1.6333333333333333
9,BD,CHE2,54,West,2,228,2020-01-02 08:48:37.725971-05:00,BRD2,53.0,2020-01-02 08:50:11.989999140-05:00,1.5666666666666667
8,BD,CHE2,54,West,4,228,2020-01-02 10:37:26.248764640-05:00,BRD2,53.0,2020-01-02 10:38:37.659604-05:00,1.1833333333333333
8,BD,CHE2,54,West,4,228,2020-01-02 10:37:26.248764640-05:00,BRD2,53.0,2020-01-02 10:38:37.659604-05:00,1.1833333333333333
2,BD,BRD2,53,West,0,228,2020-01-02 07:03:44.888570-05:00,CFK2,52.0,2020-01-02 07:04:44.888859-05:00,1.0
2,BD,BRD2,53,West,0,228,2020-01-02 07:03:44.888570-05:00,CFK2,52.0,2020-01-02 07:04:44.888859-05:00,1.0
10,BD,BRD2,53,West,2,228,2020-01-02 08:50:11.989999140-05:00,CFK2,52.0,2020-01-02 08:51:38.159100-05:00,1.4333333333333333
9,BD,BRD2,53,West,4,228,2020-01-02 10:38:37.659604-05:00,CFK2,52.0,2020-01-02 10:39:45.405951-05:00,1.1166666666666667
9,BD,BRD2,53,West,4,228,2020-01-02 10:38:37.659604-05:00,CFK2,52.0,2020-01-02 10:39:45.405951-05:00,1.1166666666666667
3,BD,CFK2,52,West,0,228,2020-01-02 07:04:44.888859-05:00,SHE2,51.0,2020-01-02 07:05:44.889213-05:00,1.0
3,BD,CFK2,52,West,0,228,2020-01-02 07:04:44.888859-05:00,SHE2,51.0,2020-01-02 07:05:44.889213-05:00,1.0
11,BD,CFK2,52,West,2,228,2020-01-02 08:51:38.159100-05:00,SHE2,51.0,2020-01-02 08:52:43.814663100-05:00,1.0833333333333333
10,BD,CFK2,52,West,4,228,2020-01-02 10:39:45.405951-05:00,SHE2,51.0,2020-01-02 10:40:45.406967-05:00,1.0
10,BD,CFK2,52,West,4,228,2020-01-02 10:39:45.405951-05:00,SHE2,51.0,2020-01-02 10:40:45.406967-05:00,1.0
4,BD,SHE2,51,West,0,228,2020-01-02 07:05:44.889213-05:00,YNG2,22.0,2020-01-02 07:07:37.504632-05:00,1.8666666666666667
4,BD,SHE2,51,West,0,228,2020-01-02 07:05:44.889213-05:00,YNG2,22.0,2020-01-02 07:07:37.504632-05:00,1.8666666666666667
12,BD,SHE2,51,West,2,228,2020-01-02 08:52:43.814663100-05:00,YNG2,22.0,2020-01-02 08:54:37.436660-05:00,1.8833333333333333
11,BD,SHE2,51,West,4,228,2020-01-02 10:40:45.406967-05:00,YNG2,22.0,2020-01-02 10:42:37.761993-05:00,1.8666666666666667
11,BD,SHE2,51,West,4,228,2020-01-02 10:40:45.406967-05:00,YNG2,22.0,2020-01-02 10:42:37.761993-05:00,1.8666666666666667
5,BD,YNG2,22,West,0,228,2020-01-02 07:07:37.504632-05:00,BAU2,49.0,2020-01-02 07:08:44.890447-05:00,1.1166666666666667
5,BD,YNG2,22,West,0,228,2020-01-02 07:07:37.504632-05:00,BAU2,49.0,2020-01-02 07:08:44.890447-05:00,1.1166666666666667
13,BD,YNG2,22,West,2,228,2020-01-02 08:54:37.436660-05:00,BAU2,49.0,2020-01-02 08:55:42.252814720-05:00,1.0666666666666667
12,BD,YNG2,22,West,4,228,2020-01-02 10:42:37.761993-05:00,BAU2,49.0,2020-01-02 10:43:37.882087-05:00,1.0
12,BD,YNG2,22,West,4,228,2020-01-02 10:42:37.761993-05:00,BAU2,49.0,2020-01-02 10:43:37.882087-05:00,1.0
6,BD,BAU2,49,West,0,228,2020-01-02 07:08:44.890447-05:00,SGL2,10.0,2020-01-02 07:09:37.667704-05:00,0.8666666666666667
6,BD,BAU2,49,West,0,228,2020-01-02 07:08:44.890447-05:00,SGL2,10.0,2020-01-02 07:09:37.667704-05:00,0.8666666666666667
14,BD,BAU2,49,West,2,228,2020-01-02 08:55:42.252814720-05:00,SGL2,10.0,2020-01-02 08:57:37.527151-05:00,1.9166666666666667
13,BD,BAU2,49,West,4,228,2020-01-02 10:43:37.882087-05:00,SGL2,48.0,2020-01-02 10:44:55.872473840-05:00,1.2833333333333334
13,BD,BAU2,49,West,4,228,2020-01-02 10:43:37.882087-05:00,SGL2,48.0,2020-01-02 10:44:55.872473840-05:00,1.2833333333333334
7,BD,SGL2,10,West,0,228,2020-01-02 07:09:37.667704-05:00,BSP2,47.0,2020-01-02 07:10:44.890899-05:00,1.1166666666666667
7,BD,SGL2,10,West,0,228,2020-01-02 07:09:37.667704-05:00,BSP2,47.0,2020-01-02 07:10:44.890899-05:00,1.1166666666666667
15,BD,SGL2,10,West,2,228,2020-01-02 08:57:37.527151-05:00,BSP2,9.0,2020-01-02 08:58:38.132081-05:00,1.0
14,BD,SGL2,48,West,4,228,2020-01-02 10:44:55.872473840-05:00,BSP2,9.0,2020-01-02 10:46:37.499284-05:00,1.6833333333333333
14,BD,SGL2,48,West,4,228,2020-01-02 10:44:55.872473840-05:00,BSP2,9.0,2020-01-02 10:46:37.499284-05:00,1.6833333333333333
8,BD,BSP2,47,West,0,228,2020-01-02 07:10:44.890899-05:00,BAT2,46.0,2020-01-02 07:12:02.476372380-05:00,1.2833333333333334
8,BD,BSP2,47,West,0,228,2020-01-02 07:10:44.890899-05:00,BAT2,46.0,2020-01-02 07:12:02.476372380-05:00,1.2833333333333334
16,BD,BSP2,9,West,2,228,2020-01-02 08:58:38.132081-05:00,BAT2,46.0,2020-01-02 08:59:37.612256-05:00,0.9833333333333333
15,BD,BSP2,9,West,4,228,2020-01-02 10:46:37.499284-05:00,BAT2,46.0,2020-01-02 10:47:20.203906340-05:00,0.7
15,BD,BSP2,9,West,4,228,2020-01-02 10:46:37.499284-05:00,BAT2,46.0,2020-01-02 10:47:20.203906340-05:00,0.7
9,BD,BAT2,46,West,0,228,2020-01-02 07:12:02.476372380-05:00,CHR2,45.0,2020-01-02 07:13:44.896747-05:00,1.7
9,BD,BAT2,46,West,0,228,2020-01-02 07:12:02.476372380-05:00,CHR2,45.0,2020-01-02 07:13:44.896747-05:00,1.7
