date,period,type,ttt,ge_raw,ttt_base,ge_base,rel_ge,additional_tt,group
2019-12-06,MD,lep_md,144630.52571968205,0.02341826529557083,132125.73634745262,0.024826286175103615,94.32850781787579,12504.789372229425,lep
2019-12-09,MD,lep_md,143241.24848988978,0.023573016255464825,132125.73634745262,0.024826286175103615,94.95184293454412,11115.512142437161,lep
2019-12-10,MD,lep_md,145409.04690589217,0.023300760373834415,132125.73634745262,0.024826286175103615,93.85519932176149,13283.310558439553,lep
2019-12-11,MD,lep_md,145564.67461555192,0.023346631386755943,132125.73634745262,0.024826286175103615,94.03996724314125,13438.9382680993,lep
2019-12-12,MD,lep_md,144359.07856816336,0.023339063918932455,132125.73634745262,0.024826286175103615,94.00948556831436,12233.342220710736,lep
2019-12-13,MD,lep_md,146116.6198661057,0.02320030817778243,132125.73634745262,0.024826286175103615,93.45057901188719,13990.883518653078,lep
2019-12-17,MD,lep_md,179710.92380046594,0.020653738198198317,132125.73634745262,0.024826286175103615,83.19302392844554,47585.18745301332,lep
2019-12-18,MD,lep_md,144651.34406261105,0.02339786979146473,132125.73634745262,0.024826286175103615,94.24635495795043,12525.607715158432,lep
2019-12-19,MD,lep_md,151902.0184824284,0.022557383336731913,132125.73634745262,0.024826286175103615,90.86088502175161,19776.282134975772,lep
2019-12-20,MD,lep_md,147876.50230715334,0.02295829162812787,132125.73634745262,0.024826286175103615,92.47573908638412,15750.765959700715,lep
2019-12-23,MD,lep_md,145671.261003886,0.023276850752554066,132125.73634745262,0.024826286175103615,93.75889163759274,13545.52465643338,lep
2019-12-27,MD,lep_md,141659.81356769253,0.02381200911385185,132125.73634745262,0.024826286175103615,95.91450346581074,9534.07722023991,lep
2019-12-30,MD,lep_md,142355.74319276246,0.023870717745139,132125.73634745262,0.024826286175103615,96.15098116881097,10230.006845309836,lep
2020-01-02,MD,lep_md,141529.8641020648,0.0238789739370782,132125.73634745262,0.024826286175103615,96.18423701658848,9404.127754612186,lep
2020-01-03,MD,lep_md,143434.61449845362,0.02366617444418132,132125.73634745262,0.024826286175103615,95.32708306534514,11308.878151001001,lep
2019-11-14,MD,lico_md,1254662.0,0.025503642531625164,1254662.0,0.025503642531625164,100.0,0.0,lico
2019-11-28,MD,lico_md,1386448.3333333333,0.02387050975240493,1254662.0,0.025503642531625164,93.59647243645645,131786.33333333326,lico
2019-11-29,MD,lico_md,1407949.3333333333,0.02355878742088539,1254662.0,0.025503642531625164,92.37420651450824,153287.33333333326,lico
2019-12-02,MD,lico_md,1361522.5,0.024094570046274317,1254662.0,0.025503642531625164,94.4750147607207,106860.5,lico
2019-12-03,MD,lico_md,1383258.8333333333,0.023829845130606223,1254662.0,0.025503642531625164,93.43702610737509,128596.83333333326,lico
2019-12-04,MD,lico_md,1387005.5,0.023895267109825022,1254662.0,0.025503642531625164,93.69354624616577,132343.5,lico
2019-12-05,MD,lico_md,1394968.8333333333,0.02379302559551495,1254662.0,0.025503642531625164,93.29265639608536,140306.83333333326,lico
2019-12-06,MD,lico_md,1381003.8333333333,0.024036398705458248,1254662.0,0.025503642531625164,94.24692443697995,126341.83333333326,lico
2019-12-09,MD,lico_md,1369027.3333333333,0.02414710714499705,1254662.0,0.025503642531625164,94.68101317313409,114365.33333333326,lico
2019-12-10,MD,lico_md,1390234.8333333333,0.023875832281458405,1254662.0,0.025503642531625164,93.61734211829454,135572.83333333326,lico
2019-12-11,MD,lico_md,1389387.6666666667,0.02396238204479046,1254662.0,0.025503642531625164,93.95670447888571,134725.66666666674,lico
2019-12-12,MD,lico_md,1382841.5,0.023882703027822163,1254662.0,0.025503642531625164,93.64428237341785,128179.5,lico
2019-12-13,MD,lico_md,1397798.0,0.023726534199260654,1254662.0,0.025503642531625164,93.03194306397272,143136.0,lico
2019-12-17,MD,lico_md,1711798.5,0.02130948747755272,1254662.0,0.025503642531625164,83.55468224246171,457136.5,lico
2019-12-18,MD,lico_md,1379956.5,0.024021949662728272,1254662.0,0.025503642531625164,94.19026961713584,125294.5,lico
2019-12-19,MD,lico_md,1452781.8333333333,0.023160784341776475,1254662.0,0.025503642531625164,90.81363304499158,198119.83333333326,lico
2019-12-20,MD,lico_md,1414999.6666666667,0.02354544777828432,1254662.0,0.025503642531625164,92.32190166203658,160337.66666666674,lico
2019-12-23,MD,lico_md,1392565.6666666667,0.02383488826271274,1254662.0,0.025503642531625164,93.45680027139996,137903.66666666674,lico
2019-12-27,MD,lico_md,1356026.5,0.02433959591322558,1254662.0,0.025503642531625164,95.43576327594721,101364.5,lico
2019-12-30,MD,lico_md,1356811.5,0.024445031147615735,1254662.0,0.025503642531625164,95.84917572971499,102149.5,lico
2020-01-02,MD,lico_md,1353655.6666666667,0.024419284283893013,1254662.0,0.025503642531625164,95.74822205734918,98993.66666666674,lico
2020-01-03,MD,lico_md,1373309.8333333333,0.024238240388645266,1254662.0,0.025503642531625164,95.03834739915771,118647.83333333326,lico
2019-11-14,MD,rac_md,1418538.2033630516,0.025285806149105233,1418538.2033630516,0.025285806149105233,100.0,0.0,rac
2019-11-28,MD,rac_md,1569191.8046066496,0.02360930508952517,1418538.2033630516,0.025285806149105233,93.36979390851104,150653.60124359792,rac
2019-11-29,MD,rac_md,1589878.7070607874,0.023337203675618624,1418538.2033630516,0.025285806149105233,92.2936905313752,171340.50369773572,rac
2019-12-02,MD,rac_md,1545152.4389297783,0.0238270052977269,1418538.2033630516,0.025285806149105233,94.23075205601087,126614.23556672665,rac
2019-12-03,MD,rac_md,1571092.609329464,0.023535267186862163,1418538.2033630516,0.025285806149105233,93.07698970750428,152554.40596641228,rac
2019-12-04,MD,rac_md,1578171.0209563884,0.023520084152811375,1418538.2033630516,0.025285806149105233,93.01694402827518,159632.8175933368,rac
2019-12-05,MD,rac_md,1587149.8211481941,0.023458574448887333,1418538.2033630516,0.025285806149105233,92.77368619595086,168611.6177851425,rac
2019-12-06,MD,rac_md,1572880.2875211642,0.023609217477526406,1418538.2033630516,0.025285806149105233,93.36944742163914,154342.08415811253,rac
2019-12-09,MD,rac_md,1552749.9481357539,0.023830529371478795,1418538.2033630516,0.025285806149105233,94.24468902021566,134211.74477270222,rac
2019-12-10,MD,rac_md,1579458.6226419923,0.023519482381111234,1418538.2033630516,0.025285806149105233,93.01456414884164,160920.41927894065,rac
2019-12-11,MD,rac_md,1580419.8183989734,0.023580113444841393,1418538.2033630516,0.025285806149105233,93.2543471455657,161881.6150359218,rac
2019-12-12,MD,rac_md,1562723.7838670344,0.02363246730732682,1418538.2033630516,0.025285806149105233,93.46139556702677,144185.58050398272,rac
2019-12-13,MD,rac_md,1587182.6895050362,0.023405122120139513,1418538.2033630516,0.025285806149105233,92.56229357341542,168644.48614198458,rac
2019-12-17,MD,rac_md,1946081.8009473581,0.02095906742739912,1418538.2033630516,0.025285806149105233,82.88866609119671,527543.5975843065,rac
2019-12-18,MD,rac_md,1569108.019255041,0.02364609123860073,1418538.2033630516,0.025285806149105233,93.51527532547138,150569.81589198927,rac
2019-12-19,MD,rac_md,1647263.0827744363,0.0228286585651209,1418538.2033630516,0.025285806149105233,90.28250248580157,228724.8794113847,rac
2019-12-20,MD,rac_md,1603009.2034940114,0.023240634033974812,1418538.2033630516,0.025285806149105233,91.91177808185961,184471.0001309598,rac
2019-12-23,MD,rac_md,1581200.303891968,0.023493189300282664,1418538.2033630516,0.025285806149105233,92.9105805911353,162662.10052891634,rac
2019-12-27,MD,rac_md,1537455.8795778293,0.02402376508503774,1418538.2033630516,0.025285806149105233,95.0088952805163,118917.67621477763,rac
2019-12-30,MD,rac_md,1543915.8713764527,0.024101600610133576,1418538.2033630516,0.025285806149105233,95.31671827273911,125377.6680134011,rac
2020-01-02,MD,rac_md,1540958.7333413516,0.024041208158618776,1418538.2033630516,0.025285806149105233,95.07787893671525,122420.52997829998,rac
2020-01-03,MD,rac_md,1561280.8092237313,0.023864103988383303,1418538.2033630516,0.025285806149105233,94.37746950863088,142742.60586067964,rac
2019-11-14,MD,raw_md,2840664.8333333335,0.0259340449801975,2840664.8333333335,0.0259340449801975,100.0,0.0,raw
