0:42:48.466974,0,0,23185988
0:56:53.726719,10,500,23159980
1:17:31.608822,20,1000,23133703
2:18:04.928044,30,1500,23107174
3:08:38.900651,40,2000,23080612
3:49:48.026193,50,2500,23053851
4:16:52.019515,60,3000,23026587
4:35:38.160520,70,3500,22999103
4:47:02.435029,80,4000,22971885
4:55:51.023736,90,4500,22943913
5:03:21.021657,100,5000,22918155
5:08:49.599284,110,5500,22890125
5:13:30.438812,120,6000,22863564
5:17:42.763132,130,6500,22836704
5:21:34.482792,140,7000,22810123
5:25:12.135198,150,7500,22782755
5:28:27.772121,160,8000,22756164
5:31:29.508058,170,8500,22729149
0:02:12.913935,0,0,23185988
0:14:22.807924,10,500,23158484
0:28:04.277236,20,1000,23130646
0:52:33.791842,30,1500,23104422
1:13:18.070377,40,2000,23077644
1:30:18.102613,50,2500,23051065
1:46:57.196749,60,3000,23023965
2:02:28.397571,70,3500,22996613
2:13:33.154719,80,4000,22970152
2:22:01.779250,90,4500,22942621
2:29:08.674112,100,5000,22915942
2:35:31.327652,110,5500,22888253
2:41:07.915162,120,6000,22860884
2:46:40.726567,130,6500,22834259
2:51:39.942307,140,7000,22807607
2:56:24.242985,150,7500,22779770
3:00:55.096570,160,8000,22752829
3:04:40.471560,170,8500,22725158
