0:44:39.342394,0,0,23185988
0:58:56.275887,10,10,23184400
1:14:24.803829,20,20,23182773
1:29:55.149586,30,30,23181213
1:45:17.095382,40,40,23179627
2:02:16.225576,50,50,23178083
2:21:10.986874,60,100,23170272
2:36:31.947500,70,150,23164426
2:52:36.193152,80,200,23159665
3:08:27.135490,90,250,23154694
3:24:26.536798,100,300,23150263
3:41:28.263444,110,550,23128961
3:57:23.730568,120,800,23108706
4:13:43.372897,130,1050,23088362
4:30:57.263157,140,1300,23069800
4:48:22.119824,150,1550,23050954
5:06:00.868906,160,2050,23015784
5:23:37.338593,170,2550,22986319
5:42:32.016877,180,3050,22955474
6:00:49.070619,190,3550,22927685
6:18:26.992059,200,4050,22901045
6:36:29.011186,210,5050,22851455
6:49:33.454075,220,6050,22811474
6:55:54.944904,230,7050,22773925
6:59:55.653755,240,8050,22739041
0:02:16.721922,0,0,23185988
0:14:13.423123,10,10,23184400
0:26:37.740070,20,20,23182773
0:39:00.473885,30,30,23181213
0:51:10.868887,40,40,23179628
1:03:34.499140,50,50,23178096
1:16:26.769003,60,100,23170251
1:29:31.426642,70,150,23163988
1:42:43.960207,80,200,23159856
1:56:14.113988,90,250,23155267
2:09:26.782853,100,300,23150965
2:22:48.034453,110,550,23129832
2:36:40.744022,120,800,23111184
2:50:37.489636,130,1050,23091663
3:04:11.173670,140,1300,23073170
3:17:53.378663,150,1550,23055104
3:31:38.375927,160,2050,23018281
3:45:45.779190,170,2550,22987031
4:00:10.482005,180,3050,22958584
4:14:58.106951,190,3550,22929163
4:30:44.214219,200,4050,22901953
4:47:24.982404,210,5050,22853371
4:59:41.603416,220,6050,22812057
5:07:02.353067,230,7050,22774186
5:12:41.630857,240,8050,22740141
