0:44:47.856374,0,0,23185988
0:58:48.111968,10,10,23184400
1:13:40.277587,20,20,23182773
1:28:43.358104,30,30,23181213
1:43:25.542987,40,40,23179627
1:59:03.900137,50,50,23178083
2:17:37.978340,60,100,23170272
2:32:39.886152,70,150,23164426
2:47:44.770982,80,200,23159665
3:02:53.152921,90,250,23154694
3:18:01.824409,100,300,23150263
3:34:14.434515,110,550,23128961
3:50:06.674579,120,800,23108706
4:05:47.285121,130,1050,23088362
4:21:55.062386,140,1300,23069800
4:39:11.329560,150,1550,23050954
4:57:03.718013,160,2050,23015784
5:15:25.178022,170,2550,22986319
5:34:34.540359,180,3050,22955474
5:52:59.988060,190,3550,22927685
6:10:17.734991,200,4050,22901045
6:25:18.839665,210,5050,22851455
6:34:05.248190,220,6050,22811474
6:38:01.292730,230,7050,22773925
6:40:39.953817,240,8050,22739041
0:02:12.552376,0,0,23185988
0:14:12.252059,10,10,23184400
0:26:31.055913,20,20,23182773
0:39:10.986345,30,30,23181213
0:51:50.379745,40,40,23179628
1:04:40.010742,50,50,23178096
1:17:49.175017,60,100,23170251
1:30:39.554195,70,150,23163988
1:43:47.144174,80,200,23159856
1:56:56.206115,90,250,23155267
2:10:06.404336,100,300,23150965
2:23:27.053517,110,550,23129832
2:36:58.635214,120,800,23111184
2:50:40.912336,130,1050,23091663
3:04:32.356660,140,1300,23073170
3:18:33.771728,150,1550,23055104
3:32:39.047428,160,2050,23018281
3:46:48.418362,170,2550,22987031
4:01:16.596938,180,3050,22958584
4:16:00.535251,190,3550,22929163
4:32:43.361552,200,4050,22901953
4:50:09.800760,210,5050,22853371
5:02:59.032153,220,6050,22812057
5:10:39.022629,230,7050,22774186
5:15:40.216434,240,8050,22740141
