0:44:52.076609,0,0,23185988
0:59:19.549434,10,10,23184400
1:14:35.892256,20,20,23182773
1:29:59.494841,30,30,23181213
1:45:08.144326,40,40,23179627
2:01:39.484189,50,50,23178083
2:20:24.903362,60,100,23170272
2:35:38.744249,70,150,23164426
2:51:20.101422,80,200,23159665
3:06:57.448396,90,250,23154694
3:22:33.247101,100,300,23150263
3:39:16.604053,110,550,23128961
3:55:00.869730,120,800,23108706
4:11:04.615294,130,1050,23088362
4:28:24.088525,140,1300,23069800
4:46:05.339543,150,1550,23050954
5:04:02.148765,160,2050,23015784
5:22:03.760323,170,2550,22986319
5:41:02.482810,180,3050,22955474
5:59:09.505307,190,3550,22927685
6:16:47.228211,200,4050,22901045
6:34:18.287957,210,5050,22851455
6:47:10.276181,220,6050,22811474
6:52:56.609898,230,7050,22773925
6:56:40.246280,240,8050,22739041
0:02:16.180510,0,0,23185988
0:14:21.951734,10,10,23184400
0:26:39.292302,20,20,23182773
0:39:14.228066,30,30,23181213
0:51:45.278846,40,40,23179628
1:04:42.402141,50,50,23178096
1:17:46.668748,60,100,23170251
1:30:58.849187,70,150,23163988
1:44:11.687887,80,200,23159856
1:57:28.157808,90,250,23155267
2:10:45.960408,100,300,23150965
2:24:03.004911,110,550,23129832
2:38:05.212800,120,800,23111184
2:52:11.881628,130,1050,23091663
3:05:55.704983,140,1300,23073170
3:20:08.466932,150,1550,23055104
3:34:22.984930,160,2050,23018281
3:48:56.558379,170,2550,22987031
4:03:17.503148,180,3050,22958584
4:18:10.857095,190,3550,22929163
4:34:09.663314,200,4050,22901953
4:51:11.182714,210,5050,22853371
5:04:05.680955,220,6050,22812057
5:12:10.509140,230,7050,22774186
5:16:46.226584,240,8050,22740141
