0:42:47.877371,0,0,23185988
0:58:35.737109,10,500,23158600
1:17:37.060778,20,1000,23131683
2:09:27.351769,30,1500,23104997
2:55:24.844886,40,2000,23078779
3:33:27.014640,50,2500,23051378
3:56:37.943085,60,3000,23024717
4:09:41.277969,70,3500,22998171
4:19:54.455509,80,4000,22971170
4:27:52.106281,90,4500,22943709
4:34:09.621492,100,5000,22916764
4:39:29.802645,110,5500,22890409
4:44:14.427566,120,6000,22864586
4:48:32.138263,130,6500,22837831
4:52:26.796417,140,7000,22810406
4:56:08.664828,150,7500,22783736
4:59:34.728970,160,8000,22756283
5:02:53.247786,170,8500,22729588
0:02:16.454471,0,0,23185988
0:14:52.671972,10,500,23158041
0:29:37.667651,20,1000,23130308
0:45:54.205837,30,1500,23102949
1:16:11.384616,40,2000,23075418
1:45:38.865314,50,2500,23048694
2:06:55.430269,60,3000,23021154
2:21:11.753570,70,3500,22994607
2:31:12.003730,80,4000,22968466
2:39:34.637327,90,4500,22940799
2:47:21.469974,100,5000,22913090
2:54:14.077192,110,5500,22885754
3:00:26.015785,120,6000,22858977
3:05:26.395285,130,6500,22832307
3:09:16.413657,140,7000,22805635
3:12:40.893266,150,7500,22778241
3:15:51.691712,160,8000,22750845
3:18:53.238649,170,8500,22725198
