ward_o,ward_d,type,total
9,5,ab_md,0.10000647495523211
9,5,ab_pm,1.9373363098520497
9,5,bl_am,17.59886487656006
9,5,bl_ev,51.116394758834126
9,5,bl_md,12.70070869584714
9,5,bl_pm,30.92237525384652
9,5,c0_am,91.92926072998124
9,5,c0_ev,272.20562866683156
9,5,c0_md,31.947743924322587
9,5,c0_pm,224.46424735080424
9,5,imm_am,7.389874506256813
9,5,imm_ev,14.405010503155989
9,5,imm_md,3.052145870293334
9,5,imm_pm,21.118321315368423
9,5,lep_am,20.737826734254234
9,5,lep_ev,16.58579392830217
9,5,lep_md,3.304962379112324
9,5,lep_pm,27.234630386881577
9,5,lico_am,86.15431184284066
9,5,lico_ev,51.182014967477336
9,5,lico_md,56.94774392432259
9,5,lico_pm,282.7454707413099
9,5,rac_am,65.0032629090246
9,5,rac_ev,154.6167593470514
9,5,rac_md,32.266215146038824
9,5,rac_pm,220.15994551245637
9,5,raw_am,199.97146738753352
9,5,raw_ev,272.20562866683156
9,5,raw_md,56.94774392432259
9,5,raw_pm,449.0277031246368
9,6,ab_am,0.1697386731601816
9,6,ab_md,0.024375580577587402
9,6,ab_pm,0.0614386095543036
9,6,bl_am,3.4555695548482115
9,6,bl_md,0.5640327539539615
9,6,bl_pm,1.7967034146713832
9,6,c0_am,1.2259165261671219
9,6,imm_am,2.39523246076012
9,6,imm_md,0.6449222535426369
9,6,imm_pm,5.865939126420856
9,6,lep_am,3.601244176536978
9,6,lep_md,0.48837433277002507
9,6,lep_pm,2.3184456079463036
9,6,lico_am,6.742540893919171
9,6,lico_md,6.43606176237739
9,6,lico_pm,46.0
9,6,rac_am,19.032215400545443
9,6,rac_md,3.992272074971228
9,6,rac_pm,21.009844450290714
9,6,raw_am,64.9684574200863
9,6,raw_md,6.43606176237739
9,6,raw_pm,46.0
9,7,ab_am,0.11506105359340087
9,7,ab_md,0.07763375912097788
9,7,ab_pm,0.06837030533131111
9,7,bl_am,9.163711975445976
9,7,bl_md,5.248748397754514
9,7,bl_pm,20.66931166221285
9,7,c0_am,74.0
9,7,c0_md,98.6952270240486
9,7,c0_pm,75.0
9,7,imm_am,5.835424952889599
9,7,imm_md,2.277748390112804
9,7,imm_pm,7.759851500343678
9,7,lep_am,10.951245270531588
9,7,lep_md,3.5767840195283522
9,7,lep_pm,7.196497800311817
9,7,lico_am,75.0
9,7,lico_md,105.6952270240486
9,7,lico_pm,67.0
9,7,rac_am,47.53010395630388
9,7,rac_md,21.750097188185492
9,7,rac_pm,71.51202163757907
9,7,raw_am,156.0
9,7,raw_md,105.6952270240486
9,7,raw_pm,119.0
9,8,ab_am,0.4089919312092193
9,8,ab_ev,1.713162676445707e-05
9,8,ab_md,0.04986169634592333
9,8,ab_pm,0.060084461920437156
9,8,bl_am,26.84797210808472
9,8,bl_ev,0.7517413845817398
9,8,bl_md,2.3368431090083184
9,8,bl_pm,8.599917226735108
9,8,c0_am,205.36764070487712
9,8,c0_ev,20.0
9,8,c0_md,38.2339001236486
9,8,c0_pm,56.750574814130474
9,8,imm_am,15.897655836922151
9,8,imm_ev,1.2873750801571018
9,8,imm_md,2.186043738429645
9,8,imm_pm,11.22910186723191
9,8,lep_am,33.068856458506666
9,8,lep_ev,1.207519516493098
9,8,lep_md,3.103851393085862
9,8,lep_pm,5.856048606179162
9,8,lico_am,293.338813637186
9,8,lico_md,20.43250402582137
9,8,lico_pm,48.27438394165103
9,8,rac_am,133.2768900842374
9,8,rac_ev,6.640268149809742
9,8,rac_md,12.898040248864541
9,8,rac_pm,48.28789406091271
9,8,raw_am,431.9202015589466
9,8,raw_ev,20.0
9,8,raw_md,38.2339001236486
9,8,raw_pm,130.75057481413046
9,9,ab_am,0.9291021398789961
9,9,ab_ev,1.0986069552752442
9,9,ab_md,0.3484323895218469
9,9,ab_pm,0.5463307348851913
9,9,bl_am,31.270400605899248
9,9,bl_ev,51.523337610136146
9,9,bl_md,21.25151151542952
9,9,bl_pm,23.471704735276163
9,9,c0_am,73.77765999166172
9,9,c0_ev,217.2481259857223
9,9,c0_md,32.68240913290279
9,9,c0_pm,190.33198800957157
9,9,imm_am,20.129243333749557
9,9,imm_ev,16.039807536120513
9,9,imm_md,9.989600428000525
9,9,imm_pm,12.877397427659776
9,9,lep_am,32.99242145888227
9,9,lep_ev,40.17132036542499
9,9,lep_md,15.812455675173307
9,9,lep_pm,23.65345584484202
9,9,lico_am,60.8456881571594
9,9,lico_ev,257.2481259857223
9,9,lico_md,23.68240913290279
9,9,lico_pm,82.0
9,9,rac_am,151.756436244402
9,9,rac_ev,175.23895865830974
9,9,rac_md,82.89890855266432
9,9,rac_pm,112.97782653824044
9,9,raw_am,458.1053179832401
9,9,raw_ev,447.2481259857223
9,9,raw_md,228.96216997786723
9,9,raw_pm,300.526361955825
9,10,ab_am,3.5509997208822894
9,10,ab_ev,0.11478176134066592
9,10,ab_md,0.6537841489203369
9,10,ab_pm,0.12253592409908134
9,10,bl_am,130.42334825342266
9,10,bl_ev,4.209039032298423
9,10,bl_md,29.475880144513276
9,10,bl_pm,6.6699157323194855
9,10,c0_am,632.9577286060927
9,10,c0_ev,29.257237541108772
9,10,c0_md,167.32354918609295
9,10,c0_pm,92.93916654152072
9,10,imm_am,73.11150416694782
9,10,imm_ev,5.218539778003273
9,10,imm_md,19.715534245127735
9,10,imm_pm,6.288806395179066
9,10,lep_am,123.1947064957471
9,10,lep_ev,2.9322791382537043
9,10,lep_md,21.806759336644937
9,10,lep_pm,4.323451286963683
9,10,lico_am,215.44180093510016
9,10,lico_md,42.58141568316985
9,10,lico_pm,17.30786935978511
9,10,rac_am,584.0202825860579
9,10,rac_ev,31.78794178921106
9,10,rac_md,141.74752569018224
9,10,rac_pm,49.44220966409541
9,10,raw_am,1764.6946680505291
9,10,raw_ev,73.25723754110876
9,10,raw_md,403.014741535039
9,10,raw_pm,125.93916654152072
9,11,ab_am,2.183698018572213
9,11,ab_ev,0.39713195193955353
9,11,ab_md,0.8119064052570656
9,11,ab_pm,0.6277492540717388
9,11,bl_am,96.93959019027956
9,11,bl_ev,7.947949405861132
9,11,bl_md,26.28624329346634
9,11,bl_pm,28.765906417933955
9,11,c0_am,553.3120702232942
9,11,c0_ev,130.32622259138654
9,11,c0_md,273.9348629471166
9,11,c0_pm,356.97737060715826
9,11,imm_am,64.38146528330171
9,11,imm_ev,7.33368014157177
9,11,imm_md,18.590405313067293
9,11,imm_pm,25.538318404906597
9,11,lep_am,113.07400233370784
9,11,lep_ev,11.19250728963142
9,11,lep_md,36.010241206332566
9,11,lep_pm,31.883215180190234
9,11,lico_am,69.6940306466237
9,11,lico_ev,72.32622259138654
9,11,lico_md,184.73739818122544
9,11,lico_pm,156.03703734526178
9,11,rac_am,511.904462517355
9,11,rac_ev,55.919761659257986
9,11,rac_md,157.73697486768054
9,11,rac_pm,187.42878510759593
9,11,raw_am,1666.242895837802
9,11,raw_ev,163.32605096349985
9,11,raw_md,526.8938464811074
9,11,raw_pm,501.649659583195
9,12,ab_am,0.8157280557499436
9,12,ab_ev,0.006573729563303843
9,12,ab_md,0.35886858984848674
9,12,ab_pm,0.2413172908947577
9,12,bl_am,33.06959077370701
9,12,bl_ev,11.301088357741381
9,12,bl_md,21.296227233310233
9,12,bl_pm,20.19302229733944
9,12,c0_am,88.6098061416561
9,12,c0_ev,106.45557941321823
9,12,c0_md,89.584436524143
9,12,c0_pm,145.0
9,12,imm_am,16.63132617621292
9,12,imm_ev,6.791349420130443
9,12,imm_md,8.074899707168978
9,12,imm_pm,15.66864242823915
9,12,lep_am,32.72560931758166
9,12,lep_ev,6.966309841874167
9,12,lep_md,17.545833146772804
9,12,lep_pm,9.274182433429166
9,12,lico_am,85.21779734977656
9,12,lico_ev,79.45557941321823
9,12,lico_md,64.19883177956639
9,12,lico_pm,91.0
9,12,rac_am,148.6371561912712
9,12,rac_ev,45.7173620778265
9,12,rac_md,79.27998105768793
9,12,rac_pm,78.23098209333115
9,12,raw_am,479.5799703922956
9,12,raw_ev,108.46232618446228
9,12,raw_md,231.17617557350732
9,12,raw_pm,194.82310349929384
9,13,ab_am,1.8935481987724974
9,13,ab_ev,0.17679319896352086
9,13,ab_md,0.9885557990625592
9,13,ab_pm,0.4796573524728117
9,13,bl_am,96.65302688359385
9,13,bl_ev,2.709046247165756
9,13,bl_md,26.227079353290815
9,13,bl_pm,17.66374423826039
9,13,c0_am,744.3770362711189
9,13,c0_ev,38.416539867504426
9,13,c0_md,206.84215490531082
9,13,c0_pm,110.0437308199572
9,13,imm_am,56.78441394121376
9,13,imm_ev,3.0002707889162235
9,13,imm_md,19.632375142157027
9,13,imm_pm,14.38295973661687
9,13,lep_am,113.0041508556926
9,13,lep_ev,2.0841430113740294
9,13,lep_md,31.05131335483998
9,13,lep_pm,15.463288639889342
9,13,lico_am,257.886806645388
9,13,lico_ev,16.67377740861465
9,13,lico_md,44.29206875915572
9,13,rac_am,487.7144483059295
9,13,rac_ev,20.87465853882507
9,13,rac_md,152.76242661687084
9,13,rac_pm,104.36251425896639
9,13,raw_am,1529.6734761544778
9,13,raw_ev,53.416711495391354
9,13,raw_md,481.24626535237536
9,13,raw_pm,288.04373081995726
9,14,ab_am,0.44081194673516844
9,14,ab_ev,0.2400327100374265
9,14,ab_pm,0.1984775586619509
9,14,bl_am,8.795371239791978
9,14,bl_ev,1.7704155383362816
9,14,bl_pm,7.032663799843326
9,14,c0_am,112.0
9,14,c0_ev,20.0
9,14,c0_pm,94.43667944002104
9,14,imm_am,6.605398167427197
9,14,imm_ev,0.9931125882981947
9,14,imm_pm,5.929758409862445
9,14,lep_am,14.386162084597085
9,14,lep_ev,1.4978065468888593
9,14,lep_pm,4.2002529133809485
9,14,lico_ev,15.0
9,14,lico_pm,82.0
9,14,rac_am,56.50286097825476
9,14,rac_ev,11.618888057764675
9,14,rac_pm,38.598579327767666
9,14,raw_am,171.0
9,14,raw_ev,34.0
9,14,raw_pm,128.50147075543885
9,15,ab_am,0.6299183332665372
9,15,ab_em,0.3158273103944071
9,15,ab_ev,0.0
9,15,ab_md,0.016282206028242846
9,15,ab_pm,0.0002051671640255704
9,15,bl_am,16.43703707860929
9,15,bl_em,5.28184713758251
9,15,bl_ev,0.5798026400205026
9,15,bl_md,3.500150531824076
9,15,bl_pm,2.051023602797825
9,15,c0_am,167.98220504931672
9,15,c0_em,84.0
9,15,c0_ev,13.0
9,15,c0_md,37.057869629677214
9,15,c0_pm,31.0
9,15,imm_am,10.381015727758745
9,15,imm_em,2.6429265417391963
9,15,imm_ev,0.6994941371422537
9,15,imm_md,2.660190493340818
9,15,imm_pm,3.9408489169183736
9,15,lep_am,20.02434395100672
9,15,lep_em,8.158115114298573
9,15,lep_ev,0.2040925590386761
9,15,lep_md,4.473087433471518
9,15,lep_pm,1.376335238584092
9,15,lico_am,37.77264110068286
9,15,lico_ev,13.0
9,15,lico_md,31.244870472080787
9,15,rac_am,88.40042924482196
9,15,rac_em,29.324451308129184
9,15,rac_ev,3.32233589471402
9,15,rac_md,22.11767972079403
9,15,rac_pm,19.22467518106287
9,15,raw_am,293.9499012997226
9,15,raw_em,84.0
9,15,raw_ev,13.0
9,15,raw_md,67.05786962967721
9,15,raw_pm,71.0647913154178
9,16,ab_am,0.4891210806689456
9,16,ab_ev,2.9743218607513605e-05
9,16,ab_pm,0.06440177506253533
9,16,bl_am,12.333292616179703
9,16,bl_ev,1.177981138722081
9,16,bl_pm,5.632783604546204
9,16,c0_am,46.0
9,16,imm_am,6.725066727519662
9,16,imm_ev,1.4903387719278396
9,16,imm_pm,5.936895643805487
9,16,lep_am,18.298627702507265
9,16,lep_ev,1.038657958242091
9,16,lep_pm,3.547652993115128
9,16,lico_am,129.6913763143188
9,16,lico_pm,30.398552122025848
9,16,rac_am,68.01710052469133
9,16,rac_ev,9.44604304842139
9,16,rac_pm,39.01166094371486
9,16,raw_am,203.6913763143188
9,16,raw_ev,12.0
9,16,raw_pm,61.39855212202585
9,17,ab_am,0.0092101034512958
9,17,ab_pm,4.83746230746992e-05
9,17,bl_am,0.6119660948299286
9,17,bl_pm,1.5044630219548438
9,17,imm_am,0.5281387496721655
9,17,imm_pm,9.650915182492374
9,17,lep_am,0.8076061891571193
9,17,lep_pm,2.931810610487927
9,17,lico_pm,45.0
9,17,rac_am,3.493011354909887
9,17,rac_pm,38.60552100115922
9,17,raw_am,9.204067469085297
9,17,raw_pm,45.0
9,18,ab_am,0.7787058969361641
9,18,ab_ev,0.01397332216287146
9,18,ab_md,0.0
9,18,ab_pm,0.0
9,18,bl_am,15.72509867943594
9,18,bl_ev,1.246018129866469
9,18,bl_md,0.5901673393863766
9,18,bl_pm,0.6801119451578147
9,18,c0_am,257.6722889760367
9,18,c0_ev,25.0
9,18,c0_md,6.476190872479449
9,18,imm_am,13.012659398915432
9,18,imm_ev,1.4229159252263957
9,18,imm_md,0.1397481849191631
9,18,imm_pm,0.8189921038018988
9,18,lep_am,27.2098952279277
9,18,lep_ev,1.457158725941776
9,18,lep_md,0.528557258780794
9,18,lep_pm,0.7944433932816914
9,18,rac_am,103.77264426703583
9,18,rac_ev,12.747739192524147
9,18,rac_md,2.624632881591423
9,18,rac_pm,8.265943754515437
9,18,raw_am,314.5655123492689
9,18,raw_ev,25.0
9,18,raw_md,6.476190872479449
9,18,raw_pm,11.0
9,19,ab_am,0.050711875374589696
9,19,ab_ev,0.054566892241331204
9,19,ab_pm,0.1391072356643406
9,19,bl_am,5.4655875316003275
9,19,bl_ev,5.435399465297171
9,19,bl_pm,3.2291852122691678
9,19,c0_am,50.92926072998124
9,19,c0_ev,16.0
9,19,c0_pm,31.914798839523996
9,19,imm_am,3.2318404851459466
9,19,imm_ev,2.1990255090085418
9,19,imm_pm,3.258903979272557
9,19,lep_am,5.22284844157536
9,19,lep_ev,1.082222588745389
9,19,lep_pm,1.8573775636988932
9,19,lico_am,39.0
9,19,rac_am,29.69321492742452
9,19,rac_ev,20.313505503014127
9,19,rac_pm,17.49463869305416
9,19,raw_am,82.92926072998124
9,19,raw_ev,60.0
9,19,raw_pm,46.914798839523996
9,20,ab_am,0.0150583896360399
9,20,ab_md,0.0956078344001056
9,20,ab_pm,0.1745675562537844
9,20,bl_am,0.538651378191551
9,20,bl_md,1.9566941161625389
9,20,bl_pm,1.6048505519358258
9,20,c0_am,5.0
9,20,c0_md,20.0
9,20,imm_am,0.1581716902778532
9,20,imm_md,0.573981550674033
9,20,imm_pm,2.158282000692941
9,20,lep_am,0.2613016007295096
9,20,lep_md,0.7950391975796851
9,20,lep_pm,1.350760114939983
9,20,lico_md,20.0
9,20,rac_am,1.8600037176152373
9,20,rac_md,10.936602230581164
9,20,rac_pm,19.65846481585073
9,20,raw_am,5.0
9,20,raw_md,20.0
9,20,raw_pm,41.0
9,21,ab_am,0.29119222816718027
9,21,ab_pm,0.024530521516855287
9,21,bl_am,2.1280060024495038
9,21,bl_pm,3.061881244728377
9,21,c0_am,59.0
9,21,c0_pm,18.0
9,21,imm_am,1.807132951383859
9,21,imm_pm,3.5788120607953156
9,21,lep_am,3.8974545340148836
9,21,lep_pm,2.660406410234273
9,21,lico_pm,32.0
9,21,rac_am,16.09899717255407
9,21,rac_pm,37.07564584699661
9,21,raw_am,59.0
9,21,raw_pm,55.516624367752044
9,22,ab_am,0.0002515714760783
9,22,ab_ev,4.295222220093978e-07
9,22,ab_pm,0.0
9,22,bl_am,1.7841377295284484
9,22,bl_ev,0.5036421219690165
9,22,bl_pm,3.272913641127715
9,22,c0_am,33.0
9,22,imm_am,1.3243561883884192
9,22,imm_ev,0.9177454444595164
9,22,imm_pm,2.295643014174236
9,22,lep_am,1.561138765107258
9,22,lep_ev,0.8249284422611723
9,22,lep_pm,2.027053640815903
9,22,rac_am,10.07716846626574
9,22,rac_ev,6.3191460390127805
9,22,rac_pm,18.53543956551779
9,22,raw_am,33.0
9,22,raw_ev,10.0
9,22,raw_pm,23.0
9,23,ab_pm,0.0
9,23,bl_pm,2.2182626071636533
9,23,imm_pm,0.7789588916388287
9,23,lep_pm,1.0087206448057684
9,23,rac_pm,13.444206152007972
9,23,raw_pm,16.0
9,24,ab_am,0.0
9,24,bl_am,0.8371386611320253
9,24,c0_am,21.0
9,24,imm_am,0.6324577000816023
9,24,lep_am,1.521729169327919
9,24,rac_am,6.157571827040363
9,24,raw_am,21.0
10,1,ab_am,0.0021444249354089
10,1,ab_em,0.000182495003036
10,1,ab_ev,0.0408819621906575
10,1,ab_pm,0.0996990195598559
10,1,bl_am,8.227280539035185
10,1,bl_em,0.4390375037355801
10,1,bl_ev,10.772068364120457
10,1,bl_pm,36.022560777813965
10,1,c0_am,62.0
10,1,c0_em,12.0
10,1,c0_ev,18.0
10,1,c0_pm,63.516541871403376
10,1,imm_am,7.244924320575734
10,1,imm_em,1.1952507280024227
10,1,imm_ev,2.6419041642226673
10,1,imm_pm,28.271235237517054
10,1,lep_am,12.450025191071335
10,1,lep_em,0.1981520472768834
10,1,lep_ev,1.6568197919852916
10,1,lep_pm,15.712484601526118
10,1,lico_am,62.0
10,1,lico_ev,22.0
10,1,lico_pm,63.516541871403376
10,1,rac_am,63.85548552711866
10,1,rac_em,5.150073709645676
10,1,rac_ev,28.300717145147217
10,1,rac_pm,201.01647711150747
10,1,raw_am,107.0
10,1,raw_em,12.0
10,1,raw_ev,43.0
10,1,raw_pm,275.19612355606597
10,2,ab_am,0.0
10,2,ab_ev,0.09413133193748026
10,2,ab_md,0.0
10,2,ab_pm,0.33090668614918495
10,2,bl_am,0.4606654766381952
10,2,bl_ev,11.295477377754358
10,2,bl_md,0.4454464400941708
10,2,bl_pm,45.381955543115794
10,2,c0_am,15.0
10,2,c0_ev,35.0
10,2,c0_pm,53.47921426977287
10,2,imm_am,1.4200301302542369
10,2,imm_ev,11.045192448297094
10,2,imm_md,0.5325496997404492
10,2,imm_pm,36.34792175946387
10,2,lep_am,0.1987932278859868
10,2,lep_ev,6.273770144147056
10,2,lep_md,0.4962136050382563
10,2,lep_pm,25.686803619870386
10,2,lico_ev,55.0
10,2,lico_pm,135.47921426977285
10,2,rac_am,7.766864008231274
10,2,rac_ev,63.07183243028342
10,2,rac_md,3.480741164270217
10,2,rac_pm,274.9595891293742
10,2,raw_am,15.0
10,2,raw_ev,210.98237785465147
10,2,raw_md,28.0
10,2,raw_pm,1108.8542407514988
10,3,ab_am,0.5335496259183661
10,3,ab_ev,1.7189548183712824
10,3,ab_md,0.19856286504750495
10,3,ab_pm,3.3899385104179585
10,3,bl_am,17.64846844585974
10,3,bl_ev,35.368118800490805
10,3,bl_md,4.610221526616753
10,3,bl_pm,108.92195070611841
10,3,c0_am,227.0
10,3,c0_ev,127.0
10,3,c0_md,25.0
10,3,c0_pm,91.54877611107361
10,3,imm_am,19.956328358779587
10,3,imm_ev,21.09273435552894
10,3,imm_md,9.518812759229627
10,3,imm_pm,112.4014508705861
10,3,lep_am,13.142473963069891
10,3,lep_ev,8.895958860001024
10,3,lep_md,2.8662650505872675
10,3,lep_pm,58.537103854535815
10,3,lico_am,124.0
10,3,lico_ev,67.0
10,3,lico_md,46.21346358170256
10,3,lico_pm,178.5487761110736
10,3,rac_am,154.88597985796608
10,3,rac_ev,133.3035527173309
10,3,rac_md,51.855501200819276
10,3,rac_pm,666.571906685338
10,3,raw_am,307.0
10,3,raw_ev,366.0
10,3,raw_md,154.5140579031816
10,3,raw_pm,2172.058609523589
10,4,ab_am,0.29694342278749297
10,4,ab_ev,0.5426329864953072
10,4,ab_md,0.8401413282879509
10,4,ab_pm,9.06432212609338
10,4,bl_am,10.698075394959005
10,4,bl_ev,20.930225845608543
10,4,bl_md,20.9312961351589
10,4,bl_pm,153.05926864795836
10,4,c0_am,30.18292537035787
10,4,c0_ev,229.5487761110736
10,4,c0_md,196.3232597912243
10,4,c0_pm,1150.150157037504
10,4,imm_am,8.090045798802377
10,4,imm_ev,15.335366724631127
10,4,imm_md,17.286726657713615
10,4,imm_pm,137.16537810216022
10,4,lep_am,7.730321427908609
10,4,lep_ev,6.98009585002865
10,4,lep_md,8.010579312265401
10,4,lep_pm,63.31085077441498
10,4,lico_am,53.0
10,4,lico_ev,102.0
10,4,lico_md,139.3232597912243
10,4,lico_pm,402.732971470012
10,4,rac_am,62.32985216111544
10,4,rac_ev,96.55495461957166
10,4,rac_md,98.86803998187304
10,4,rac_pm,794.6896978299234
10,4,raw_am,146.18292537035788
10,4,raw_ev,292.8302550267962
10,4,raw_md,232.3232597912243
10,4,raw_pm,2846.7329714700118
10,5,ab_am,0.0
10,5,ab_ev,0.04213315893040195
10,5,ab_pm,4.0310078264666735
10,5,bl_am,0.7291450796580217
10,5,bl_ev,19.251840687239646
10,5,bl_pm,181.48007394100682
10,5,c0_pm,174.0
10,5,imm_am,0.3793696363104559
10,5,imm_ev,17.183447595653448
10,5,imm_pm,68.77968518726948
10,5,lep_am,0.2133813247352953
10,5,lep_ev,8.395850642126215
10,5,lep_pm,82.99130500400867
10,5,lico_am,8.0
10,5,lico_ev,8.0
10,5,lico_pm,170.44199614371732
10,5,rac_am,2.59277682956583
10,5,rac_ev,78.67359185059365
10,5,rac_pm,605.8487864605233
10,5,raw_am,8.0
10,5,raw_ev,164.0
10,5,raw_pm,1221.1260577197122
10,6,ab_am,0.295044167542018
10,6,ab_ev,2.5318637411466535e-05
10,6,ab_pm,1.988711215630147
10,6,bl_am,14.659216189109562
10,6,bl_ev,1.588275693252435
10,6,bl_pm,61.72184403064776
10,6,c0_am,165.0
10,6,c0_pm,222.01668731535756
10,6,imm_am,18.218566957948138
10,6,imm_ev,7.248417952059532
10,6,imm_pm,146.9855217072488
10,6,lep_am,3.957847945902204
10,6,lep_ev,2.62111211795905
10,6,lep_pm,52.41482785878985
10,6,lico_am,97.0
10,6,lico_pm,110.0
10,6,rac_am,102.16152138877669
10,6,rac_ev,17.87006910633342
10,6,rac_pm,510.5251886573178
10,6,raw_am,215.0
10,6,raw_ev,48.3735989677718
10,6,raw_pm,1282.8195743657425
10,7,ab_am,0.6938472434894992
10,7,ab_ev,0.0038862073104472604
10,7,ab_md,0.0004266584566786596
10,7,ab_pm,1.2293579532001444
10,7,bl_am,26.286935174464247
10,7,bl_ev,8.20686553661405
10,7,bl_md,11.680532802795735
10,7,bl_pm,140.58673706643506
10,7,c0_am,217.21792021218215
10,7,c0_md,27.0
10,7,c0_pm,256.0
10,7,imm_am,12.188143325706339
10,7,imm_ev,4.310601640099324
10,7,imm_md,4.451874834587101
10,7,imm_pm,53.327855944185615
10,7,lep_am,37.58152073167168
10,7,lep_ev,1.9154529380730503
10,7,lep_md,10.03841465463662
10,7,lep_pm,40.5923413645181
10,7,lico_am,165.0
10,7,lico_ev,25.291407216254036
10,7,lico_md,42.0
10,7,lico_pm,201.0
10,7,rac_am,148.53151389842472
10,7,rac_ev,33.13123991080517
10,7,rac_md,51.05488488111358
10,7,rac_pm,493.24635281133794
10,7,raw_am,226.21792021218215
10,7,raw_ev,43.291407216254036
10,7,raw_md,85.0
10,7,raw_pm,708.0
10,8,ab_am,0.6105585840950243
10,8,ab_ev,0.12385412602881775
10,8,ab_md,0.002942037288674945
10,8,ab_pm,1.7493819887293085
10,8,bl_am,19.696904756646987
10,8,bl_ev,8.748791526826857
10,8,bl_md,18.57187514986957
10,8,bl_pm,174.55006835891407
10,8,c0_am,229.0620812881195
10,8,c0_ev,71.58252220356478
10,8,c0_md,108.0
10,8,c0_pm,429.9671387072202
10,8,imm_am,24.142299925801648
10,8,imm_ev,17.510487248352927
10,8,imm_md,9.093257165034599
10,8,imm_pm,163.62388835359732
10,8,lep_am,7.560972505304765
10,8,lep_ev,4.571537238335307
10,8,lep_md,4.527982671162489
10,8,lep_pm,61.35354105685313
10,8,lico_am,35.0
10,8,lico_ev,15.989332378398242
10,8,lico_md,142.0
10,8,lico_pm,78.54247359850952
10,8,rac_am,170.9765220824357
10,8,rac_ev,73.21011088368951
10,8,rac_md,81.23257802172624
10,8,rac_pm,846.3748035180502
10,8,raw_am,406.6432539577773
10,8,raw_ev,253.99737811864821
10,8,raw_md,183.27657061005564
10,8,raw_pm,2360.9603023534582
10,9,ab_am,0.048950430156902466
10,9,ab_ev,0.7502075861757542
10,9,ab_md,0.15688766956056088
10,9,ab_pm,3.662134122301181
10,9,bl_am,6.558807431042704
10,9,bl_ev,41.103880030396446
10,9,bl_md,7.980603398542009
10,9,bl_pm,147.481571239959
10,9,c0_am,66.3411266163841
10,9,c0_ev,312.7318905988392
10,9,c0_md,180.19546958440668
10,9,c0_pm,842.421680700664
10,9,imm_am,6.781632692800322
10,9,imm_ev,24.49322625476792
10,9,imm_md,6.740000414574973
10,9,imm_pm,97.18075858215903
10,9,lep_am,2.5298695083353526
10,9,lep_ev,34.95980473272325
10,9,lep_md,8.157435734816161
10,9,lep_pm,166.7942844964428
10,9,lico_ev,97.0
10,9,lico_md,116.01686692811013
10,9,lico_pm,201.87058800290228
10,9,rac_am,43.13843034621964
10,9,rac_ev,200.16248553751643
10,9,rac_md,56.0759187149776
10,9,rac_pm,786.6034176630028
10,9,raw_am,109.81566657103846
10,9,raw_ev,733.4041795748759
10,9,raw_md,180.19546958440668
10,9,raw_pm,2258.9205909388843
10,10,ab_am,2.3043824715736667
10,10,ab_em,0.0001333135091418
10,10,ab_ev,0.48784968255439454
10,10,ab_md,1.1038310919506045
10,10,ab_pm,3.230383655234697
10,10,bl_am,103.38023174003234
10,10,bl_em,0.8757331189984041
10,10,bl_ev,21.92921552557117
10,10,bl_md,31.97341582714891
10,10,bl_pm,139.36307053608428
10,10,c0_am,761.1772869074138
10,10,c0_em,16.0
10,10,c0_ev,148.53412567757766
10,10,c0_md,222.1157084435153
10,10,c0_pm,1216.949982176336
10,10,imm_am,86.53315225296869
10,10,imm_em,0.4986036604226319
10,10,imm_ev,20.09567518839959
10,10,imm_md,29.39014501026747
10,10,imm_pm,141.16103543801125
10,10,lep_am,34.565864460266056
10,10,lep_em,0.378938234614422
10,10,lep_ev,6.4976814166597086
10,10,lep_md,43.86362205960815
10,10,lep_pm,53.95191823504018
10,10,lico_am,37.99244484341824
10,10,lico_em,16.0
10,10,lico_ev,66.0
10,10,lico_md,82.99244484341824
10,10,lico_pm,190.0
10,10,rac_am,639.0885250060214
10,10,rac_em,4.8264400077749325
10,10,rac_ev,146.13484444817487
10,10,rac_md,221.30369634760973
10,10,rac_pm,963.6085305542499
10,10,raw_am,1534.6128494214297
10,10,raw_em,16.0
10,10,raw_ev,362.06992313466714
10,10,raw_md,715.1157084435154
10,10,raw_pm,2348.7268801000637
10,11,ab_am,2.8642457629588725
10,11,ab_em,0.00021746863935358522
10,11,ab_ev,0.37295987568043615
10,11,ab_md,0.8710628598219428
10,11,ab_pm,5.899945912652533
10,11,bl_am,112.98101597412906
10,11,bl_em,5.221164220232526
10,11,bl_ev,13.49983793565513
10,11,bl_md,32.47255300481512
10,11,bl_pm,108.17960057356183
10,11,c0_am,932.8488952799568
10,11,c0_em,43.950953138987146
10,11,c0_ev,249.31402440287027
10,11,c0_md,431.611857124916
10,11,c0_pm,1227.7329633799711
10,11,imm_am,137.44427807930956
10,11,imm_em,2.4067484065984237
10,11,imm_ev,19.266264760153025
10,11,imm_md,37.93712217748679
10,11,imm_pm,148.4585536864439
10,11,lep_am,55.50491519860909
10,11,lep_em,8.623898861641308
10,11,lep_ev,9.00788889455226
10,11,lep_md,27.77059719119333
10,11,lep_pm,61.197813562263455
10,11,lico_am,235.99244484341824
10,11,lico_em,43.950953138987146
10,11,lico_md,131.7862508396914
10,11,lico_pm,191.76345703884576
10,11,rac_am,903.1843920787563
10,11,rac_em,32.31935337293195
10,11,rac_ev,130.41829991614017
10,11,rac_md,285.01680623999954
10,11,rac_pm,938.8262430727033
