node_id,tv_bc_single,o_node_time,d_node_time,o_node,d_node
1003-20-21,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13447347-21-36,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13447211-21-38,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13462283-20-39,1.0,1003-0-20-21,1572-0-99-99,1003,1572
301-21-13,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13447425-21-36,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13446621-21-40,1.0,1003-0-20-21,1572-0-99-99,1003,1572
228-21-2,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13446875-21-39,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13445495-21-52,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13446227-21-42,1.0,1003-0-20-21,1572-0-99-99,1003,1572
224-20-51,1.0,1003-0-20-21,1572-0-99-99,1003,1572
222-20-43,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13444364-21-54,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13445495-21-47,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13443303-21-58,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13448868-21-27,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13449905-21-19,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13449378-21-23,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13445741-21-44,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13446120-21-42,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13448487-21-31,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13449830-21-20,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13443728-21-55,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13448109-21-33,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13445495-21-48,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13443118-21-58,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13463420-20-36,1.0,1003-0-20-21,1572-0-99-99,1003,1572
301-21-15,1.0,1003-0-20-21,1572-0-99-99,1003,1572
228-21-5,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13448254-21-32,1.0,1003-0-20-21,1572-0-99-99,1003,1572
228-21-7,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13461356-20-42,1.0,1003-0-20-21,1572-0-99-99,1003,1572
222-20-46,1.0,1003-0-20-21,1572-0-99-99,1003,1572
301-21-17,1.0,1003-0-20-21,1572-0-99-99,1003,1572
225-20-53,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13449501-21-22,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13448052-21-33,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13447932-21-34,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13446727-21-40,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13447579-21-35,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13449023-21-26,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13461975-20-40,1.0,1003-0-20-21,1572-0-99-99,1003,1572
222-20-45,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13447093-21-38,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13445495-21-49,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13444651-21-54,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13463183-20-37,1.0,1003-0-20-21,1572-0-99-99,1003,1572
301-21-12,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13445621-21-44,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13442935-22-1,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13446990-21-39,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13445921-21-43,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13446675-21-40,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13446543-21-40,1.0,1003-0-20-21,1572-0-99-99,1003,1572
223-20-49,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13449608-21-21,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13447703-21-35,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13443453-21-56,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13463420-20-34,0.2,1003-0-20-21,1572-0-99-99,1003,1572
13446051-21-42,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13499223-21-44,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13449204-21-24,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13448378-21-31,1.0,1003-0-20-21,1572-0-99-99,1003,1572
13463771-20-35,0.8,1003-0-20-21,1572-0-99-99,1003,1572
13463771-20-32,0.2,1003-0-20-21,1572-0-99-99,1003,1572
13463771-20-33,0.2,1003-0-20-21,1572-0-99-99,1003,1572
13463995-20-34,0.6,1003-0-20-21,1572-0-99-99,1003,1572
13463995-20-31,0.2,1003-0-20-21,1572-0-99-99,1003,1572
13463995-20-30,0.4,1003-0-20-21,1572-0-99-99,1003,1572
13463995-20-29,0.4,1003-0-20-21,1572-0-99-99,1003,1572
13463995-20-32,0.4,1003-0-20-21,1572-0-99-99,1003,1572
13464286-20-31,0.2,1003-0-20-21,1572-0-99-99,1003,1572
13464286-20-29,0.2,1003-0-20-21,1572-0-99-99,1003,1572
13464286-20-30,0.2,1003-0-20-21,1572-0-99-99,1003,1572
13464286-20-33,0.4,1003-0-20-21,1572-0-99-99,1003,1572
13464286-20-27,0.2,1003-0-20-21,1572-0-99-99,1003,1572
13464286-20-28,0.2,1003-0-20-21,1572-0-99-99,1003,1572
211-21-6,1.0,1004-0-20-21,1166-0-99-99,1004,1166
1004-20-21,1.0,1004-0-20-21,1166-0-99-99,1004,1166
220-20-46,1.0,1004-0-20-21,1166-0-99-99,1004,1166
13465276-20-27,1.0,1004-0-20-21,1166-0-99-99,1004,1166
13463245-20-38,1.0,1004-0-20-21,1166-0-99-99,1004,1166
13463882-21-16,1.0,1004-0-20-21,1166-0-99-99,1004,1166
212-21-5,1.0,1004-0-20-21,1166-0-99-99,1004,1166
106-20-58,1.0,1004-0-20-21,1166-0-99-99,1004,1166
216-20-55,1.0,1004-0-20-21,1166-0-99-99,1004,1166
13462891-20-40,1.0,1004-0-20-21,1166-0-99-99,1004,1166
13462518-20-41,1.0,1004-0-20-21,1166-0-99-99,1004,1166
1166-99-99,1.0,1004-0-20-21,1166-0-99-99,1004,1166
13464254-20-34,1.0,1004-0-20-21,1166-0-99-99,1004,1166
218-20-53,1.0,1004-0-20-21,1166-0-99-99,1004,1166
13464662-20-33,1.0,1004-0-20-21,1166-0-99-99,1004,1166
13463166-20-39,1.0,1004-0-20-21,1166-0-99-99,1004,1166
13464855-20-31,1.0,1004-0-20-21,1166-0-99-99,1004,1166
13463535-21-17,1.0,1004-0-20-21,1166-0-99-99,1004,1166
220-20-43,1.0,1004-0-20-21,1166-0-99-99,1004,1166
13463796-20-37,1.0,1004-0-20-21,1166-0-99-99,1004,1166
13465276-20-30,1.0,1004-0-20-21,1166-0-99-99,1004,1166
220-20-50,1.0,1004-0-20-21,1166-0-99-99,1004,1166
220-20-45,1.0,1004-0-20-21,1166-0-99-99,1004,1166
13463522-20-37,1.0,1004-0-20-21,1166-0-99-99,1004,1166
210-21-12,1.0,1004-0-20-21,1166-0-99-99,1004,1166
13465276-20-28,1.0,1004-0-20-21,1166-0-99-99,1004,1166
13463535-21-19,1.0,1004-0-20-21,1166-0-99-99,1004,1166
220-20-47,1.0,1004-0-20-21,1166-0-99-99,1004,1166
220-20-48,1.0,1004-0-20-21,1166-0-99-99,1004,1166
213-21-3,1.0,1004-0-20-21,1166-0-99-99,1004,1166
13462117-20-42,1.0,1004-0-20-21,1166-0-99-99,1004,1166
215-20-59,1.0,1004-0-20-21,1166-0-99-99,1004,1166
214-21-2,1.0,1004-0-20-21,1166-0-99-99,1004,1166
210-21-10,1.0,1004-0-20-21,1166-0-99-99,1004,1166
13464313-21-14,1.0,1004-0-20-21,1166-0-99-99,1004,1166
13464778-21-13,1.0,1004-0-20-21,1166-0-99-99,1004,1166
156-21-1,1.0,1004-0-20-21,1166-0-99-99,1004,1166
210-21-9,1.0,1004-0-20-21,1166-0-99-99,1004,1166
219-20-52,1.0,1004-0-20-21,1166-0-99-99,1004,1166
217-20-54,1.0,1004-0-20-21,1166-0-99-99,1004,1166
210-21-7,1.0,1004-0-20-21,1166-0-99-99,1004,1166
1004-20-21,1.0,1004-0-20-21,1251-0-99-99,1004,1251
220-20-46,1.0,1004-0-20-21,1251-0-99-99,1004,1251
13465276-20-27,1.0,1004-0-20-21,1251-0-99-99,1004,1251
223-20-52,1.0,1004-0-20-21,1251-0-99-99,1004,1251
13463245-20-38,1.0,1004-0-20-21,1251-0-99-99,1004,1251
13462891-20-40,1.0,1004-0-20-21,1251-0-99-99,1004,1251
13462518-20-41,1.0,1004-0-20-21,1251-0-99-99,1004,1251
220-20-49,1.0,1004-0-20-21,1251-0-99-99,1004,1251
13464254-20-34,1.0,1004-0-20-21,1251-0-99-99,1004,1251
13464662-20-33,1.0,1004-0-20-21,1251-0-99-99,1004,1251
13463166-20-39,1.0,1004-0-20-21,1251-0-99-99,1004,1251
13464855-20-31,1.0,1004-0-20-21,1251-0-99-99,1004,1251
220-20-43,1.0,1004-0-20-21,1251-0-99-99,1004,1251
13463796-20-37,1.0,1004-0-20-21,1251-0-99-99,1004,1251
224-20-55,1.0,1004-0-20-21,1251-0-99-99,1004,1251
13465276-20-30,1.0,1004-0-20-21,1251-0-99-99,1004,1251
220-20-45,1.0,1004-0-20-21,1251-0-99-99,1004,1251
13463522-20-37,1.0,1004-0-20-21,1251-0-99-99,1004,1251
13465276-20-28,1.0,1004-0-20-21,1251-0-99-99,1004,1251
221-20-50,1.0,1004-0-20-21,1251-0-99-99,1004,1251
220-20-47,1.0,1004-0-20-21,1251-0-99-99,1004,1251
1251-99-99,1.0,1004-0-20-21,1251-0-99-99,1004,1251
225-20-58,1.0,1004-0-20-21,1251-0-99-99,1004,1251
222-20-51,1.0,1004-0-20-21,1251-0-99-99,1004,1251
13462117-20-42,1.0,1004-0-20-21,1251-0-99-99,1004,1251
225-20-56,1.0,1004-0-20-21,1251-0-99-99,1004,1251
218-20-48,1.0,1005-0-20-21,1250-0-99-99,1005,1250
1250-99-99,1.0,1005-0-20-21,1250-0-99-99,1005,1250
13464658-20-37,0.25,1005-0-20-21,1250-0-99-99,1005,1250
219-20-51,1.0,1005-0-20-21,1250-0-99-99,1005,1250
225-21-0,1.0,1005-0-20-21,1250-0-99-99,1005,1250
13463801-20-42,1.0,1005-0-20-21,1250-0-99-99,1005,1250
13463447-20-42,1.0,1005-0-20-21,1250-0-99-99,1005,1250
218-20-50,1.0,1005-0-20-21,1250-0-99-99,1005,1250
220-20-53,1.0,1005-0-20-21,1250-0-99-99,1005,1250
224-20-59,1.0,1005-0-20-21,1250-0-99-99,1005,1250
221-20-54,1.0,1005-0-20-21,1250-0-99-99,1005,1250
223-20-56,1.0,1005-0-20-21,1250-0-99-99,1005,1250
13464398-20-40,1.0,1005-0-20-21,1250-0-99-99,1005,1250
13464177-20-41,1.0,1005-0-20-21,1250-0-99-99,1005,1250
13463084-20-43,1.0,1005-0-20-21,1250-0-99-99,1005,1250
222-20-55,1.0,1005-0-20-21,1250-0-99-99,1005,1250
13464658-20-39,1.0,1005-0-20-21,1250-0-99-99,1005,1250
1005-20-21,1.0,1005-0-20-21,1250-0-99-99,1005,1250
13462704-20-44,1.0,1005-0-20-21,1250-0-99-99,1005,1250
218-20-46,1.0,1005-0-20-21,1250-0-99-99,1005,1250
225-21-2,1.0,1005-0-20-21,1250-0-99-99,1005,1250
13465231-20-38,0.75,1005-0-20-21,1250-0-99-99,1005,1250
13465231-20-36,0.75,1005-0-20-21,1250-0-99-99,1005,1250
13465231-20-32,0.75,1005-0-20-21,1250-0-99-99,1005,1250
13465231-20-34,0.75,1005-0-20-21,1250-0-99-99,1005,1250
13465231-20-33,0.25,1005-0-20-21,1250-0-99-99,1005,1250
13465231-20-35,0.25,1005-0-20-21,1250-0-99-99,1005,1250
13465478-20-43,1.0,1006-0-20-21,1066-0-99-99,1006,1066
13465795-20-46,1.0,1006-0-20-21,1066-0-99-99,1006,1066
13466199-20-50,1.0,1006-0-20-21,1066-0-99-99,1006,1066
1006-20-21,1.0,1006-0-20-21,1066-0-99-99,1006,1066
13465571-20-44,1.0,1006-0-20-21,1066-0-99-99,1006,1066
13465894-20-47,1.0,1006-0-20-21,1066-0-99-99,1006,1066
13466110-20-49,1.0,1006-0-20-21,1066-0-99-99,1006,1066
13465673-20-45,1.0,1006-0-20-21,1066-0-99-99,1006,1066
13466418-20-52,1.0,1006-0-20-21,1066-0-99-99,1006,1066
13465313-20-42,1.0,1006-0-20-21,1066-0-99-99,1006,1066
152-20-55,1.0,1006-0-20-21,1066-0-99-99,1006,1066
13465109-20-40,1.0,1006-0-20-21,1066-0-99-99,1006,1066
13466708-20-59,1.0,1006-0-20-21,1066-0-99-99,1006,1066
1066-99-99,1.0,1006-0-20-21,1066-0-99-99,1006,1066
13464948-20-38,1.0,1006-0-20-21,1066-0-99-99,1006,1066
13464855-20-35,1.0,1006-0-20-21,1066-0-99-99,1006,1066
102-20-51,1.0,1006-0-20-21,1066-0-99-99,1006,1066
13464855-20-37,1.0,1006-0-20-21,1066-0-99-99,1006,1066
13465979-20-48,1.0,1006-0-20-21,1066-0-99-99,1006,1066
13465017-20-39,1.0,1006-0-20-21,1066-0-99-99,1006,1066
13466708-20-57,1.0,1006-0-20-21,1066-0-99-99,1006,1066
13465231-20-41,1.0,1006-0-20-21,1066-0-99-99,1006,1066
13446304-21-43,1.0,1006-0-20-21,1495-0-99-99,1006,1495
228-21-18,1.0,1006-0-20-21,1495-0-99-99,1006,1495
13464662-20-42,0.8333333333333334,1006-0-20-21,1495-0-99-99,1006,1495
1006-20-21,1.0,1006-0-20-21,1495-0-99-99,1006,1495
228-21-17,1.0,1006-0-20-21,1495-0-99-99,1006,1495
13464662-20-37,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
302-21-31,1.0,1006-0-20-21,1495-0-99-99,1006,1495
13446212-21-43,1.0,1006-0-20-21,1495-0-99-99,1006,1495
13446514-21-41,1.0,1006-0-20-21,1495-0-99-99,1006,1495
13464662-20-38,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13446642-21-41,1.0,1006-0-20-21,1495-0-99-99,1006,1495
302-21-32,0.5,1006-0-20-21,1495-0-99-99,1006,1495
302-21-26,1.0,1006-0-20-21,1495-0-99-99,1006,1495
302-21-33,1.0,1006-0-20-21,1495-0-99-99,1006,1495
13464254-20-43,1.0,1006-0-20-21,1495-0-99-99,1006,1495
13462518-20-50,1.0,1006-0-20-21,1495-0-99-99,1006,1495
13463522-20-46,1.0,1006-0-20-21,1495-0-99-99,1006,1495
13462891-20-49,1.0,1006-0-20-21,1495-0-99-99,1006,1495
13463796-20-46,1.0,1006-0-20-21,1495-0-99-99,1006,1495
228-21-20,1.0,1006-0-20-21,1495-0-99-99,1006,1495
220-20-52,1.0,1006-0-20-21,1495-0-99-99,1006,1495
226-21-6,1.0,1006-0-20-21,1495-0-99-99,1006,1495
228-21-13,1.0,1006-0-20-21,1495-0-99-99,1006,1495
301-21-23,1.0,1006-0-20-21,1495-0-99-99,1006,1495
13447419-21-37,1.0,1006-0-20-21,1495-0-99-99,1006,1495
222-20-59,1.0,1006-0-20-21,1495-0-99-99,1006,1495
220-20-54,1.0,1006-0-20-21,1495-0-99-99,1006,1495
228-21-16,1.0,1006-0-20-21,1495-0-99-99,1006,1495
13445757-21-46,1.0,1006-0-20-21,1495-0-99-99,1006,1495
302-21-28,1.0,1006-0-20-21,1495-0-99-99,1006,1495
13446898-21-40,1.0,1006-0-20-21,1495-0-99-99,1006,1495
13462117-20-51,1.0,1006-0-20-21,1495-0-99-99,1006,1495
302-21-29,1.0,1006-0-20-21,1495-0-99-99,1006,1495
13446062-21-44,1.0,1006-0-20-21,1495-0-99-99,1006,1495
220-20-56,1.0,1006-0-20-21,1495-0-99-99,1006,1495
225-21-4,1.0,1006-0-20-21,1495-0-99-99,1006,1495
302-21-35,1.0,1006-0-20-21,1495-0-99-99,1006,1495
224-21-2,1.0,1006-0-20-21,1495-0-99-99,1006,1495
221-20-58,1.0,1006-0-20-21,1495-0-99-99,1006,1495
13446954-21-39,1.0,1006-0-20-21,1495-0-99-99,1006,1495
13445757-21-48,1.0,1006-0-20-21,1495-0-99-99,1006,1495
13463245-20-47,1.0,1006-0-20-21,1495-0-99-99,1006,1495
13445922-21-45,1.0,1006-0-20-21,1495-0-99-99,1006,1495
13447015-21-39,1.0,1006-0-20-21,1495-0-99-99,1006,1495
13447551-21-36,1.0,1006-0-20-21,1495-0-99-99,1006,1495
13447325-21-37,1.0,1006-0-20-21,1495-0-99-99,1006,1495
13463166-20-48,1.0,1006-0-20-21,1495-0-99-99,1006,1495
223-21-0,1.0,1006-0-20-21,1495-0-99-99,1006,1495
13447139-21-38,1.0,1006-0-20-21,1495-0-99-99,1006,1495
228-21-15,1.0,1006-0-20-21,1495-0-99-99,1006,1495
13446827-21-40,1.0,1006-0-20-21,1495-0-99-99,1006,1495
1495-99-99,1.0,1006-0-20-21,1495-0-99-99,1006,1495
227-21-9,1.0,1006-0-20-21,1495-0-99-99,1006,1495
302-21-30,0.5,1006-0-20-21,1495-0-99-99,1006,1495
13464662-20-40,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13447496-21-37,1.0,1006-0-20-21,1495-0-99-99,1006,1495
13464662-20-39,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13464855-20-36,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13464855-20-38,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13464855-20-40,0.6666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13464855-20-35,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13464855-20-37,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13465276-20-39,0.5,1006-0-20-21,1495-0-99-99,1006,1495
13465276-20-37,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13465276-20-35,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13465276-20-31,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13465276-20-36,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13465276-20-32,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13465276-20-33,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13465276-20-34,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13465837-20-29,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13465837-20-28,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13465837-20-30,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13465837-20-26,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13465837-20-38,0.3333333333333333,1006-0-20-21,1495-0-99-99,1006,1495
13465837-20-36,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13465837-20-33,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13465837-20-34,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13465837-20-31,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13465837-20-35,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13465837-20-32,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13465837-20-27,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13466194-20-24,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13466194-20-34,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13466194-20-32,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13466194-20-29,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13466194-20-25,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13466194-20-37,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13466194-20-22,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13466194-20-31,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13466194-20-28,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13466194-20-33,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13466194-20-26,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13466194-20-30,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13466194-20-27,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13466194-20-23,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13466194-20-35,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13464254-20-41,0.16666666666666666,1006-0-20-21,1495-0-99-99,1006,1495
13452055-21-24,1.0,1006-0-20-21,1582-0-99-99,1006,1582
228-21-18,1.0,1006-0-20-21,1582-0-99-99,1006,1582
228-21-17,1.0,1006-0-20-21,1582-0-99-99,1006,1582
1006-20-21,1.0,1006-0-20-21,1582-0-99-99,1006,1582
1582-99-99,1.0,1006-0-20-21,1582-0-99-99,1006,1582
13447843-21-33,1.0,1006-0-20-21,1582-0-99-99,1006,1582
13447299-21-34,1.0,1006-0-20-21,1582-0-99-99,1006,1582
13464254-20-43,1.0,1006-0-20-21,1582-0-99-99,1006,1582
13464254-20-41,0.16666666666666666,1006-0-20-21,1582-0-99-99,1006,1582
13463522-20-46,1.0,1006-0-20-21,1582-0-99-99,1006,1582
13462518-20-50,1.0,1006-0-20-21,1582-0-99-99,1006,1582
13462891-20-49,1.0,1006-0-20-21,1582-0-99-99,1006,1582
13463796-20-46,1.0,1006-0-20-21,1582-0-99-99,1006,1582
