o_node_time,d_node_time,INT_ID_o,INT_ID_d,route,bc_single
1006-0-20-45,1495-0-99-99,13448547,13448487,54.0,0.55
1006-0-20-45,1495-0-99-99,13448786,13448547,54.0,0.5
1006-0-20-45,1495-0-99-99,13448822,13448547,102.0,0.05
1006-0-20-45,1495-0-99-99,13448868,13448786,54.0,0.5
1006-0-20-45,1495-0-99-99,13448960,13448868,54.0,0.5
1006-0-20-45,1495-0-99-99,13449023,13448960,54.0,0.5
1006-0-20-45,1495-0-99-99,13449130,13448822,102.0,0.05
1006-0-20-45,1495-0-99-99,13449204,13449023,54.0,0.5
1006-0-20-45,1495-0-99-99,13449378,13449204,54.0,0.45
1006-0-20-45,1495-0-99-99,13449481,13449204,16.0,0.05
1006-0-20-45,1495-0-99-99,13449501,13449378,54.0,0.45
1006-0-20-45,1495-0-99-99,13449608,13449501,54.0,0.45
1006-0-20-45,1495-0-99-99,13449802,13449130,102.0,0.05
1006-0-20-45,1495-0-99-99,13449821,13449481,16.0,0.05
1006-0-20-45,1495-0-99-99,13449830,13449608,54.0,0.45
1006-0-20-45,1495-0-99-99,13449905,13449830,54.0,0.45
1006-0-20-45,1495-0-99-99,13450358,13449821,16.0,0.05
1006-0-20-45,1495-0-99-99,13450554,13450358,16.0,0.05
1006-0-20-45,1495-0-99-99,13450683,13449802,102.0,0.05
1006-0-20-45,1495-0-99-99,13450997,13450683,102.0,0.05
1006-0-20-45,1495-0-99-99,13451069,13450554,16.0,0.05
1006-0-20-45,1495-0-99-99,13451422,13450997,102.0,0.05
1006-0-20-45,1495-0-99-99,13451595,13451069,16.0,0.05
1006-0-20-45,1495-0-99-99,13451718,13451422,102.0,0.05
1006-0-20-45,1495-0-99-99,13452053,13451595,16.0,0.05
1006-0-20-45,1495-0-99-99,13452173,13451718,102.0,0.05
1006-0-20-45,1495-0-99-99,13452352,13452053,16.0,0.05
1006-0-20-45,1495-0-99-99,13452417,13452173,102.0,0.05
1006-0-20-45,1495-0-99-99,13452647,13452352,16.0,0.05
1006-0-20-45,1495-0-99-99,13452797,13452417,102.0,0.05
1006-0-20-45,1495-0-99-99,13452901,13452647,16.0,0.05
1006-0-20-45,1495-0-99-99,13453057,13452901,16.0,0.05
1006-0-20-45,1495-0-99-99,13453065,13452797,102.0,0.05
1006-0-20-45,1495-0-99-99,13453279,13453065,102.0,0.05
1006-0-20-45,1495-0-99-99,13453501,13453279,102.0,0.05
1006-0-20-45,1495-0-99-99,13453503,13453057,16.0,0.05
1006-0-20-45,1495-0-99-99,13453920,13453501,102.0,0.05
1006-0-20-45,1495-0-99-99,13454001,13453503,16.0,0.05
1006-0-20-45,1495-0-99-99,13454133,13453920,102.0,0.05
1006-0-20-45,1495-0-99-99,13454283,13454001,16.0,0.05
1006-0-20-45,1495-0-99-99,13454337,13454133,102.0,0.05
1006-0-20-45,1495-0-99-99,13454430,13454337,102.0,0.05
1006-0-20-45,1495-0-99-99,13454486,13454430,102.0,0.05
1006-0-20-45,1495-0-99-99,13454523,13454283,16.0,0.05
1006-0-20-45,1495-0-99-99,13454594,13454486,102.0,0.05
1006-0-20-45,1495-0-99-99,13454685,13454594,102.0,0.05
1006-0-20-45,1495-0-99-99,13454814,13454685,102.0,0.05
1006-0-20-45,1495-0-99-99,13454823,13454523,16.0,0.05
1006-0-20-45,1495-0-99-99,13454978,13454814,102.0,0.05
1006-0-20-45,1495-0-99-99,13455179,13454823,16.0,0.05
1006-0-20-45,1495-0-99-99,13455179,13454978,102.0,0.05
1006-0-20-45,1495-0-99-99,13455269,13455179,16.0,0.05
1006-0-20-45,1495-0-99-99,13455269,13455179,102.0,0.05
1006-0-20-45,1495-0-99-99,13455403,13455269,16.0,0.05
1006-0-20-45,1495-0-99-99,13455403,13455269,102.0,0.05
1006-0-20-45,1495-0-99-99,13455585,13455403,16.0,0.05
1006-0-20-45,1495-0-99-99,13455585,13455403,102.0,0.05
1006-0-20-45,1495-0-99-99,13455635,13455585,16.0,0.05
1006-0-20-45,1495-0-99-99,13455635,13455585,102.0,0.05
1006-0-20-45,1495-0-99-99,13455771,13455635,16.0,0.05
1006-0-20-45,1495-0-99-99,13455771,13455635,102.0,0.05
1006-0-20-45,1495-0-99-99,13462117,220,72.0,1.0
1006-0-20-45,1495-0-99-99,13462518,13462117,72.0,1.0
1006-0-20-45,1495-0-99-99,13462891,13462518,72.0,1.0
1006-0-20-45,1495-0-99-99,13463166,13462891,72.0,1.0
1006-0-20-45,1495-0-99-99,13463245,13463166,72.0,1.0
1006-0-20-45,1495-0-99-99,13463522,13463245,72.0,1.0
1006-0-20-45,1495-0-99-99,13463796,13463522,72.0,1.0
1006-0-20-45,1495-0-99-99,13464254,13463796,72.0,1.0
1006-0-20-45,1495-0-99-99,13464662,13464254,72.0,1.0
1006-0-20-45,1495-0-99-99,13464855,13464662,72.0,1.0
1006-0-20-45,1495-0-99-99,13465276,13464855,72.0,1.0
1006-0-20-45,1495-0-99-99,13465837,13465276,72.0,0.6666666666666666
1006-0-20-45,1495-0-99-99,13466194,13465837,72.0,0.3333333333333333
1006-0-20-45,1495-0-99-99,220,221,2.0,1.0
1006-0-20-45,1495-0-99-99,221,222,2.0,1.0
1006-0-20-45,1495-0-99-99,222,223,2.0,1.0
1006-0-20-45,1495-0-99-99,223,224,2.0,1.0
1006-0-20-45,1495-0-99-99,224,225,2.0,1.0
1006-0-20-45,1495-0-99-99,225,226,2.0,1.0
1006-0-20-45,1495-0-99-99,226,227,2.0,1.0
1006-0-20-45,1495-0-99-99,227,13455771,16.0,0.05
1006-0-20-45,1495-0-99-99,227,13455771,102.0,0.05
1006-0-20-45,1495-0-99-99,227,228,2.0,0.9
1006-0-20-45,1495-0-99-99,228,301,3.0,0.9
1006-0-20-45,1495-0-99-99,301,13449905,54.0,0.45
1006-0-20-45,1495-0-99-99,301,302,3.0,0.45
1006-0-20-45,1495-0-99-99,302,303,3.0,0.45
1006-0-20-45,1495-0-99-99,303,304,3.0,0.45
1006-0-20-45,1495-0-99-99,304,305,38.0,0.45
1006-0-20-45,1495-0-99-99,305,13446827,38.0,0.45
1006-0-20-45,1582-0-99-99,13446952,13446213,43.0,1.0
1006-0-20-45,1582-0-99-99,13447299,13446952,43.0,1.0
1006-0-20-45,1582-0-99-99,13447843,13447299,43.0,1.0
1006-0-20-45,1582-0-99-99,13448474,13447843,43.0,1.0
1006-0-20-45,1582-0-99-99,13448718,13448474,43.0,1.0
1006-0-20-45,1582-0-99-99,13449009,13448718,43.0,1.0
1006-0-20-45,1582-0-99-99,13449279,13449009,43.0,1.0
1006-0-20-45,1582-0-99-99,13449786,13449279,43.0,1.0
1006-0-20-45,1582-0-99-99,13450163,13449786,43.0,1.0
1006-0-20-45,1582-0-99-99,13450334,13450163,43.0,1.0
1006-0-20-45,1582-0-99-99,13450676,13450334,43.0,1.0
1006-0-20-45,1582-0-99-99,13451299,13450676,43.0,1.0
1006-0-20-45,1582-0-99-99,13452055,13451299,43.0,1.0
1006-0-20-45,1582-0-99-99,13452623,13452055,43.0,1.0
1006-0-20-45,1582-0-99-99,13452869,13452623,43.0,1.0
1006-0-20-45,1582-0-99-99,13462117,220,72.0,1.0
1006-0-20-45,1582-0-99-99,13462518,13462117,72.0,1.0
1006-0-20-45,1582-0-99-99,13462891,13462518,72.0,1.0
1006-0-20-45,1582-0-99-99,13463166,13462891,72.0,1.0
1006-0-20-45,1582-0-99-99,13463245,13463166,72.0,1.0
1006-0-20-45,1582-0-99-99,13463522,13463245,72.0,1.0
1006-0-20-45,1582-0-99-99,13463796,13463522,72.0,1.0
1006-0-20-45,1582-0-99-99,13464254,13463796,72.0,1.0
1006-0-20-45,1582-0-99-99,13464662,13464254,72.0,1.0
1006-0-20-45,1582-0-99-99,13464855,13464662,72.0,1.0
1006-0-20-45,1582-0-99-99,13465276,13464855,72.0,1.0
1006-0-20-45,1582-0-99-99,13465837,13465276,72.0,0.6666666666666666
1006-0-20-45,1582-0-99-99,13466194,13465837,72.0,0.3333333333333333
1006-0-20-45,1582-0-99-99,220,221,2.0,1.0
1006-0-20-45,1582-0-99-99,221,222,2.0,1.0
1006-0-20-45,1582-0-99-99,222,223,2.0,1.0
1006-0-20-45,1582-0-99-99,223,224,2.0,1.0
1006-0-20-45,1582-0-99-99,224,225,2.0,1.0
1006-0-20-45,1582-0-99-99,225,226,2.0,1.0
1006-0-20-45,1582-0-99-99,226,227,2.0,1.0
1006-0-20-45,1582-0-99-99,227,228,2.0,1.0
1006-0-20-45,1582-0-99-99,228,13452869,43.0,1.0
1015-0-20-45,1067-0-99-99,102,13466418,501.0,1.0
1015-0-20-45,1067-0-99-99,13465795,13465894,501.0,1.0
1015-0-20-45,1067-0-99-99,13465894,13465979,501.0,1.0
1015-0-20-45,1067-0-99-99,13465979,13466110,501.0,1.0
1015-0-20-45,1067-0-99-99,13466110,13466199,501.0,1.0
1015-0-20-45,1067-0-99-99,13466199,102,501.0,1.0
1015-0-20-45,1067-0-99-99,13466418,152,501.0,1.0
1015-0-20-45,1067-0-99-99,152,13466708,501.0,1.0
1015-0-20-45,1106-0-99-99,101,102,1.0,0.23076923076923078
1015-0-20-45,1106-0-99-99,102,101,1.0,0.038461538461538464
1015-0-20-45,1106-0-99-99,102,103,1.0,0.2692307692307692
1015-0-20-45,1106-0-99-99,102,13466418,501.0,0.038461538461538464
1015-0-20-45,1106-0-99-99,103,104,1.0,0.2692307692307692
1015-0-20-45,1106-0-99-99,104,105,1.0,0.2692307692307692
1015-0-20-45,1106-0-99-99,105,106,1.0,0.2692307692307692
1015-0-20-45,1106-0-99-99,106,215,2.0,0.9615384615384616
1015-0-20-45,1106-0-99-99,13462704,218,504.0,0.23076923076923078
1015-0-20-45,1106-0-99-99,13463084,13462704,504.0,0.23076923076923078
1015-0-20-45,1106-0-99-99,13463124,217,65.0,0.46153846153846156
1015-0-20-45,1106-0-99-99,13463389,13463124,65.0,0.46153846153846156
1015-0-20-45,1106-0-99-99,13463447,13463084,504.0,0.23076923076923078
1015-0-20-45,1106-0-99-99,13463777,13463389,65.0,0.46153846153846156
1015-0-20-45,1106-0-99-99,13463801,13463447,504.0,0.23076923076923078
1015-0-20-45,1106-0-99-99,13464154,13463777,65.0,0.46153846153846156
1015-0-20-45,1106-0-99-99,13464177,13463801,504.0,0.23076923076923078
1015-0-20-45,1106-0-99-99,13464398,13464177,504.0,0.23076923076923078
1015-0-20-45,1106-0-99-99,13464403,13464154,65.0,0.46153846153846156
1015-0-20-45,1106-0-99-99,13464658,13464398,504.0,0.23076923076923078
1015-0-20-45,1106-0-99-99,13464785,13464403,65.0,0.46153846153846156
1015-0-20-45,1106-0-99-99,13465179,20235156,65.0,0.46153846153846156
1015-0-20-45,1106-0-99-99,13465231,13464658,504.0,0.23076923076923078
