node_id,tv_bc_single,o_node_time,d_node_time,o_node,d_node
13450997-21-43,0.03614457831325301,1003-0-20-45,1572-0-99-99,1003,1572
222-21-7,0.9036144578313253,1003-0-20-45,1572-0-99-99,1003,1572
13451762-21-38,0.08433734939759036,1003-0-20-45,1572-0-99-99,1003,1572
13450255-21-51,0.024096385542168676,1003-0-20-45,1572-0-99-99,1003,1572
222-21-10,0.9036144578313253,1003-0-20-45,1572-0-99-99,1003,1572
13446091-22-1,1.0,1003-0-20-45,1572-0-99-99,1003,1572
13463420-20-56,0.9036144578313253,1003-0-20-45,1572-0-99-99,1003,1572
13451957-21-37,0.08433734939759036,1003-0-20-45,1572-0-99-99,1003,1572
13464286-20-51,0.9518072289156626,1003-0-20-45,1572-0-99-99,1003,1572
13463183-20-57,0.9036144578313253,1003-0-20-45,1572-0-99-99,1003,1572
13446901-21-59,1.0,1003-0-20-45,1572-0-99-99,1003,1572
13450880-21-45,0.03614457831325301,1003-0-20-45,1572-0-99-99,1003,1572
13444896-22-5,1.0,1003-0-20-45,1572-0-99-99,1003,1572
13452308-21-35,0.13253012048192772,1003-0-20-45,1572-0-99-99,1003,1572
13445320-22-3,1.0,1003-0-20-45,1572-0-99-99,1003,1572
13464286-20-53,0.9518072289156626,1003-0-20-45,1572-0-99-99,1003,1572
13450532-21-45,0.03614457831325301,1003-0-20-45,1572-0-99-99,1003,1572
13452383-21-34,0.13253012048192772,1003-0-20-45,1572-0-99-99,1003,1572
13449983-21-52,0.03614457831325301,1003-0-20-45,1572-0-99-99,1003,1572
13442843-22-12,1.0,1003-0-20-45,1572-0-99-99,1003,1572
228-21-30,0.8554216867469879,1003-0-20-45,1572-0-99-99,1003,1572
13448608-21-55,0.27710843373493976,1003-0-20-45,1572-0-99-99,1003,1572
13446613-21-59,1.0,1003-0-20-45,1572-0-99-99,1003,1572
13450532-21-47,0.012048192771084338,1003-0-20-45,1572-0-99-99,1003,1572
13447347-21-58,0.7590361445783133,1003-0-20-45,1572-0-99-99,1003,1572
13463771-20-55,0.9036144578313253,1003-0-20-45,1572-0-99-99,1003,1572
222-21-8,0.9036144578313253,1003-0-20-45,1572-0-99-99,1003,1572
13451125-21-42,0.03614457831325301,1003-0-20-45,1572-0-99-99,1003,1572
13450532-21-50,0.012048192771084338,1003-0-20-45,1572-0-99-99,1003,1572
13462283-20-59,0.9036144578313253,1003-0-20-45,1572-0-99-99,1003,1572
13442843-22-10,1.0,1003-0-20-45,1572-0-99-99,1003,1572
13448187-21-56,0.5180722891566265,1003-0-20-45,1572-0-99-99,1003,1572
13452476-21-33,0.37349397590361444,1003-0-20-45,1572-0-99-99,1003,1572
13451513-21-40,0.03614457831325301,1003-0-20-45,1572-0-99-99,1003,1572
13452119-21-36,0.18072289156626506,1003-0-20-45,1572-0-99-99,1003,1572
13446300-22-1,1.0,1003-0-20-45,1572-0-99-99,1003,1572
222-21-3,0.9036144578313253,1003-0-20-45,1572-0-99-99,1003,1572
13450859-21-44,0.03614457831325301,1003-0-20-45,1572-0-99-99,1003,1572
224-21-13,0.7590361445783133,1003-0-20-45,1572-0-99-99,1003,1572
227-21-20,0.6626506024096386,1003-0-20-45,1572-0-99-99,1003,1572
13447596-21-57,0.5180722891566265,1003-0-20-45,1572-0-99-99,1003,1572
13450532-21-48,0.012048192771084338,1003-0-20-45,1572-0-99-99,1003,1572
1003-20-45,1.0,1003-0-20-45,1572-0-99-99,1003,1572
13451634-21-39,0.03614457831325301,1003-0-20-45,1572-0-99-99,1003,1572
13448888-21-54,0.27710843373493976,1003-0-20-45,1572-0-99-99,1003,1572
13450880-21-46,0.963855421686747,1003-0-20-45,1572-0-99-99,1003,1572
13450997-21-46,0.963855421686747,1003-0-20-45,1572-0-99-99,1003,1572
13446901-21-57,0.24096385542168675,1003-0-20-45,1572-0-99-99,1003,1572
13448187-21-51,0.7228915662650602,1003-0-20-45,1572-0-99-99,1003,1572
13446901-21-55,0.24096385542168675,1003-0-20-45,1572-0-99-99,1003,1572
13451762-21-42,0.963855421686747,1003-0-20-45,1572-0-99-99,1003,1572
13447347-21-54,0.4819277108433735,1003-0-20-45,1572-0-99-99,1003,1572
228-21-33,0.6265060240963856,1003-0-20-45,1572-0-99-99,1003,1572
13448888-21-48,0.963855421686747,1003-0-20-45,1572-0-99-99,1003,1572
228-21-32,0.6265060240963856,1003-0-20-45,1572-0-99-99,1003,1572
228-21-35,0.6265060240963856,1003-0-20-45,1572-0-99-99,1003,1572
13452119-21-40,0.9156626506024096,1003-0-20-45,1572-0-99-99,1003,1572
13451513-21-43,0.963855421686747,1003-0-20-45,1572-0-99-99,1003,1572
13452476-21-38,0.8192771084337349,1003-0-20-45,1572-0-99-99,1003,1572
228-21-29,0.1927710843373494,1003-0-20-45,1572-0-99-99,1003,1572
228-21-31,0.5301204819277109,1003-0-20-45,1572-0-99-99,1003,1572
226-21-20,0.3373493975903614,1003-0-20-45,1572-0-99-99,1003,1572
225-21-17,0.04819277108433735,1003-0-20-45,1572-0-99-99,1003,1572
225-21-19,0.3373493975903614,1003-0-20-45,1572-0-99-99,1003,1572
227-21-24,0.3855421686746988,1003-0-20-45,1572-0-99-99,1003,1572
224-21-15,0.04819277108433735,1003-0-20-45,1572-0-99-99,1003,1572
224-21-17,0.2891566265060241,1003-0-20-45,1572-0-99-99,1003,1572
223-21-13,0.14457831325301204,1003-0-20-45,1572-0-99-99,1003,1572
223-21-15,0.24096385542168675,1003-0-20-45,1572-0-99-99,1003,1572
13463942-21-2,0.0963855421686747,1003-0-20-45,1572-0-99-99,1003,1572
13461380-21-9,0.0963855421686747,1003-0-20-45,1572-0-99-99,1003,1572
13462844-21-5,0.0963855421686747,1003-0-20-45,1572-0-99-99,1003,1572
223-21-12,0.0963855421686747,1003-0-20-45,1572-0-99-99,1003,1572
13461623-21-8,0.0963855421686747,1003-0-20-45,1572-0-99-99,1003,1572
13463942-20-59,0.0963855421686747,1003-0-20-45,1572-0-99-99,1003,1572
13462427-21-6,0.0963855421686747,1003-0-20-45,1572-0-99-99,1003,1572
13463537-21-3,0.0963855421686747,1003-0-20-45,1572-0-99-99,1003,1572
223-21-10,0.0963855421686747,1003-0-20-45,1572-0-99-99,1003,1572
13463942-21-0,0.0963855421686747,1003-0-20-45,1572-0-99-99,1003,1572
13462225-21-7,0.0963855421686747,1003-0-20-45,1572-0-99-99,1003,1572
13463317-21-4,0.0963855421686747,1003-0-20-45,1572-0-99-99,1003,1572
13464179-20-54,0.04819277108433735,1003-0-20-45,1572-0-99-99,1003,1572
13463942-20-56,0.04819277108433735,1003-0-20-45,1572-0-99-99,1003,1572
13463942-20-58,0.04819277108433735,1003-0-20-45,1572-0-99-99,1003,1572
13464067-20-55,0.04819277108433735,1003-0-20-45,1572-0-99-99,1003,1572
222-21-14,0.0963855421686747,1003-0-20-45,1572-0-99-99,1003,1572
222-21-12,0.0963855421686747,1003-0-20-45,1572-0-99-99,1003,1572
222-21-11,0.04819277108433735,1003-0-20-45,1572-0-99-99,1003,1572
222-21-9,0.04819277108433735,1003-0-20-45,1572-0-99-99,1003,1572
227-21-22,0.04819277108433735,1003-0-20-45,1572-0-99-99,1003,1572
13452476-21-36,0.1927710843373494,1003-0-20-45,1572-0-99-99,1003,1572
13452476-21-35,0.1927710843373494,1003-0-20-45,1572-0-99-99,1003,1572
13452119-21-38,0.0963855421686747,1003-0-20-45,1572-0-99-99,1003,1572
13452383-21-33,0.04819277108433735,1003-0-20-45,1572-0-99-99,1003,1572
13452308-21-34,0.04819277108433735,1003-0-20-45,1572-0-99-99,1003,1572
13451762-21-40,0.04819277108433735,1003-0-20-45,1572-0-99-99,1003,1572
13447347-21-56,0.24096385542168675,1003-0-20-45,1572-0-99-99,1003,1572
13448187-21-54,0.24096385542168675,1003-0-20-45,1572-0-99-99,1003,1572
13448187-21-53,0.24096385542168675,1003-0-20-45,1572-0-99-99,1003,1572
13448888-21-51,0.24096385542168675,1003-0-20-45,1572-0-99-99,1003,1572
13448888-21-50,0.24096385542168675,1003-0-20-45,1572-0-99-99,1003,1572
13448888-21-52,0.24096385542168675,1003-0-20-45,1572-0-99-99,1003,1572
13450255-21-46,0.024096385542168676,1003-0-20-45,1572-0-99-99,1003,1572
13449983-21-50,0.012048192771084338,1003-0-20-45,1572-0-99-99,1003,1572
13449983-21-47,0.012048192771084338,1003-0-20-45,1572-0-99-99,1003,1572
13449983-21-49,0.012048192771084338,1003-0-20-45,1572-0-99-99,1003,1572
13450255-21-48,0.012048192771084338,1003-0-20-45,1572-0-99-99,1003,1572
13450255-21-49,0.012048192771084338,1003-0-20-45,1572-0-99-99,1003,1572
221-21-16,0.3333333333333333,1004-0-20-45,1166-0-99-99,1004,1166
218-21-20,1.0,1004-0-20-45,1166-0-99-99,1004,1166
210-21-35,0.25,1004-0-20-45,1166-0-99-99,1004,1166
217-21-21,1.0,1004-0-20-45,1166-0-99-99,1004,1166
211-21-32,1.0,1004-0-20-45,1166-0-99-99,1004,1166
1004-20-45,1.0,1004-0-20-45,1166-0-99-99,1004,1166
220-21-12,0.6666666666666666,1004-0-20-45,1166-0-99-99,1004,1166
210-21-32,1.0,1004-0-20-45,1166-0-99-99,1004,1166
220-21-10,0.6666666666666666,1004-0-20-45,1166-0-99-99,1004,1166
220-21-15,0.6666666666666666,1004-0-20-45,1166-0-99-99,1004,1166
13462117-21-9,0.6666666666666666,1004-0-20-45,1166-0-99-99,1004,1166
13463882-21-44,1.0,1004-0-20-45,1166-0-99-99,1004,1166
13464662-20-58,0.2222222222222222,1004-0-20-45,1166-0-99-99,1004,1166
13464254-21-1,0.6666666666666666,1004-0-20-45,1166-0-99-99,1004,1166
13463535-21-45,1.0,1004-0-20-45,1166-0-99-99,1004,1166
13463535-21-47,1.0,1004-0-20-45,1166-0-99-99,1004,1166
213-21-29,1.0,1004-0-20-45,1166-0-99-99,1004,1166
156-21-26,1.0,1004-0-20-45,1166-0-99-99,1004,1166
210-21-38,0.75,1004-0-20-45,1166-0-99-99,1004,1166
13464778-21-41,1.0,1004-0-20-45,1166-0-99-99,1004,1166
1166-99-99,1.0,1004-0-20-45,1166-0-99-99,1004,1166
13464662-21-0,0.6666666666666666,1004-0-20-45,1166-0-99-99,1004,1166
220-21-13,0.6666666666666666,1004-0-20-45,1166-0-99-99,1004,1166
215-21-25,1.0,1004-0-20-45,1166-0-99-99,1004,1166
210-21-37,0.5,1004-0-20-45,1166-0-99-99,1004,1166
13463522-21-4,0.6666666666666666,1004-0-20-45,1166-0-99-99,1004,1166
106-21-24,1.0,1004-0-20-45,1166-0-99-99,1004,1166
13464313-21-42,1.0,1004-0-20-45,1166-0-99-99,1004,1166
13463245-21-5,0.6666666666666666,1004-0-20-45,1166-0-99-99,1004,1166
220-21-17,0.6666666666666666,1004-0-20-45,1166-0-99-99,1004,1166
13462891-21-7,0.6666666666666666,1004-0-20-45,1166-0-99-99,1004,1166
212-21-30,1.0,1004-0-20-45,1166-0-99-99,1004,1166
216-21-22,1.0,1004-0-20-45,1166-0-99-99,1004,1166
210-21-40,1.0,1004-0-20-45,1166-0-99-99,1004,1166
13463166-21-6,0.6666666666666666,1004-0-20-45,1166-0-99-99,1004,1166
219-21-19,0.6666666666666666,1004-0-20-45,1166-0-99-99,1004,1166
13462518-21-8,0.6666666666666666,1004-0-20-45,1166-0-99-99,1004,1166
13463796-21-4,0.6666666666666666,1004-0-20-45,1166-0-99-99,1004,1166
210-21-34,1.0,1004-0-20-45,1166-0-99-99,1004,1166
214-21-27,1.0,1004-0-20-45,1166-0-99-99,1004,1166
210-21-36,1.0,1004-0-20-45,1166-0-99-99,1004,1166
13464662-20-57,0.2222222222222222,1004-0-20-45,1166-0-99-99,1004,1166
218-21-18,0.3333333333333333,1004-0-20-45,1166-0-99-99,1004,1166
218-21-16,0.3333333333333333,1004-0-20-45,1166-0-99-99,1004,1166
13464658-21-9,0.3333333333333333,1004-0-20-45,1166-0-99-99,1004,1166
13463084-21-13,0.3333333333333333,1004-0-20-45,1166-0-99-99,1004,1166
13465231-21-8,0.3333333333333333,1004-0-20-45,1166-0-99-99,1004,1166
13464177-21-11,0.3333333333333333,1004-0-20-45,1166-0-99-99,1004,1166
13465231-21-6,0.3333333333333333,1004-0-20-45,1166-0-99-99,1004,1166
13463447-21-12,0.3333333333333333,1004-0-20-45,1166-0-99-99,1004,1166
13462704-21-14,0.3333333333333333,1004-0-20-45,1166-0-99-99,1004,1166
13465231-21-5,0.3333333333333333,1004-0-20-45,1166-0-99-99,1004,1166
13463801-21-12,0.3333333333333333,1004-0-20-45,1166-0-99-99,1004,1166
13465703-21-38,0.25,1004-0-20-45,1166-0-99-99,1004,1166
13464948-20-58,0.1111111111111111,1004-0-20-45,1166-0-99-99,1004,1166
13465017-21-1,0.2222222222222222,1004-0-20-45,1166-0-99-99,1004,1166
13465231-21-3,0.2222222222222222,1004-0-20-45,1166-0-99-99,1004,1166
13464398-21-10,0.3333333333333333,1004-0-20-45,1166-0-99-99,1004,1166
13465109-21-2,0.2222222222222222,1004-0-20-45,1166-0-99-99,1004,1166
13464948-21-0,0.2222222222222222,1004-0-20-45,1166-0-99-99,1004,1166
13464855-20-59,0.1111111111111111,1004-0-20-45,1166-0-99-99,1004,1166
13464855-20-56,0.3333333333333333,1004-0-20-45,1166-0-99-99,1004,1166
13464855-20-55,0.3333333333333333,1004-0-20-45,1166-0-99-99,1004,1166
13464855-20-57,0.1111111111111111,1004-0-20-45,1166-0-99-99,1004,1166
220-21-14,0.3333333333333333,1004-0-20-45,1166-0-99-99,1004,1166
13464855-20-58,0.4444444444444444,1004-0-20-45,1166-0-99-99,1004,1166
13465276-20-54,0.2222222222222222,1004-0-20-45,1166-0-99-99,1004,1166
13465276-20-57,0.2222222222222222,1004-0-20-45,1166-0-99-99,1004,1166
13465276-20-51,0.2222222222222222,1004-0-20-45,1166-0-99-99,1004,1166
13465276-20-52,0.2222222222222222,1004-0-20-45,1166-0-99-99,1004,1166
13465276-20-55,0.2222222222222222,1004-0-20-45,1166-0-99-99,1004,1166
13465276-20-53,0.2222222222222222,1004-0-20-45,1166-0-99-99,1004,1166
209-21-33,0.25,1004-0-20-45,1166-0-99-99,1004,1166
13461356-21-12,0.5,1004-0-20-45,1251-0-99-99,1004,1251
13463771-21-5,0.5,1004-0-20-45,1251-0-99-99,1004,1251
13462283-21-9,0.5,1004-0-20-45,1251-0-99-99,1004,1251
1004-20-45,1.0,1004-0-20-45,1251-0-99-99,1004,1251
225-21-22,1.0,1004-0-20-45,1251-0-99-99,1004,1251
13464374-20-57,0.5,1004-0-20-45,1251-0-99-99,1004,1251
13463420-21-6,0.5,1004-0-20-45,1251-0-99-99,1004,1251
222-21-13,0.5,1004-0-20-45,1251-0-99-99,1004,1251
13464286-21-0,0.5,1004-0-20-45,1251-0-99-99,1004,1251
13464286-20-58,0.5,1004-0-20-45,1251-0-99-99,1004,1251
13463183-21-7,0.5,1004-0-20-45,1251-0-99-99,1004,1251
222-21-17,1.0,1004-0-20-45,1251-0-99-99,1004,1251
13464614-20-54,0.16666666666666666,1004-0-20-45,1251-0-99-99,1004,1251
13464286-21-3,0.5,1004-0-20-45,1251-0-99-99,1004,1251
222-21-15,0.5,1004-0-20-45,1251-0-99-99,1004,1251
13464286-21-1,0.5,1004-0-20-45,1251-0-99-99,1004,1251
13462774-21-8,0.5,1004-0-20-45,1251-0-99-99,1004,1251
13463995-21-4,0.5,1004-0-20-45,1251-0-99-99,1004,1251
1251-99-99,1.0,1004-0-20-45,1251-0-99-99,1004,1251
13461975-21-10,0.5,1004-0-20-45,1251-0-99-99,1004,1251
13464498-20-56,0.5,1004-0-20-45,1251-0-99-99,1004,1251
223-21-18,1.0,1004-0-20-45,1251-0-99-99,1004,1251
225-21-24,1.0,1004-0-20-45,1251-0-99-99,1004,1251
13464614-20-56,0.5,1004-0-20-45,1251-0-99-99,1004,1251
13461716-21-11,0.5,1004-0-20-45,1251-0-99-99,1004,1251
224-21-21,1.0,1004-0-20-45,1251-0-99-99,1004,1251
13464709-20-55,0.3333333333333333,1004-0-20-45,1251-0-99-99,1004,1251
13464709-20-52,0.16666666666666666,1004-0-20-45,1251-0-99-99,1004,1251
13464709-20-51,0.16666666666666666,1004-0-20-45,1251-0-99-99,1004,1251
13464709-20-53,0.16666666666666666,1004-0-20-45,1251-0-99-99,1004,1251
13464771-20-52,0.16666666666666666,1004-0-20-45,1251-0-99-99,1004,1251
13464771-20-54,0.16666666666666666,1004-0-20-45,1251-0-99-99,1004,1251
221-21-16,0.5,1004-0-20-45,1251-0-99-99,1004,1251
13464855-20-56,0.16666666666666666,1004-0-20-45,1251-0-99-99,1004,1251
220-21-12,0.5,1004-0-20-45,1251-0-99-99,1004,1251
220-21-10,0.5,1004-0-20-45,1251-0-99-99,1004,1251
220-21-15,0.5,1004-0-20-45,1251-0-99-99,1004,1251
13462117-21-9,0.5,1004-0-20-45,1251-0-99-99,1004,1251
13464855-20-55,0.16666666666666666,1004-0-20-45,1251-0-99-99,1004,1251
13464254-21-1,0.5,1004-0-20-45,1251-0-99-99,1004,1251
13464662-21-0,0.5,1004-0-20-45,1251-0-99-99,1004,1251
220-21-13,0.5,1004-0-20-45,1251-0-99-99,1004,1251
13463522-21-4,0.5,1004-0-20-45,1251-0-99-99,1004,1251
13463245-21-5,0.5,1004-0-20-45,1251-0-99-99,1004,1251
13462891-21-7,0.5,1004-0-20-45,1251-0-99-99,1004,1251
13463166-21-6,0.5,1004-0-20-45,1251-0-99-99,1004,1251
13462518-21-8,0.5,1004-0-20-45,1251-0-99-99,1004,1251
13463796-21-4,0.5,1004-0-20-45,1251-0-99-99,1004,1251
13464855-20-58,0.3333333333333333,1004-0-20-45,1251-0-99-99,1004,1251
13465276-20-54,0.16666666666666666,1004-0-20-45,1251-0-99-99,1004,1251
13465276-20-57,0.16666666666666666,1004-0-20-45,1251-0-99-99,1004,1251
13465276-20-51,0.16666666666666666,1004-0-20-45,1251-0-99-99,1004,1251
13465276-20-52,0.16666666666666666,1004-0-20-45,1251-0-99-99,1004,1251
13465276-20-55,0.16666666666666666,1004-0-20-45,1251-0-99-99,1004,1251
13465276-20-53,0.16666666666666666,1004-0-20-45,1251-0-99-99,1004,1251
13464662-20-58,0.16666666666666666,1004-0-20-45,1251-0-99-99,1004,1251
13464662-20-57,0.16666666666666666,1004-0-20-45,1251-0-99-99,1004,1251
13460374-21-14,1.0,1005-0-20-45,1250-0-99-99,1005,1250
218-21-8,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13459601-21-18,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13460964-21-13,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13464658-20-59,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13465231-20-58,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13458498-21-26,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13464177-21-1,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13463801-21-2,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13458460-21-25,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13462704-21-4,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13465231-20-56,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13458898-21-27,1.0,1005-0-20-45,1250-0-99-99,1005,1250
218-21-6,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13460103-21-15,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13458424-21-25,1.0,1005-0-20-45,1250-0-99-99,1005,1250
1250-99-99,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13463447-21-2,1.0,1005-0-20-45,1250-0-99-99,1005,1250
1005-20-45,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13460112-21-14,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13459808-21-17,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13464398-21-0,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13459143-21-21,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13458647-21-24,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13463084-21-3,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13459300-21-20,1.0,1005-0-20-45,1250-0-99-99,1005,1250
218-21-10,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13458820-21-23,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13458721-21-23,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13458898-21-29,0.5,1005-0-20-45,1250-0-99-99,1005,1250
13459931-21-16,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13459436-21-19,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13458538-21-24,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13461456-21-12,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13459010-21-22,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13458348-21-26,1.0,1005-0-20-45,1250-0-99-99,1005,1250
13458804-21-30,0.5,1005-0-20-45,1250-0-99-99,1005,1250
13458804-21-28,0.5,1005-0-20-45,1250-0-99-99,1005,1250
13467444-21-1,1.0,1006-0-20-45,1066-0-99-99,1006,1066
13467269-21-1,1.0,1006-0-20-45,1066-0-99-99,1006,1066
13466960-21-19,0.5,1006-0-20-45,1066-0-99-99,1006,1066
101-21-12,1.0,1006-0-20-45,1066-0-99-99,1006,1066
13467485-21-6,1.0,1006-0-20-45,1066-0-99-99,1006,1066
101-21-17,0.5,1006-0-20-45,1066-0-99-99,1006,1066
13467321-21-27,0.5,1006-0-20-45,1066-0-99-99,1006,1066
1006-20-45,1.0,1006-0-20-45,1066-0-99-99,1006,1066
13466520-20-52,0.4,1006-0-20-45,1066-0-99-99,1006,1066
13466520-20-56,0.4,1006-0-20-45,1066-0-99-99,1006,1066
13466520-20-51,0.4,1006-0-20-45,1066-0-99-99,1006,1066
13466520-20-53,0.2,1006-0-20-45,1066-0-99-99,1006,1066
13466977-21-2,1.0,1006-0-20-45,1066-0-99-99,1006,1066
13466520-20-50,0.4,1006-0-20-45,1066-0-99-99,1006,1066
101-21-14,1.0,1006-0-20-45,1066-0-99-99,1006,1066
13467923-21-8,1.0,1006-0-20-45,1066-0-99-99,1006,1066
13466520-20-54,0.4,1006-0-20-45,1066-0-99-99,1006,1066
13467067-21-5,1.0,1006-0-20-45,1066-0-99-99,1006,1066
13466520-20-49,0.4,1006-0-20-45,1066-0-99-99,1006,1066
13466878-21-0,1.0,1006-0-20-45,1066-0-99-99,1006,1066
151-21-21,0.5,1006-0-20-45,1066-0-99-99,1006,1066
13466520-20-55,0.2,1006-0-20-45,1066-0-99-99,1006,1066
13467752-21-9,1.0,1006-0-20-45,1066-0-99-99,1006,1066
13467854-21-8,1.0,1006-0-20-45,1066-0-99-99,1006,1066
101-21-15,0.5,1006-0-20-45,1066-0-99-99,1006,1066
13466520-20-58,0.4,1006-0-20-45,1066-0-99-99,1006,1066
13467182-21-2,1.0,1006-0-20-45,1066-0-99-99,1006,1066
13467321-21-25,0.5,1006-0-20-45,1066-0-99-99,1006,1066
13467665-21-7,1.0,1006-0-20-45,1066-0-99-99,1006,1066
