INT_ID,bc_single,o_node_time,d_node_time,o_node,d_node
13444082,1.0,1025-0-20-45,1590-0-99-99,1025,1590
13442528,1.0,1025-0-20-45,1590-0-99-99,1025,1590
104,1.0,1025-0-20-45,1590-0-99-99,1025,1590
13442637,1.0,1025-0-20-45,1590-0-99-99,1025,1590
13444653,1.0,1025-0-20-45,1590-0-99-99,1025,1590
13442971,1.0,1025-0-20-45,1590-0-99-99,1025,1590
13444838,1.0,1025-0-20-45,1590-0-99-99,1025,1590
13443354,1.0,1025-0-20-45,1590-0-99-99,1025,1590
1590,1.0,1025-0-20-45,1590-0-99-99,1025,1590
107,1.0,1025-0-20-45,1590-0-99-99,1025,1590
1025,1.0,1025-0-20-45,1590-0-99-99,1025,1590
13442557,1.0,1025-0-20-45,1590-0-99-99,1025,1590
13443782,1.0,1025-0-20-45,1590-0-99-99,1025,1590
13445250,1.0,1025-0-20-45,1590-0-99-99,1025,1590
13443870,1.0,1025-0-20-45,1590-0-99-99,1025,1590
13442696,1.0,1025-0-20-45,1590-0-99-99,1025,1590
13442811,1.0,1025-0-20-45,1590-0-99-99,1025,1590
112,1.0,1025-0-20-45,1590-0-99-99,1025,1590
13442457,1.0,1025-0-20-45,1590-0-99-99,1025,1590
109,1.0,1025-0-20-45,1590-0-99-99,1025,1590
116,1.0,1025-0-20-45,1590-0-99-99,1025,1590
13466110,0.75,1025-0-20-45,1590-0-99-99,1025,1590
13466199,0.75,1025-0-20-45,1590-0-99-99,1025,1590
13465979,0.5,1025-0-20-45,1590-0-99-99,1025,1590
13465894,0.25,1025-0-20-45,1590-0-99-99,1025,1590
222,1.0,1025-0-20-45,1621-0-99-99,1025,1621
13462704,0.23076923076923078,1025-0-20-45,1621-0-99-99,1025,1621
220,1.0,1025-0-20-45,1621-0-99-99,1025,1621
13464177,0.23076923076923078,1025-0-20-45,1621-0-99-99,1025,1621
13443713,1.0,1025-0-20-45,1621-0-99-99,1025,1621
221,1.0,1025-0-20-45,1621-0-99-99,1025,1621
301,1.0,1025-0-20-45,1621-0-99-99,1025,1621
224,1.0,1025-0-20-45,1621-0-99-99,1025,1621
228,1.0,1025-0-20-45,1621-0-99-99,1025,1621
13442384,1.0,1025-0-20-45,1621-0-99-99,1025,1621
13465975,0.23076923076923078,1025-0-20-45,1621-0-99-99,1025,1621
13463801,0.23076923076923078,1025-0-20-45,1621-0-99-99,1025,1621
13442903,1.0,1025-0-20-45,1621-0-99-99,1025,1621
13444903,0.8571428571428571,1025-0-20-45,1621-0-99-99,1025,1621
13465478,0.23076923076923078,1025-0-20-45,1621-0-99-99,1025,1621
13444313,1.0,1025-0-20-45,1621-0-99-99,1025,1621
13465231,0.23076923076923078,1025-0-20-45,1621-0-99-99,1025,1621
303,1.0,1025-0-20-45,1621-0-99-99,1025,1621
219,1.0,1025-0-20-45,1621-0-99-99,1025,1621
13444619,1.0,1025-0-20-45,1621-0-99-99,1025,1621
13465313,0.23076923076923078,1025-0-20-45,1621-0-99-99,1025,1621
13442715,1.0,1025-0-20-45,1621-0-99-99,1025,1621
13442496,1.0,1025-0-20-45,1621-0-99-99,1025,1621
