INT_ID,bc_single,o_node_time,d_node_time,o_node,d_node
13468465,1.0,1016-0-11-36,1109-0-99-99,1016,1109
13468224,1.0,1016-0-11-36,1109-0-99-99,1016,1109
13467654,1.0,1016-0-11-36,1109-0-99-99,1016,1109
1016,1.0,1016-0-11-36,1109-0-99-99,1016,1109
13465784,0.5,1016-0-11-36,1109-0-99-99,1016,1109
157,1.0,1016-0-11-36,1391-0-99-99,1016,1391
13465975,1.0,1016-0-11-36,1391-0-99-99,1016,1391
156,1.0,1016-0-11-36,1391-0-99-99,1016,1391
13448413,1.0,1016-0-11-36,1391-0-99-99,1016,1391
1391,1.0,1016-0-11-36,1391-0-99-99,1016,1391
161,1.0,1016-0-11-36,1391-0-99-99,1016,1391
20015388,1.0,1016-0-11-36,1391-0-99-99,1016,1391
13448065,1.0,1016-0-11-36,1391-0-99-99,1016,1391
100,1.0,1016-0-11-36,1391-0-99-99,1016,1391
164,1.0,1016-0-11-36,1391-0-99-99,1016,1391
13447680,1.0,1016-0-11-36,1391-0-99-99,1016,1391
153,1.0,1016-0-11-36,1391-0-99-99,1016,1391
165,1.0,1016-0-11-36,1391-0-99-99,1016,1391
151,1.0,1016-0-11-36,1391-0-99-99,1016,1391
14243510,1.0,1016-0-11-36,1391-0-99-99,1016,1391
13466630,1.0,1016-0-11-36,1391-0-99-99,1016,1391
159,1.0,1016-0-11-36,1391-0-99-99,1016,1391
162,1.0,1016-0-11-36,1391-0-99-99,1016,1391
20015401,1.0,1016-0-11-36,1391-0-99-99,1016,1391
101,1.0,1016-0-11-36,1391-0-99-99,1016,1391
163,1.0,1016-0-11-36,1391-0-99-99,1016,1391
13466241,1.0,1016-0-11-36,1391-0-99-99,1016,1391
160,1.0,1016-0-11-36,1391-0-99-99,1016,1391
13466729,1.0,1016-0-11-36,1391-0-99-99,1016,1391
155,1.0,1016-0-11-36,1391-0-99-99,1016,1391
13466404,1.0,1016-0-11-36,1391-0-99-99,1016,1391
13466482,1.0,1016-0-11-36,1391-0-99-99,1016,1391
152,1.0,1016-0-11-36,1391-0-99-99,1016,1391
154,1.0,1016-0-11-36,1391-0-99-99,1016,1391
158,1.0,1016-0-11-36,1391-0-99-99,1016,1391
1016,1.0,1016-0-11-36,1391-0-99-99,1016,1391
13447779,1.0,1016-0-11-36,1391-0-99-99,1016,1391
13465784,0.5,1016-0-11-36,1391-0-99-99,1016,1391
1017,1.0,1017-0-11-36,1017-0-99-99,1017,1017
13464965,1.0,1017-0-11-36,1017-0-99-99,1017,1017
13465567,0.2,1017-0-11-36,1037-0-99-99,1017,1037
1037,1.0,1017-0-11-36,1037-0-99-99,1017,1037
1017,1.0,1017-0-11-36,1037-0-99-99,1017,1037
13465715,0.2,1017-0-11-36,1037-0-99-99,1017,1037
13465269,0.6,1017-0-11-36,1037-0-99-99,1017,1037
13465569,0.6,1017-0-11-36,1037-0-99-99,1017,1037
13465179,0.6,1017-0-11-36,1037-0-99-99,1017,1037
13465366,0.6,1017-0-11-36,1037-0-99-99,1017,1037
13465671,0.6,1017-0-11-36,1037-0-99-99,1017,1037
13465058,0.4,1017-0-11-36,1037-0-99-99,1017,1037
13464965,0.2,1017-0-11-36,1037-0-99-99,1017,1037
13465269,1.0,1017-0-11-36,1051-0-99-99,1017,1051
1051,1.0,1017-0-11-36,1051-0-99-99,1017,1051
103,1.0,1017-0-11-36,1051-0-99-99,1017,1051
1017,1.0,1017-0-11-36,1051-0-99-99,1017,1051
13465569,1.0,1017-0-11-36,1051-0-99-99,1017,1051
13465179,1.0,1017-0-11-36,1051-0-99-99,1017,1051
13465366,1.0,1017-0-11-36,1051-0-99-99,1017,1051
13465671,1.0,1017-0-11-36,1051-0-99-99,1017,1051
13465058,0.6666666666666666,1017-0-11-36,1051-0-99-99,1017,1051
13464965,0.3333333333333333,1017-0-11-36,1051-0-99-99,1017,1051
13465822,0.5,1017-0-11-36,1051-0-99-99,1017,1051
13466729,0.45454545454545453,1017-0-11-36,1066-0-99-99,1017,1066
101,0.45454545454545453,1017-0-11-36,1066-0-99-99,1017,1066
13465975,0.2727272727272727,1017-0-11-36,1066-0-99-99,1017,1066
13467321,0.45454545454545453,1017-0-11-36,1066-0-99-99,1017,1066
1066,1.0,1017-0-11-36,1066-0-99-99,1017,1066
13466404,0.45454545454545453,1017-0-11-36,1066-0-99-99,1017,1066
13466482,0.45454545454545453,1017-0-11-36,1066-0-99-99,1017,1066
151,0.45454545454545453,1017-0-11-36,1066-0-99-99,1017,1066
13466960,0.45454545454545453,1017-0-11-36,1066-0-99-99,1017,1066
13465784,0.18181818181818182,1017-0-11-36,1066-0-99-99,1017,1066
14243510,0.36363636363636365,1017-0-11-36,1066-0-99-99,1017,1066
1017,1.0,1017-0-11-36,1066-0-99-99,1017,1066
13466630,0.45454545454545453,1017-0-11-36,1066-0-99-99,1017,1066
13466241,0.45454545454545453,1017-0-11-36,1066-0-99-99,1017,1066
13466110,0.5454545454545454,1017-0-11-36,1066-0-99-99,1017,1066
13466418,0.5454545454545454,1017-0-11-36,1066-0-99-99,1017,1066
13465795,0.45454545454545453,1017-0-11-36,1066-0-99-99,1017,1066
102,0.5454545454545454,1017-0-11-36,1066-0-99-99,1017,1066
13465979,0.5454545454545454,1017-0-11-36,1066-0-99-99,1017,1066
152,0.5454545454545454,1017-0-11-36,1066-0-99-99,1017,1066
13465894,0.5454545454545454,1017-0-11-36,1066-0-99-99,1017,1066
13466708,0.5454545454545454,1017-0-11-36,1066-0-99-99,1017,1066
13466199,0.5454545454545454,1017-0-11-36,1066-0-99-99,1017,1066
13465673,0.36363636363636365,1017-0-11-36,1066-0-99-99,1017,1066
13465571,0.2727272727272727,1017-0-11-36,1066-0-99-99,1017,1066
13465478,0.18181818181818182,1017-0-11-36,1066-0-99-99,1017,1066
157,1.0,1017-0-11-36,1139-0-99-99,1017,1139
13465269,1.0,1017-0-11-36,1139-0-99-99,1017,1139
13458567,1.0,1017-0-11-36,1139-0-99-99,1017,1139
13458879,1.0,1017-0-11-36,1139-0-99-99,1017,1139
156,1.0,1017-0-11-36,1139-0-99-99,1017,1139
13459208,1.0,1017-0-11-36,1139-0-99-99,1017,1139
13459413,1.0,1017-0-11-36,1139-0-99-99,1017,1139
13458928,1.0,1017-0-11-36,1139-0-99-99,1017,1139
1139,1.0,1017-0-11-36,1139-0-99-99,1017,1139
13465366,1.0,1017-0-11-36,1139-0-99-99,1017,1139
13459781,1.0,1017-0-11-36,1139-0-99-99,1017,1139
153,1.0,1017-0-11-36,1139-0-99-99,1017,1139
13459957,1.0,1017-0-11-36,1139-0-99-99,1017,1139
13460119,1.0,1017-0-11-36,1139-0-99-99,1017,1139
13459489,1.0,1017-0-11-36,1139-0-99-99,1017,1139
103,1.0,1017-0-11-36,1139-0-99-99,1017,1139
13465569,1.0,1017-0-11-36,1139-0-99-99,1017,1139
159,1.0,1017-0-11-36,1139-0-99-99,1017,1139
13465179,1.0,1017-0-11-36,1139-0-99-99,1017,1139
13465901,1.0,1017-0-11-36,1139-0-99-99,1017,1139
13458815,1.0,1017-0-11-36,1139-0-99-99,1017,1139
13459487,1.0,1017-0-11-36,1139-0-99-99,1017,1139
13465822,1.0,1017-0-11-36,1139-0-99-99,1017,1139
13459821,1.0,1017-0-11-36,1139-0-99-99,1017,1139
13459347,1.0,1017-0-11-36,1139-0-99-99,1017,1139
1017,1.0,1017-0-11-36,1139-0-99-99,1017,1139
13458706,1.0,1017-0-11-36,1139-0-99-99,1017,1139
160,1.0,1017-0-11-36,1139-0-99-99,1017,1139
13458916,1.0,1017-0-11-36,1139-0-99-99,1017,1139
155,1.0,1017-0-11-36,1139-0-99-99,1017,1139
13459001,1.0,1017-0-11-36,1139-0-99-99,1017,1139
13459369,1.0,1017-0-11-36,1139-0-99-99,1017,1139
154,1.0,1017-0-11-36,1139-0-99-99,1017,1139
13459036,1.0,1017-0-11-36,1139-0-99-99,1017,1139
158,1.0,1017-0-11-36,1139-0-99-99,1017,1139
13459739,1.0,1017-0-11-36,1139-0-99-99,1017,1139
13459608,1.0,1017-0-11-36,1139-0-99-99,1017,1139
13465671,1.0,1017-0-11-36,1139-0-99-99,1017,1139
13465058,0.6666666666666666,1017-0-11-36,1139-0-99-99,1017,1139
13464965,0.3333333333333333,1017-0-11-36,1139-0-99-99,1017,1139
106,1.0,1017-0-11-36,1209-0-99-99,1017,1209
110,1.0,1017-0-11-36,1209-0-99-99,1017,1209
13465269,1.0,1017-0-11-36,1209-0-99-99,1017,1209
105,1.0,1017-0-11-36,1209-0-99-99,1017,1209
109,1.0,1017-0-11-36,1209-0-99-99,1017,1209
103,1.0,1017-0-11-36,1209-0-99-99,1017,1209
107,1.0,1017-0-11-36,1209-0-99-99,1017,1209
1017,1.0,1017-0-11-36,1209-0-99-99,1017,1209
13465569,1.0,1017-0-11-36,1209-0-99-99,1017,1209
108,1.0,1017-0-11-36,1209-0-99-99,1017,1209
13465179,1.0,1017-0-11-36,1209-0-99-99,1017,1209
13458217,1.0,1017-0-11-36,1209-0-99-99,1017,1209
104,1.0,1017-0-11-36,1209-0-99-99,1017,1209
13465366,1.0,1017-0-11-36,1209-0-99-99,1017,1209
1209,1.0,1017-0-11-36,1209-0-99-99,1017,1209
13465671,1.0,1017-0-11-36,1209-0-99-99,1017,1209
13465058,0.6666666666666666,1017-0-11-36,1209-0-99-99,1017,1209
13464965,0.3333333333333333,1017-0-11-36,1209-0-99-99,1017,1209
13465478,1.0,1017-0-11-36,1267-0-99-99,1017,1267
13464855,1.0,1017-0-11-36,1267-0-99-99,1017,1267
13465017,1.0,1017-0-11-36,1267-0-99-99,1017,1267
13464771,1.0,1017-0-11-36,1267-0-99-99,1017,1267
13465109,1.0,1017-0-11-36,1267-0-99-99,1017,1267
1017,1.0,1017-0-11-36,1267-0-99-99,1017,1267
13464948,1.0,1017-0-11-36,1267-0-99-99,1017,1267
13465231,1.0,1017-0-11-36,1267-0-99-99,1017,1267
1267,1.0,1017-0-11-36,1267-0-99-99,1017,1267
13465313,1.0,1017-0-11-36,1267-0-99-99,1017,1267
13465571,1.0,1017-0-11-36,1267-0-99-99,1017,1267
13464709,0.5,1017-0-11-36,1267-0-99-99,1017,1267
1019,1.0,1018-0-11-36,1019-0-99-99,1018,1019
1018,1.0,1018-0-11-36,1019-0-99-99,1018,1019
13464586,1.0,1018-0-11-36,1019-0-99-99,1018,1019
106,1.0,1019-0-11-36,1045-0-99-99,1019,1045
13463389,1.0,1019-0-11-36,1045-0-99-99,1019,1045
1019,1.0,1019-0-11-36,1045-0-99-99,1019,1045
217,1.0,1019-0-11-36,1045-0-99-99,1019,1045
216,1.0,1019-0-11-36,1045-0-99-99,1019,1045
