o_node_time,d_node_time,INT_ID_o,INT_ID_d,route,bc_single
1011-0-11-48,1107-0-99-99,153,154,1.0,0.5
1011-0-11-48,1107-0-99-99,154,155,1.0,0.5
1011-0-11-48,1107-0-99-99,155,156,1.0,0.5
1011-0-11-48,1107-0-99-99,156,214,2.0,1.0
1011-0-11-48,1107-0-99-99,210,209,2.0,1.0
1011-0-11-48,1107-0-99-99,211,210,2.0,1.0
1011-0-11-48,1107-0-99-99,212,211,2.0,1.0
1011-0-11-48,1107-0-99-99,213,212,2.0,1.0
1011-0-11-48,1107-0-99-99,214,213,2.0,1.0
1011-0-11-48,1107-0-99-99,215,156,2.0,0.5
1011-0-11-48,1107-0-99-99,216,106,2.0,0.25
1011-0-11-48,1107-0-99-99,217,216,2.0,0.25
1011-0-11-48,1107-0-99-99,218,217,2.0,0.25
1011-0-11-48,1107-0-99-99,219,218,2.0,0.25
1011-0-11-48,1107-0-99-99,220,219,2.0,0.25
1014-0-11-48,1038-0-99-99,13465571,13465673,501.0,1.0
1014-0-11-48,1038-0-99-99,13465673,13465795,501.0,1.0
1014-0-11-48,1038-0-99-99,13465795,13465894,501.0,1.0
1014-0-11-48,1038-0-99-99,13465894,13465979,501.0,1.0
1014-0-11-48,1038-0-99-99,13465979,13466110,501.0,1.0
1014-0-11-48,1038-0-99-99,13466110,13466199,501.0,1.0
1015-0-11-48,1049-0-99-99,100,151,1.0,0.5
1015-0-11-48,1049-0-99-99,101,100,1.0,0.5
1015-0-11-48,1049-0-99-99,101,13466960,504.0,0.3333333333333333
1015-0-11-48,1049-0-99-99,101,13466960,514.0,0.16666666666666666
1015-0-11-48,1049-0-99-99,13466241,13466404,504.0,0.6666666666666666
1015-0-11-48,1049-0-99-99,13466241,13466404,514.0,0.3333333333333333
1015-0-11-48,1049-0-99-99,13466404,13466482,504.0,0.6666666666666666
1015-0-11-48,1049-0-99-99,13466404,13466482,514.0,0.3333333333333333
1015-0-11-48,1049-0-99-99,13466482,13466630,504.0,0.6666666666666666
1015-0-11-48,1049-0-99-99,13466482,13466630,514.0,0.3333333333333333
1015-0-11-48,1049-0-99-99,13466630,13466729,504.0,0.6666666666666666
1015-0-11-48,1049-0-99-99,13466630,13466729,514.0,0.3333333333333333
1015-0-11-48,1049-0-99-99,13466729,101,504.0,0.6666666666666666
1015-0-11-48,1049-0-99-99,13466729,101,514.0,0.3333333333333333
1015-0-11-48,1049-0-99-99,13466960,151,504.0,0.3333333333333333
1015-0-11-48,1049-0-99-99,13466960,151,514.0,0.16666666666666666
1015-0-11-48,1049-0-99-99,14243510,13466241,504.0,0.3333333333333333
1015-0-11-48,1049-0-99-99,14243510,13466241,514.0,0.3333333333333333
1015-0-11-48,1049-0-99-99,151,152,1.0,1.0
1015-0-11-48,1049-0-99-99,152,153,1.0,1.0
1015-0-11-48,1049-0-99-99,153,154,1.0,1.0
1015-0-11-48,1052-0-99-99,13466241,13466404,514.0,1.0
1015-0-11-48,1052-0-99-99,13466404,13466482,514.0,1.0
1015-0-11-48,1052-0-99-99,13466482,13466630,514.0,1.0
1015-0-11-48,1052-0-99-99,13466630,13466729,514.0,1.0
1015-0-11-48,1052-0-99-99,13466729,101,514.0,1.0
1015-0-11-48,1052-0-99-99,14243510,13466241,514.0,1.0
1016-0-11-48,1025-0-99-99,13465975,14243510,514.0,0.5
1016-0-11-48,1025-0-99-99,13466241,13466404,514.0,1.0
1016-0-11-48,1025-0-99-99,13466404,13466482,514.0,1.0
1016-0-11-48,1025-0-99-99,14243510,13466241,514.0,1.0
1016-0-11-48,1036-0-99-99,13465571,13465673,502.0,0.3333333333333333
1016-0-11-48,1036-0-99-99,13465673,13465795,502.0,0.3333333333333333
1016-0-11-48,1036-0-99-99,13465795,13465894,502.0,0.3333333333333333
1016-0-11-48,1036-0-99-99,13465894,13465979,502.0,0.3333333333333333
1016-0-11-48,1036-0-99-99,13465975,14243510,514.0,0.3333333333333333
1016-0-11-48,1036-0-99-99,13465979,13466110,502.0,0.3333333333333333
1016-0-11-48,1036-0-99-99,13466110,13466199,502.0,0.3333333333333333
1016-0-11-48,1036-0-99-99,13466241,13466404,514.0,0.6666666666666666
1016-0-11-48,1036-0-99-99,13466404,13466482,514.0,0.6666666666666666
1016-0-11-48,1036-0-99-99,13466482,13466630,514.0,0.6666666666666666
1016-0-11-48,1036-0-99-99,13466630,13466729,514.0,0.6666666666666666
1016-0-11-48,1036-0-99-99,14243510,13466241,514.0,0.6666666666666666
1016-0-11-48,1052-0-99-99,13465571,13465673,502.0,1.0
1016-0-11-48,1052-0-99-99,13465673,13465795,502.0,1.0
1016-0-11-48,1052-0-99-99,13465795,13465894,502.0,1.0
1016-0-11-48,1052-0-99-99,13465894,13465979,502.0,1.0
1016-0-11-48,1052-0-99-99,13465979,13466110,502.0,1.0
1016-0-11-48,1052-0-99-99,13466110,13466199,502.0,1.0
1016-0-11-48,1052-0-99-99,13466199,102,502.0,1.0
1016-0-11-48,1056-0-99-99,13465975,14243510,514.0,0.5
1016-0-11-48,1056-0-99-99,13466241,13466404,514.0,1.0
1016-0-11-48,1056-0-99-99,13466404,13466482,514.0,1.0
1016-0-11-48,1056-0-99-99,13466482,13466630,514.0,1.0
1016-0-11-48,1056-0-99-99,13466630,13466729,514.0,1.0
1016-0-11-48,1056-0-99-99,13466729,101,514.0,1.0
1016-0-11-48,1056-0-99-99,14243510,13466241,514.0,1.0
1016-0-11-48,1067-0-99-99,102,13466418,502.0,1.0
1016-0-11-48,1067-0-99-99,13465571,13465673,502.0,1.0
1016-0-11-48,1067-0-99-99,13465673,13465795,502.0,1.0
1016-0-11-48,1067-0-99-99,13465795,13465894,502.0,1.0
1016-0-11-48,1067-0-99-99,13465894,13465979,502.0,1.0
1016-0-11-48,1067-0-99-99,13465979,13466110,502.0,1.0
1016-0-11-48,1067-0-99-99,13466110,13466199,502.0,1.0
1016-0-11-48,1067-0-99-99,13466199,102,502.0,1.0
1016-0-11-48,1067-0-99-99,13466418,152,502.0,1.0
1016-0-11-48,1067-0-99-99,152,13466708,502.0,1.0
1016-0-11-48,1068-0-99-99,102,13466418,502.0,1.0
1016-0-11-48,1068-0-99-99,13465571,13465673,502.0,1.0
1016-0-11-48,1068-0-99-99,13465673,13465795,502.0,1.0
1016-0-11-48,1068-0-99-99,13465795,13465894,502.0,1.0
1016-0-11-48,1068-0-99-99,13465894,13465979,502.0,1.0
1016-0-11-48,1068-0-99-99,13465979,13466110,502.0,1.0
1016-0-11-48,1068-0-99-99,13466110,13466199,502.0,1.0
1016-0-11-48,1068-0-99-99,13466199,102,502.0,1.0
1016-0-11-48,1068-0-99-99,13466418,152,502.0,1.0
1016-0-11-48,1068-0-99-99,152,13466708,502.0,1.0
1016-0-11-48,1078-0-99-99,101,13466960,514.0,1.0
1016-0-11-48,1078-0-99-99,13465975,14243510,514.0,0.5
1016-0-11-48,1078-0-99-99,13466241,13466404,514.0,1.0
1016-0-11-48,1078-0-99-99,13466404,13466482,514.0,1.0
1016-0-11-48,1078-0-99-99,13466482,13466630,514.0,1.0
1016-0-11-48,1078-0-99-99,13466630,13466729,514.0,1.0
1016-0-11-48,1078-0-99-99,13466729,101,514.0,1.0
1016-0-11-48,1078-0-99-99,13466960,151,514.0,1.0
1016-0-11-48,1078-0-99-99,13467321,13467412,514.0,1.0
1016-0-11-48,1078-0-99-99,13467412,13467505,514.0,1.0
1016-0-11-48,1078-0-99-99,13467505,13467654,514.0,1.0
1016-0-11-48,1078-0-99-99,14243510,13466241,514.0,1.0
1016-0-11-48,1078-0-99-99,151,13467321,514.0,1.0
1016-0-11-48,1093-0-99-99,101,13466960,514.0,1.0
1016-0-11-48,1093-0-99-99,13465757,13465217,511.0,1.0
1016-0-11-48,1093-0-99-99,13465975,14243510,514.0,0.5
1016-0-11-48,1093-0-99-99,13466105,13465757,511.0,1.0
1016-0-11-48,1093-0-99-99,13466241,13466404,514.0,1.0
1016-0-11-48,1093-0-99-99,13466404,13466482,514.0,1.0
1016-0-11-48,1093-0-99-99,13466407,13466105,511.0,1.0
1016-0-11-48,1093-0-99-99,13466482,13466630,514.0,1.0
1016-0-11-48,1093-0-99-99,13466630,13466729,514.0,1.0
1016-0-11-48,1093-0-99-99,13466729,101,514.0,1.0
1016-0-11-48,1093-0-99-99,13466960,151,514.0,1.0
1016-0-11-48,1093-0-99-99,13466991,13466407,511.0,1.0
1016-0-11-48,1093-0-99-99,13467252,13466991,511.0,1.0
1016-0-11-48,1093-0-99-99,13467321,13467412,514.0,1.0
1016-0-11-48,1093-0-99-99,13467412,13467505,514.0,1.0
1016-0-11-48,1093-0-99-99,13467505,13467654,514.0,1.0
1016-0-11-48,1093-0-99-99,13467654,13467722,514.0,1.0
1016-0-11-48,1093-0-99-99,13467722,13467252,511.0,1.0
1016-0-11-48,1093-0-99-99,14243510,13466241,514.0,1.0
1016-0-11-48,1093-0-99-99,151,13467321,514.0,1.0
1016-0-11-48,1109-0-99-99,102,13466418,501.0,1.0
1016-0-11-48,1109-0-99-99,13465571,13465673,501.0,1.0
1016-0-11-48,1109-0-99-99,13465673,13465795,501.0,1.0
1016-0-11-48,1109-0-99-99,13465795,13465894,501.0,1.0
1016-0-11-48,1109-0-99-99,13465894,13465979,501.0,1.0
1016-0-11-48,1109-0-99-99,13465979,13466110,501.0,1.0
1016-0-11-48,1109-0-99-99,13466110,13466199,501.0,1.0
1016-0-11-48,1109-0-99-99,13466199,102,501.0,1.0
1016-0-11-48,1109-0-99-99,13466418,152,501.0,1.0
1016-0-11-48,1109-0-99-99,13466708,13466802,501.0,1.0
1016-0-11-48,1109-0-99-99,13466802,13466982,501.0,1.0
1016-0-11-48,1109-0-99-99,13466982,13467505,501.0,1.0
1016-0-11-48,1109-0-99-99,13467505,13467654,501.0,1.0
1016-0-11-48,1109-0-99-99,13467654,13467722,501.0,1.0
1016-0-11-48,1109-0-99-99,13467715,13467817,501.0,1.0
1016-0-11-48,1109-0-99-99,13467722,13467795,501.0,1.0
1016-0-11-48,1109-0-99-99,13467795,13467859,501.0,1.0
1016-0-11-48,1109-0-99-99,13467817,13467882,501.0,1.0
1016-0-11-48,1109-0-99-99,13467859,13467971,501.0,1.0
1016-0-11-48,1109-0-99-99,13467882,13467944,501.0,1.0
1016-0-11-48,1109-0-99-99,13467944,13467983,501.0,1.0
1016-0-11-48,1109-0-99-99,13467971,13468053,501.0,1.0
1016-0-11-48,1109-0-99-99,13467983,13468080,501.0,1.0
1016-0-11-48,1109-0-99-99,13468053,30109241,501.0,1.0
1016-0-11-48,1109-0-99-99,13468080,13468148,501.0,1.0
1016-0-11-48,1109-0-99-99,13468148,13468216,501.0,0.5
1016-0-11-48,1109-0-99-99,152,13466708,501.0,1.0
1016-0-11-48,1109-0-99-99,30109241,13467715,501.0,1.0
1016-0-11-48,1391-0-99-99,100,151,1.0,0.4375
1016-0-11-48,1391-0-99-99,101,100,1.0,0.4375
1016-0-11-48,1391-0-99-99,101,13466960,504.0,0.25
1016-0-11-48,1391-0-99-99,101,13466960,514.0,0.125
1016-0-11-48,1391-0-99-99,102,101,1.0,0.0625
1016-0-11-48,1391-0-99-99,102,13466418,501.0,0.0625
1016-0-11-48,1391-0-99-99,102,13466418,502.0,0.125
1016-0-11-48,1391-0-99-99,13447779,13448065,196.0,1.0
1016-0-11-48,1391-0-99-99,13448065,20015388,196.0,1.0
1016-0-11-48,1391-0-99-99,13448413,20015401,196.0,1.0
1016-0-11-48,1391-0-99-99,13465571,13465673,501.0,0.0625
1016-0-11-48,1391-0-99-99,13465571,13465673,502.0,0.1875
1016-0-11-48,1391-0-99-99,13465673,13465795,501.0,0.0625
1016-0-11-48,1391-0-99-99,13465673,13465795,502.0,0.1875
1016-0-11-48,1391-0-99-99,13465784,13465975,504.0,0.125
1016-0-11-48,1391-0-99-99,13465795,13465894,501.0,0.0625
1016-0-11-48,1391-0-99-99,13465795,13465894,502.0,0.1875
1016-0-11-48,1391-0-99-99,13465894,13465979,501.0,0.0625
1016-0-11-48,1391-0-99-99,13465894,13465979,502.0,0.1875
1016-0-11-48,1391-0-99-99,13465975,14243510,504.0,0.25
1016-0-11-48,1391-0-99-99,13465975,14243510,514.0,0.125
1016-0-11-48,1391-0-99-99,13465979,13466110,501.0,0.0625
1016-0-11-48,1391-0-99-99,13465979,13466110,502.0,0.1875
1016-0-11-48,1391-0-99-99,13466110,13466199,501.0,0.0625
1016-0-11-48,1391-0-99-99,13466110,13466199,502.0,0.1875
1016-0-11-48,1391-0-99-99,13466199,102,501.0,0.0625
1016-0-11-48,1391-0-99-99,13466199,102,502.0,0.1875
1016-0-11-48,1391-0-99-99,13466241,13466404,504.0,0.5
1016-0-11-48,1391-0-99-99,13466241,13466404,514.0,0.25
1016-0-11-48,1391-0-99-99,13466404,13466482,504.0,0.5
1016-0-11-48,1391-0-99-99,13466404,13466482,514.0,0.25
1016-0-11-48,1391-0-99-99,13466418,152,501.0,0.0625
1016-0-11-48,1391-0-99-99,13466418,152,502.0,0.125
1016-0-11-48,1391-0-99-99,13466482,13466630,504.0,0.5
1016-0-11-48,1391-0-99-99,13466482,13466630,514.0,0.25
1016-0-11-48,1391-0-99-99,13466630,13466729,504.0,0.5
1016-0-11-48,1391-0-99-99,13466630,13466729,514.0,0.25
1016-0-11-48,1391-0-99-99,13466729,101,504.0,0.5
1016-0-11-48,1391-0-99-99,13466729,101,514.0,0.25
1016-0-11-48,1391-0-99-99,13466960,151,504.0,0.25
1016-0-11-48,1391-0-99-99,13466960,151,514.0,0.125
1016-0-11-48,1391-0-99-99,14243510,13466241,504.0,0.375
1016-0-11-48,1391-0-99-99,14243510,13466241,514.0,0.25
1016-0-11-48,1391-0-99-99,151,152,1.0,0.875
1016-0-11-48,1391-0-99-99,152,151,1.0,0.0625
1016-0-11-48,1391-0-99-99,152,153,1.0,1.0
1016-0-11-48,1391-0-99-99,153,154,1.0,1.0
1016-0-11-48,1391-0-99-99,154,155,1.0,1.0
1016-0-11-48,1391-0-99-99,155,156,1.0,1.0
1016-0-11-48,1391-0-99-99,156,157,1.0,1.0
1016-0-11-48,1391-0-99-99,157,158,1.0,1.0
1016-0-11-48,1391-0-99-99,158,159,1.0,1.0
1016-0-11-48,1391-0-99-99,159,160,1.0,1.0
1016-0-11-48,1391-0-99-99,160,161,1.0,1.0
1016-0-11-48,1391-0-99-99,161,162,1.0,1.0
1016-0-11-48,1391-0-99-99,162,163,1.0,1.0
1016-0-11-48,1391-0-99-99,163,164,1.0,1.0
1016-0-11-48,1391-0-99-99,164,165,1.0,1.0
1016-0-11-48,1391-0-99-99,165,13447779,196.0,1.0
1016-0-11-48,1391-0-99-99,20015388,13448413,196.0,1.0
1016-0-11-48,1391-0-99-99,20015401,13447680,196.0,1.0
1017-0-11-48,1037-0-99-99,13464965,13465058,505.0,0.2
1017-0-11-48,1037-0-99-99,13465058,13465179,505.0,0.4
1017-0-11-48,1037-0-99-99,13465179,13465269,505.0,0.6
1017-0-11-48,1037-0-99-99,13465269,13465366,505.0,0.6
1017-0-11-48,1037-0-99-99,13465366,13465569,505.0,0.6
1017-0-11-48,1037-0-99-99,13465569,13465671,505.0,0.6
1017-0-11-48,1051-0-99-99,103,13465822,505.0,0.5
1017-0-11-48,1051-0-99-99,13464965,13465058,505.0,0.3333333333333333
1017-0-11-48,1051-0-99-99,13465058,13465179,505.0,0.6666666666666666
1017-0-11-48,1051-0-99-99,13465179,13465269,505.0,1.0
1017-0-11-48,1051-0-99-99,13465269,13465366,505.0,1.0
1017-0-11-48,1051-0-99-99,13465366,13465569,505.0,1.0
1017-0-11-48,1051-0-99-99,13465569,13465671,505.0,1.0
1017-0-11-48,1051-0-99-99,13465671,103,505.0,1.0
1017-0-11-48,1066-0-99-99,101,13466960,504.0,1.0
1017-0-11-48,1066-0-99-99,13465784,13465975,504.0,1.0
1017-0-11-48,1066-0-99-99,13465975,14243510,504.0,1.0
1017-0-11-48,1066-0-99-99,13466241,13466404,504.0,1.0
1017-0-11-48,1066-0-99-99,13466404,13466482,504.0,1.0
1017-0-11-48,1066-0-99-99,13466482,13466630,504.0,1.0
1017-0-11-48,1066-0-99-99,13466630,13466729,504.0,1.0
1017-0-11-48,1066-0-99-99,13466729,101,504.0,1.0
1017-0-11-48,1066-0-99-99,13466960,151,504.0,1.0
1017-0-11-48,1066-0-99-99,14243510,13466241,504.0,1.0
1017-0-11-48,1066-0-99-99,151,13467321,504.0,1.0
1017-0-11-48,1139-0-99-99,100,151,1.0,0.1
1017-0-11-48,1139-0-99-99,101,100,1.0,0.1
1017-0-11-48,1139-0-99-99,101,13466960,504.0,0.0125
1017-0-11-48,1139-0-99-99,102,101,1.0,0.075
1017-0-11-48,1139-0-99-99,102,13466418,501.0,0.075
1017-0-11-48,1139-0-99-99,102,13466418,502.0,0.35
1017-0-11-48,1139-0-99-99,103,102,1.0,0.0375
1017-0-11-48,1139-0-99-99,103,13465822,505.0,0.375
1017-0-11-48,1139-0-99-99,104,13464999,506.0,0.0625
1017-0-11-48,1139-0-99-99,106,215,2.0,0.025
1017-0-11-48,1139-0-99-99,13455749,13455864,52.0,1.0
1017-0-11-48,1139-0-99-99,13455864,13455979,52.0,1.0
1017-0-11-48,1139-0-99-99,13455979,13456031,52.0,1.0
1017-0-11-48,1139-0-99-99,13456031,13456161,52.0,1.0
1017-0-11-48,1139-0-99-99,13456161,13456252,52.0,1.0
1017-0-11-48,1139-0-99-99,13456252,13456342,52.0,1.0
1017-0-11-48,1139-0-99-99,13456342,13456468,52.0,1.0
1017-0-11-48,1139-0-99-99,13456468,13456692,52.0,1.0
1017-0-11-48,1139-0-99-99,13456692,13456793,52.0,1.0
1017-0-11-48,1139-0-99-99,13456793,13456952,52.0,1.0
1017-0-11-48,1139-0-99-99,13456952,13457121,52.0,1.0
1017-0-11-48,1139-0-99-99,13457121,13457330,52.0,1.0
1017-0-11-48,1139-0-99-99,13457330,13457431,52.0,1.0
1017-0-11-48,1139-0-99-99,13457431,13457705,52.0,1.0
1017-0-11-48,1139-0-99-99,13457705,13457834,52.0,0.5
1017-0-11-48,1139-0-99-99,13462704,218,504.0,0.0125
1017-0-11-48,1139-0-99-99,13462704,218,505.0,0.0125
1017-0-11-48,1139-0-99-99,13463084,13462704,504.0,0.0125
1017-0-11-48,1139-0-99-99,13463084,13462704,505.0,0.0125
1017-0-11-48,1139-0-99-99,13463447,13463084,504.0,0.0125
1017-0-11-48,1139-0-99-99,13463447,13463084,505.0,0.0125
1017-0-11-48,1139-0-99-99,13463801,13463447,504.0,0.0125
1017-0-11-48,1139-0-99-99,13463801,13463447,505.0,0.0125
1017-0-11-48,1139-0-99-99,13464177,13463801,504.0,0.0125
1017-0-11-48,1139-0-99-99,13464177,13463801,505.0,0.0125
1017-0-11-48,1139-0-99-99,13464398,13464177,504.0,0.0125
1017-0-11-48,1139-0-99-99,13464398,13464177,505.0,0.0125
1017-0-11-48,1139-0-99-99,13464403,13464520,506.0,0.0625
1017-0-11-48,1139-0-99-99,13464490,13464586,506.0,0.0125
1017-0-11-48,1139-0-99-99,13464520,13464607,506.0,0.0625
1017-0-11-48,1139-0-99-99,13464586,13464667,506.0,0.0375
1017-0-11-48,1139-0-99-99,13464607,13464719,506.0,0.0625
1017-0-11-48,1139-0-99-99,13464658,13464398,504.0,0.0125
1017-0-11-48,1139-0-99-99,13464658,13464398,505.0,0.0125
1017-0-11-48,1139-0-99-99,13464667,13464586,506.0,0.0125
1017-0-11-48,1139-0-99-99,13464667,13464785,506.0,0.05
1017-0-11-48,1139-0-99-99,13464719,13464821,506.0,0.0625
1017-0-11-48,1139-0-99-99,13464720,13464658,505.0,0.025
1017-0-11-48,1139-0-99-99,13464785,13464403,506.0,0.0625
1017-0-11-48,1139-0-99-99,13464821,104,506.0,0.0625
1017-0-11-48,1139-0-99-99,13464879,13464720,505.0,0.025
1017-0-11-48,1139-0-99-99,13464965,13464879,505.0,0.025
1017-0-11-48,1139-0-99-99,13464965,13465058,505.0,0.1375
1017-0-11-48,1139-0-99-99,13464999,13465052,506.0,0.0625
1017-0-11-48,1139-0-99-99,13465052,154,506.0,0.0625
1017-0-11-48,1139-0-99-99,13465058,13465179,505.0,0.275
1017-0-11-48,1139-0-99-99,13465179,13465269,505.0,0.4125
1017-0-11-48,1139-0-99-99,13465269,13465366,505.0,0.4125
1017-0-11-48,1139-0-99-99,13465366,13465569,505.0,0.4125
1017-0-11-48,1139-0-99-99,13465569,13465671,505.0,0.4125
1017-0-11-48,1139-0-99-99,13465571,13465673,501.0,0.125
1017-0-11-48,1139-0-99-99,13465571,13465673,502.0,0.025
1017-0-11-48,1139-0-99-99,13465671,103,505.0,0.4125
1017-0-11-48,1139-0-99-99,13465673,13465795,501.0,0.225
1017-0-11-48,1139-0-99-99,13465673,13465795,502.0,0.0875
1017-0-11-48,1139-0-99-99,13465784,13465975,504.0,0.025
1017-0-11-48,1139-0-99-99,13465795,13465894,501.0,0.3
1017-0-11-48,1139-0-99-99,13465795,13465894,502.0,0.1375
1017-0-11-48,1139-0-99-99,13465822,13465901,505.0,0.375
1017-0-11-48,1139-0-99-99,13465894,13465979,501.0,0.2625
1017-0-11-48,1139-0-99-99,13465894,13465979,502.0,0.1875
1017-0-11-48,1139-0-99-99,13465901,153,505.0,0.375
1017-0-11-48,1139-0-99-99,13465975,14243510,504.0,0.025
1017-0-11-48,1139-0-99-99,13465979,13466110,501.0,0.225
1017-0-11-48,1139-0-99-99,13465979,13466110,502.0,0.2375
1017-0-11-48,1139-0-99-99,13466110,13466199,501.0,0.1875
1017-0-11-48,1139-0-99-99,13466110,13466199,502.0,0.275
1017-0-11-48,1139-0-99-99,13466199,102,501.0,0.15
1017-0-11-48,1139-0-99-99,13466199,102,502.0,0.3125
1017-0-11-48,1139-0-99-99,13466241,13466404,504.0,0.025
1017-0-11-48,1139-0-99-99,13466241,13466404,514.0,0.0125
1017-0-11-48,1139-0-99-99,13466404,13466482,504.0,0.025
1017-0-11-48,1139-0-99-99,13466404,13466482,514.0,0.0125
1017-0-11-48,1139-0-99-99,13466418,152,501.0,0.0375
1017-0-11-48,1139-0-99-99,13466418,152,502.0,0.3875
1017-0-11-48,1139-0-99-99,13466482,13466630,504.0,0.025
1017-0-11-48,1139-0-99-99,13466482,13466630,514.0,0.0125
1017-0-11-48,1139-0-99-99,13466630,13466729,504.0,0.025
1017-0-11-48,1139-0-99-99,13466630,13466729,514.0,0.0125
1017-0-11-48,1139-0-99-99,13466729,101,504.0,0.025
1017-0-11-48,1139-0-99-99,13466729,101,514.0,0.0125
1017-0-11-48,1139-0-99-99,13466960,151,504.0,0.0125
1017-0-11-48,1139-0-99-99,14243510,13466241,504.0,0.025
1017-0-11-48,1139-0-99-99,151,152,1.0,0.1125
1017-0-11-48,1139-0-99-99,152,153,1.0,0.5375
1017-0-11-48,1139-0-99-99,153,154,1.0,0.9125
1017-0-11-48,1139-0-99-99,154,155,1.0,0.975
