iteration,period,group,ge_single
19,PM,lico,0.021614356791164368
19,PM,rac,0.020459766955843138
19,PM,raw,0.021583629806944424
20,PM,bl,0.02076641660631126
20,PM,c0,0.02463832824248899
20,PM,imm,0.02065656754666377
20,PM,lep,0.02021685516536303
20,PM,lico,0.021611006689848247
20,PM,rac,0.020446793667016516
20,PM,raw,0.021568857773023732
21,PM,bl,0.020749493061080374
21,PM,c0,0.024615867113527957
21,PM,imm,0.020613567710189344
21,PM,lep,0.020182817138304363
21,PM,lico,0.021588203633428386
21,PM,rac,0.020410839459291445
21,PM,raw,0.021543531842570383
22,PM,bl,0.0207493974465498
22,PM,c0,0.02461568713241793
22,PM,imm,0.0206134627919437
22,PM,lep,0.020182704491716746
22,PM,lico,0.021587951300405517
22,PM,rac,0.020410708300197252
22,PM,raw,0.02154345365107662
23,PM,bl,0.020703693235376807
23,PM,c0,0.024537751250354907
23,PM,imm,0.020562765468397325
23,PM,lep,0.020137218196507944
23,PM,lico,0.021522046683251177
23,PM,rac,0.020365306103137065
23,PM,raw,0.02148674652928953
24,PM,bl,0.02069909067674245
24,PM,c0,0.024530491433828776
24,PM,imm,0.020556103740880814
24,PM,lep,0.0201317956729163
24,PM,lico,0.021518202956242353
24,PM,rac,0.020359767085724387
24,PM,raw,0.02148084777216411
25,PM,bl,0.020698937307463475
25,PM,c0,0.024530401552935604
25,PM,imm,0.020555514290294143
25,PM,lep,0.0201313973840006
25,PM,lico,0.021517720986899087
25,PM,rac,0.02035931481072704
25,PM,raw,0.021480496425521873
26,PM,bl,0.020640819254638273
26,PM,c0,0.024449732820365923
26,PM,imm,0.02050356511255287
26,PM,lep,0.020080141653758498
26,PM,lico,0.021436717872408084
26,PM,rac,0.020304856028890192
26,PM,raw,0.021425683495471793
27,PM,bl,0.020563673128679363
27,PM,c0,0.024307989202316537
27,PM,imm,0.020425527629128745
27,PM,lep,0.020016425418562928
27,PM,lico,0.021347271456572208
27,PM,rac,0.020232839886373262
27,PM,raw,0.02134095368361584
28,PM,bl,0.020525714829489068
28,PM,c0,0.02428879972326796
28,PM,imm,0.02040013638147087
28,PM,lep,0.019997263111291453
28,PM,lico,0.021313073068712947
28,PM,rac,0.020210880457449495
28,PM,raw,0.021320908434250326
29,PM,bl,0.02050569029705534
29,PM,c0,0.024266588031941688
29,PM,imm,0.02032953653313009
29,PM,lep,0.019952882033374437
29,PM,lico,0.02123159431966289
29,PM,rac,0.020160774955062567
29,PM,raw,0.021286365688512755
30,PM,bl,0.02050312873530296
30,PM,c0,0.02426427560234172
30,PM,imm,0.020326161691145657
30,PM,lep,0.01995023499175529
30,PM,lico,0.021225704121043357
30,PM,rac,0.020156779758987227
30,PM,raw,0.02128375044716776
31,PM,bl,0.020502943736442944
31,PM,c0,0.024263682311534935
31,PM,imm,0.020325146640438232
31,PM,lep,0.01994973867513604
31,PM,lico,0.02122512225547173
31,PM,rac,0.020156085578867326
31,PM,raw,0.02128329446243099
