INT_ID,bc_single,o_node_time,d_node_time,o_node,d_node
13455052,1.0,1021-0-4-54,1386-0-99-99,1021,1386
13466510,1.0,1021-0-4-54,1386-0-99-99,1021,1386
13451305,1.0,1021-0-4-54,1386-0-99-99,1021,1386
215,1.0,1021-0-4-54,1386-0-99-99,1021,1386
13451900,1.0,1021-0-4-54,1386-0-99-99,1021,1386
1386,1.0,1021-0-4-54,1386-0-99-99,1021,1386
13453201,1.0,1021-0-4-54,1386-0-99-99,1021,1386
13450946,1.0,1021-0-4-54,1386-0-99-99,1021,1386
13450370,1.0,1021-0-4-54,1386-0-99-99,1021,1386
13459022,1.0,1021-0-4-54,1386-0-99-99,1021,1386
203,1.0,1021-0-4-54,1386-0-99-99,1021,1386
156,1.0,1021-0-4-54,1386-0-99-99,1021,1386
216,1.0,1021-0-4-54,1386-0-99-99,1021,1386
13467131,1.0,1021-0-4-54,1386-0-99-99,1021,1386
204,1.0,1021-0-4-54,1386-0-99-99,1021,1386
13452733,1.0,1021-0-4-54,1386-0-99-99,1021,1386
13449995,1.0,1021-0-4-54,1386-0-99-99,1021,1386
13466259,1.0,1021-0-4-54,1386-0-99-99,1021,1386
13465055,1.0,1021-0-4-54,1386-0-99-99,1021,1386
13465043,1.0,1021-0-4-54,1386-0-99-99,1021,1386
13460559,1.0,1021-0-4-54,1386-0-99-99,1021,1386
13462889,1.0,1021-0-4-54,1386-0-99-99,1021,1386
210,1.0,1021-0-4-54,1386-0-99-99,1021,1386
207,1.0,1021-0-4-54,1386-0-99-99,1021,1386
13453545,1.0,1021-0-4-54,1386-0-99-99,1021,1386
13466818,1.0,1021-0-4-54,1386-0-99-99,1021,1386
13454428,1.0,1021-0-4-54,1386-0-99-99,1021,1386
201,1.0,1021-0-4-54,1386-0-99-99,1021,1386
106,0.7526881720430108,1021-0-4-54,1519-0-99-99,1021,1519
224,0.967741935483871,1021-0-4-54,1519-0-99-99,1021,1519
13461356,0.956989247311828,1021-0-4-54,1519-0-99-99,1021,1519
217,0.9354838709677419,1021-0-4-54,1519-0-99-99,1021,1519
13451957,1.0,1021-0-4-54,1519-0-99-99,1021,1519
13463747,0.5806451612903226,1021-0-4-54,1519-0-99-99,1021,1519
1021,1.0,1021-0-4-54,1519-0-99-99,1021,1519
13452119,1.0,1021-0-4-54,1519-0-99-99,1021,1519
13452383,1.0,1021-0-4-54,1519-0-99-99,1021,1519
1519,1.0,1021-0-4-54,1519-0-99-99,1021,1519
228,1.0,1021-0-4-54,1519-0-99-99,1021,1519
13452476,1.0,1021-0-4-54,1519-0-99-99,1021,1519
13461657,0.956989247311828,1021-0-4-54,1519-0-99-99,1021,1519
214,0.34408602150537637,1021-0-4-54,1519-0-99-99,1021,1519
215,0.6774193548387096,1021-0-4-54,1519-0-99-99,1021,1519
13452053,1.0,1021-0-4-54,1519-0-99-99,1021,1519
222,0.956989247311828,1021-0-4-54,1519-0-99-99,1021,1519
219,0.956989247311828,1021-0-4-54,1519-0-99-99,1021,1519
156,0.46236559139784944,1021-0-4-54,1519-0-99-99,1021,1519
216,0.8064516129032258,1021-0-4-54,1519-0-99-99,1021,1519
221,0.956989247311828,1021-0-4-54,1519-0-99-99,1021,1519
225,1.0,1021-0-4-54,1519-0-99-99,1021,1519
226,1.0,1021-0-4-54,1519-0-99-99,1021,1519
13463124,0.9354838709677419,1021-0-4-54,1519-0-99-99,1021,1519
13452308,1.0,1021-0-4-54,1519-0-99-99,1021,1519
220,0.956989247311828,1021-0-4-54,1519-0-99-99,1021,1519
223,0.967741935483871,1021-0-4-54,1519-0-99-99,1021,1519
218,0.967741935483871,1021-0-4-54,1519-0-99-99,1021,1519
227,1.0,1021-0-4-54,1519-0-99-99,1021,1519
13463389,0.08602150537634409,1021-0-4-54,1519-0-99-99,1021,1519
13463777,0.06451612903225806,1021-0-4-54,1519-0-99-99,1021,1519
13464154,0.043010752688172046,1021-0-4-54,1519-0-99-99,1021,1519
13464403,0.021505376344086023,1021-0-4-54,1519-0-99-99,1021,1519
213,0.20430107526881722,1021-0-4-54,1519-0-99-99,1021,1519
212,0.06451612903225806,1021-0-4-54,1519-0-99-99,1021,1519
211,0.053763440860215055,1021-0-4-54,1519-0-99-99,1021,1519
13465043,0.03225806451612903,1021-0-4-54,1519-0-99-99,1021,1519
209,0.010752688172043012,1021-0-4-54,1519-0-99-99,1021,1519
210,0.021505376344086023,1021-0-4-54,1519-0-99-99,1021,1519
13463279,0.03225806451612903,1021-0-4-54,1519-0-99-99,1021,1519
13462427,0.03225806451612903,1021-0-4-54,1519-0-99-99,1021,1519
13461421,0.03225806451612903,1021-0-4-54,1519-0-99-99,1021,1519
13461602,0.03225806451612903,1021-0-4-54,1519-0-99-99,1021,1519
13463705,0.03225806451612903,1021-0-4-54,1519-0-99-99,1021,1519
13462953,0.03225806451612903,1021-0-4-54,1519-0-99-99,1021,1519
13463573,0.03225806451612903,1021-0-4-54,1519-0-99-99,1021,1519
13460922,0.03225806451612903,1021-0-4-54,1519-0-99-99,1021,1519
13463478,0.03225806451612903,1021-0-4-54,1519-0-99-99,1021,1519
13462284,0.03225806451612903,1021-0-4-54,1519-0-99-99,1021,1519
13463372,0.03225806451612903,1021-0-4-54,1519-0-99-99,1021,1519
13461057,0.03225806451612903,1021-0-4-54,1519-0-99-99,1021,1519
13464269,0.03225806451612903,1021-0-4-54,1519-0-99-99,1021,1519
13462844,0.03225806451612903,1021-0-4-54,1519-0-99-99,1021,1519
13464177,0.03225806451612903,1021-0-4-54,1519-0-99-99,1021,1519
13464004,0.03225806451612903,1021-0-4-54,1519-0-99-99,1021,1519
13461912,0.03225806451612903,1021-0-4-54,1519-0-99-99,1021,1519
13461235,0.03225806451612903,1021-0-4-54,1519-0-99-99,1021,1519
13460822,0.03225806451612903,1021-0-4-54,1519-0-99-99,1021,1519
13463796,0.03225806451612903,1021-0-4-54,1519-0-99-99,1021,1519
13463183,0.03225806451612903,1021-0-4-54,1519-0-99-99,1021,1519
13463082,0.03225806451612903,1021-0-4-54,1519-0-99-99,1021,1519
13463892,0.03225806451612903,1021-0-4-54,1519-0-99-99,1021,1519
13464490,0.021505376344086023,1021-0-4-54,1519-0-99-99,1021,1519
13464586,0.010752688172043012,1021-0-4-54,1519-0-99-99,1021,1519
13460112,0.010752688172043012,1021-0-4-54,1519-0-99-99,1021,1519
13460103,0.010752688172043012,1021-0-4-54,1519-0-99-99,1021,1519
13459808,0.010752688172043012,1021-0-4-54,1519-0-99-99,1021,1519
13459300,0.010752688172043012,1021-0-4-54,1519-0-99-99,1021,1519
13459143,0.010752688172043012,1021-0-4-54,1519-0-99-99,1021,1519
13460535,0.010752688172043012,1021-0-4-54,1519-0-99-99,1021,1519
13459689,0.010752688172043012,1021-0-4-54,1519-0-99-99,1021,1519
13459931,0.010752688172043012,1021-0-4-54,1519-0-99-99,1021,1519
13459010,0.010752688172043012,1021-0-4-54,1519-0-99-99,1021,1519
13459601,0.010752688172043012,1021-0-4-54,1519-0-99-99,1021,1519
13460964,0.010752688172043012,1021-0-4-54,1519-0-99-99,1021,1519
13459980,0.010752688172043012,1021-0-4-54,1519-0-99-99,1021,1519
13461456,0.010752688172043012,1021-0-4-54,1519-0-99-99,1021,1519
13460374,0.010752688172043012,1021-0-4-54,1519-0-99-99,1021,1519
13459436,0.010752688172043012,1021-0-4-54,1519-0-99-99,1021,1519
13459424,0.010752688172043012,1021-0-4-54,1519-0-99-99,1021,1519
13460244,0.010752688172043012,1021-0-4-54,1519-0-99-99,1021,1519
13456203,1.0,1021-0-4-54,1545-0-99-99,1021,1545
13454814,1.0,1021-0-4-54,1545-0-99-99,1021,1545
13455957,1.0,1021-0-4-54,1545-0-99-99,1021,1545
13463279,0.03225806451612903,1021-0-4-54,1545-0-99-99,1021,1545
13462427,0.03225806451612903,1021-0-4-54,1545-0-99-99,1021,1545
13461421,0.03225806451612903,1021-0-4-54,1545-0-99-99,1021,1545
13461602,0.03225806451612903,1021-0-4-54,1545-0-99-99,1021,1545
13463705,0.03225806451612903,1021-0-4-54,1545-0-99-99,1021,1545
1545,1.0,1021-0-4-54,1545-0-99-99,1021,1545
13458312,1.0,1021-0-4-54,1545-0-99-99,1021,1545
13458963,1.0,1021-0-4-54,1545-0-99-99,1021,1545
13462953,0.03225806451612903,1021-0-4-54,1545-0-99-99,1021,1545
13464586,0.010752688172043012,1021-0-4-54,1545-0-99-99,1021,1545
13463573,0.03225806451612903,1021-0-4-54,1545-0-99-99,1021,1545
1021,1.0,1021-0-4-54,1545-0-99-99,1021,1545
13460922,0.03225806451612903,1021-0-4-54,1545-0-99-99,1021,1545
13459232,1.0,1021-0-4-54,1545-0-99-99,1021,1545
13463478,0.03225806451612903,1021-0-4-54,1545-0-99-99,1021,1545
13458057,1.0,1021-0-4-54,1545-0-99-99,1021,1545
13459820,1.0,1021-0-4-54,1545-0-99-99,1021,1545
30029327,1.0,1021-0-4-54,1545-0-99-99,1021,1545
13456762,1.0,1021-0-4-54,1545-0-99-99,1021,1545
13454594,1.0,1021-0-4-54,1545-0-99-99,1021,1545
13462284,0.03225806451612903,1021-0-4-54,1545-0-99-99,1021,1545
13464490,0.021505376344086023,1021-0-4-54,1545-0-99-99,1021,1545
13459025,1.0,1021-0-4-54,1545-0-99-99,1021,1545
13457866,1.0,1021-0-4-54,1545-0-99-99,1021,1545
13463372,0.03225806451612903,1021-0-4-54,1545-0-99-99,1021,1545
13461057,0.03225806451612903,1021-0-4-54,1545-0-99-99,1021,1545
13459334,1.0,1021-0-4-54,1545-0-99-99,1021,1545
13464269,0.03225806451612903,1021-0-4-54,1545-0-99-99,1021,1545
13458308,1.0,1021-0-4-54,1545-0-99-99,1021,1545
13454978,1.0,1021-0-4-54,1545-0-99-99,1021,1545
13454685,1.0,1021-0-4-54,1545-0-99-99,1021,1545
13462844,0.03225806451612903,1021-0-4-54,1545-0-99-99,1021,1545
13464177,0.03225806451612903,1021-0-4-54,1545-0-99-99,1021,1545
225,1.0,1021-0-4-54,1545-0-99-99,1021,1545
13459659,1.0,1021-0-4-54,1545-0-99-99,1021,1545
13458733,1.0,1021-0-4-54,1545-0-99-99,1021,1545
13455179,1.0,1021-0-4-54,1545-0-99-99,1021,1545
13459445,1.0,1021-0-4-54,1545-0-99-99,1021,1545
13464004,0.03225806451612903,1021-0-4-54,1545-0-99-99,1021,1545
13461912,0.03225806451612903,1021-0-4-54,1545-0-99-99,1021,1545
13461235,0.03225806451612903,1021-0-4-54,1545-0-99-99,1021,1545
13460822,0.03225806451612903,1021-0-4-54,1545-0-99-99,1021,1545
13463796,0.03225806451612903,1021-0-4-54,1545-0-99-99,1021,1545
13463183,0.03225806451612903,1021-0-4-54,1545-0-99-99,1021,1545
13463082,0.03225806451612903,1021-0-4-54,1545-0-99-99,1021,1545
13463892,0.03225806451612903,1021-0-4-54,1545-0-99-99,1021,1545
224,0.967741935483871,1021-0-4-54,1545-0-99-99,1021,1545
13461356,0.956989247311828,1021-0-4-54,1545-0-99-99,1021,1545
13461657,0.956989247311828,1021-0-4-54,1545-0-99-99,1021,1545
222,0.956989247311828,1021-0-4-54,1545-0-99-99,1021,1545
219,0.956989247311828,1021-0-4-54,1545-0-99-99,1021,1545
221,0.956989247311828,1021-0-4-54,1545-0-99-99,1021,1545
13454486,0.5,1021-0-4-54,1545-0-99-99,1021,1545
220,0.956989247311828,1021-0-4-54,1545-0-99-99,1021,1545
223,0.967741935483871,1021-0-4-54,1545-0-99-99,1021,1545
218,0.967741935483871,1021-0-4-54,1545-0-99-99,1021,1545
217,0.9354838709677419,1021-0-4-54,1545-0-99-99,1021,1545
13463124,0.9354838709677419,1021-0-4-54,1545-0-99-99,1021,1545
13463389,0.08602150537634409,1021-0-4-54,1545-0-99-99,1021,1545
13463777,0.06451612903225806,1021-0-4-54,1545-0-99-99,1021,1545
13464154,0.043010752688172046,1021-0-4-54,1545-0-99-99,1021,1545
13464403,0.021505376344086023,1021-0-4-54,1545-0-99-99,1021,1545
216,0.8064516129032258,1021-0-4-54,1545-0-99-99,1021,1545
106,0.7526881720430108,1021-0-4-54,1545-0-99-99,1021,1545
215,0.6774193548387096,1021-0-4-54,1545-0-99-99,1021,1545
13463747,0.5806451612903226,1021-0-4-54,1545-0-99-99,1021,1545
156,0.46236559139784944,1021-0-4-54,1545-0-99-99,1021,1545
213,0.20430107526881722,1021-0-4-54,1545-0-99-99,1021,1545
214,0.34408602150537637,1021-0-4-54,1545-0-99-99,1021,1545
212,0.06451612903225806,1021-0-4-54,1545-0-99-99,1021,1545
211,0.053763440860215055,1021-0-4-54,1545-0-99-99,1021,1545
13465043,0.03225806451612903,1021-0-4-54,1545-0-99-99,1021,1545
209,0.010752688172043012,1021-0-4-54,1545-0-99-99,1021,1545
210,0.021505376344086023,1021-0-4-54,1545-0-99-99,1021,1545
13460112,0.010752688172043012,1021-0-4-54,1545-0-99-99,1021,1545
13460103,0.010752688172043012,1021-0-4-54,1545-0-99-99,1021,1545
13459808,0.010752688172043012,1021-0-4-54,1545-0-99-99,1021,1545
13459300,0.010752688172043012,1021-0-4-54,1545-0-99-99,1021,1545
13459143,0.010752688172043012,1021-0-4-54,1545-0-99-99,1021,1545
13460535,0.010752688172043012,1021-0-4-54,1545-0-99-99,1021,1545
13459689,0.010752688172043012,1021-0-4-54,1545-0-99-99,1021,1545
13459931,0.010752688172043012,1021-0-4-54,1545-0-99-99,1021,1545
13459010,0.010752688172043012,1021-0-4-54,1545-0-99-99,1021,1545
13459601,0.010752688172043012,1021-0-4-54,1545-0-99-99,1021,1545
13460964,0.010752688172043012,1021-0-4-54,1545-0-99-99,1021,1545
13459980,0.010752688172043012,1021-0-4-54,1545-0-99-99,1021,1545
13461456,0.010752688172043012,1021-0-4-54,1545-0-99-99,1021,1545
13460374,0.010752688172043012,1021-0-4-54,1545-0-99-99,1021,1545
13459436,0.010752688172043012,1021-0-4-54,1545-0-99-99,1021,1545
13459424,0.010752688172043012,1021-0-4-54,1545-0-99-99,1021,1545
13460244,0.010752688172043012,1021-0-4-54,1545-0-99-99,1021,1545
13465581,1.0,1022-0-4-54,1116-0-99-99,1022,1116
13464999,1.0,1022-0-4-54,1116-0-99-99,1022,1116
104,1.0,1022-0-4-54,1116-0-99-99,1022,1116
13466258,1.0,1022-0-4-54,1116-0-99-99,1022,1116
13465757,1.0,1022-0-4-54,1116-0-99-99,1022,1116
13465966,1.0,1022-0-4-54,1116-0-99-99,1022,1116
208,1.0,1022-0-4-54,1116-0-99-99,1022,1116
14043045,1.0,1022-0-4-54,1116-0-99-99,1022,1116
154,1.0,1022-0-4-54,1116-0-99-99,1022,1116
13465273,1.0,1022-0-4-54,1116-0-99-99,1022,1116
13466425,1.0,1022-0-4-54,1116-0-99-99,1022,1116
13465356,1.0,1022-0-4-54,1116-0-99-99,1022,1116
13466246,1.0,1022-0-4-54,1116-0-99-99,1022,1116
13466754,1.0,1022-0-4-54,1116-0-99-99,1022,1116
13466116,1.0,1022-0-4-54,1116-0-99-99,1022,1116
13466531,1.0,1022-0-4-54,1116-0-99-99,1022,1116
13464821,1.0,1022-0-4-54,1116-0-99-99,1022,1116
13466357,1.0,1022-0-4-54,1116-0-99-99,1022,1116
13465052,1.0,1022-0-4-54,1116-0-99-99,1022,1116
13466699,1.0,1022-0-4-54,1116-0-99-99,1022,1116
13465489,1.0,1022-0-4-54,1116-0-99-99,1022,1116
13466022,1.0,1022-0-4-54,1116-0-99-99,1022,1116
13466677,1.0,1022-0-4-54,1116-0-99-99,1022,1116
1022,1.0,1022-0-4-54,1116-0-99-99,1022,1116
1116,1.0,1022-0-4-54,1116-0-99-99,1022,1116
13464719,0.6666666666666666,1022-0-4-54,1116-0-99-99,1022,1116
13464607,0.3333333333333333,1022-0-4-54,1116-0-99-99,1022,1116
154,1.0,1039-0-4-54,1078-0-99-99,1039,1078
13465052,1.0,1039-0-4-54,1078-0-99-99,1039,1078
13465273,1.0,1039-0-4-54,1078-0-99-99,1039,1078
1039,1.0,1039-0-4-54,1078-0-99-99,1039,1078
13465489,1.0,1039-0-4-54,1078-0-99-99,1039,1078
1078,1.0,1039-0-4-54,1078-0-99-99,1039,1078
13465356,1.0,1039-0-4-54,1078-0-99-99,1039,1078
205,1.0,1039-0-4-54,1357-0-99-99,1039,1357
13464880,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
106,0.5,1039-0-4-54,1357-0-99-99,1039,1357
202,1.0,1039-0-4-54,1357-0-99-99,1039,1357
13466023,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13460740,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13462244,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13459576,1.0,1039-0-4-54,1357-0-99-99,1039,1357
208,1.0,1039-0-4-54,1357-0-99-99,1039,1357
13461680,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
213,0.8333333333333334,1039-0-4-54,1357-0-99-99,1039,1357
212,0.8333333333333334,1039-0-4-54,1357-0-99-99,1039,1357
13463747,0.8333333333333334,1039-0-4-54,1357-0-99-99,1039,1357
13459282,0.6666666666666666,1039-0-4-54,1357-0-99-99,1039,1357
13467231,1.0,1039-0-4-54,1357-0-99-99,1039,1357
211,0.8333333333333334,1039-0-4-54,1357-0-99-99,1039,1357
13465275,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13466999,1.0,1039-0-4-54,1357-0-99-99,1039,1357
13466745,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13463038,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13460207,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13461359,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13458710,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13460180,1.0,1039-0-4-54,1357-0-99-99,1039,1357
13465705,0.8333333333333334,1039-0-4-54,1357-0-99-99,1039,1357
206,1.0,1039-0-4-54,1357-0-99-99,1039,1357
13464483,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13459156,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13460340,1.0,1039-0-4-54,1357-0-99-99,1039,1357
13466445,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
209,0.8333333333333334,1039-0-4-54,1357-0-99-99,1039,1357
13463615,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
214,0.8333333333333334,1039-0-4-54,1357-0-99-99,1039,1357
13461037,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13459898,1.0,1039-0-4-54,1357-0-99-99,1039,1357
13459503,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
215,0.6666666666666666,1039-0-4-54,1357-0-99-99,1039,1357
1039,1.0,1039-0-4-54,1357-0-99-99,1039,1357
13458691,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13458463,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13459022,0.6666666666666666,1039-0-4-54,1357-0-99-99,1039,1357
203,1.0,1039-0-4-54,1357-0-99-99,1039,1357
156,0.8333333333333334,1039-0-4-54,1357-0-99-99,1039,1357
13467131,1.0,1039-0-4-54,1357-0-99-99,1039,1357
204,1.0,1039-0-4-54,1357-0-99-99,1039,1357
13459942,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13465689,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13465043,0.8333333333333334,1039-0-4-54,1357-0-99-99,1039,1357
13462634,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
1357,1.0,1039-0-4-54,1357-0-99-99,1039,1357
13458841,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13459757,1.0,1039-0-4-54,1357-0-99-99,1039,1357
210,0.8333333333333334,1039-0-4-54,1357-0-99-99,1039,1357
207,1.0,1039-0-4-54,1357-0-99-99,1039,1357
13463932,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13458599,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
20089355,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13460075,1.0,1039-0-4-54,1357-0-99-99,1039,1357
13465491,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13460656,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13463020,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13466366,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13466027,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13462349,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
200,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13468252,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13461514,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13462655,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13464705,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13467813,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13460270,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13461140,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13467234,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13463235,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13464249,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13466915,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13465087,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13468572,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13461907,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13463854,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13459962,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13467571,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
201,0.6666666666666666,1039-0-4-54,1357-0-99-99,1039,1357
216,0.3333333333333333,1039-0-4-54,1357-0-99-99,1039,1357
13463124,0.16666666666666666,1039-0-4-54,1357-0-99-99,1039,1357
