INT_ID,bc_single,o_node_time,d_node_time,o_node,d_node
13460103,0.004878048780487805,1021-0-4-39,1519-0-99-99,1021,1519
13461456,0.006097560975609756,1021-0-4-39,1519-0-99-99,1021,1519
13459931,0.004878048780487805,1021-0-4-39,1519-0-99-99,1021,1519
13459010,0.004878048780487805,1021-0-4-39,1519-0-99-99,1021,1519
13459689,0.004878048780487805,1021-0-4-39,1519-0-99-99,1021,1519
13459424,0.004878048780487805,1021-0-4-39,1519-0-99-99,1021,1519
13460374,0.004878048780487805,1021-0-4-39,1519-0-99-99,1021,1519
218,0.9439024390243902,1021-0-4-39,1519-0-99-99,1021,1519
219,0.9402439024390243,1021-0-4-39,1519-0-99-99,1021,1519
13462704,0.01097560975609756,1021-0-4-39,1519-0-99-99,1021,1519
13463084,0.00975609756097561,1021-0-4-39,1519-0-99-99,1021,1519
13463801,0.00853658536585366,1021-0-4-39,1519-0-99-99,1021,1519
13463447,0.00853658536585366,1021-0-4-39,1519-0-99-99,1021,1519
13465795,0.013414634146341463,1021-0-4-39,1519-0-99-99,1021,1519
20235156,0.02804878048780488,1021-0-4-39,1519-0-99-99,1021,1519
13465313,0.0012195121951219512,1021-0-4-39,1519-0-99-99,1021,1519
13465959,0.01097560975609756,1021-0-4-39,1519-0-99-99,1021,1519
13465231,0.0012195121951219512,1021-0-4-39,1519-0-99-99,1021,1519
13465567,0.018292682926829267,1021-0-4-39,1519-0-99-99,1021,1519
13466241,0.00853658536585366,1021-0-4-39,1519-0-99-99,1021,1519
13464398,0.0012195121951219512,1021-0-4-39,1519-0-99-99,1021,1519
14243510,0.0012195121951219512,1021-0-4-39,1519-0-99-99,1021,1519
13465179,0.023170731707317073,1021-0-4-39,1519-0-99-99,1021,1519
13465478,0.0012195121951219512,1021-0-4-39,1519-0-99-99,1021,1519
13465975,0.0012195121951219512,1021-0-4-39,1519-0-99-99,1021,1519
13466117,0.00853658536585366,1021-0-4-39,1519-0-99-99,1021,1519
13464658,0.0012195121951219512,1021-0-4-39,1519-0-99-99,1021,1519
13465784,0.0012195121951219512,1021-0-4-39,1519-0-99-99,1021,1519
217,0.9207317073170732,1021-0-4-39,1519-0-99-99,1021,1519
13463124,0.9195121951219513,1021-0-4-39,1519-0-99-99,1021,1519
13463389,0.17073170731707318,1021-0-4-39,1519-0-99-99,1021,1519
13466475,0.004878048780487805,1021-0-4-39,1519-0-99-99,1021,1519
13466427,0.004878048780487805,1021-0-4-39,1519-0-99-99,1021,1519
14036494,0.0024390243902439024,1021-0-4-39,1519-0-99-99,1021,1519
13466801,0.0024390243902439024,1021-0-4-39,1519-0-99-99,1021,1519
13466668,0.0024390243902439024,1021-0-4-39,1519-0-99-99,1021,1519
106,0.7219512195121951,1021-0-4-39,1519-0-99-99,1021,1519
216,0.7378048780487805,1021-0-4-39,1519-0-99-99,1021,1519
13463723,0.1,1021-0-4-39,1519-0-99-99,1021,1519
105,0.05,1021-0-4-39,1519-0-99-99,1021,1519
215,0.675609756097561,1021-0-4-39,1519-0-99-99,1021,1519
13463747,0.6158536585365854,1021-0-4-39,1519-0-99-99,1021,1519
156,0.5353658536585366,1021-0-4-39,1519-0-99-99,1021,1519
214,0.43658536585365854,1021-0-4-39,1519-0-99-99,1021,1519
13464417,0.0012195121951219512,1021-0-4-39,1519-0-99-99,1021,1519
213,0.29634146341463413,1021-0-4-39,1519-0-99-99,1021,1519
212,0.1548780487804878,1021-0-4-39,1519-0-99-99,1021,1519
211,0.1329268292682927,1021-0-4-39,1519-0-99-99,1021,1519
