INT_ID,bc_single,o_node_time,d_node_time,o_node,d_node
13466482,1.0,1018-0-4-20,1034-0-99-99,1018,1034
13466630,1.0,1018-0-4-20,1034-0-99-99,1018,1034
1018,1.0,1018-0-4-20,1034-0-99-99,1018,1034
13466404,1.0,1018-0-4-20,1034-0-99-99,1018,1034
13466729,1.0,1018-0-4-20,1034-0-99-99,1018,1034
1034,1.0,1018-0-4-20,1034-0-99-99,1018,1034
13466241,0.8333333333333334,1018-0-4-20,1034-0-99-99,1018,1034
14243510,0.6666666666666666,1018-0-4-20,1034-0-99-99,1018,1034
13465975,0.5,1018-0-4-20,1034-0-99-99,1018,1034
13465784,0.3333333333333333,1018-0-4-20,1034-0-99-99,1018,1034
13465478,0.16666666666666666,1018-0-4-20,1034-0-99-99,1018,1034
212,1.0,1021-0-4-20,1361-0-99-99,1021,1361
209,1.0,1021-0-4-20,1361-0-99-99,1021,1361
205,1.0,1021-0-4-20,1361-0-99-99,1021,1361
206,1.0,1021-0-4-20,1361-0-99-99,1021,1361
106,1.0,1021-0-4-20,1361-0-99-99,1021,1361
13467231,1.0,1021-0-4-20,1361-0-99-99,1021,1361
1361,1.0,1021-0-4-20,1361-0-99-99,1021,1361
213,1.0,1021-0-4-20,1361-0-99-99,1021,1361
13465705,1.0,1021-0-4-20,1361-0-99-99,1021,1361
13469317,1.0,1021-0-4-20,1361-0-99-99,1021,1361
156,1.0,1021-0-4-20,1361-0-99-99,1021,1361
1021,1.0,1021-0-4-20,1361-0-99-99,1021,1361
13469211,0.33508541392904073,1021-0-4-20,1361-0-99-99,1021,1361
13466999,1.0,1021-0-4-20,1361-0-99-99,1021,1361
208,1.0,1021-0-4-20,1361-0-99-99,1021,1361
204,1.0,1021-0-4-20,1361-0-99-99,1021,1361
207,1.0,1021-0-4-20,1361-0-99-99,1021,1361
211,1.0,1021-0-4-20,1361-0-99-99,1021,1361
13465043,1.0,1021-0-4-20,1361-0-99-99,1021,1361
13468974,0.33508541392904073,1021-0-4-20,1361-0-99-99,1021,1361
13463747,1.0,1021-0-4-20,1361-0-99-99,1021,1361
214,1.0,1021-0-4-20,1361-0-99-99,1021,1361
13467131,1.0,1021-0-4-20,1361-0-99-99,1021,1361
13454935,1.0,1021-0-4-20,1361-0-99-99,1021,1361
13468811,0.33508541392904073,1021-0-4-20,1361-0-99-99,1021,1361
201,1.0,1021-0-4-20,1361-0-99-99,1021,1361
210,1.0,1021-0-4-20,1361-0-99-99,1021,1361
13468683,0.33508541392904073,1021-0-4-20,1361-0-99-99,1021,1361
13469285,0.33508541392904073,1021-0-4-20,1361-0-99-99,1021,1361
200,0.9993429697766097,1021-0-4-20,1361-0-99-99,1021,1361
203,1.0,1021-0-4-20,1361-0-99-99,1021,1361
202,1.0,1021-0-4-20,1361-0-99-99,1021,1361
215,1.0,1021-0-4-20,1361-0-99-99,1021,1361
216,0.6666666666666666,1021-0-4-20,1361-0-99-99,1021,1361
13463124,0.3333333333333333,1021-0-4-20,1361-0-99-99,1021,1361
13467917,0.0164257555847569,1021-0-4-20,1361-0-99-99,1021,1361
13468117,0.013140604467805518,1021-0-4-20,1361-0-99-99,1021,1361
13468685,0.00985545335085414,1021-0-4-20,1361-0-99-99,1021,1361
13469002,0.006570302233902759,1021-0-4-20,1361-0-99-99,1021,1361
13469132,0.0032851511169513796,1021-0-4-20,1361-0-99-99,1021,1361
13468572,0.29018834866403853,1021-0-4-20,1361-0-99-99,1021,1361
13468356,0.08782303985983356,1021-0-4-20,1361-0-99-99,1021,1361
13468457,0.009417433201927288,1021-0-4-20,1361-0-99-99,1021,1361
13469402,0.000657030223390276,1021-0-4-20,1361-0-99-99,1021,1361
13468898,0.000657030223390276,1021-0-4-20,1361-0-99-99,1021,1361
13469498,0.000657030223390276,1021-0-4-20,1361-0-99-99,1021,1361
13468614,0.000657030223390276,1021-0-4-20,1361-0-99-99,1021,1361
13468751,0.000657030223390276,1021-0-4-20,1361-0-99-99,1021,1361
20110447,0.000657030223390276,1021-0-4-20,1361-0-99-99,1021,1361
13469458,0.000657030223390276,1021-0-4-20,1361-0-99-99,1021,1361
13468541,0.000657030223390276,1021-0-4-20,1361-0-99-99,1021,1361
13468530,0.0004380201489268506,1021-0-4-20,1361-0-99-99,1021,1361
13468202,0.0002190100744634253,1021-0-4-20,1361-0-99-99,1021,1361
13453668,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13457078,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13458124,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13455032,1.0,1021-0-4-20,1386-0-99-99,1021,1386
112,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13446896,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13447518,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13445128,1.0,1021-0-4-20,1386-0-99-99,1021,1386
1386,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13444656,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13455496,1.0,1021-0-4-20,1386-0-99-99,1021,1386
109,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13453356,1.0,1021-0-4-20,1386-0-99-99,1021,1386
116,1.0,1021-0-4-20,1386-0-99-99,1021,1386
105,0.3333333333333333,1021-0-4-20,1386-0-99-99,1021,1386
108,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13457785,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13447821,1.0,1021-0-4-20,1386-0-99-99,1021,1386
106,0.8888888888888888,1021-0-4-20,1386-0-99-99,1021,1386
13456266,1.0,1021-0-4-20,1386-0-99-99,1021,1386
114,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13444337,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13444956,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13455755,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13446725,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13445906,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13446042,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13447608,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13448917,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13444838,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13448007,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13454680,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13446566,1.0,1021-0-4-20,1386-0-99-99,1021,1386
1021,1.0,1021-0-4-20,1386-0-99-99,1021,1386
111,1.0,1021-0-4-20,1386-0-99-99,1021,1386
110,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13461921,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13455968,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13444488,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13443870,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13459944,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13444138,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13463723,0.4444444444444444,1021-0-4-20,1386-0-99-99,1021,1386
13444817,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13444653,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13447223,1.0,1021-0-4-20,1386-0-99-99,1021,1386
13448601,1.0,1021-0-4-20,1386-0-99-99,1021,1386
