station1,station2,depart_time,arrival_time
lawrence_east,kennedy,2019-12-02 11:51:57.361999872-05:00,2019-12-02 12:01:18.341499904-05:00
lawrence_east,kennedy,2019-12-02 11:51:54.430000128-05:00,2019-12-02 12:01:56.504000-05:00
lawrence_east,kennedy,2019-12-18 07:04:52.900999936-05:00,2019-12-18 07:09:34.800000-05:00
lawrence_east,kennedy,2019-12-18 07:07:44.790000128-05:00,2019-12-18 07:13:29.266999808-05:00
lawrence_east,kennedy,2019-12-18 07:13:38.119500032-05:00,2019-12-18 07:19:22.407500032-05:00
lawrence_east,kennedy,2019-12-18 07:19:54.995500032-05:00,2019-12-18 07:27:20.502000128-05:00
lawrence_east,kennedy,2019-12-18 07:26:03.402500096-05:00,2019-12-18 07:33:03.865500160-05:00
lawrence_east,kennedy,2019-12-18 07:33:28.142499840-05:00,2019-12-18 07:38:06.168999936-05:00
lawrence_east,kennedy,2019-12-18 07:39:03.388499968-05:00,2019-12-18 07:43:48.906500096-05:00
lawrence_east,kennedy,2019-12-18 07:43:13.684000-05:00,2019-12-18 07:48:10.324000-05:00
lawrence_east,kennedy,2019-12-18 07:48:50.758000128-05:00,2019-12-18 07:53:23.648000-05:00
lawrence_east,kennedy,2019-12-18 07:53:32.816999936-05:00,2019-12-18 07:58:33.294000128-05:00
lawrence_east,kennedy,2019-12-18 07:53:59.248999936-05:00,2019-12-18 07:59:27.100999936-05:00
lawrence_east,kennedy,2019-12-18 08:12:29.819000064-05:00,2019-12-18 08:19:24.716000-05:00
lawrence_east,kennedy,2019-12-18 08:18:20.205000192-05:00,2019-12-18 08:25:37.725499904-05:00
lawrence_east,kennedy,2019-12-18 08:27:47.298500096-05:00,2019-12-18 08:32:37.433499904-05:00
lawrence_east,kennedy,2019-12-18 08:34:01.921999872-05:00,2019-12-18 08:39:06.512999936-05:00
lawrence_east,kennedy,2019-12-18 08:39:28.272499968-05:00,2019-12-18 08:44:01.887000064-05:00
lawrence_east,kennedy,2019-12-18 08:45:50.080000-05:00,2019-12-18 08:50:47.647000064-05:00
lawrence_east,kennedy,2019-12-18 08:45:34.904999936-05:00,2019-12-18 08:51:06.328000-05:00
lawrence_east,kennedy,2019-12-18 08:50:01.057500160-05:00,2019-12-18 08:54:59.348499968-05:00
lawrence_east,kennedy,2019-12-18 08:56:44.667500032-05:00,2019-12-18 09:01:32.274999808-05:00
lawrence_east,kennedy,2019-12-18 09:00:05.596999936-05:00,2019-12-18 09:04:50.700000-05:00
lawrence_east,kennedy,2019-12-18 08:59:53.646000128-05:00,2019-12-18 09:05:57.352000-05:00
lawrence_east,kennedy,2019-12-18 09:11:15.252999936-05:00,2019-12-18 09:16:32.438000128-05:00
lawrence_east,kennedy,2019-12-18 09:16:26.273999872-05:00,2019-12-18 09:22:47.380000-05:00
lawrence_east,kennedy,2019-12-18 09:24:04.516499968-05:00,2019-12-18 09:28:48.136499968-05:00
lawrence_east,kennedy,2019-12-18 09:31:07.768499968-05:00,2019-12-18 09:36:01.359000064-05:00
lawrence_east,kennedy,2019-12-18 09:43:20.308999936-05:00,2019-12-18 09:47:56.536999936-05:00
lawrence_east,kennedy,2019-12-18 09:45:12.448499968-05:00,2019-12-18 09:50:05.906000128-05:00
lawrence_east,kennedy,2019-12-18 09:45:49.664000-05:00,2019-12-18 09:53:46.079000064-05:00
lawrence_east,kennedy,2019-12-18 09:49:30.796999936-05:00,2019-12-18 09:53:51.951000064-05:00
lawrence_east,kennedy,2019-12-18 09:52:45.771000064-05:00,2019-12-18 09:57:48.564999936-05:00
lawrence_east,kennedy,2019-12-18 09:52:35.145999872-05:00,2019-12-18 09:59:27.928999936-05:00
lawrence_east,kennedy,2019-12-18 09:57:45.883000064-05:00,2019-12-18 10:02:45.072000-05:00
lawrence_east,kennedy,2019-12-18 10:06:03.495000064-05:00,2019-12-18 10:13:21.598000128-05:00
lawrence_east,kennedy,2019-12-18 10:14:08.235000064-05:00,2019-12-18 10:18:14.268999936-05:00
lawrence_east,kennedy,2019-12-18 10:13:38.422000128-05:00,2019-12-18 10:18:43.129999872-05:00
lawrence_east,kennedy,2019-12-18 10:17:21.124999936-05:00,2019-12-18 10:24:58.644999936-05:00
lawrence_east,kennedy,2019-12-18 10:31:46.696499968-05:00,2019-12-18 10:40:15.601500160-05:00
lawrence_east,kennedy,2019-12-18 10:30:35.359000064-05:00,2019-12-18 10:40:39.836000-05:00
lawrence_east,kennedy,2019-12-18 10:32:30.422000128-05:00,2019-12-18 10:42:55.465999872-05:00
lawrence_east,kennedy,2019-12-18 10:45:57.563500032-05:00,2019-12-18 10:54:00.573000192-05:00
lawrence_east,kennedy,2019-12-18 10:48:54.532999936-05:00,2019-12-18 10:54:23.599000064-05:00
lawrence_east,kennedy,2019-12-18 10:49:36.536999936-05:00,2019-12-18 10:56:14.704999936-05:00
lawrence_east,kennedy,2019-12-18 10:56:11.085499904-05:00,2019-12-18 11:07:25.972000-05:00
lawrence_east,kennedy,2019-12-18 11:08:23.049500160-05:00,2019-12-18 11:14:36.464499968-05:00
lawrence_east,kennedy,2019-12-18 11:15:10.817999872-05:00,2019-12-18 11:21:03.712999936-05:00
lawrence_east,kennedy,2019-12-18 11:26:05.844499968-05:00,2019-12-18 11:35:48.721500160-05:00
lawrence_east,kennedy,2019-12-18 11:36:11.955000064-05:00,2019-12-18 11:41:04.783000064-05:00
lawrence_east,kennedy,2019-12-18 11:40:49.489999872-05:00,2019-12-18 11:44:56.048000-05:00
lawrence_east,kennedy,2019-12-18 11:44:31.009500160-05:00,2019-12-18 11:51:01.719500032-05:00
lawrence_east,kennedy,2019-12-18 11:48:08.889999872-05:00,2019-12-18 11:55:46.575000064-05:00
lawrence_east,kennedy,2019-12-13 05:52:18.436000-05:00,2019-12-13 05:58:46.283000064-05:00
lawrence_east,kennedy,2019-12-13 05:53:37.019000064-05:00,2019-12-13 05:59:25.502000128-05:00
lawrence_east,kennedy,2019-12-13 06:04:33.209999872-05:00,2019-12-13 06:08:40.332999936-05:00
lawrence_east,kennedy,2019-12-13 06:05:57.734000128-05:00,2019-12-13 06:13:48.404999936-05:00
lawrence_east,kennedy,2019-12-13 06:15:43.744000-05:00,2019-12-13 06:20:26.838000128-05:00
lawrence_east,kennedy,2019-12-13 06:25:14.576000-05:00,2019-12-13 06:29:22.891000064-05:00
lawrence_east,kennedy,2019-12-13 06:30:20.603000064-05:00,2019-12-13 06:34:57.591000064-05:00
lawrence_east,kennedy,2019-12-13 06:30:22.736000-05:00,2019-12-13 06:37:09.414000128-05:00
lawrence_east,kennedy,2019-12-13 06:40:21.923500032-05:00,2019-12-13 06:44:55.090999808-05:00
lawrence_east,kennedy,2019-12-13 06:44:07.144999936-05:00,2019-12-13 06:49:37.330500096-05:00
lawrence_east,kennedy,2019-12-13 06:42:57.291000064-05:00,2019-12-13 06:55:32.500000-05:00
lawrence_east,kennedy,2019-12-13 06:54:37.911000064-05:00,2019-12-13 06:58:44.048999936-05:00
lawrence_east,kennedy,2019-12-13 06:54:51.044000-05:00,2019-12-13 06:59:19.252000-05:00
lawrence_east,kennedy,2019-12-13 06:58:45.472000-05:00,2019-12-13 07:04:01.768999936-05:00
lawrence_east,kennedy,2019-12-13 07:04:59.796999936-05:00,2019-12-13 07:09:48.685499904-05:00
lawrence_east,kennedy,2019-12-13 07:10:05.120000-05:00,2019-12-13 07:14:34.550000128-05:00
lawrence_east,kennedy,2019-12-13 07:15:19.318499840-05:00,2019-12-13 07:20:23.289999872-05:00
lawrence_east,kennedy,2019-12-13 07:18:25.321999872-05:00,2019-12-13 07:25:04.980999936-05:00
lawrence_east,kennedy,2019-12-13 07:21:39.696999936-05:00,2019-12-13 07:29:05.772999936-05:00
lawrence_east,kennedy,2019-12-13 07:22:02.408000-05:00,2019-12-13 07:30:08.880000-05:00
lawrence_east,kennedy,2019-12-13 07:30:31.676999936-05:00,2019-12-13 07:36:51.401500160-05:00
lawrence_east,kennedy,2019-12-13 07:37:31.570500096-05:00,2019-12-13 07:43:54.522500096-05:00
lawrence_east,kennedy,2019-12-13 07:44:37.577999872-05:00,2019-12-13 07:49:03.516000-05:00
lawrence_east,kennedy,2019-12-13 07:44:37.079000064-05:00,2019-12-13 07:49:50.328999936-05:00
lawrence_east,kennedy,2019-12-13 07:49:36.804999936-05:00,2019-12-13 07:53:46.300000-05:00
lawrence_east,kennedy,2019-12-13 07:56:19.967500032-05:00,2019-12-13 08:02:36.230499840-05:00
lawrence_east,kennedy,2019-12-13 07:59:59.288000-05:00,2019-12-13 08:05:17.340000-05:00
lawrence_east,kennedy,2019-12-13 08:02:56.948999936-05:00,2019-12-13 08:10:16.441999872-05:00
lawrence_east,kennedy,2019-12-13 08:09:35.976999936-05:00,2019-12-13 08:14:12.068999936-05:00
lawrence_east,kennedy,2019-12-13 08:14:36.551500032-05:00,2019-12-13 08:19:53.312999936-05:00
lawrence_east,kennedy,2019-12-13 08:19:58.755500032-05:00,2019-12-13 08:24:57.736000-05:00
lawrence_east,kennedy,2019-12-13 08:24:43.831000064-05:00,2019-12-13 08:29:32.021000192-05:00
lawrence_east,kennedy,2019-12-13 08:27:44.582000128-05:00,2019-12-13 08:34:45.565499904-05:00
lawrence_east,kennedy,2019-12-13 08:34:55.696999936-05:00,2019-12-13 08:39:38.531000064-05:00
lawrence_east,kennedy,2019-12-13 08:39:28.299000064-05:00,2019-12-13 08:44:13.036000-05:00
lawrence_east,kennedy,2019-12-13 08:42:50.751000064-05:00,2019-12-13 08:49:11.294000128-05:00
lawrence_east,kennedy,2019-12-13 08:49:34.160999936-05:00,2019-12-13 08:53:59.116000-05:00
lawrence_east,kennedy,2019-12-13 08:55:06.550000128-05:00,2019-12-13 09:00:04.860999936-05:00
lawrence_east,kennedy,2019-12-13 08:59:49.262499840-05:00,2019-12-13 09:04:32.073999872-05:00
lawrence_east,kennedy,2019-12-20 05:50:01.348999936-05:00,2019-12-20 05:59:10.259000064-05:00
lawrence_east,kennedy,2019-12-20 05:55:43.385500160-05:00,2019-12-20 06:01:59.377999872-05:00
lawrence_east,kennedy,2019-12-20 06:03:48.264000-05:00,2019-12-20 06:09:09.651000064-05:00
lawrence_east,kennedy,2019-12-20 06:06:18.734000128-05:00,2019-12-20 06:15:00.592999936-05:00
lawrence_east,kennedy,2019-12-20 06:12:39.581999872-05:00,2019-12-20 06:19:59.582499840-05:00
lawrence_east,kennedy,2019-12-20 06:13:47.168000-05:00,2019-12-20 06:20:50.790000128-05:00
lawrence_east,kennedy,2019-12-20 06:20:47.966499840-05:00,2019-12-20 06:26:05.988499968-05:00
lawrence_east,kennedy,2019-12-20 06:25:39.755500032-05:00,2019-12-20 06:31:12.347000064-05:00
lawrence_east,kennedy,2019-12-20 06:29:27.124000-05:00,2019-12-20 06:34:13.697999872-05:00
lawrence_east,kennedy,2019-12-20 06:35:34.588000-05:00,2019-12-20 06:39:51.971000064-05:00
lawrence_east,kennedy,2019-12-20 06:32:27.540999936-05:00,2019-12-20 06:41:11.244999936-05:00
lawrence_east,kennedy,2019-12-20 06:44:39.624000-05:00,2019-12-20 06:48:34.836000-05:00
lawrence_east,kennedy,2019-12-20 06:48:02.227000064-05:00,2019-12-20 06:52:32.792000-05:00
lawrence_east,kennedy,2019-12-20 06:50:59.573000192-05:00,2019-12-20 06:57:03.988999936-05:00
lawrence_east,kennedy,2019-12-20 06:55:29.320000-05:00,2019-12-20 07:00:39.555500032-05:00
lawrence_east,kennedy,2019-12-20 07:02:15.108999936-05:00,2019-12-20 07:06:36.198499840-05:00
lawrence_east,kennedy,2019-12-20 07:07:56.454499840-05:00,2019-12-20 07:12:38.860499968-05:00
lawrence_east,kennedy,2019-12-20 07:12:34.689999872-05:00,2019-12-20 07:16:58.984999936-05:00
lawrence_east,kennedy,2019-12-20 07:16:23.344000-05:00,2019-12-20 07:19:58.526000128-05:00
lawrence_east,kennedy,2019-12-20 07:21:12.987500032-05:00,2019-12-20 07:27:10.480999936-05:00
lawrence_east,kennedy,2019-12-20 07:25:49.078000128-05:00,2019-12-20 07:30:02.452000-05:00
lawrence_east,kennedy,2019-12-20 07:31:22.767000064-05:00,2019-12-20 07:36:43.968000-05:00
lawrence_east,kennedy,2019-12-20 07:35:38.436000-05:00,2019-12-20 07:40:42.340999936-05:00
lawrence_east,kennedy,2019-12-20 07:39:18.895000064-05:00,2019-12-20 07:44:11.192000-05:00
lawrence_east,kennedy,2019-12-20 07:36:34.484000-05:00,2019-12-20 07:45:22.070000128-05:00
lawrence_east,kennedy,2019-12-20 07:45:26.784500224-05:00,2019-12-20 07:49:49.638500096-05:00
lawrence_east,kennedy,2019-12-20 07:49:28.866500096-05:00,2019-12-20 07:54:07.929500160-05:00
lawrence_east,kennedy,2019-12-20 07:55:21.367000064-05:00,2019-12-20 08:00:39.484000-05:00
lawrence_east,kennedy,2019-12-20 08:00:26.704999936-05:00,2019-12-20 08:04:22.036999936-05:00
lawrence_east,kennedy,2019-12-20 08:01:59.936999936-05:00,2019-12-20 08:07:25.955000064-05:00
lawrence_east,kennedy,2019-12-20 08:08:24.846000128-05:00,2019-12-20 08:12:53.848999936-05:00
lawrence_east,kennedy,2019-12-20 08:14:00.272500224-05:00,2019-12-20 08:19:19.352500224-05:00
lawrence_east,kennedy,2019-12-20 08:13:53.643000064-05:00,2019-12-20 08:20:19.619000064-05:00
lawrence_east,kennedy,2019-12-20 08:20:28.849999872-05:00,2019-12-20 08:25:56.144000-05:00
lawrence_east,kennedy,2019-12-20 08:27:09.792000-05:00,2019-12-20 08:31:08.579000064-05:00
lawrence_east,kennedy,2019-12-20 08:13:55.847000064-05:00,2019-12-20 08:32:49.948000-05:00
lawrence_east,kennedy,2019-12-20 08:32:10.976000-05:00,2019-12-20 08:36:58.510000128-05:00
lawrence_east,kennedy,2019-12-20 08:35:13.646000128-05:00,2019-12-20 08:42:45.120999936-05:00
lawrence_east,kennedy,2019-12-20 08:44:12.192999936-05:00,2019-12-20 08:49:37.852999936-05:00
lawrence_east,kennedy,2019-12-20 08:52:03.815000064-05:00,2019-12-20 08:56:39.942000128-05:00
lawrence_east,kennedy,2019-12-20 08:55:46.860999936-05:00,2019-12-20 09:00:11.656499968-05:00
lawrence_east,kennedy,2019-12-30 05:44:26.223000064-05:00,2019-12-30 05:57:31.251000064-05:00
lawrence_east,kennedy,2019-12-30 05:54:47.106999808-05:00,2019-12-30 05:59:43.233500160-05:00
lawrence_east,kennedy,2019-12-30 05:59:29.476000-05:00,2019-12-30 06:03:45.017500160-05:00
lawrence_east,kennedy,2019-12-30 06:04:33.584000-05:00,2019-12-30 06:11:01.488000-05:00
lawrence_east,kennedy,2019-12-30 06:11:14.848000-05:00,2019-12-30 06:18:20.454000128-05:00
lawrence_east,kennedy,2019-12-30 06:16:07.732000-05:00,2019-12-30 06:21:59.287500032-05:00
lawrence_east,kennedy,2019-12-30 06:19:36.622000128-05:00,2019-12-30 06:25:41.716000-05:00
lawrence_east,kennedy,2019-12-30 06:25:45.491000064-05:00,2019-12-30 06:30:44.406000128-05:00
lawrence_east,kennedy,2019-12-30 06:32:41.523500032-05:00,2019-12-30 06:37:30.641999872-05:00
lawrence_east,kennedy,2019-12-30 06:36:16.475500032-05:00,2019-12-30 06:41:07.344999936-05:00
lawrence_east,kennedy,2019-12-30 06:41:09.660999936-05:00,2019-12-30 06:48:30.572999936-05:00
lawrence_east,kennedy,2019-12-30 06:50:09.102000128-05:00,2019-12-30 06:54:35.863000064-05:00
lawrence_east,kennedy,2019-12-30 06:50:12.705999872-05:00,2019-12-30 06:55:38.561999872-05:00
lawrence_east,kennedy,2019-12-30 06:58:47.124000-05:00,2019-12-30 07:04:13.257999872-05:00
lawrence_east,kennedy,2019-12-30 07:03:57.578500096-05:00,2019-12-30 07:09:13.903000064-05:00
lawrence_east,kennedy,2019-12-30 07:09:17.660000-05:00,2019-12-30 07:13:48.518000128-05:00
lawrence_east,kennedy,2019-12-30 07:14:24.951500032-05:00,2019-12-30 07:19:00.487000064-05:00
lawrence_east,kennedy,2019-12-30 07:15:17.300999936-05:00,2019-12-30 07:19:41.000999936-05:00
lawrence_east,kennedy,2019-12-30 07:24:54.288999936-05:00,2019-12-30 07:29:19.312999936-05:00
lawrence_east,kennedy,2019-12-30 07:27:59.621999872-05:00,2019-12-30 07:33:58.196999936-05:00
lawrence_east,kennedy,2019-12-30 07:29:52.212999936-05:00,2019-12-30 07:34:37.559000064-05:00
lawrence_east,kennedy,2019-12-30 07:35:09.699000064-05:00,2019-12-30 07:39:06.239000064-05:00
lawrence_east,kennedy,2019-12-30 07:37:23.113999872-05:00,2019-12-30 07:43:34.711000064-05:00
lawrence_east,kennedy,2019-12-30 07:44:27.992999936-05:00,2019-12-30 07:49:08.377999872-05:00
lawrence_east,kennedy,2019-12-30 07:46:20.475000064-05:00,2019-12-30 07:54:12.969999872-05:00
lawrence_east,kennedy,2019-12-30 07:54:32.167500032-05:00,2019-12-30 07:58:49.861499904-05:00
lawrence_east,kennedy,2019-12-30 07:57:02.320000-05:00,2019-12-30 08:04:17.579000064-05:00
lawrence_east,kennedy,2019-12-30 08:04:45.016500224-05:00,2019-12-30 08:09:21.440499968-05:00
lawrence_east,kennedy,2019-12-30 08:09:48.629000192-05:00,2019-12-30 08:14:03.423499776-05:00
lawrence_east,kennedy,2019-12-30 08:13:12.856999936-05:00,2019-12-30 08:19:10.048000-05:00
lawrence_east,kennedy,2019-12-30 08:19:22.456999936-05:00,2019-12-30 08:23:41.939000064-05:00
lawrence_east,kennedy,2019-12-30 08:24:03.906500096-05:00,2019-12-30 08:29:03.610500096-05:00
lawrence_east,kennedy,2019-12-30 08:29:54.876499968-05:00,2019-12-30 08:34:32.345999872-05:00
lawrence_east,kennedy,2019-12-30 08:32:25.828999936-05:00,2019-12-30 08:37:09.055500032-05:00
lawrence_east,kennedy,2019-12-30 08:39:54.731500032-05:00,2019-12-30 08:44:21.780999936-05:00
lawrence_east,kennedy,2019-12-30 08:44:54.356000-05:00,2019-12-30 08:49:02.371000064-05:00
lawrence_east,kennedy,2019-12-30 08:46:38.812999936-05:00,2019-12-30 08:53:20.318000128-05:00
lawrence_east,kennedy,2019-12-30 08:54:13.698999808-05:00,2019-12-30 08:59:28.853499904-05:00
lawrence_east,kennedy,2019-12-30 08:59:04.968999936-05:00,2019-12-30 09:04:04.248000-05:00
lawrence_east,kennedy,2019-12-10 05:45:47.211000064-05:00,2019-12-10 05:58:14.215000064-05:00
lawrence_east,kennedy,2019-12-10 05:56:05.766499840-05:00,2019-12-10 06:00:59.689500160-05:00
lawrence_east,kennedy,2019-12-10 06:01:04.041999872-05:00,2019-12-10 06:05:28.646000128-05:00
lawrence_east,kennedy,2019-12-10 06:08:19.579000064-05:00,2019-12-10 06:12:52.536999936-05:00
lawrence_east,kennedy,2019-12-10 06:14:04.798000128-05:00,2019-12-10 06:21:30.940999936-05:00
lawrence_east,kennedy,2019-12-10 06:27:44.742000128-05:00,2019-12-10 06:33:56.849999872-05:00
lawrence_east,kennedy,2019-12-10 06:33:06.990000128-05:00,2019-12-10 06:39:14.550000128-05:00
lawrence_east,kennedy,2019-12-10 06:40:32.771000064-05:00,2019-12-10 06:44:51.305999872-05:00
lawrence_east,kennedy,2019-12-10 06:43:20.116000-05:00,2019-12-10 06:49:46.022000128-05:00
lawrence_east,kennedy,2019-12-10 06:49:07.996000-05:00,2019-12-10 06:54:02.929500160-05:00
lawrence_east,kennedy,2019-12-10 06:52:57.836000-05:00,2019-12-10 06:58:41.063000064-05:00
lawrence_east,kennedy,2019-12-10 06:57:58.777999872-05:00,2019-12-10 07:03:37.764999936-05:00
lawrence_east,kennedy,2019-12-10 07:04:26.188000-05:00,2019-12-10 07:09:32.838000128-05:00
lawrence_east,kennedy,2019-12-10 07:07:48.199500032-05:00,2019-12-10 07:13:51.594000128-05:00
lawrence_east,kennedy,2019-12-10 07:13:04.245499904-05:00,2019-12-10 07:18:29.209999872-05:00
lawrence_east,kennedy,2019-12-10 07:19:17.546500096-05:00,2019-12-10 07:24:16.024999936-05:00
lawrence_east,kennedy,2019-12-10 07:23:35.160000-05:00,2019-12-10 07:29:24.744999936-05:00
lawrence_east,kennedy,2019-12-10 07:27:17.644000-05:00,2019-12-10 07:34:01.665999872-05:00
lawrence_east,kennedy,2019-12-10 07:33:35.464000-05:00,2019-12-10 07:39:10.420999936-05:00
lawrence_east,kennedy,2019-12-10 07:39:19.683500032-05:00,2019-12-10 07:44:13.424499968-05:00
lawrence_east,kennedy,2019-12-10 07:44:49.955000064-05:00,2019-12-10 07:49:44.003000064-05:00
lawrence_east,kennedy,2019-12-10 07:49:26.808000-05:00,2019-12-10 07:54:19.284999936-05:00
lawrence_east,kennedy,2019-12-10 07:51:34.638000128-05:00,2019-12-10 07:59:20.969999872-05:00
lawrence_east,kennedy,2019-12-10 07:59:08.769999872-05:00,2019-12-10 08:03:42.768000-05:00
lawrence_east,kennedy,2019-12-10 08:04:48.297500160-05:00,2019-12-10 08:09:18.605499904-05:00
lawrence_east,kennedy,2019-12-10 08:08:51.073999872-05:00,2019-12-10 08:14:45.973999872-05:00
lawrence_east,kennedy,2019-12-10 08:14:24.342000128-05:00,2019-12-10 08:19:18.692000-05:00
lawrence_east,kennedy,2019-12-10 08:19:42.027000064-05:00,2019-12-10 08:24:53.200999936-05:00
lawrence_east,kennedy,2019-12-10 08:24:48.470000128-05:00,2019-12-10 08:29:38.375000064-05:00
lawrence_east,kennedy,2019-12-10 08:29:18.455000064-05:00,2019-12-10 08:34:13.680000-05:00
lawrence_east,kennedy,2019-12-10 08:34:47.871000064-05:00,2019-12-10 08:40:47.214000128-05:00
lawrence_east,kennedy,2019-12-10 08:39:37.391000064-05:00,2019-12-10 08:44:21.646000128-05:00
lawrence_east,kennedy,2019-12-10 08:44:21.916000-05:00,2019-12-10 08:48:49.936000-05:00
lawrence_east,kennedy,2019-12-10 08:49:27.155000064-05:00,2019-12-10 08:54:11.335000064-05:00
lawrence_east,kennedy,2019-12-10 08:52:57.705500160-05:00,2019-12-10 08:58:42.081499904-05:00
lawrence_east,kennedy,2019-12-10 08:59:49.544499968-05:00,2019-12-10 09:03:50.013499904-05:00
lawrence_east,kennedy,2019-12-03 05:52:56.233999872-05:00,2019-12-03 05:59:05.213000192-05:00
lawrence_east,kennedy,2019-12-03 05:59:41.001500160-05:00,2019-12-03 06:03:34.631000064-05:00
lawrence_east,kennedy,2019-12-03 06:04:45.206000128-05:00,2019-12-03 06:09:04.054000128-05:00
lawrence_east,kennedy,2019-12-03 06:08:06.849999872-05:00,2019-12-03 06:14:00.411000064-05:00
lawrence_east,kennedy,2019-12-03 06:19:48.944999936-05:00,2019-12-03 06:24:50.229000192-05:00
lawrence_east,kennedy,2019-12-03 06:25:26.258500096-05:00,2019-12-03 06:29:36.280499968-05:00
lawrence_east,kennedy,2019-12-03 06:29:09.041500160-05:00,2019-12-03 06:35:13.934499840-05:00
lawrence_east,kennedy,2019-12-03 06:36:03.008500224-05:00,2019-12-03 06:41:14.767000064-05:00
lawrence_east,kennedy,2019-12-03 06:42:12.612000-05:00,2019-12-03 06:47:30.167000064-05:00
lawrence_east,kennedy,2019-12-03 06:45:10.414000128-05:00,2019-12-03 06:52:26.103500032-05:00
lawrence_east,kennedy,2019-12-03 06:55:45.659000064-05:00,2019-12-03 07:00:49.595000064-05:00
lawrence_east,kennedy,2019-12-03 06:57:26.630499840-05:00,2019-12-03 07:05:45.120499968-05:00
lawrence_east,kennedy,2019-12-03 07:06:27.764499968-05:00,2019-12-03 07:12:51.604999936-05:00
lawrence_east,kennedy,2019-12-03 07:14:26.713999872-05:00,2019-12-03 07:18:42.190000128-05:00
lawrence_east,kennedy,2019-12-03 07:19:06.143000064-05:00,2019-12-03 07:23:18.304999936-05:00
lawrence_east,kennedy,2019-12-03 07:22:18.472499968-05:00,2019-12-03 07:29:30.638499840-05:00
lawrence_east,kennedy,2019-12-03 07:28:33.585999872-05:00,2019-12-03 07:33:41.407000064-05:00
lawrence_east,kennedy,2019-12-03 07:31:10.268499968-05:00,2019-12-03 07:37:29.130500096-05:00
lawrence_east,kennedy,2019-12-03 07:37:39.438000128-05:00,2019-12-03 07:42:43.658500096-05:00
lawrence_east,kennedy,2019-12-03 07:42:05.368000-05:00,2019-12-03 07:47:17.710000128-05:00
lawrence_east,kennedy,2019-12-03 07:48:37.828000-05:00,2019-12-03 07:54:06.732999936-05:00
lawrence_east,kennedy,2019-12-03 07:56:36.900999936-05:00,2019-12-03 08:01:16.155000064-05:00
lawrence_east,kennedy,2019-12-03 08:00:19.104000-05:00,2019-12-03 08:06:54.340999936-05:00
lawrence_east,kennedy,2019-12-03 08:06:51.740000-05:00,2019-12-03 08:11:21.222000128-05:00
lawrence_east,kennedy,2019-12-03 08:12:47.124999936-05:00,2019-12-03 08:17:48.531000064-05:00
lawrence_east,kennedy,2019-12-03 08:15:54.105999872-05:00,2019-12-03 08:22:30.481999872-05:00
lawrence_east,kennedy,2019-12-03 08:20:36.440999936-05:00,2019-12-03 08:25:02.833999872-05:00
lawrence_east,kennedy,2019-12-03 08:24:31.126499840-05:00,2019-12-03 08:29:14.728499968-05:00
lawrence_east,kennedy,2019-12-03 08:29:55.141999872-05:00,2019-12-03 08:35:09.968000-05:00
lawrence_east,kennedy,2019-12-03 08:37:26.984000-05:00,2019-12-03 08:42:25.168999936-05:00
lawrence_east,kennedy,2019-12-03 08:40:20.904999936-05:00,2019-12-03 08:46:14.564000-05:00
lawrence_east,kennedy,2019-12-03 08:39:16.631500032-05:00,2019-12-03 08:48:01.075500032-05:00
lawrence_east,kennedy,2019-12-03 08:46:07.201500160-05:00,2019-12-03 08:50:45.458500096-05:00
lawrence_east,kennedy,2019-12-03 08:48:34.048000-05:00,2019-12-03 08:53:03.408000-05:00
lawrence_east,kennedy,2019-12-03 08:54:02.864999936-05:00,2019-12-03 08:58:16.599000064-05:00
lawrence_east,kennedy,2019-12-03 08:48:18.123000064-05:00,2019-12-03 08:59:11.896000-05:00
lawrence_east,kennedy,2019-12-11 05:51:03.140499968-05:00,2019-12-11 05:58:25.899500032-05:00
lawrence_east,kennedy,2019-12-11 05:56:29.713500160-05:00,2019-12-11 06:02:20.721999872-05:00
lawrence_east,kennedy,2019-12-11 06:00:23.512999936-05:00,2019-12-11 06:05:22.340999936-05:00
lawrence_east,kennedy,2019-12-11 06:08:53.756999936-05:00,2019-12-11 06:14:22.989499904-05:00
lawrence_east,kennedy,2019-12-11 06:14:32.440000-05:00,2019-12-11 06:18:31.371000064-05:00
lawrence_east,kennedy,2019-12-11 06:19:34.096999936-05:00,2019-12-11 06:23:49.353999872-05:00
lawrence_east,kennedy,2019-12-11 06:24:27.937999872-05:00,2019-12-11 06:28:53.688000-05:00
lawrence_east,kennedy,2019-12-11 06:26:36.673500160-05:00,2019-12-11 06:31:33.784499968-05:00
lawrence_east,kennedy,2019-12-11 06:29:08.203000064-05:00,2019-12-11 06:32:57.255000064-05:00
lawrence_east,kennedy,2019-12-11 06:32:52.888999936-05:00,2019-12-11 06:38:38.660999936-05:00
lawrence_east,kennedy,2019-12-11 06:39:50.080499968-05:00,2019-12-11 06:44:17.167000064-05:00
lawrence_east,kennedy,2019-12-11 06:44:41.950000128-05:00,2019-12-11 06:48:58.760000-05:00
lawrence_east,kennedy,2019-12-11 06:46:18.734000128-05:00,2019-12-11 06:52:35.027500032-05:00
lawrence_east,kennedy,2019-12-11 06:54:36.793999872-05:00,2019-12-11 06:58:44.696000-05:00
lawrence_east,kennedy,2019-12-11 06:59:12.785499904-05:00,2019-12-11 07:03:46.260499968-05:00
lawrence_east,kennedy,2019-12-11 07:04:29.402500096-05:00,2019-12-11 07:09:12.577500160-05:00
