0:49:51.784860,0,0,25494332
1:04:32.186269,10,500,25472023
1:26:27.767498,20,1000,25450554
2:13:10.677581,30,1500,25426924
3:03:51.881956,40,2000,25404429
3:35:39.705055,50,2500,25381801
3:57:16.580505,60,3000,25360389
4:09:53.790807,70,3500,25339387
4:16:46.305655,80,4000,25317163
4:21:59.741626,90,4500,25294560
4:26:05.517231,100,5000,25272203
4:29:37.423395,110,5500,25250413
4:32:31.822982,120,6000,25227526
4:35:17.267999,130,6500,25204863
4:37:47.958428,140,7000,25182373
4:40:12.963858,150,7500,25160543
4:42:36.892601,160,8000,25138789
4:44:56.936662,170,8500,25115979
4:47:14.368766,180,9000,25092897
4:49:19.335183,190,9500,25070654
0:02:46.059036,0,0,25494332
0:16:55.607054,10,500,25471098
0:32:18.296309,20,1000,25447901
1:00:43.759547,30,1500,25426083
1:41:55.823109,40,2000,25404470
2:18:02.050994,50,2500,25381596
2:43:21.757201,60,3000,25360384
2:57:30.310716,70,3500,25337878
3:07:45.447205,80,4000,25316254
3:14:33.057353,90,4500,25294515
3:20:43.563454,100,5000,25271925
3:26:21.318490,110,5500,25249536
3:29:47.174482,120,6000,25228200
3:32:33.273010,130,6500,25205676
3:35:14.545913,140,7000,25183765
3:37:59.235024,150,7500,25160471
3:40:46.864420,160,8000,25137329
3:43:05.573525,170,8500,25114818
3:45:16.494014,180,9000,25092199
3:47:17.586386,190,9500,25070074
