0:52:52.303540,0,0,25494332,Bus Route
1:08:20.349760,10,10,25493693,Bus Route
1:24:17.355557,20,20,25493188,Bus Route
1:40:22.244236,30,50,25491549,Bus Route
1:56:42.339582,40,100,25489363,Bus Route
2:12:04.761316,50,150,25487485,Bus Route
2:27:08.092701,60,250,25483568,Bus Route
2:42:28.993167,70,350,25480154,Bus Route
2:57:17.449445,80,525,25473336,Bus Route
3:12:00.351750,90,775,25463193,Bus Route
3:26:46.546632,100,1025,25453817,Bus Route
3:42:01.408038,110,1525,25436824,Bus Route
3:57:00.258639,120,2025,25420852,Bus Route
4:10:34.919478,130,2525,25404775,Bus Route
4:23:57.187645,140,3025,25389314,Bus Route
4:36:46.323501,150,3525,25374153,Bus Route
5:05:45.546949,160,4525,25348918,Bus Route
5:41:10.775078,170,5525,25325388,Bus Route
6:01:54.477644,0,0,25494332,Frequent Bus Route
6:16:42.282805,10,10,25493065,Frequent Bus Route
6:31:34.427731,20,20,25492124,Frequent Bus Route
6:46:39.788972,30,50,25489262,Frequent Bus Route
7:00:48.160223,40,100,25484622,Frequent Bus Route
7:15:30.141867,50,150,25480508,Frequent Bus Route
7:32:56.460822,60,250,25472390,Frequent Bus Route
7:51:05.978853,70,350,25464363,Frequent Bus Route
8:05:28.557095,80,525,25450388,Frequent Bus Route
8:19:16.728302,90,775,25432075,Frequent Bus Route
8:34:10.536018,100,1025,25413590,Frequent Bus Route
8:49:28.503471,110,1525,25379060,Frequent Bus Route
9:04:51.007718,120,2025,25348390,Frequent Bus Route
9:20:07.618932,130,2525,25322780,Frequent Bus Route
0:54:09.833781,0,0,25494332,Inner Subway Station
1:09:15.479073,10,10,25492852,Inner Subway Station
1:25:44.798035,20,20,25491353,Inner Subway Station
1:42:28.655548,30,50,25486920,Inner Subway Station
1:57:08.901887,0,0,25494332,Outer Subway Station
2:13:25.789669,10,10,25492798,Outer Subway Station
2:30:05.157394,20,20,25491464,Outer Subway Station
2:46:51.562853,30,50,25487956,Outer Subway Station
2:49:57.232408,0,0,25494332,Streetcar Route
3:05:00.627304,10,10,25493276,Streetcar Route
3:19:25.048868,20,20,25492647,Streetcar Route
3:34:09.807998,30,50,25490751,Streetcar Route
3:49:21.535857,40,100,25486556,Streetcar Route
4:04:22.133766,50,150,25482732,Streetcar Route
4:19:13.348026,60,250,25474561,Streetcar Route
4:33:26.138049,70,350,25466934,Streetcar Route
4:47:16.699677,80,525,25454678,Streetcar Route
4:59:42.974525,90,775,25441993,Streetcar Route
0:03:32.481715,0,0,25494332,Inner Subway Station
0:16:19.009029,10,10,25492851,Inner Subway Station
0:29:54.184354,20,20,25491365,Inner Subway Station
0:44:02.330417,30,50,25486923,Inner Subway Station
0:56:39.416424,0,0,25494332,Outer Subway Station
1:10:06.105667,10,10,25492798,Outer Subway Station
1:24:02.971761,20,20,25491464,Outer Subway Station
1:38:32.458585,30,50,25487973,Outer Subway Station
1:41:15.299866,0,0,25494332,Bus Route
1:54:24.371557,10,10,25493612,Bus Route
2:07:23.862728,20,20,25493152,Bus Route
2:20:00.411128,30,50,25491538,Bus Route
2:32:38.575409,40,100,25489527,Bus Route
2:45:31.334450,50,150,25487271,Bus Route
2:58:09.696057,60,250,25483225,Bus Route
3:11:02.377217,70,350,25479569,Bus Route
3:24:03.960420,80,525,25473053,Bus Route
3:37:10.054729,90,775,25464231,Bus Route
3:50:12.259152,100,1025,25454691,Bus Route
4:03:09.736820,110,1525,25437113,Bus Route
4:16:14.468621,120,2025,25421427,Bus Route
4:29:14.793308,130,2525,25405382,Bus Route
4:41:18.954011,140,3025,25390159,Bus Route
4:52:55.578233,150,3525,25376572,Bus Route
5:19:34.094874,160,4525,25349570,Bus Route
5:52:46.642903,170,5525,25325748,Bus Route
6:08:58.154585,0,0,25494332,Frequent Bus Route
6:21:17.448731,10,10,25493065,Frequent Bus Route
6:34:02.556980,20,20,25492130,Frequent Bus Route
6:46:29.298795,30,50,25489386,Frequent Bus Route
6:59:04.312984,40,100,25484818,Frequent Bus Route
7:11:25.898735,50,150,25480647,Frequent Bus Route
7:24:08.220319,60,250,25472630,Frequent Bus Route
7:36:46.231161,70,350,25464775,Frequent Bus Route
7:48:58.889549,80,525,25451247,Frequent Bus Route
8:01:15.500535,90,775,25432037,Frequent Bus Route
8:13:47.311009,100,1025,25414121,Frequent Bus Route
8:26:19.937273,110,1525,25380175,Frequent Bus Route
8:38:47.050015,120,2025,25349639,Frequent Bus Route
8:51:45.626380,130,2525,25323549,Frequent Bus Route
9:00:32.842899,0,0,25494332,Streetcar Route
9:13:06.665735,10,10,25493377,Streetcar Route
9:26:22.953959,20,20,25493010,Streetcar Route
9:39:54.861928,30,50,25491099,Streetcar Route
9:52:42.969715,40,100,25487171,Streetcar Route
10:05:49.427640,50,150,25482849,Streetcar Route
10:19:03.546171,60,250,25474740,Streetcar Route
10:31:28.859655,70,350,25467390,Streetcar Route
10:43:36.305366,80,525,25454693,Streetcar Route
10:53:48.092845,90,775,25442102,Streetcar Route
