0:53:27.614730,0,0,25494332,Bus Route
1:09:01.056396,10,10,25493693,Bus Route
1:24:46.425153,20,20,25493188,Bus Route
1:40:26.607001,30,50,25491549,Bus Route
1:56:18.294864,40,100,25489363,Bus Route
2:11:18.681236,50,150,25487485,Bus Route
2:26:10.402585,60,250,25483568,Bus Route
2:41:20.029075,70,350,25480154,Bus Route
2:55:55.413562,80,525,25473336,Bus Route
3:10:26.084221,90,775,25463193,Bus Route
3:24:54.455478,100,1025,25453817,Bus Route
3:40:52.316425,110,1525,25436824,Bus Route
3:56:24.909441,120,2025,25420852,Bus Route
4:10:30.671234,130,2525,25404775,Bus Route
4:24:30.839045,140,3025,25389314,Bus Route
4:37:37.455967,150,3525,25374153,Bus Route
5:07:55.401717,160,4525,25348918,Bus Route
5:45:00.306323,170,5525,25325388,Bus Route
6:06:35.272375,0,0,25494332,Frequent Bus Route
6:21:36.300359,10,10,25493065,Frequent Bus Route
6:36:45.179716,20,20,25492124,Frequent Bus Route
6:52:07.700969,30,50,25489262,Frequent Bus Route
7:06:56.009720,40,100,25484622,Frequent Bus Route
7:22:51.577264,50,150,25480508,Frequent Bus Route
7:40:59.705552,60,250,25472390,Frequent Bus Route
7:57:52.178075,70,350,25464363,Frequent Bus Route
8:12:03.364319,80,525,25450388,Frequent Bus Route
8:26:35.080162,90,775,25432075,Frequent Bus Route
8:42:06.513974,100,1025,25413590,Frequent Bus Route
8:57:48.155078,110,1525,25379060,Frequent Bus Route
9:13:30.057726,120,2025,25348390,Frequent Bus Route
9:28:30.280067,130,2525,25322780,Frequent Bus Route
0:53:54.760138,0,0,25494332,Inner Subway Station
1:09:01.461115,10,10,25492852,Inner Subway Station
1:25:15.402382,20,20,25491353,Inner Subway Station
1:41:44.451797,30,50,25486920,Inner Subway Station
1:56:07.551130,0,0,25494332,Outer Subway Station
2:12:23.230201,10,10,25492798,Outer Subway Station
2:28:59.114314,20,20,25491464,Outer Subway Station
2:45:53.294136,30,50,25487956,Outer Subway Station
2:48:58.766656,0,0,25494332,Streetcar Route
3:03:38.040824,10,10,25493276,Streetcar Route
3:17:45.637938,20,20,25492647,Streetcar Route
3:32:17.579820,30,50,25490751,Streetcar Route
3:47:15.302724,40,100,25486556,Streetcar Route
4:02:00.060854,50,150,25482732,Streetcar Route
4:16:45.060024,60,250,25474561,Streetcar Route
4:30:34.060379,70,350,25466934,Streetcar Route
4:44:16.599099,80,525,25454678,Streetcar Route
4:57:18.158134,90,775,25441993,Streetcar Route
0:03:46.219579,0,0,25494332,Inner Subway Station
0:16:59.297630,10,10,25492851,Inner Subway Station
0:30:44.509245,20,20,25491365,Inner Subway Station
0:45:33.045280,30,50,25486923,Inner Subway Station
0:58:26.536086,0,0,25494332,Outer Subway Station
1:12:16.949752,10,10,25492798,Outer Subway Station
1:26:40.393742,20,20,25491464,Outer Subway Station
1:40:57.488448,30,50,25487973,Outer Subway Station
1:43:38.669029,0,0,25494332,Bus Route
1:56:49.894118,10,10,25493612,Bus Route
2:09:15.073704,20,20,25493152,Bus Route
2:21:57.233095,30,50,25491538,Bus Route
2:34:48.367891,40,100,25489527,Bus Route
2:47:27.812752,50,150,25487271,Bus Route
3:00:29.815742,60,250,25483225,Bus Route
3:13:26.222364,70,350,25479569,Bus Route
3:26:30.152921,80,525,25473053,Bus Route
3:39:22.757448,90,775,25464231,Bus Route
3:52:27.209385,100,1025,25454691,Bus Route
4:05:35.871046,110,1525,25437113,Bus Route
4:18:49.122849,120,2025,25421427,Bus Route
4:31:57.158191,130,2525,25405382,Bus Route
4:44:16.006933,140,3025,25390159,Bus Route
4:56:15.116189,150,3525,25376572,Bus Route
5:20:34.107408,160,4525,25349570,Bus Route
5:54:58.011428,170,5525,25325748,Bus Route
6:11:30.723540,0,0,25494332,Frequent Bus Route
6:23:46.965929,10,10,25493065,Frequent Bus Route
6:36:57.951181,20,20,25492130,Frequent Bus Route
6:49:25.177135,30,50,25489386,Frequent Bus Route
7:01:54.762629,40,100,25484818,Frequent Bus Route
7:14:29.705874,50,150,25480647,Frequent Bus Route
7:27:26.169997,60,250,25472630,Frequent Bus Route
7:39:43.694452,70,350,25464775,Frequent Bus Route
7:52:12.546416,80,525,25451247,Frequent Bus Route
8:04:40.505839,90,775,25432037,Frequent Bus Route
8:17:07.359844,100,1025,25414121,Frequent Bus Route
8:29:43.589023,110,1525,25380175,Frequent Bus Route
8:42:10.705884,120,2025,25349639,Frequent Bus Route
8:54:57.245970,130,2525,25323549,Frequent Bus Route
9:03:25.092294,0,0,25494332,Streetcar Route
9:15:45.788767,10,10,25493377,Streetcar Route
9:28:51.267161,20,20,25493010,Streetcar Route
9:41:29.902647,30,50,25491099,Streetcar Route
9:55:02.320730,40,100,25487171,Streetcar Route
10:08:27.973877,50,150,25482849,Streetcar Route
10:20:47.910326,60,250,25474740,Streetcar Route
10:33:03.206833,70,350,25467390,Streetcar Route
10:45:22.317904,80,525,25454693,Streetcar Route
10:54:59.706562,90,775,25442102,Streetcar Route
