0:56:33.276767,0,0,25494332
1:15:05.798699,10,10,25492852
1:31:36.212900,20,20,25491353
1:48:16.907888,30,30,25489881
2:04:42.438240,40,40,25488410
2:21:31.817239,50,50,25486894
2:37:49.836785,60,100,25479762
2:53:50.869379,70,150,25474107
3:10:03.853548,80,200,25470007
3:26:23.389361,90,250,25466157
3:42:45.536621,100,300,25462461
3:59:23.696669,110,550,25445232
4:16:17.111871,120,800,25428565
4:33:44.901047,130,1050,25413759
4:52:09.864164,140,1300,25398753
5:10:56.256509,150,1550,25384670
5:29:53.371716,160,2050,25356209
5:54:45.286612,170,2550,25327613
6:39:47.711477,180,3050,25301966
7:18:12.818760,190,3550,25278725
7:49:09.931653,200,4050,25254206
8:10:38.657720,210,5050,25210114
8:20:45.028150,220,6050,25170095
8:26:09.770110,230,7050,25135651
8:29:58.222331,240,8050,25105128
8:33:32.326056,250,9050,25076873
0:02:30.391612,0,0,25494332
0:15:21.156094,10,10,25492851
0:28:22.978373,20,20,25491365
0:42:01.390500,30,30,25489881
0:55:34.658498,40,40,25488410
1:09:32.719486,50,50,25486906
1:23:31.651093,60,100,25479831
1:37:38.408998,70,150,25473897
1:51:31.787257,80,200,25470041
2:05:30.621675,90,250,25466692
2:19:45.776877,100,300,25462902
2:33:57.994249,110,550,25445635
2:49:01.126346,120,800,25429805
3:04:13.324455,130,1050,25415183
3:19:17.287105,140,1300,25400601
3:35:17.986641,150,1550,25388156
3:51:44.405533,160,2050,25359877
4:13:07.464001,170,2550,25332573
4:51:07.032518,180,3050,25306202
5:25:17.383570,190,3550,25280837
5:53:43.445577,200,4050,25257486
6:12:09.465968,210,5050,25213451
6:20:38.484116,220,6050,25172603
6:25:04.736629,230,7050,25136610
6:28:12.580247,240,8050,25106424
6:30:24.704108,250,9050,25078521
