0:56:37.842059,0,0,25494332
1:15:20.449244,10,10,25492852
1:31:53.866968,20,20,25491353
1:48:54.066348,30,30,25489881
2:05:24.190499,40,40,25488410
2:22:32.412273,50,50,25486894
2:39:01.772791,60,100,25479762
2:55:11.439885,70,150,25474107
3:11:36.467149,80,200,25470007
3:28:05.734153,90,250,25466157
3:44:33.345866,100,300,25462461
4:01:37.089863,110,550,25445232
4:18:46.668875,120,800,25428565
4:36:17.580092,130,1050,25413759
4:54:33.107569,140,1300,25398753
5:13:27.016720,150,1550,25384670
5:32:29.371840,160,2050,25356209
5:57:06.033582,170,2550,25327613
6:43:34.293370,180,3050,25301966
7:23:26.123733,190,3550,25278725
7:55:25.907022,200,4050,25254206
8:16:10.962996,210,5050,25210114
8:26:44.202097,220,6050,25170095
8:31:42.680991,230,7050,25135651
8:35:06.295394,240,8050,25105128
8:37:33.698023,250,9050,25076873
0:02:33.458284,0,0,25494332
0:15:41.683976,10,10,25492851
0:29:31.880564,20,20,25491365
0:43:40.835505,30,30,25489881
0:58:08.719769,40,40,25488410
1:12:33.276762,50,50,25486906
1:27:01.570861,60,100,25479831
1:41:13.180614,70,150,25473897
1:55:47.658266,80,200,25470041
2:10:27.596536,90,250,25466692
2:25:14.930915,100,300,25462902
2:40:12.870550,110,550,25445635
2:55:25.297460,120,800,25429805
3:10:56.615391,130,1050,25415183
3:27:13.840453,140,1300,25400601
3:43:35.243104,150,1550,25388156
4:00:14.155048,160,2050,25359877
4:22:52.629019,170,2550,25332573
5:04:23.933882,180,3050,25306202
5:42:58.121201,190,3550,25280837
6:15:10.611857,200,4050,25257486
6:37:20.682197,210,5050,25213451
6:46:40.893755,220,6050,25172603
6:50:19.925889,230,7050,25136610
6:52:41.341337,240,8050,25106424
6:54:49.729922,250,9050,25078521
