0:49:40.121815,0,0,25494332
1:05:05.373088,10,500,25472381
1:26:18.518971,20,1000,25449778
2:05:08.090943,30,1500,25426913
2:44:54.431966,40,2000,25404527
3:22:45.710810,50,2500,25381482
3:51:36.330331,60,3000,25359056
4:06:37.544388,70,3500,25336907
4:16:46.138625,80,4000,25315127
4:23:16.951167,90,4500,25292175
4:28:04.673129,100,5000,25269658
4:31:43.549016,110,5500,25246814
4:34:52.023070,120,6000,25223327
4:37:43.040064,130,6500,25202291
4:40:26.734273,140,7000,25181158
4:43:05.293082,150,7500,25158196
4:45:41.431968,160,8000,25135681
4:48:10.665640,170,8500,25113352
4:50:19.346207,180,9000,25092203
4:52:20.180443,190,9500,25069695
0:02:34.765906,0,0,25494332
0:16:19.840502,10,500,25471066
0:51:22.010156,20,1000,25448258
1:31:57.434911,30,1500,25426295
2:11:12.251893,40,2000,25403874
2:41:14.365248,50,2500,25382041
3:02:49.109683,60,3000,25359313
3:17:04.411344,70,3500,25337904
3:26:06.658611,80,4000,25314660
3:31:20.309171,90,4500,25291129
3:35:17.814616,100,5000,25269624
3:38:46.813430,110,5500,25247106
3:41:46.977452,120,6000,25225443
3:44:09.933482,130,6500,25202638
3:46:24.290809,140,7000,25180714
3:48:25.878871,150,7500,25158977
3:50:17.581863,160,8000,25136400
3:52:05.699522,170,8500,25113505
3:53:52.895154,180,9000,25091086
3:55:39.726724,190,9500,25068572
